name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,10/31/1993,07/31/1993,04/30/1993,01/31/1993,10/31/1992,07/31/1992,04/30/1992,01/31/1992,10/31/1991,07/31/1991,07/31/1990,07/31/1989,07/31/1988,07/31/1987,07/31/1986
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,"4,127,000","4,127,000","4,127,000","4,127,000","4,421,000","3,796,000","3,796,000","4,024,000","4,024,000","4,024,000","4,024,000","4,024,000","4,024,000","4,359,000","4,359,000","3,470,000","3,470,000","3,470,000","3,470,000","3,475,000","3,475,000","3,475,000","3,475,000","3,475,000","3,475,000","3,475,000","3,475,000","3,408,000","3,408,000","3,408,000","3,408,000","3,409,000","3,479,000","3,479,000","3,479,000","3,479,000","3,479,000","2,915,000","2,915,000","3,016,000","3,036,000","3,037,000","3,165,000","3,165,000","3,165,000","3,165,000","3,165,000","3,165,000","3,165,000","2,937,000","2,974,000","2,974,000","2,974,000","2,974,000","2,953,000","2,953,000","2,953,000","2,953,000","2,953,000","2,953,000","3,953,000","3,953,000","3,953,000","4,088,000","4,088,000",,"4,088,000","4,606,876","4,671,162","4,671,162","4,671,162","4,671,000","5,621,072",,"5,267,572","5,267,572","5,267,572","5,267,572","5,373,022","5,494,792","3,354,172","3,361,750","3,361,750","3,410,467",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,"10,695,000","10,649,000","10,649,000","10,600,000","10,274,000","11,169,000","11,174,000","12,988,000","12,946,000","12,934,000","12,929,000","12,882,000","12,725,000","13,555,000","13,321,000","12,436,000","12,437,000","12,255,000","12,073,000","12,006,000","12,021,000","12,011,000","11,969,000","11,979,000","11,969,000","11,944,000","11,944,000","11,655,000","11,642,000","11,598,000","11,589,000","11,577,000","11,567,000","11,511,000","11,449,000","11,411,000","11,411,000","10,630,000","10,630,000","10,888,000","10,892,000","10,819,000","11,707,000","11,684,000","11,672,000","11,669,000","11,630,000","11,630,000","11,625,000","9,739,000","9,875,000","9,867,000","9,834,000","14,098,000","13,710,000","12,162,000","11,935,000","11,745,000","11,336,000","11,584,000","11,618,000","11,601,000","11,403,000","11,803,000","11,532,000",,"11,136,000","12,032,872","12,436,235","12,060,305","11,918,255","11,888,000","11,337,915",,"12,247,879","12,224,137","12,220,503","12,213,014","12,079,262","12,922,271","8,145,034","6,498,975","6,480,120","6,471,496",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,"896,905,000","880,526,000","858,371,000","829,149,000","803,514,000","785,091,000","786,250,000","786,377,000","792,812,000","789,464,000","778,464,000","775,048,000","764,889,000","1,039,280,000","1,011,690,000","982,184,000","953,744,000","921,359,000","905,818,000","852,395,000","807,991,000","783,055,000","752,296,000","722,572,000","693,648,000","649,447,000","600,196,000","592,689,000","565,295,000","552,431,000","538,378,000","534,006,000","530,915,000","515,483,000","502,059,000","477,427,000","463,188,000","420,775,000","417,653,000","413,898,000","421,056,000","406,876,000","404,535,000","383,861,000","332,578,000","385,943,000","380,608,000","377,223,000","386,556,000","373,539,000","370,434,000","374,111,000","382,489,000","380,760,000","378,291,000","388,152,000","384,161,000","371,705,000","355,787,000","349,382,000","342,232,000","324,376,000","300,081,000","298,324,000","290,285,000",,"273,638,000","285,956,855","289,547,201","272,940,808","263,100,061","251,995,000","111,388,180",,"226,062,196","226,088,582","100,800,810","223,988,882","102,486,129","230,623,975","214,410,846","213,841,286","213,759,716","214,092,295",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"395,091,000","390,246,000","379,728,000","378,398,000","372,632,000","363,322,000","375,257,000","381,674,000","386,009,000","381,840,000","377,150,000","378,126,000","371,773,000",,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"54,066,000",,,,,,,,,,,,,,,,"0",,,,,,,,,"0","0","1,000","139,704,811",,,,"118,258,142",,"127,645,455",,,"1,727,025","1,683,123","1,781,344",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,"17,906,000","17,706,000","17,739,000","17,666,000","17,298,000","17,030,000","16,945,000","16,886,000","17,126,000","17,151,000","17,061,000","16,979,000","16,694,000","16,185,000","16,326,000","15,334,000","14,696,000","13,985,000","13,912,000","13,959,000","15,118,000","14,757,000","13,753,000","13,164,000","12,859,000","10,961,000","8,491,000","6,950,000","6,216,000","5,602,000","5,335,000","5,305,000","5,355,000","5,273,000","5,154,000","5,085,000","5,039,000","4,668,000","4,674,000","4,663,000","4,692,000","4,660,000","4,554,000","4,546,000","4,599,000","4,575,000","4,540,000","4,518,000","4,392,000","4,427,000","4,361,000","4,365,000","4,486,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-963,592,000","-947,355,000","-924,375,000","-896,327,000","-867,591,000","-843,269,000","-839,218,000","-816,405,000","-790,785,000","-759,207,000","-726,644,000","-695,336,000","-671,730,000","-648,628,000","-617,391,000","-589,744,000","-568,089,000","-527,739,000","-513,166,000","-503,427,000","-494,485,000","-475,645,000","-454,823,000","-441,407,000","-431,415,000","-410,342,000","-392,542,000","-388,374,000","-379,413,000","-366,900,000","-353,297,000","-348,594,000","-347,677,000","-331,830,000","-319,438,000","-308,257,000","-295,875,000","-284,287,000","-277,625,000","-277,429,000","-283,361,000","-277,776,000","-274,522,000","-276,188,000","-276,080,000","-270,678,000","-263,915,000","-258,796,000","-263,179,000","-253,831,000","-245,512,000","-243,131,000","-242,982,000","-233,235,000","-224,475,000","-226,240,000","-224,798,000","-213,610,000","-205,532,000","-203,371,000","-203,449,000","-198,040,000","-188,791,000","-186,570,000","-185,212,000","-171,717,000","-171,717,000","-195,213,640","-196,123,442","-187,692,836","-179,336,565","-174,172,000","-169,883,981","-156,683,821","-156,683,821","-151,826,696","-145,695,964","-140,654,055","-137,131,995","-130,287,881","-128,317,601","-123,080,667","-115,720,993","-109,584,124","-106,998,796","-100,770,118","-93,578,313","-87,544,891","-78,300,000","-73,600,000","-68,700,000","-63,500,000","-61,400,000","-48,600,000","-54,900,000","-53,100,000","-41,300,000","-41,000,000","-39,000,000","-32,100,000","-33,100,000","-32,100,000","-30,800,000","-29,900,000","-29,900,000","-29,900,000","-29,900,000","-29,900,000","-29,500,000","-29,500,000","-29,500,000","-26,400,000","-26,400,000","-26,400,000","-19,800,000","-19,800,000","-21,500,000","-19,800,000","-15,500,000","-15,500,000","-15,500,000","-15,500,000","-4,900,000","-13,000,000","-9,000,000","-5,300,000","-2,700,000"
		GoodwillAndOtherIntangibleAssets,"370,387,000","374,317,000","378,349,000","382,453,000","387,132,000","391,807,000","396,976,000","402,011,000","407,187,000","465,694,000","470,942,000","476,212,000","481,532,000","486,874,000","492,299,000","498,054,000","503,915,000","499,069,000","505,309,000","513,086,000","498,226,000","500,333,000","508,036,000","406,340,000","410,879,000","415,614,000","392,579,000","379,496,000","383,638,000","387,289,000","385,204,000","379,629,000","383,053,000","387,831,000","393,085,000","387,960,000","397,295,000","223,031,000","224,622,000","226,213,000","227,821,000","229,438,000","231,128,000","232,778,000","234,563,000","205,910,000","207,476,000","209,160,000","210,726,000","212,292,000","213,907,000","215,546,000","217,278,000","301,173,000","302,998,000","314,584,000","317,012,000","318,810,000","320,952,000","322,076,000","319,113,000","320,626,000","265,133,000","266,320,000","283,894,000","226,607,000","227,443,000","257,392,794","258,231,793","259,736,288","259,319,362","258,594,000","255,442,260","107,280,834","107,345,482","107,413,227","107,480,997","107,593,420","107,742,391","152,161,226","155,276,655","154,876,496","154,529,467","156,088,631","145,032,183","86,949,733","85,783,092","86,789,543","86,300,000","67,000,000","59,300,000","58,100,000","4,500,000","4,500,000","4,500,000","4,600,000","4,600,000","4,600,000","4,700,000","4,700,000","4,800,000","4,800,000","4,800,000","4,900,000","4,900,000","5,000,000","5,000,000","5,000,000","5,100,000","5,100,000","5,100,000","6,600,000","6,800,000","6,900,000","31,400,000","31,700,000","32,000,000","32,200,000","33,100,000","33,500,000","33,600,000","33,900,000","29,400,000","3,600,000",,,
			Goodwill,"272,485,000","272,485,000","272,485,000","272,485,000","272,485,000","272,485,000","272,485,000","272,485,000","272,485,000","325,749,000","325,749,000","325,749,000","325,749,000","325,749,000","325,749,000","325,749,000","325,840,000","321,783,000","321,748,000","323,235,000","312,658,000","308,669,000","310,157,000","281,448,000","281,448,000","281,448,000","271,653,000","269,465,000","269,465,000","269,465,000","269,088,000","267,810,000","267,810,000","267,810,000","267,810,000","260,708,000","262,989,000","174,849,000","174,849,000","174,849,000","174,849,000","174,849,000","174,849,000","173,364,000","173,329,000","157,851,000","157,851,000","157,851,000","157,851,000","157,851,000","157,851,000","157,851,000","157,944,000","240,138,000","240,138,000","249,902,000","250,518,000","250,518,000","250,830,000","250,480,000","249,468,000","249,242,000","216,194,000","216,188,000",,,,,,,,,,,,,,"106,615,836",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"97,902,000","101,832,000","105,864,000","109,968,000","114,647,000","119,322,000","124,491,000","129,526,000","134,702,000","139,945,000","145,193,000","150,463,000","155,783,000","161,125,000","166,550,000","172,305,000","178,075,000","177,286,000","183,561,000","189,851,000","185,568,000","191,664,000","197,879,000","124,892,000","129,431,000","134,166,000","120,926,000","110,031,000","114,173,000","117,824,000","116,116,000","111,819,000","115,243,000","120,021,000","125,275,000","127,252,000","134,306,000","48,182,000","49,773,000","51,364,000","52,972,000","54,589,000","56,279,000","59,414,000","61,234,000","48,059,000","49,625,000","51,309,000","52,875,000","54,441,000","56,056,000","57,695,000","59,334,000","61,035,000","62,860,000","64,682,000","66,494,000","68,292,000","70,122,000","71,596,000","69,645,000","71,384,000","48,939,000","50,132,000","283,894,000","226,607,000","227,443,000","257,392,794","258,231,793","259,736,288","259,319,362","258,594,000","255,442,260","107,280,834","107,345,482","107,413,227","107,480,997","977,584","107,742,391","152,161,226","155,276,655","154,876,496","154,529,467","156,088,631","145,032,183","86,949,733","85,783,092","86,789,543","86,300,000","67,000,000","59,300,000","58,100,000","4,500,000","4,500,000","4,500,000","4,600,000","4,600,000","4,600,000","4,700,000","4,700,000","4,800,000","4,800,000","4,800,000","4,900,000","4,900,000","5,000,000","5,000,000","5,000,000","5,100,000","5,100,000","5,100,000","6,600,000","6,800,000","6,900,000","31,400,000","31,700,000","32,000,000","32,200,000","33,100,000","33,500,000","33,600,000","33,900,000","29,400,000","3,600,000",,,
		InvestmentsAndAdvances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,"16,065,000","17,743,000","19,053,000","25,994,000","24,817,000","33,411,000","31,146,000","32,544,000","33,921,000","27,517,000","28,990,000","31,173,000","33,375,000","68,898,000","41,790,000",,,"14,135,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"4,524,000","4,834,000","5,128,000","5,346,000","5,631,000","5,205,000","5,734,000","6,153,000","6,643,000","7,133,000","7,555,000","8,044,000","8,534,000","9,036,000","9,504,000",,,"4,319,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"352,000",,,,"2,926,758","5,560,872","12,754,000","12,313,435","7,260,991","7,167,117","6,692,784","14,564,869","13,845,048","13,042,372","3,214,277",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"352,000",,,,"2,926,758","5,560,872","12,754,000","12,313,435","7,260,991","7,167,117","6,692,784","14,564,869","13,845,048","13,042,372","3,214,277",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentPrepaidAssets,"9,621,000","8,909,000","6,491,000","6,304,000","6,407,000","7,541,000","7,767,000","8,047,000","8,353,000","9,035,000","9,422,000","9,619,000","7,122,000","7,251,000","7,134,000",,,"12,891,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"432,000","432,000","432,000","432,000","432,000","432,000","3,731,000","3,753,000","3,753,000","3,753,000","3,753,000","3,753,000","3,753,000","4,253,000","5,253,000","25,389,000","26,755,000","5,408,000","33,373,000","34,281,000","35,768,000","33,473,000","33,776,000","34,379,000","35,501,000","32,766,000","38,089,000","30,404,000","18,382,000","15,995,000","16,001,000","16,254,000","16,852,000","17,199,000","17,286,000","18,294,000","18,588,000","12,093,000","12,377,000","12,981,000","12,846,000","13,203,000","13,877,000","14,222,000","14,520,000","12,481,000","13,291,000","10,339,000","10,078,000","10,264,000","10,211,000","10,711,000","11,605,000","11,428,000","10,478,000","10,668,000","11,207,000","11,603,000","11,831,000","12,571,000","13,492,000","14,254,000","13,928,000","12,714,000","14,349,000","14,124,000","10,242,000","12,862,062","15,051,372","9,813,070","10,568,343","10,673,000","12,834,695","28,907,813","29,663,575","30,567,684","26,229,756","26,508,286","26,580,470","3,039,094","3,238,039","2,085,252","2,234,310","1,675,245","2,892,643","3,215,533","2,695,084","4,602,409","4,600,000","5,000,000","4,700,000","3,900,000","4,600,000","3,800,000","700,000","300,000","700,000","1,000,000","800,000","900,000","1,000,000","1,100,000","900,000","200,000","400,000","300,000","400,000","300,000","300,000","400,000","400,000","600,000","200,000","100,000","100,000","200,000","100,000","300,000","600,000","300,000","300,000","200,000","900,000","300,000","800,000","500,000","200,000"
TotalLiabilitiesNetMinorityInterest,"1,373,774,000","1,359,680,000","1,393,921,000","1,461,429,000","1,453,064,000","1,132,857,000","1,151,940,000","1,270,939,000","1,978,970,000","1,349,027,000","1,515,426,000","1,474,938,000","1,390,029,000","1,293,335,000","1,316,354,000","1,169,180,000","1,136,028,000","1,162,884,000","1,227,724,000","1,253,274,000","1,151,371,000","1,224,685,000","1,162,429,000","1,097,546,000","939,337,000","987,568,000","851,664,000","734,930,000","688,625,000","752,656,000","727,420,000","677,851,000","668,258,000","763,292,000","725,847,000","688,370,000","674,437,000","379,538,000","379,262,000","368,659,000","356,207,000","372,740,000","372,904,000","342,667,000","377,562,000","283,055,000","285,001,000","287,492,000","288,791,000","293,286,000","302,834,000","289,127,000","306,536,000","360,854,000","344,943,000","335,704,000","333,819,000","357,062,000","345,133,000","349,477,000","336,277,000","360,628,000","300,560,000","308,741,000","334,689,000","324,922,000","146,899,000","129,819,785","121,650,678","132,531,346","132,873,876","133,070,000","206,689,657","93,465,969","86,203,008","78,951,586","79,624,356","85,158,324","83,256,489","102,781,938","84,254,905","97,792,320","106,814,704","117,625,426","110,912,317","125,813,074","136,022,037","116,012,502","93,100,000","94,900,000","97,200,000","118,900,000","66,000,000","71,600,000","67,900,000","62,700,000","37,000,000","53,700,000","54,400,000","42,300,000","35,900,000","35,800,000","34,300,000","34,600,000","35,400,000","38,900,000","40,600,000","41,000,000","40,200,000","43,200,000","42,000,000","43,800,000","44,900,000","46,000,000","45,700,000","46,700,000","48,700,000","49,500,000","49,900,000","48,700,000","47,100,000","46,500,000","43,200,000","13,600,000","20,800,000","22,300,000","14,800,000"
	CurrentLiabilities,"395,681,000","381,796,000","393,153,000","447,523,000","436,079,000","448,490,000","463,715,000","411,324,000","428,294,000","323,025,000","364,787,000","356,964,000","341,655,000","284,991,000","304,044,000","310,319,000","275,860,000","283,121,000","318,538,000","288,881,000","263,152,000","311,963,000","322,627,000","242,545,000","201,749,000","252,296,000","226,710,000","194,994,000","178,212,000","212,598,000","196,532,000","188,867,000","165,763,000","201,848,000","199,815,000","177,047,000","178,074,000","116,440,000","114,563,000","110,804,000","99,430,000","113,799,000","118,513,000","99,838,000","136,992,000","94,749,000","97,203,000","97,749,000","95,657,000","98,050,000","110,030,000","97,088,000","102,177,000","115,014,000","131,464,000","120,648,000","120,566,000","126,699,000","127,252,000","119,147,000","111,121,000","127,477,000","111,794,000","112,513,000","117,849,000","110,988,000","118,712,000","99,936,129","93,948,431","103,445,014","102,477,637","103,904,000","92,173,665","78,697,507","70,733,750","65,276,912","65,854,946","71,958,114","70,551,452","89,553,038","61,657,783","75,715,902","84,947,649","95,564,274","88,945,502","104,767,848","114,759,113","94,335,390","71,900,000","74,800,000","78,600,000","58,400,000","35,400,000","40,600,000","37,000,000","38,900,000","21,400,000","36,300,000","39,000,000","25,900,000","18,000,000","18,300,000","17,800,000","18,200,000","17,400,000","19,500,000","20,100,000","18,100,000","17,500,000","19,900,000","36,600,000","18,800,000","17,400,000","17,600,000","17,100,000","42,400,000","44,000,000","21,900,000","43,900,000","17,400,000","20,900,000","21,000,000","17,300,000","11,300,000","18,200,000","16,700,000","9,600,000"
		PayablesAndAccruedExpenses,"304,301,000","268,491,000","293,606,000","293,547,000","292,371,000","273,654,000","292,495,000","289,940,000","302,353,000","214,486,000","253,347,000","264,124,000","262,987,000","222,207,000","253,297,000","233,546,000","214,575,000","223,690,000","228,491,000","210,451,000","185,618,000","248,317,000","232,674,000","177,679,000","147,788,000","201,991,000","162,507,000","146,239,000","123,744,000","162,087,000","140,791,000","138,943,000","119,768,000","148,954,000","124,808,000","136,114,000","127,947,000","91,450,000","73,556,000","109,704,000","73,600,000","90,612,000","118,281,000","98,578,000","65,575,000","94,082,000","96,780,000","97,017,000","72,962,000","97,435,000","109,104,000","95,157,000","99,780,000","111,122,000","126,427,000","116,522,000","116,557,000","113,440,000","121,065,000","105,711,000","101,533,000","104,132,000","101,646,000","105,125,000","107,968,000","96,353,000","108,901,000","96,235,323","89,527,745","97,677,289","98,173,091","91,903,000","85,330,430","69,701,062","64,849,893","64,069,677","58,909,187","56,624,028","65,105,691","76,184,498","53,073,294","63,370,604","73,707,614","72,860,790","29,979,660","35,829,369","42,922,557","33,700,151","22,400,000","25,300,000","19,900,000","18,100,000","13,500,000","14,500,000","12,200,000","13,600,000","6,200,000","7,800,000","10,300,000","7,600,000","8,300,000","4,900,000","3,500,000","3,300,000","3,900,000","3,800,000","5,600,000","4,800,000","4,700,000","5,900,000","4,700,000","5,500,000","4,600,000","4,600,000","5,100,000","6,500,000","7,000,000","4,300,000","4,500,000","4,400,000","5,800,000","5,100,000",,,,,
			Payables,"176,447,000","156,129,000","173,605,000","173,432,000","171,995,000","165,353,000","192,092,000","190,295,000","203,111,000","119,956,000","139,047,000","142,832,000","139,093,000","120,206,000","135,370,000","127,250,000","114,102,000","119,944,000","134,086,000","119,985,000","99,770,000","142,634,000","130,799,000","92,964,000","71,138,000","112,086,000","80,750,000","64,463,000","52,345,000","79,791,000","68,541,000","62,985,000","52,315,000","68,926,000","77,954,000","64,509,000","64,166,000","43,052,000","36,823,000","51,987,000","31,602,000","36,211,000","40,148,000","45,274,000","20,562,000","24,076,000","25,881,000","28,003,000","23,980,000","30,590,000","29,128,000","25,054,000","23,049,000","33,305,000","30,318,000","29,391,000","26,741,000","34,597,000","31,087,000","26,612,000","27,252,000","34,633,000","29,449,000","32,028,000","28,992,000","32,326,000","37,185,000","27,554,387","26,195,084","36,646,575","34,347,637","27,921,000","26,048,793","26,359,139","22,734,971","25,706,240","22,811,389","27,011,085","26,611,259","29,141,944","18,502,933","25,286,283","29,295,334","27,907,880","29,979,660","35,829,369","42,922,557","33,700,151","22,400,000","25,300,000","19,900,000","18,100,000","13,500,000","14,500,000","12,200,000","13,600,000","6,200,000","7,800,000","10,300,000","7,600,000","8,300,000","4,900,000","3,500,000","3,300,000","3,900,000","3,800,000","5,600,000","4,800,000","4,700,000","5,900,000","4,700,000","5,500,000","4,600,000","4,600,000","5,100,000","6,500,000","7,000,000","4,300,000","4,500,000","4,400,000","5,800,000","5,100,000",,,,,
				AccountsPayable,"176,447,000","155,896,000","173,599,000","173,235,000","171,013,000","158,966,000","183,679,000","177,275,000","194,417,000","119,612,000","129,531,000","140,279,000","138,727,000","119,485,000","134,702,000","125,720,000","112,200,000","109,877,000","132,974,000","119,334,000","99,318,000","114,730,000","115,492,000","92,964,000","70,827,000","93,398,000","71,834,000","64,463,000","52,114,000","66,422,000","63,318,000","62,985,000","52,315,000","68,926,000","77,954,000","64,509,000","64,166,000","38,485,000","36,823,000","33,287,000","31,602,000","36,211,000","40,148,000","27,862,000","20,562,000","24,076,000","25,881,000","28,003,000","23,980,000","28,273,000","29,128,000","25,054,000","23,049,000","33,305,000","30,318,000","29,391,000","26,741,000","34,597,000","31,087,000","26,612,000","27,252,000","34,633,000","29,449,000","32,028,000","28,992,000","32,326,000","37,185,000","27,554,387","26,195,084","36,646,575","34,347,637","27,921,000","26,048,793","26,359,139","22,734,971","25,706,240","22,811,389","27,011,085","26,611,259","29,141,944","18,502,933","25,286,283","29,295,334","27,907,880","29,979,660","35,829,369","42,922,557","33,700,151","22,400,000","25,300,000","19,900,000","18,100,000","13,500,000","14,500,000","12,200,000","13,600,000","6,200,000","7,800,000","10,300,000","7,600,000","8,300,000","4,900,000","3,500,000","3,300,000","3,900,000","3,800,000","5,600,000","4,800,000","4,700,000","5,900,000","4,700,000","5,500,000","4,600,000","4,600,000","5,100,000","6,500,000","7,000,000","4,300,000","4,500,000","4,400,000","5,800,000","5,100,000",,,,,
				TotalTaxPayable,"0","233,000","6,000","197,000","982,000","6,387,000","8,413,000","13,020,000","8,694,000","344,000","9,516,000","2,553,000","366,000","721,000","668,000","1,530,000","1,902,000","10,067,000","1,112,000","651,000","452,000","27,904,000","15,307,000",,"311,000","18,688,000","8,916,000",,"231,000","13,369,000","5,223,000",,,,,,,"4,567,000",,"18,700,000",,,,"17,412,000",,,,,,"2,317,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,"0","233,000","6,000","197,000","982,000","6,387,000","8,413,000","13,020,000","8,694,000","344,000","9,516,000","2,553,000","366,000","721,000","668,000","1,530,000","1,902,000","10,067,000","1,112,000","651,000","452,000","27,904,000","15,307,000",,"311,000","18,688,000","8,916,000",,"231,000","13,369,000","5,223,000",,,,,,,"4,567,000",,,,,,,,,,,,"2,317,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"127,854,000","112,362,000","120,001,000","120,115,000","120,376,000","108,301,000","100,403,000","99,645,000","99,242,000","94,530,000","114,300,000","121,292,000","123,894,000","102,001,000","117,927,000","106,296,000","100,473,000","103,746,000","94,405,000","90,466,000","85,848,000","105,683,000","101,875,000","84,715,000","76,650,000","89,905,000","81,757,000","81,776,000","71,399,000","82,296,000","72,250,000","75,958,000","67,453,000","80,028,000","46,854,000","71,605,000","63,781,000","48,398,000","36,733,000","57,717,000","41,998,000","54,401,000","78,133,000","53,304,000","45,013,000","70,006,000","70,899,000","69,014,000","48,982,000","66,845,000","79,976,000","70,103,000","76,731,000","77,817,000","96,109,000","87,131,000","89,816,000","78,843,000","89,978,000","79,099,000","74,281,000","69,499,000","72,197,000","73,097,000","78,976,000","64,027,000","71,716,000","68,680,936","63,332,661","61,030,714","63,825,454","63,982,000","59,281,637","43,341,923","42,114,922","38,363,437","36,097,798","29,612,943","38,494,432","47,042,554","34,570,361","38,084,321","44,412,280","44,952,910",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InterestPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,"865,000","5,591,000","800,000","5,821,000","872,000","5,795,000","864,000","5,883,000",,"5,916,000","990,000",,,"3,984,000","650,000","4,023,000",,"3,822,000","1,642,000",,,,"3,208,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"13,535,000","26,942,000","23,701,000","16,152,000","10,564,000","32,988,000","30,132,000","22,974,000","29,151,000","23,340,000","22,189,000","15,985,000","9,475,000","25,482,000","24,356,000","16,552,000","10,010,000","12,430,000","42,135,000","33,873,000","25,307,000","16,203,000","40,943,000","28,855,000","19,000,000","15,292,000","29,528,000","21,060,000","13,228,000","9,360,000","17,677,000","12,808,000","9,727,000","9,483,000","38,363,000","10,980,000","17,001,000","23,488,000","31,736,000",,"24,356,000","22,554,000",,,"20,739,000",,,,"21,595,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
