name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
TotalRevenue,"21,912,191","9,329,410","5,887,976","3,745,008","2,949,677","2,559,778","2,612,523","2,009,597","1,550,487","1,068,221","1,274,546","281,253","154,318","197,814"
	OperatingRevenue,"21,912,191","9,329,410","5,887,976","3,745,008","2,949,677","2,559,778","2,612,523","2,009,597","1,550,487","1,068,221","1,274,546","281,253","154,318","197,814"
CostOfRevenue,"20,774,901","9,280,693","6,604,436","2,978,353","2,012,344","1,739,163","1,420,269","1,311,555","858,501","775,241","613,547","191,172","87,790","43,663"
GrossProfit,"1,137,290","48,717","-716,460","766,655","937,333","820,615","1,192,254","698,042","691,986","292,980","660,999","90,081","66,528","154,151"
OperatingExpense,"25,042,450","7,960,286","10,120,861","3,884,789","2,975,469","2,528,984","2,180,204","1,728,425","1,228,652","1,129,843","914,038","661,485","586,757","51,994"
	SellingGeneralAndAdministration,"25,042,450","7,960,286","10,120,861","3,884,789","2,975,469","2,528,984","2,180,204","1,728,425","1,228,652","1,129,843","914,038","661,485","586,757","51,994"
		GeneralAndAdministrativeExpense,"24,497,320","7,804,945","10,157,566","3,630,763","2,803,001","2,483,757","2,134,026","1,697,937","1,182,944","1,101,981","884,385","649,985","578,606","48,805"
			SalariesAndWages,"9,904,361","2,565,510","5,095,165","1,251,635","891,126","838,762","-690,791","1,109,057","757,269","325,429","182,762","453,199","186,700","0"
			OtherGandA,"14,592,959","5,239,435","5,062,401","2,379,128","1,911,875","1,644,995","2,824,817","588,880","425,675","776,552","701,623","196,786","391,906","48,805"
		SellingAndMarketingExpense,"545,130","155,341","-36,705","254,026","172,468","45,227","46,178","30,488","45,708","27,862","29,653","11,500","8,151","3,189"
OperatingIncome,"-23,905,160","-7,911,569","-10,837,321","-3,118,134","-2,038,136","-1,708,369","-987,950","-1,030,383","-536,666","-836,863","-253,039","-571,404","-520,229","102,157"
