name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,06/30/1990,06/30/1989
TotalAssets,"3,518,460,000","3,659,773,000","3,768,190,000","3,053,836,000","3,031,000,000","2,244,664,000","2,329,897,000","2,228,687,000","2,444,020,000","2,390,610,000","2,460,324,000","2,242,696,000","2,148,703,000","2,122,223,000","2,349,865,000","2,344,961,000","2,287,305,000","2,210,722,000","2,383,596,000","2,314,035,000","2,317,809,000","2,301,433,000","2,324,356,000","2,096,996,000","2,115,897,000","1,908,912,000","2,136,742,000","2,074,193,000","2,148,677,000","1,967,866,000","2,134,627,000","1,997,636,000","2,048,865,000","1,889,113,000","2,026,807,000","1,857,018,000","2,017,986,000","1,914,066,000","2,020,320,000","1,838,616,000","2,112,202,000","1,924,332,000","2,011,927,000","1,850,503,000","2,070,427,000","1,834,583,000","1,822,905,000","1,627,826,000","1,880,227,000","1,665,818,000","1,628,478,000","1,434,299,000","1,590,869,000","1,454,887,000","1,398,756,000","1,018,356,000","1,115,892,000","996,332,000","952,540,000","844,113,000","947,161,000","919,801,000","940,122,000","872,482,000","986,199,000","956,454,000","925,796,000","910,035,000","980,416,000","934,372,000","895,681,000","884,132,000","956,614,000","921,265,000","916,754,000","856,644,000","662,694,000","595,485,000","541,088,000","467,628,000","593,100,000","527,888,000","506,953,000","391,675,000","495,763,000","434,494,000","388,327,000","327,079,000","425,314,000","376,200,000","346,300,000","260,700,000","333,100,000","278,400,000","246,400,000","223,900,000","281,700,000","238,600,000","215,000,000","206,700,000","240,000,000","208,100,000","194,900,000","178,100,000","178,300,000","153,800,000","135,700,000","126,700,000","155,400,000","128,800,000","115,600,000","106,800,000","140,400,000","120,700,000","112,600,000","99,200,000","138,100,000","119,300,000","123,100,000","112,400,000","148,700,000","120,100,000","106,300,000","95,800,000","109,300,000","132,200,000"
	CurrentAssets,"1,010,996,000","610,507,000","709,257,000","1,514,953,000","1,497,278,000","680,447,000","768,473,000","692,766,000","544,266,000","389,929,000","456,113,000","504,700,000","540,091,000","506,549,000","739,386,000","688,000,000","539,340,000","469,809,000","541,626,000","471,207,000","428,592,000","427,433,000","423,658,000","518,105,000","594,606,000","400,288,000","718,114,000","601,057,000","667,921,000","572,779,000","735,872,000","577,091,000","638,496,000","475,745,000","592,476,000","442,164,000","548,025,000","450,771,000","546,053,000","401,114,000","665,368,000","528,780,000","545,231,000","624,650,000","887,722,000","675,752,000","680,775,000","499,647,000","768,583,000","578,635,000","561,201,000","385,446,000","549,805,000","424,952,000","392,327,000","325,588,000","434,573,000","368,257,000","353,729,000","218,985,000","320,175,000","292,504,000","313,724,000","228,073,000","338,036,000","301,299,000","263,346,000","242,338,000","309,903,000","264,574,000","227,732,000","208,875,000","283,229,000","243,746,000","236,178,000","169,687,000","311,925,000","246,200,000","190,060,000","117,827,000","245,332,000","182,465,000","157,148,000","88,627,000","211,369,000","163,833,000","130,758,000","81,964,000","186,595,000","140,400,000","114,300,000","78,900,000","157,900,000","110,000,000","85,400,000","69,700,000","137,700,000","97,500,000","76,500,000","70,500,000","120,300,000","87,900,000","76,000,000","61,600,000","100,400,000","77,300,000","62,300,000","58,000,000","88,300,000","66,100,000","57,100,000","48,900,000","81,800,000","61,300,000","52,700,000","37,700,000","73,100,000","51,800,000","53,900,000","42,900,000","77,200,000","58,500,000","44,000,000","32,300,000","30,800,000","33,500,000"
		CashCashEquivalentsAndShortTermInvestments,"788,729,000","275,420,000","360,095,000","494,613,000","508,636,000","459,837,000","570,604,000","509,484,000","175,525,000","76,511,000","129,842,000","308,125,000","329,552,000","302,070,000","417,167,000","434,945,000","269,525,000","216,507,000","277,890,000","245,992,000","213,829,000","203,789,000","192,755,000","311,773,000","333,742,000","181,686,000","439,851,000","356,601,000","405,692,000","383,485,000","476,522,000","361,636,000","400,148,000","265,297,000","311,648,000","199,551,000","280,946,000","219,011,000","250,316,000","176,708,000","332,105,000","288,248,000","325,255,000","449,720,000","599,071,000","461,746,000","453,324,000","323,368,000","501,678,000","334,158,000","340,496,000","225,376,000","296,722,000","205,187,000","185,195,000","219,507,000","251,925,000","241,056,000","222,756,000","129,155,000","135,821,000","171,346,000","168,646,000","130,583,000","162,355,000","143,765,000","119,829,000","161,823,000","138,187,000","132,445,000","115,071,000","146,227,000","147,203,000","126,417,000","139,522,000","108,699,000","177,263,000","134,575,000","97,046,000","59,685,000","78,297,000","76,108,000","50,127,000","29,213,000","26,868,000","47,144,000","30,635,000","25,851,000","33,995,000","39,800,000","34,900,000","52,600,000","57,400,000","29,600,000","24,300,000","31,900,000","45,900,000","36,100,000","28,600,000","38,900,000","34,400,000","27,500,000","18,200,000","29,900,000","31,400,000","22,800,000","31,000,000","26,300,000","35,900,000","20,600,000","22,300,000","22,700,000","32,100,000","15,700,000","17,600,000","13,300,000","23,600,000","12,200,000","15,700,000","16,000,000","23,700,000","16,700,000","15,000,000","14,200,000","12,900,000","22,100,000"
			CashAndCashEquivalents,"788,729,000","275,420,000","360,095,000","494,613,000","497,746,000","449,296,000","561,170,000","500,516,000","167,771,000","67,282,000","121,079,000","299,445,000","321,211,000","294,801,000","408,765,000","430,690,000","265,325,000","212,239,000","273,751,000","241,979,000","209,879,000","199,945,000","189,017,000","308,164,000","330,214,000","178,193,000","436,453,000","353,022,000","402,115,000","379,965,000","473,108,000","358,188,000","396,815,000","262,034,000","308,544,000","196,576,000","277,994,000","216,259,000","247,566,000","174,076,000","329,440,000","285,749,000","322,918,000","447,145,000","596,515,000","459,282,000","450,994,000","307,702,000","439,897,000","272,550,000","279,243,000","165,202,000","294,979,000","203,326,000","183,059,000","217,199,000","249,580,000","98,912,000","150,011,000","129,155,000","135,821,000","171,346,000","168,646,000","130,583,000","162,355,000","143,765,000","119,829,000","161,823,000","138,187,000","132,445,000","115,071,000","146,227,000","147,203,000","126,417,000","139,522,000","108,699,000","177,263,000","134,575,000","97,046,000","59,685,000","78,297,000","76,108,000","50,127,000","29,213,000","26,868,000","47,144,000","30,635,000","25,851,000","33,995,000","39,800,000","34,900,000","31,800,000","57,400,000","29,600,000","24,300,000","31,900,000","45,900,000","36,100,000","28,600,000","38,900,000","34,400,000","27,500,000","18,200,000","29,900,000","31,400,000","22,800,000","31,000,000","26,300,000","35,900,000","20,600,000","22,300,000","22,700,000","32,100,000","15,700,000","17,600,000","13,300,000","23,600,000","12,200,000","15,700,000","16,000,000","23,700,000","16,700,000","15,000,000","14,200,000","12,900,000","22,100,000"
			OtherShortTermInvestments,,,,,"10,890,000","10,541,000","9,434,000","8,968,000","7,754,000","9,229,000","8,763,000","8,680,000","8,341,000","7,269,000","8,402,000","4,255,000","4,200,000","4,268,000","4,139,000","4,013,000","3,950,000","3,844,000","3,738,000","3,609,000","3,528,000","3,493,000","3,398,000","3,579,000","3,577,000","3,520,000","3,414,000","3,448,000","3,333,000","3,263,000","3,104,000","2,975,000","2,952,000","2,752,000","2,750,000","2,632,000","2,665,000","2,499,000","2,337,000","2,575,000","2,556,000","2,464,000","2,330,000","15,666,000","61,781,000","61,608,000","61,253,000","60,174,000","1,743,000","1,861,000","2,136,000","2,308,000","2,345,000","142,144,000","72,745,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"96,064,000","92,744,000","163,211,000","67,996,000","77,559,000","91,051,000","99,536,000","87,042,000","98,732,000","93,394,000","116,212,000","157,829,000","155,372,000","138,708,000","166,794,000","146,726,000","169,343,000","148,638,000","189,783,000","173,362,000","165,691,000","150,237,000","184,294,000","162,389,000","170,035,000","121,817,000","185,956,000","139,163,000","149,586,000","89,318,000","170,280,000","132,621,000","161,202,000","124,781,000","184,105,000","139,932,000","195,055,000","163,485,000","225,378,000","154,189,000","254,661,000","145,488,000","151,428,000","114,689,000","223,953,000","152,834,000","161,323,000","119,210,000","155,902,000","135,183,000","156,973,000","104,413,000","179,954,000","137,602,000","154,654,000","55,214,000","121,523,000","76,842,000","75,790,000","43,084,000","95,490,000","60,350,000","76,803,000","46,567,000","90,089,000","85,467,000","83,585,000","39,226,000","119,012,000","75,323,000","64,298,000","28,150,000","87,206,000","75,705,000","50,888,000","24,275,000","80,523,000","46,845,000","54,149,000","26,054,000","105,186,000","65,416,000","67,936,000","25,664,000","115,049,000","85,207,000","66,725,000","25,362,000","92,708,000","53,400,000","41,300,000","14,200,000","62,800,000","37,600,000","29,900,000","11,900,000","55,400,000","22,800,000","23,300,000","12,300,000","46,600,000","28,400,000","31,400,000","9,700,000","37,600,000","23,600,000","9,000,000","6,200,000","28,700,000","18,800,000","11,200,000","7,100,000","28,800,000","22,400,000","14,900,000","7,000,000","30,400,000","21,300,000","14,100,000","8,900,000","30,900,000","24,700,000","15,800,000","7,700,000","8,100,000","7,200,000"
			AccountsReceivable,"96,064,000","92,744,000","163,211,000","67,996,000","77,559,000","91,051,000","99,536,000","87,042,000","98,732,000","93,394,000","116,212,000","157,829,000","155,372,000","138,708,000","166,794,000","146,726,000","169,343,000","148,638,000","189,783,000","173,362,000","165,691,000","150,237,000","184,294,000","162,389,000","170,035,000","121,817,000","185,956,000","139,163,000","149,586,000","89,318,000","170,280,000","132,621,000","161,202,000","117,812,000","183,487,000","139,778,000","194,398,000","139,658,000","190,727,000","113,911,000","254,661,000","145,488,000","151,428,000","114,689,000","223,953,000","152,834,000","161,323,000","119,210,000","155,902,000","135,183,000","156,973,000","104,413,000","179,954,000","137,602,000","154,654,000","55,214,000","121,523,000","76,842,000","75,790,000","43,084,000","95,490,000","60,350,000","76,803,000","46,567,000","90,089,000","85,467,000","83,585,000","39,226,000","119,012,000","75,323,000","64,298,000","28,150,000","87,206,000","75,705,000","50,888,000","24,275,000","80,523,000","46,845,000","54,149,000","26,054,000","105,186,000","65,416,000","67,936,000","25,664,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"127,424,000","118,790,000","186,578,000","85,410,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-31,360,000","-26,046,000","-23,367,000","-17,414,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,969,000","618,000","154,000","657,000","23,827,000","34,651,000","40,278,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
