name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,01/31/2021
TotalAssets,"1,098,953,000","1,091,438,000","1,028,808,000","366,378,000","362,566,000"
	CurrentAssets,"1,044,231,000","1,051,843,000","1,012,350,000","350,714,000","348,493,000"
		CashCashEquivalentsAndShortTermInvestments,"934,781,000","934,703,000","924,745,000","276,254,000","282,850,000"
			CashAndCashEquivalents,"887,489,000","884,672,000","824,714,000","276,254,000","282,850,000"
				CashFinancial,"284,968,000",,,,
				CashEquivalents,"602,521,000",,,,
			OtherShortTermInvestments,"47,292,000","50,031,000","100,031,000",,
		Receivables,"68,009,000","77,233,000","56,976,000","46,927,000","39,672,000"
			AccountsReceivable,"68,009,000","77,233,000","56,976,000","46,834,000","39,651,000"
				GrossAccountsReceivable,"68,500,000","78,331,000","57,673,000","47,451,000","40,673,000"
				AllowanceForDoubtfulAccountsReceivable,"-491,000","-1,098,000","-697,000","-617,000","-1,022,000"
			TaxesReceivable,,,,"93,000","21,000"
		PrepaidAssets,"16,567,000","15,230,000","9,779,000","7,458,000","6,792,000"
		CurrentDeferredAssets,"23,904,000","24,363,000","19,880,000","20,014,000","18,700,000"
		OtherCurrentAssets,"970,000","314,000","970,000","61,000","479,000"
	TotalNonCurrentAssets,"54,722,000","39,595,000","16,458,000","15,664,000","14,073,000"
		NetPPE,"4,347,000","3,271,000",,,
			GrossPPE,"5,514,000",,,,
				Properties,"0",,,,
				MachineryFurnitureEquipment,"4,754,000",,,,
				Leases,"760,000",,,,
			AccumulatedDepreciation,"-1,167,000",,,,
		GoodwillAndOtherIntangibleAssets,"13,829,000","14,430,000","515,000","612,000","797,000"
			Goodwill,"8,145,000","8,145,000",,,
			OtherIntangibleAssets,"5,684,000","6,285,000",,,
		InvestmentsAndAdvances,"15,615,000",,,,
			LongTermEquityInvestment,"15,615,000",,,,
		NonCurrentDeferredAssets,"13,872,000","14,743,000","11,433,000","11,675,000","11,776,000"
		NonCurrentPrepaidAssets,"3,479,000","2,832,000",,,
		OtherNonCurrentAssets,"3,580,000","4,319,000","4,510,000","3,377,000","1,500,000"
TotalLiabilitiesNetMinorityInterest,"280,751,000","292,169,000","219,401,000","616,863,000","593,788,000"
	CurrentLiabilities,"234,600,000","241,599,000","178,890,000","151,458,000","127,181,000"
		PayablesAndAccruedExpenses,"30,683,000","27,538,000","13,700,000","14,185,000","9,234,000"
			Payables,"7,762,000","9,347,000","6,844,000","5,750,000","5,224,000"
				AccountsPayable,"5,691,000","4,984,000","4,943,000","1,931,000","3,111,000"
				TotalTaxPayable,"2,071,000","4,363,000","1,901,000","3,819,000","2,113,000"
					IncomeTaxPayable,"576,000","319,000","417,000","2,582,000","206,000"
			CurrentAccruedExpenses,"22,921,000","18,191,000","6,856,000","8,435,000","4,010,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"11,682,000","32,820,000","16,980,000","10,812,000","13,179,000"
		CurrentDeferredLiabilities,"188,062,000","179,224,000","147,395,000","126,016,000","103,543,000"
			CurrentDeferredRevenue,"188,062,000","179,224,000","147,395,000","126,016,000","103,543,000"
		OtherCurrentLiabilities,"4,173,000","2,017,000","815,000","445,000","1,225,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"46,151,000","50,570,000","40,511,000","465,405,000","466,607,000"
		NonCurrentDeferredLiabilities,"30,604,000","32,947,000","27,589,000","27,560,000","30,625,000"
			NonCurrentDeferredTaxesLiabilities,"2,666,000","379,000",,,
			NonCurrentDeferredRevenue,"27,938,000","32,568,000","27,589,000","27,560,000","30,625,000"
		DerivativeProductLiabilities,"4,787,000","6,837,000",,,
		PreferredSecuritiesOutsideStockEquity,,"0","0","424,904,000","424,904,000"
		OtherNonCurrentLiabilities,"10,760,000","10,786,000","12,922,000","12,941,000","11,078,000"
TotalEquityGrossMinorityInterest,"818,202,000","799,269,000","809,407,000","-250,485,000","-231,222,000"
	StockholdersEquity,"782,094,000","774,866,000","784,400,000","-276,013,000","-231,222,000"
		CapitalStock,"0","0","0","0","0"
			PreferredStock,"0","0","0",,
			CommonStock,"0","0","0","0","0"
		AdditionalPaidInCapital,"1,355,224,000","1,320,479,000","1,292,710,000","200,838,000","186,892,000"
		RetainedEarnings,"-579,436,000","-553,337,000","-507,552,000","-466,325,000","-398,199,000"
		GainsLossesNotAffectingRetainedEarnings,"6,306,000","7,724,000","-758,000","-10,526,000","-19,915,000"
	MinorityInterest,"36,108,000","24,403,000","25,007,000","25,528,000","0"
TotalCapitalization,"782,094,000","774,866,000","784,400,000","-276,013,000","-231,222,000"
CommonStockEquity,"782,094,000","774,866,000","784,400,000","-276,013,000","-231,222,000"
NetTangibleAssets,"768,265,000","760,436,000","783,885,000","-276,625,000","-232,019,000"
WorkingCapital,"809,631,000","810,244,000","833,460,000","199,256,000","221,312,000"
InvestedCapital,"782,094,000","774,866,000","784,400,000","-276,013,000","-231,222,000"
TangibleBookValue,"768,265,000","760,436,000","783,885,000","-276,625,000","-232,019,000"
ShareIssued,"147,632,000","146,888,000","144,546,000","144,546,000","144,546,000"
OrdinarySharesNumber,"147,632,000","146,888,000","144,546,000","144,546,000","144,546,000"
