name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
TotalRevenue,"7,581,000","2,264,000","5,155,000","584,000","1,482,000","944,000","-2,368,000","1,785,000","263,000","259,000"
	OperatingRevenue,"7,581,000","2,264,000","5,155,000","584,000","1,482,000","944,000","-2,368,000","1,785,000","263,000","259,000"
CostOfRevenue,"14,212,000","4,089,000","9,411,000","1,330,000","2,982,000","2,246,000","-3,422,000","3,487,000","857,000","771,000"
GrossProfit,"-6,631,000","-1,825,000","-4,256,000","-746,000","-1,500,000","-1,302,000","1,054,000","-1,702,000","-594,000","-512,000"
OperatingExpense,"458,280,000","110,373,000","276,698,000","75,771,000","119,357,000","57,336,000","-120,326,000","114,247,000","27,429,000","25,345,000"
	SellingGeneralAndAdministration,"134,389,000","32,215,000","89,733,000","15,730,000","43,466,000","15,902,000","-47,553,000","29,741,000","5,450,000","7,163,000"
		GeneralAndAdministrativeExpense,,,,"15,271,000","42,425,000","15,224,000","-46,237,000","28,831,000","5,207,000","6,726,000"
			OtherGandA,,,,"15,271,000","42,425,000","15,224,000","-46,237,000","28,831,000","5,207,000","6,726,000"
		SellingAndMarketingExpense,,,,"459,000","1,041,000","678,000","-1,316,000","910,000","243,000","437,000"
	ResearchAndDevelopment,"323,891,000","78,158,000","186,965,000","60,041,000","75,891,000","41,434,000","-72,773,000","84,506,000","21,979,000","18,182,000"
OperatingIncome,"-464,911,000","-112,198,000","-280,954,000","-76,517,000","-120,857,000","-58,638,000","121,380,000","-115,949,000","-28,023,000","-25,857,000"
OtherIncomeExpense,"5,495,000","295,000","-308,422,000","-12,935,000","4,328,000","-326,522,000","317,929,000","459,000","-61,000","96,000"
	GainOnSaleOfSecurity,,,"-325,930,000","-970,000",,"-326,900,000","328,716,000",,,
	SpecialIncomeCharges,,,"4,183,000","0","4,183,000",,,"0","0",
		OtherSpecialCharges,,,,,"-4,183,000",,,,,
	OtherNonOperatingIncomeExpenses,"1,312,000","295,000","13,325,000","-11,965,000","145,000","378,000","-6,604,000","459,000","-61,000","96,000"
PretaxIncome,"-459,416,000","-111,903,000","-589,376,000","-89,452,000","-116,529,000","-385,160,000","439,309,000","-115,490,000","-28,084,000","-25,761,000"
TaxProvision,"0","0","0","0","0","0","0","0","0","0"
NetIncomeCommonStockholders,"-459,416,000","-111,903,000","-581,568,000","-101,395,000","-116,529,000","-389,295,000","415,629,000","-115,490,000","-28,084,000","-25,761,000"
	NetIncome,"-459,416,000","-111,903,000","-589,376,000","-89,452,000","-116,529,000","-385,160,000","439,309,000","-115,490,000","-28,084,000","-25,761,000"
		NetIncomeIncludingNoncontrollingInterests,"-459,416,000","-111,903,000","-589,376,000","-89,452,000","-116,529,000","-385,160,000","439,309,000","-115,490,000","-28,084,000","-25,761,000"
			NetIncomeContinuousOperations,"-459,416,000","-111,903,000","-589,376,000","-89,452,000","-116,529,000","-385,160,000","439,309,000","-115,490,000","-28,084,000","-25,761,000"
	OtherunderPreferredStockDividend,"0","0","-7,808,000","11,943,000","0","4,135,000","23,680,000","0","0","0"
DilutedNIAvailtoComStockholders,"-459,416,000","-111,903,000","-581,568,000","-101,395,000","-116,529,000","-389,295,000","415,629,000","-115,490,000","-28,084,000","-25,761,000"
BasicEPS,,"-0.502",,"-1.73","-0.64","-1.834",,"-0.787","-0.191","-0.176"
DilutedEPS,,"-0.502",,"-1.73","-0.64","-1.834",,"-0.787","-0.191","-0.176"
BasicAverageShares,,"222,992,409",,"58,606,231","182,382,800","212,263,328",,"146,703,294","146,703,294","146,703,294"
DilutedAverageShares,,"222,992,409",,"58,606,231","182,382,800","212,263,328",,"146,703,294","146,703,294","146,703,294"
TotalOperatingIncomeAsReported,"-464,911,000","-112,198,000","-280,954,000","-76,517,000","-120,857,000","-58,638,000","121,380,000","-115,949,000","-28,023,000","-25,857,000"
TotalExpenses,"472,492,000","114,462,000","286,109,000","77,101,000","122,339,000","59,582,000","-123,748,000","117,734,000","28,286,000","26,116,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-459,416,000","-111,903,000","-589,376,000","-89,452,000","-116,529,000","-385,160,000","439,309,000","-115,490,000","-28,084,000","-25,761,000"
NormalizedIncome,"-463,599,000","-111,903,000","-267,629,000","-88,482,000","-120,712,000","-58,260,000","114,776,000","-115,490,000","-28,084,000","-25,761,000"
EBIT,"-464,911,000","-112,198,000","-280,954,000","-76,517,000","-120,857,000","-58,638,000","121,380,000","-115,949,000","-28,023,000","-25,857,000"
EBITDA,"-454,836,000"
ReconciledCostOfRevenue,"14,212,000","4,089,000","9,411,000","1,330,000","2,982,000","2,246,000","-3,422,000","3,487,000","857,000","771,000"
ReconciledDepreciation,"10,075,000","2,735,000","2,682,000","2,359,000","2,299,000","2,110,000","2,072,000","1,855,000","1,931,000","1,825,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-459,416,000","-111,903,000","-589,376,000","-89,452,000","-116,529,000","-385,160,000","439,309,000","-115,490,000","-28,084,000","-25,761,000"
TotalUnusualItemsExcludingGoodwill,"4,183,000",,"-321,747,000","-970,000","4,183,000","-326,900,000","324,533,000","0","0",
TotalUnusualItems,"4,183,000",,"-321,747,000","-970,000","4,183,000","-326,900,000","324,533,000","0","0",
NormalizedEBITDA,"-459,019,000","-109,463,000","43,475,000","-73,188,000","-122,741,000","270,372,000","-201,081,000","-114,094,000","-26,092,000","-24,032,000"
TaxRateForCalcs,"0","0","0","0","0","0","0","0","0","0"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0"
