name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
OperatingCashFlow,"-51,837,000","-10,069,000","-14,418,000","-14,615,000","-12,735,000","-11,360,000","-2,859,000","-12,014,000","-10,991,000","-9,988,000","3,333,000","-8,027,000","-3,947,000","-1,892,000"
	CashFlowFromContinuingOperatingActivities,"-51,837,000","-10,069,000","-14,418,000","-14,615,000","-12,735,000","-11,360,000","-2,859,000","-12,014,000","-10,991,000","-9,988,000","3,333,000","-8,027,000","-3,947,000","-1,892,000"
		NetIncomeFromContinuingOperations,"-77,715,000","-21,426,000","-17,732,000","-20,403,000","-18,154,000","-15,435,000","-12,128,000","-8,601,000","-12,430,000","-8,425,000","-3,464,000","-4,448,000","-6,185,000","-4,205,000"
		OperatingGainsLosses,,"28,000",,"30,000","18,000","13,000",,,,,"-734,000","734,000","417,000","687,000"
			GainLossOnSaleOfBusiness,,,,,,,"0","0","0","0","0","0","236,000","0"
			GainLossOnSaleOfPPE,,"28,000",,"30,000","18,000","13,000",,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,,,,,"0","0","0","62,000"
			EarningsLossesFromEquityInvestments,,,,,,,"0","0","0","0","0","0","181,000","625,000"
		DepreciationAmortizationDepletion,"8,764,000","2,679,000","3,968,000","1,303,000","814,000","1,840,000","1,603,000","1,627,000","1,776,000","1,787,000","1,694,000","1,691,000","1,599,000","1,531,000"
			DepreciationAndAmortization,"8,764,000","2,679,000","3,968,000","1,303,000","814,000","1,840,000","1,603,000","1,627,000","1,776,000","1,787,000","1,694,000","1,691,000","1,599,000","1,531,000"
				Depreciation,"8,764,000","2,679,000","3,968,000","1,303,000","814,000","1,840,000","1,603,000","1,627,000","1,776,000","1,787,000","1,694,000","1,691,000","1,599,000","1,531,000"
		AssetImpairmentCharge,,,,,,,,,"48,000","13,000",,,"658,000","31,000"
		ProvisionandWriteOffofAssets,"829,000","195,000","247,000","101,000","286,000","44,000","-9,000","-38,000","73,000","6,000","-2,000","16,000","62,000","93,000"
		StockBasedCompensation,"22,121,000","5,393,000","5,137,000","5,962,000","5,629,000","4,494,000","5,851,000","2,535,000","1,352,000","1,179,000","1,005,000","992,000","949,000","814,000"
		OtherNonCashItems,"65,000","16,000","16,000","15,000","18,000","18,000","17,000","17,000","17,000","17,000","16,000","16,000","-24,000","-4,000"
