name,ttm,01/31/2022,01/31/2021,01/31/2020,01/31/2019,01/31/2018,01/31/2017,01/31/2016,01/31/2015,01/31/2014,01/31/2013,01/31/2012,01/31/2011,01/31/2010,01/31/2009,01/31/2008,01/31/2007,01/31/2006,01/31/2005,01/31/2004,01/31/2003,01/31/2002,01/31/2001,01/31/2000,01/31/1999,01/31/1998,01/31/1997
OperatingCashFlow,"191,345,000"
	CashFlowFromContinuingOperatingActivities,"191,345,000"
		NetIncomeFromContinuingOperations,"212,514,000"
		OperatingGainsLosses,"7,380,000"
		DepreciationAmortizationDepletion,"140,067,000"
			DepreciationAndAmortization,"140,067,000"
		DeferredTax,"-42,006,000"
			DeferredIncomeTax,"-42,006,000"
		AssetImpairmentCharge,"12,858,000"
		StockBasedCompensation,"29,210,000"
		ChangeInWorkingCapital,"-168,678,000"
			ChangeInInventory,"-176,882,000"
			ChangeInPayablesAndAccruedExpense,"72,642,000"
			ChangeInOtherCurrentAssets,"1,083,000"
			ChangeInOtherCurrentLiabilities,"-13,773,000"
			ChangeInOtherWorkingCapital,"-51,748,000"
InvestingCashFlow,"-101,116,000"
	CashFlowFromContinuingInvestingActivities,"-101,116,000"
		NetPPEPurchaseAndSale,"-101,116,000"
			PurchaseOfPPE,"-108,867,000"
FinancingCashFlow,"-510,652,000"
	CashFlowFromContinuingFinancingActivities,"-510,652,000"
		NetCommonStockIssuance,"-442,041,000"
			CommonStockPayments,"-442,041,000"
		NetOtherFinancingCharges,"-21,642,000"
EndCashPosition,"503,768,000"
	ChangesInCash,"-420,423,000"
	EffectOfExchangeRateChanges,"-25,290,000"
	BeginningCashPosition,"924,191,000"
IncomeTaxPaidSupplementalData,"75,748,000"
InterestPaidSupplementalData,"27,737,000"
CapitalExpenditure,"-108,867,000"
RepurchaseOfCapitalStock,"-442,041,000"
FreeCashFlow,"82,478,000"
