name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018
TotalRevenue,"613,000,000","158,000,000","154,400,000","146,600,000","154,000,000","151,100,000","147,100,000","151,200,000","165,600,000","118,300,000","112,900,000","116,400,000","118,100,000","118,400,000","113,700,000","105,300,000","99,700,000","97,500,000"
	OperatingRevenue,"613,000,000","158,000,000","154,400,000","146,600,000","154,000,000","151,100,000","147,100,000","151,200,000","165,600,000","118,300,000","112,900,000","116,400,000","118,100,000","118,400,000","113,700,000","105,300,000","99,700,000","97,500,000"
CostOfRevenue,"191,100,000","48,200,000","48,700,000","46,200,000","48,000,000","47,100,000","46,800,000","48,000,000","52,600,000","37,900,000","35,400,000","36,900,000","40,500,000","45,700,000","43,800,000","40,600,000","38,400,000","37,600,000"
GrossProfit,"421,900,000","109,800,000","105,700,000","100,400,000","106,000,000","104,000,000","100,300,000","103,200,000","113,000,000","80,400,000","77,500,000","79,500,000","77,600,000","72,700,000","69,900,000","64,700,000","61,300,000","59,900,000"
OperatingExpense,"262,500,000","72,900,000","64,300,000","60,200,000","65,100,000","63,300,000","65,000,000","66,500,000","60,700,000","47,700,000","48,000,000","50,700,000","50,100,000","52,100,000","49,100,000","43,500,000","44,700,000","43,600,000"
	SellingGeneralAndAdministration,"204,000,000","56,700,000","49,200,000","46,000,000","52,100,000","50,400,000","53,200,000","55,000,000","50,300,000","38,400,000","40,700,000","42,700,000","42,300,000","44,600,000","40,800,000","35,400,000","32,500,000","31,500,000"
		GeneralAndAdministrativeExpense,"63,400,000","16,700,000","15,600,000","13,100,000","18,000,000","15,700,000","19,500,000","21,300,000","15,200,000","10,200,000","9,400,000","9,800,000","11,100,000","10,300,000","9,400,000","7,900,000","8,700,000","8,500,000"
			OtherGandA,"63,400,000","16,700,000","15,600,000","13,100,000","18,000,000","15,700,000","19,500,000","21,300,000","15,200,000","10,200,000","9,400,000","9,800,000","11,100,000","10,300,000","9,400,000","7,900,000","8,700,000","8,500,000"
		SellingAndMarketingExpense,"140,600,000","40,000,000","33,600,000","32,900,000","34,100,000","34,700,000","33,700,000","33,700,000","35,100,000","28,200,000","31,300,000","32,900,000","31,200,000","34,300,000","31,400,000","27,500,000","23,800,000","23,000,000"
	ResearchAndDevelopment,"41,700,000","11,500,000","10,900,000","9,800,000","9,500,000","9,500,000","9,000,000","8,800,000","8,200,000","7,300,000","5,500,000","6,300,000","6,000,000","5,800,000","6,500,000","6,400,000","6,400,000","6,300,000"
	DepreciationAmortizationDepletionIncomeStatement,"16,800,000","4,700,000","4,200,000","4,400,000","3,500,000","3,400,000","2,800,000","2,700,000","2,200,000","2,000,000","1,800,000","1,700,000","1,800,000","1,700,000","1,800,000","1,700,000","5,800,000","5,800,000"
		DepreciationAndAmortizationInIncomeStatement,"16,800,000","4,700,000","4,200,000","4,400,000","3,500,000","3,400,000","2,800,000","2,700,000","2,200,000","2,000,000","1,800,000","1,700,000","1,800,000","1,700,000","1,800,000","1,700,000","5,800,000","5,800,000"
OperatingIncome,"159,400,000","36,900,000","41,400,000","40,200,000","40,900,000","40,700,000","35,300,000","36,700,000","52,300,000","32,700,000","29,500,000","28,800,000","27,500,000","20,600,000","20,800,000","21,200,000","16,600,000","16,300,000"
OtherIncomeExpense,"-34,500,000","-2,700,000","-29,000,000","-1,600,000","-1,200,000","-700,000","-1,800,000","-400,000","-400,000",,"600,000","-600,000","-2,000,000","-2,200,000","2,400,000","-9,200,000","-700,000","-18,000,000"
	SpecialIncomeCharges,"-33,400,000","-2,200,000","-28,400,000","-1,700,000","-1,100,000","-300,000","-300,000","-200,000","-1,000,000","-500,000","-300,000","-200,000","-1,600,000","-600,000","-1,400,000","-9,000,000","0","-18,100,000"
		RestructuringAndMergernAcquisition,"33,400,000","2,200,000","28,400,000","1,700,000","1,100,000","300,000","300,000","200,000","1,000,000","500,000","300,000","200,000","1,600,000","600,000","1,400,000","9,000,000","0","18,100,000"
	OtherNonOperatingIncomeExpenses,"-1,100,000","-500,000","-600,000","100,000","-100,000","-400,000","-1,500,000","-200,000","600,000","500,000","900,000","-400,000","-400,000","-1,600,000","3,800,000","-200,000","-700,000","100,000"
PretaxIncome,"124,900,000","34,200,000","12,400,000","38,600,000","39,700,000","40,000,000","33,500,000","36,300,000","51,900,000","32,700,000","30,100,000","28,200,000","25,500,000","18,400,000","23,200,000","12,000,000","15,900,000","-1,700,000"
TaxProvision,"5,800,000","2,200,000","200,000","1,600,000","1,800,000","2,100,000","2,500,000","1,200,000","3,100,000","1,600,000","1,500,000","3,200,000","-700,000","4,700,000","4,500,000","2,800,000","3,700,000","-600,000"
NetIncomeCommonStockholders,"18,400,000","4,400,000","2,200,000","5,900,000","5,900,000","5,300,000","4,400,000","5,500,000","6,600,000","4,400,000","4,400,000","2,000,000","12,300,000","13,700,000","18,700,000","9,200,000","12,200,000","-1,100,000"
	NetIncome,"18,400,000","4,400,000","2,200,000","5,900,000","5,900,000","5,300,000","4,400,000","5,500,000","6,600,000","4,400,000","4,400,000","2,000,000","12,300,000","13,700,000","18,700,000","9,200,000","12,200,000","-1,100,000"
		NetIncomeIncludingNoncontrollingInterests,"119,100,000","32,000,000","12,200,000","37,000,000","37,900,000","37,900,000","31,000,000","35,100,000","48,800,000","31,100,000","28,600,000","25,000,000","26,200,000","13,700,000","18,700,000","9,200,000","12,200,000","-1,100,000"
			NetIncomeContinuousOperations,"119,100,000","32,000,000","12,200,000","37,000,000","37,900,000","37,900,000","31,000,000","35,100,000","48,800,000","31,100,000","28,600,000","25,000,000","26,200,000","13,700,000","18,700,000","9,200,000","12,200,000","-1,100,000"
		MinorityInterests,"-100,700,000","-27,600,000","-10,000,000","-31,100,000","-32,000,000","-32,600,000","-26,600,000","-29,600,000","-42,200,000","-26,700,000","-24,200,000","-23,000,000","-13,900,000",,,"0","0",
DilutedNIAvailtoComStockholders,"18,400,000","4,400,000","2,200,000","5,900,000","5,900,000","5,300,000","4,400,000","5,500,000","6,600,000","4,400,000","4,400,000","2,000,000","12,300,000","13,700,000","18,700,000","9,200,000","12,200,000","-1,100,000"
BasicEPS,,"0.18","0.09","0.24","0.24","0.23","0.19","0.24","0.29","0.19","0.19","0.09","0.54","0.623",,"0.418","0.555","-0.05"
DilutedEPS,,"0.18","0.09","0.24","0.24","0.21","0.18","0.23","0.27","0.19","0.19","0.09","0.54","0.623",,"0.418","0.555","-0.05"
BasicAverageShares,,"24,600,000","24,500,000","24,500,000","24,400,000","23,200,000","22,900,000","22,800,000","22,800,000","22,700,000","22,700,000","22,700,000","22,700,000","22,000,000",,"22,000,000","22,000,000","22,000,000"
DilutedAverageShares,,"24,800,000","24,800,000","24,800,000","24,700,000","25,100,000","24,800,000","24,100,000","24,200,000","23,700,000","22,700,000","22,700,000","22,700,000","22,000,000",,"22,000,000","22,000,000","22,000,000"
TotalOperatingIncomeAsReported,"126,000,000","34,700,000","250,400,000","-38,500,000","39,800,000","40,400,000","35,000,000","36,500,000","51,300,000","32,200,000","29,200,000","28,600,000","25,900,000","20,000,000","19,400,000","12,200,000","16,600,000","-1,800,000"
TotalExpenses,"453,600,000","121,100,000","113,000,000","106,400,000","113,100,000","110,400,000","111,800,000","114,500,000","113,300,000","85,600,000","83,400,000","87,600,000","90,600,000","97,800,000","92,900,000","84,100,000","83,100,000","81,200,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"18,400,000","4,400,000","2,200,000","5,900,000","5,900,000","5,300,000","4,400,000","5,500,000","6,600,000","4,400,000","4,400,000","2,000,000","12,300,000","13,700,000","18,700,000","9,200,000","12,200,000","-1,100,000"
NormalizedIncome,"50,248,999.199","6,459,200","30,141,935.484","7,530,300","6,950,500","5,584,100","4,677,611.94","5,693,400","7,540,000","4,875,500","4,685,049.834","2,177,400","13,468,000","14,147,000","19,828,448.276","16,103,000","12,200,000","10,610,700"
EBIT,"159,400,000","36,900,000","41,400,000","40,200,000","40,900,000","40,700,000","35,300,000","36,700,000","52,300,000","32,700,000","29,500,000","28,800,000","27,500,000","20,600,000","20,800,000","21,200,000","16,600,000","16,300,000"
EBITDA,"176,200,000"
ReconciledCostOfRevenue,"191,100,000","48,200,000","48,700,000","46,200,000","48,000,000","47,100,000","46,800,000","48,000,000","52,600,000","37,900,000","35,400,000","36,900,000","40,500,000","45,700,000","43,800,000","40,600,000","38,400,000","37,600,000"
