name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020
OperatingCashFlow,"-39,540,000","-8,289,000","-11,104,000","-15,086,000","-5,061,000","-462,000","-2,991,000","2,541,000"
	CashFlowFromContinuingOperatingActivities,"-39,540,000","-8,289,000","-11,104,000","-15,086,000","-5,061,000","-462,000","-2,991,000","2,541,000"
		NetIncomeFromContinuingOperations,"-90,764,000","-22,220,000","-21,902,000","-36,559,000","-10,083,000","-6,439,000","-5,370,000","-2,574,000"
		DepreciationAmortizationDepletion,"3,453,000","901,000","883,000","873,000","796,000","541,000","549,000","452,000"
			DepreciationAndAmortization,"3,453,000","901,000","883,000","873,000","796,000","541,000","549,000","452,000"
		ProvisionandWriteOffofAssets,,,,"-9,000","13,000",,"125,000","12,000"
		StockBasedCompensation,"45,320,000","13,503,000","14,257,000","14,541,000","3,019,000","2,577,000","4,630,000","1,437,000"
		OtherNonCashItems,"319,000","927,000","0",,,"231,000",,
		ChangeInWorkingCapital,"2,132,000","-1,400,000","-4,376,000","6,445,000","1,463,000","2,628,000","-2,925,000","3,214,000"
			ChangeInReceivables,"-8,064,000","-2,905,000","2,356,000","2,416,000","-9,931,000","2,126,000","-1,675,000","-3,511,000"
				ChangesInAccountReceivables,"-8,064,000","-2,905,000","2,356,000","2,416,000","-9,931,000","2,126,000","-1,675,000","-3,511,000"
			ChangeInPrepaidAssets,"-12,431,000","-2,460,000","-291,000","-6,843,000","-2,837,000","-2,251,000","-3,103,000","603,000"
			ChangeInPayablesAndAccruedExpense,"8,412,000","1,618,000","-1,844,000","1,818,000","6,820,000","-2,292,000","3,923,000","1,439,000"
				ChangeInPayable,"-827,000","-1,328,000","146,000","-501,000","856,000","-1,555,000","2,057,000","360,000"
					ChangeInAccountPayable,"-827,000","-1,328,000","146,000","-501,000","856,000","-1,555,000","2,057,000","360,000"
				ChangeInAccruedExpense,"9,239,000","2,946,000","-1,990,000","2,319,000","5,964,000","-737,000","1,866,000","1,079,000"
			ChangeInOtherCurrentAssets,"-4,011,000","-836,000","-965,000","-835,000","-1,375,000","-1,316,000","-3,492,000","-364,000"
			ChangeInOtherCurrentLiabilities,"1,910,000","-269,000","1,105,000","636,000","438,000","0","298,000","92,000"
			ChangeInOtherWorkingCapital,"16,316,000","3,452,000","-4,737,000","9,253,000","8,348,000","6,361,000","1,124,000","4,955,000"
InvestingCashFlow,"-2,174,000","-1,307,000","-1,140,000","-697,000","970,000","-631,000","-806,000","-673,000"
	CashFlowFromContinuingInvestingActivities,"-2,174,000","-1,307,000","-1,140,000","-697,000","970,000","-631,000","-806,000","-673,000"
		CapitalExpenditureReported,"-1,906,000","-594,000","-568,000","-394,000","-350,000","-381,000","-300,000","-457,000"
		NetPPEPurchaseAndSale,"-1,992,000","-713,000","-572,000","-302,000","-405,000","-250,000","-506,000","-216,000"
			PurchaseOfPPE,"-1,992,000","-713,000","-572,000","-302,000","-405,000","-250,000","-506,000","-216,000"
		NetIntangiblesPurchaseAndSale,,,,,"-350,000",,,
			PurchaseOfIntangibles,,,,,"-350,000",,,
		NetBusinessPurchaseAndSale,,,"0","-1,000","1,725,000",,"0","0"
			PurchaseOfBusiness,,,"0",,,,"0","0"
			SaleOfBusiness,,,"0","-1,000","1,725,000",,,
FinancingCashFlow,"223,198,000","2,573,000","845,000","42,485,000","177,295,000","2,018,000","3,053,000","307,000"
	CashFlowFromContinuingFinancingActivities,"223,198,000","2,573,000","845,000","42,485,000","177,295,000","2,018,000","3,053,000","307,000"
		NetPreferredStockIssuance,,,"0","26,500,000","173,302,000",,"0","-1,000"
			PreferredStockIssuance,,,"0","26,500,000","173,302,000",,"0","-1,000"
		ProceedsFromStockOptionExercised,"23,754,000","3,989,000","5,149,000","10,623,000","3,993,000","2,018,000","3,053,000","308,000"
		NetOtherFinancingCharges,,"-1,416,000","-4,304,000",,,,"0","0"
EndCashPosition,"301,272,000","301,272,000","308,295,000","319,694,000","292,992,000","119,788,000","118,863,000","119,607,000"
	ChangesInCash,"181,484,000","-7,023,000","-11,399,000","26,702,000","173,204,000","925,000","-744,000","2,175,000"
	BeginningCashPosition,"119,788,000","308,295,000","319,694,000","292,992,000","119,788,000","118,863,000","119,607,000","117,432,000"
IncomeTaxPaidSupplementalData,"227,000","112,000","12,000","45,000","58,000","67,000","87,000","57,000"
CapitalExpenditure,"-3,898,000","-1,307,000","-1,140,000","-696,000","-755,000","-631,000","-806,000","-673,000"
IssuanceOfCapitalStock,,,"0","26,500,000","173,302,000",,"0","-1,000"
FreeCashFlow,"-43,438,000","-9,596,000","-12,244,000","-15,782,000","-5,816,000","-1,093,000","-3,797,000","1,868,000"
