name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990
TotalAssets,"1,888,283,000","1,999,366,000","1,922,499,000","1,895,923,000","1,856,289,000","2,074,945,000","2,070,916,000","2,043,267,000","2,185,470,000","2,049,511,000","1,997,508,000","2,040,658,000","2,076,117,000","1,774,680,000","1,649,682,000","1,650,306,000","1,651,046,000","1,750,240,000","1,641,208,000","2,191,657,000","2,201,482,000","2,278,583,000","2,200,421,000","2,237,268,000","2,262,192,000","2,331,850,000","2,318,286,000","2,355,858,000","2,377,314,000","2,448,108,000","2,342,758,000","2,319,089,000","2,355,247,000","2,404,642,000","2,347,716,000","2,337,442,000","2,377,660,000","2,415,400,000","2,421,757,000","2,513,947,000","2,534,486,000","2,614,294,000","2,662,339,000","2,660,396,000","2,666,099,000","2,856,641,000","2,985,832,000","3,019,497,000","3,100,868,000","3,202,242,000","3,207,933,000","3,274,140,000","3,361,217,000","3,584,667,000","3,646,137,000","3,743,821,000","3,831,162,000","801,133,000","779,558,000","801,529,000","768,870,000","761,609,000","756,478,000","774,990,000","771,080,000","786,634,000","809,634,000","828,294,000","821,677,000","800,563,000","798,326,000","846,081,000","843,004,000","835,233,000","836,334,000","823,406,000","819,800,000","682,568,000","662,633,000","652,018,000","641,429,000","613,130,000","592,090,000","574,421,000","562,212,000","558,098,000","534,422,000","528,440,000","520,400,000","498,300,000","472,100,000","454,900,000","445,900,000","429,400,000","411,200,000","395,400,000","382,600,000","368,300,000","345,700,000","330,200,000","328,900,000","300,500,000","269,800,000","262,400,000","252,100,000","234,500,000","216,000,000","205,300,000","202,600,000","195,800,000","189,800,000","183,300,000","180,000,000","173,400,000","161,200,000","152,900,000","149,800,000","127,900,000","116,700,000","113,900,000","112,800,000","106,600,000","99,700,000","94,500,000","93,700,000"
	CurrentAssets,"476,855,000","574,353,000","493,638,000","461,153,000","385,709,000","586,506,000","524,400,000","485,970,000","499,990,000","346,917,000","276,005,000","304,278,000","322,767,000","382,190,000","314,774,000","316,498,000","308,782,000","395,614,000","283,326,000","292,650,000","299,022,000","366,148,000","280,446,000","304,297,000","317,067,000","372,709,000","324,178,000","347,582,000","356,559,000","412,884,000","308,581,000","273,193,000","298,863,000","331,582,000","261,764,000","240,196,000","268,477,000","294,455,000","242,903,000","231,175,000","215,153,000","276,947,000","265,516,000","249,970,000","210,554,000","351,102,000","269,051,000","281,728,000","337,144,000","317,798,000","292,832,000","342,784,000","399,129,000","374,132,000","379,777,000","356,940,000","433,678,000","91,953,000","91,560,000","106,857,000","78,393,000","71,346,000","65,234,000","79,889,000","70,510,000","85,006,000","105,280,000","116,526,000","106,614,000","102,517,000","97,931,000","135,276,000","127,081,000","128,410,000","139,620,000","145,893,000","159,101,000","71,924,000","60,679,000","64,991,000","59,160,000","51,713,000","51,488,000","46,178,000","51,102,000","42,686,000","39,137,000","40,760,000","47,900,000","47,300,000","36,900,000","43,800,000","40,800,000","35,000,000","37,500,000","43,400,000","40,800,000","52,400,000","40,400,000","37,400,000","41,300,000","31,900,000","30,400,000","25,500,000","27,500,000","24,300,000","22,600,000","22,500,000","21,200,000","20,900,000","19,300,000","20,100,000","19,900,000","18,600,000","17,900,000","18,500,000","21,700,000","15,600,000","15,100,000","14,700,000","15,900,000","15,900,000","14,000,000","12,500,000","13,000,000"
		CashCashEquivalentsAndShortTermInvestments,"294,738,000","361,412,000","304,159,000","259,461,000","179,567,000","383,369,000","309,278,000","278,507,000","344,560,000","116,043,000","100,518,000","127,555,000","132,932,000","137,164,000","102,667,000","95,718,000","96,399,000","117,010,000","104,212,000","112,346,000","129,249,000","140,535,000","107,823,000","118,293,000","140,330,000","144,785,000","105,886,000","104,383,000","133,470,000","104,004,000","132,859,000","100,350,000","133,218,000","106,011,000","95,535,000","75,637,000","117,382,000","64,537,000","71,838,000","32,371,000","48,684,000","60,691,000","53,940,000","34,522,000","50,360,000","102,309,000","64,120,000","68,459,000","82,314,000","105,355,000","80,649,000","97,734,000","114,719,000","100,419,000","38,311,000","33,386,000","27,138,000","33,838,000","32,561,000","51,818,000","19,516,000","26,410,000","21,301,000","34,919,000","23,111,000","40,555,000","55,751,000","70,451,000","58,535,000","56,354,000","50,836,000","85,942,000","73,533,000","79,383,000","87,052,000","86,516,000","98,739,000","23,151,000","15,735,000","17,001,000","6,252,000","6,936,000","5,886,000","1,916,000","7,208,000","741,000","164,000","1,867,000","4,200,000","10,200,000","3,700,000","4,500,000","8,600,000","2,600,000","3,000,000","9,600,000","6,000,000","18,100,000","6,700,000","8,300,000","8,700,000","2,200,000","3,600,000","2,200,000","3,900,000","2,400,000","2,000,000","1,800,000","2,000,000","1,900,000","1,900,000","1,400,000","1,200,000","1,600,000","1,500,000","1,900,000","5,700,000","1,900,000","1,600,000","1,500,000","2,700,000","3,600,000","900,000","1,100,000","1,600,000"
			CashAndCashEquivalents,"294,738,000","361,412,000","304,159,000","259,461,000","179,567,000","383,369,000","309,278,000","278,507,000","344,560,000","116,043,000","100,518,000","127,555,000","132,932,000","137,164,000","102,667,000","95,718,000","96,399,000","117,010,000","104,212,000","112,346,000","129,249,000","140,535,000","107,823,000","118,293,000","140,330,000","144,785,000","105,886,000","104,383,000","133,470,000","104,004,000","132,859,000","100,350,000","133,218,000","106,011,000","95,535,000","75,637,000","117,382,000","64,537,000","71,838,000","32,371,000","48,684,000","60,691,000","53,940,000","34,522,000","50,360,000","102,309,000","64,120,000","68,459,000","82,314,000","105,075,000","80,370,000","97,456,000","114,443,000","100,144,000","38,033,000","33,084,000","26,838,000","33,838,000","32,561,000","51,818,000","19,516,000","26,410,000","21,301,000","34,919,000","23,111,000","28,084,000","44,793,000","64,139,000","44,031,000","27,772,000","14,929,000","32,482,000","27,996,000","35,670,000","53,685,000","65,393,000","98,739,000","23,151,000","15,735,000","17,001,000","6,252,000","6,936,000","5,886,000","1,916,000","7,208,000","741,000","164,000","1,867,000","4,200,000","10,200,000","3,700,000","4,500,000","8,600,000","2,600,000","3,000,000","9,600,000","6,000,000","18,100,000","6,700,000","8,300,000","8,700,000","2,200,000","3,600,000","2,200,000","3,900,000","2,400,000","2,000,000","1,800,000","2,000,000","1,900,000","1,900,000","1,400,000","1,200,000","1,600,000","1,500,000","1,900,000","5,700,000","1,900,000","1,600,000","1,500,000","2,700,000","3,600,000","900,000","1,100,000","1,600,000"
				CashEquivalents,"294,700,000","361,400,000",,,,"383,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,237,000",,"280,000","279,000","278,000","276,000","275,000","278,000","302,000","300,000",,,,,,,,,"12,471,000","10,958,000","6,312,000","14,504,000","28,582,000","35,907,000","53,460,000","45,537,000","43,713,000","33,367,000","21,123,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"94,009,000","119,968,000","92,135,000","99,308,000","107,387,000","121,897,000","122,148,000","124,619,000","80,415,000","136,869,000","91,426,000","98,786,000","97,786,000","137,504,000","94,296,000","103,015,000","105,834,000","150,174,000","96,657,000","97,487,000","96,029,000","141,389,000","93,935,000","101,081,000","97,871,000","139,206,000","91,085,000","107,807,000","93,532,000","153,498,000","91,292,000","91,187,000","91,493,000","144,137,000","87,276,000","94,200,000","81,587,000","128,610,000","75,532,000","77,873,000","80,746,000","115,667,000","73,071,000","71,866,000","73,929,000","98,776,000","75,420,000","77,706,000","104,690,000","77,282,000","81,595,000","80,988,000","117,930,000","79,133,000","87,260,000","86,938,000","115,335,000","42,761,000","42,530,000","42,811,000","45,571,000","41,363,000","40,623,000","42,816,000","43,690,000","42,155,000","44,409,000","44,077,000","44,403,000","44,022,000","44,059,000","46,622,000","47,116,000","43,653,000","44,289,000","46,967,000","54,714,000","44,030,000","40,194,000","43,037,000","47,451,000","40,334,000","36,863,000","35,184,000","39,600,000","33,575,000","30,974,000","30,913,000","35,300,000","29,100,000","25,500,000","31,800,000","28,500,000","28,200,000","30,600,000","29,600,000","30,500,000","30,200,000","30,200,000","25,600,000","29,300,000","26,600,000","23,400,000","20,300,000","21,500,000","19,600,000","18,400,000","17,800,000","16,800,000","17,700,000","14,200,000","14,900,000","14,900,000","13,500,000","12,900,000","13,000,000","12,500,000","11,500,000","11,400,000","10,600,000","10,400,000","10,500,000","10,700,000","9,800,000","9,300,000"
			AccountsReceivable,"94,009,000","119,968,000","92,135,000","99,308,000","107,387,000","121,897,000","122,148,000","124,619,000","80,415,000","136,869,000","91,426,000","98,786,000","97,786,000","137,504,000","94,296,000","103,015,000","105,834,000","150,174,000","96,657,000","97,487,000","96,029,000","141,389,000","93,935,000","101,081,000","97,871,000","139,206,000","91,085,000","107,807,000","93,532,000","153,498,000","91,292,000","91,187,000","91,493,000","144,137,000","87,276,000","94,200,000","81,587,000","128,610,000",,,,,,,,,,,,,,,,"79,133,000","87,260,000","86,938,000","115,335,000","42,761,000","42,530,000","42,811,000","45,571,000","41,363,000","40,623,000","42,816,000","43,690,000","42,155,000","44,409,000","44,077,000","44,403,000","44,022,000","44,059,000","46,622,000","47,116,000","43,653,000","44,289,000","46,967,000","54,714,000","44,030,000","40,194,000","43,037,000","47,451,000","40,334,000","36,863,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"98,499,000","124,927,000","97,987,000","109,403,000","119,241,000",,"134,369,000","136,328,000","85,321,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-4,490,000","-4,959,000","-5,852,000","-10,095,000","-11,854,000",,"-12,221,000","-11,709,000","-4,906,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
