name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000
TotalAssets,"1,419,426,000","1,428,934,000","1,467,884,000","1,435,314,000","1,436,374,000","1,481,174,000","1,503,009,000","1,469,540,000","1,633,672,000","1,498,314,000","1,516,443,000","1,476,275,000","1,526,184,000","1,414,541,000","1,381,503,000","1,336,552,000","1,307,114,000","1,246,000,000","1,315,492,000","1,247,320,000","1,301,024,000","1,270,976,000","1,261,418,000","1,265,804,000","1,290,483,000","1,422,084,000","1,395,152,000","1,341,177,000","1,446,421,000","1,515,187,000","1,558,330,000","1,526,364,000","1,483,065,000","1,408,931,000","1,408,236,000","1,310,819,000","1,314,720,000","1,218,607,000","1,197,956,000","1,193,578,000","1,176,123,000","1,121,628,000","1,086,499,000","1,104,470,000","1,126,032,000","1,091,987,000","1,103,057,000","1,090,056,000","1,092,964,000","1,087,509,000","1,076,725,000","1,085,560,000","1,087,242,000","1,106,752,000","1,110,399,000","1,107,130,000","1,095,106,000","1,046,221,000","1,037,488,000","1,046,309,000","1,019,181,000","1,002,392,000","935,098,000","856,716,000","855,989,000","835,491,000","850,663,000","938,325,000","821,537,000","816,186,000","809,774,000","779,820,000","761,999,000","769,688,000","767,236,000","778,438,000","695,854,000","609,903,000","585,238,000","558,404,000","537,531,000","482,848,000","423,449,000","412,581,000","413,183,000","346,894,000","342,407,000","334,207,000","335,927,000"
	CurrentAssets,"257,625,000","271,173,000","300,920,000","259,426,000","251,176,000","299,192,000","321,404,000","277,638,000","432,642,000","295,390,000","329,890,000","284,103,000","327,436,000","366,424,000","336,120,000","291,455,000","257,019,000","208,988,000","280,547,000","214,857,000","266,658,000","235,211,000","215,082,000","216,206,000","241,238,000","358,973,000","322,089,000","250,575,000","345,232,000","427,728,000","438,987,000","399,551,000","368,024,000","315,725,000","304,412,000","252,412,000","273,811,000","217,967,000","224,892,000","247,198,000","231,292,000","214,526,000","189,293,000","196,573,000","224,907,000","190,442,000","209,097,000","202,536,000","208,044,000","199,951,000","188,046,000","197,452,000","213,858,000","225,041,000","221,991,000","215,696,000","216,992,000","186,336,000","183,998,000","202,141,000","186,631,000","154,746,000","154,502,000","150,955,000","152,693,000","127,710,000","140,950,000","225,408,000","135,281,000","125,816,000","113,587,000","107,433,000","116,261,000","114,625,000","138,950,000","143,696,000","235,246,000","145,438,000","124,007,000","115,384,000","92,224,000","83,879,000","88,144,000","88,369,000","83,561,000","95,225,000","87,673,000","77,493,000","68,874,000"
		CashCashEquivalentsAndShortTermInvestments,"127,640,000","153,794,000","188,230,000","125,564,000","113,313,000","165,887,000","204,397,000","150,409,000","292,273,000","182,736,000","239,162,000","180,645,000","193,358,000","236,974,000","219,770,000","167,755,000","117,615,000","83,054,000","178,247,000","104,485,000","135,193,000","108,656,000","99,044,000","114,498,000","127,812,000","241,526,000","212,260,000","149,722,000","211,009,000","301,212,000","327,381,000","276,470,000","231,633,000","174,557,000","181,255,000","119,977,000","121,381,000","70,215,000","80,591,000","90,902,000","79,611,000","47,469,000","61,421,000","60,382,000","77,246,000","40,534,000","72,935,000","65,562,000","51,693,000","46,137,000","62,791,000","53,216,000","59,784,000","47,322,000","57,805,000","74,442,000","59,362,000","39,823,000","48,682,000","61,404,000","53,887,000","37,504,000","58,806,000","54,738,000","52,898,000","31,476,000","53,041,000","134,271,000","50,319,000","35,156,000","43,785,000","37,937,000","37,367,000","23,442,000","61,057,000","52,234,000","153,016,000","57,530,000","61,899,000","56,380,000","34,494,000","23,338,000","37,904,000","45,620,000","36,886,000","55,890,000","57,166,000","44,043,000","34,446,000"
			CashAndCashEquivalents,"127,640,000","153,794,000","188,230,000","125,564,000","113,313,000","165,887,000","204,397,000","150,409,000","292,273,000","182,736,000","239,162,000","180,645,000","193,358,000","236,974,000","219,770,000","167,755,000","117,615,000","83,054,000","178,247,000","104,485,000","135,193,000","108,656,000","99,044,000","114,498,000","127,812,000","241,526,000","212,260,000","149,722,000","211,009,000","301,212,000","327,381,000","276,470,000","231,633,000","174,557,000","181,255,000","119,977,000","121,381,000","70,215,000","80,591,000","90,902,000","79,611,000","47,469,000","61,421,000","60,382,000","77,246,000","40,534,000","72,935,000","65,562,000","51,693,000","46,137,000","62,791,000","53,216,000","59,784,000","47,322,000","57,805,000","74,442,000","59,362,000","39,823,000","48,682,000","61,404,000","53,887,000","37,504,000","58,806,000","54,738,000","52,898,000","31,476,000","53,041,000","134,271,000","50,319,000","35,156,000","43,785,000","37,937,000","37,367,000","23,442,000","61,057,000","52,234,000","153,016,000","57,530,000","61,899,000","56,380,000","34,494,000","23,338,000","37,904,000","45,620,000","36,886,000","55,890,000","57,166,000","44,043,000","34,446,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,
		Receivables,"39,266,000","29,321,000","30,309,000","33,360,000","39,889,000","34,555,000","36,377,000","37,312,000","42,725,000","30,519,000","30,570,000","30,869,000","32,104,000","27,247,000","28,871,000","27,401,000","29,482,000","23,913,000","22,267,000","25,221,000","29,468,000","27,518,000","25,867,000","28,830,000","27,688,000","29,281,000","28,475,000","28,486,000","31,215,000","31,960,000","32,050,000","37,290,000","40,443,000","36,248,000","34,312,000","37,787,000","42,318,000","37,363,000","40,936,000","42,642,000","43,986,000","47,175,000","38,782,000","44,861,000","46,765,000","43,722,000","36,365,000","37,934,000","41,439,000","39,622,000","38,422,000","40,282,000","40,760,000","37,850,000","49,002,000","46,866,000","51,055,000","42,368,000","43,371,000","59,172,000","44,899,000","40,324,000","39,311,000","36,107,000","34,014,000","28,040,000","26,503,000","25,776,000","27,521,000","21,778,000","21,116,000","18,894,000","21,024,000","18,545,000","24,093,000","25,591,000","21,401,000","19,106,000","16,462,000","15,806,000","16,634,000","13,619,000","17,105,000","18,617,000","23,669,000","16,921,000","11,432,000","15,668,000","15,379,000"
			AccountsReceivable,"39,266,000","29,321,000","30,309,000","33,360,000","39,889,000","34,555,000","36,377,000","37,312,000","42,725,000","30,519,000","30,570,000","30,869,000","32,104,000","27,247,000","28,871,000","27,401,000","29,482,000","23,913,000","22,267,000","25,221,000","29,468,000","27,518,000","25,867,000","28,830,000","27,688,000","29,281,000","28,475,000","28,486,000","31,215,000","31,960,000","32,050,000","37,290,000","40,443,000","36,248,000","34,312,000","37,787,000","42,318,000","37,363,000",,,,"52,490,000",,,,,,,,,,,,"37,850,000","49,002,000","46,866,000","51,055,000","42,368,000","43,371,000","44,128,000","44,899,000","40,324,000","39,311,000","36,107,000","34,014,000","28,040,000","26,503,000","25,776,000","27,521,000","21,778,000","21,116,000","18,894,000","21,024,000","18,545,000","24,093,000","25,591,000","21,401,000","19,106,000","16,462,000","15,806,000","16,634,000","13,619,000","17,103,000","18,009,000","21,402,000","14,978,000","8,321,000","12,877,000","13,988,000"
				GrossAccountsReceivable,"41,157,000","31,047,000","32,370,000","35,529,000","42,100,000","36,853,000","38,380,000","39,278,000","44,324,000","32,332,000","32,301,000","32,460,000","33,705,000","28,990,000","30,657,000","29,422,000","31,648,000","21,912,000","24,261,000","27,250,000","31,700,000","30,491,000","28,759,000","30,689,000","29,867,000","31,507,000","31,189,000","31,604,000","34,116,000","35,247,000","35,771,000","41,093,000","44,348,000","39,725,000","37,497,000","40,893,000",,"40,810,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,345,000",,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-1,891,000","-1,726,000","-2,061,000","-2,169,000","-2,211,000","-2,298,000","-2,003,000","-1,966,000","-1,599,000","-1,813,000","-1,731,000","-1,591,000","-1,601,000","-1,743,000","-1,786,000","-2,021,000","-2,166,000","2,001,000","-1,994,000","-2,029,000","-2,232,000","-2,973,000","-2,892,000","-1,859,000","-2,179,000","-2,226,000","-2,714,000","-3,118,000","-2,901,000","-3,287,000","-3,721,000","-3,803,000","-3,905,000","-3,477,000","-3,185,000","-3,106,000",,"-3,447,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-726,000",,,,,,,
			LoansReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,000",,,,,,
