name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
TotalAssets,"253,581,000","267,801,000","288,938,000","313,166,000","320,001,000","59,633,000"
	CurrentAssets,"234,984,000","265,383,000","287,108,000","311,589,000","318,620,000","57,456,000"
		CashCashEquivalentsAndShortTermInvestments,"227,034,000","257,254,000","279,116,000","304,389,000","311,231,000","54,201,000"
			CashAndCashEquivalents,"227,034,000","257,254,000","279,116,000","304,389,000","311,231,000","54,201,000"
		Receivables,"1,288,000","1,079,000","679,000","217,000","973,000","1,086,000"
			AccountsReceivable,"1,288,000","1,079,000","679,000","217,000","973,000","1,086,000"
		PrepaidAssets,"6,662,000","7,050,000","7,313,000","6,983,000","6,416,000","2,169,000"
		AssetsHeldForSaleCurrent,,,,,,"0"
		OtherCurrentAssets,,"8,129,000",,,,
	TotalNonCurrentAssets,"18,597,000","2,418,000","1,830,000","1,577,000","1,381,000","2,177,000"
		NetPPE,"17,061,000","1,447,000","1,362,000","1,109,000","913,000","447,000"
			GrossPPE,"17,555,000","1,854,000","1,684,000","1,353,000","1,101,000","596,000"
				MachineryFurnitureEquipment,"697,000","24,000","24,000","24,000","24,000","24,000"
				OtherProperties,"16,858,000","1,830,000","1,660,000","1,329,000","1,077,000","572,000"
			AccumulatedDepreciation,"-494,000","-407,000","-322,000","-244,000","-188,000","-149,000"
		GoodwillAndOtherIntangibleAssets,,,,,,"0"
			Goodwill,,,,,,"0"
		NonCurrentDeferredAssets,"565,000","0","0","0","0","1,730,000"
		OtherNonCurrentAssets,"971,000","971,000","468,000","468,000","468,000",
TotalLiabilitiesNetMinorityInterest,"46,858,000","32,646,000","26,838,000","30,738,000","19,802,000","157,174,000"
	CurrentLiabilities,"17,324,000","16,442,000","15,093,000","17,698,000","8,787,000","15,255,000"
		PayablesAndAccruedExpenses,"12,657,000","7,361,000","8,179,000","5,169,000","4,709,000","10,590,000"
			Payables,"2,197,000","1,346,000","2,138,000","2,483,000","2,315,000","7,763,000"
				AccountsPayable,"1,812,000","1,153,000","1,663,000","2,250,000","2,082,000","958,000"
				DuetoRelatedPartiesCurrent,,"0","0","0","0","5,675,000"
				OtherPayable,"385,000","193,000","475,000","233,000","233,000","1,130,000"
			CurrentAccruedExpenses,"10,460,000","6,015,000","6,041,000","2,686,000","2,394,000","2,827,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"1,616,000","5,378,000","3,311,000","2,398,000","1,603,000","2,722,000"
		CurrentDebtAndCapitalLeaseObligation,"891,000",,,"7,396,000",,
			CurrentDebt,,,,"7,396,000",,
			CurrentCapitalLeaseObligation,"891,000",,,,,
		CurrentDeferredLiabilities,"2,132,000","3,668,000","3,561,000","2,686,000","2,418,000","1,876,000"
			CurrentDeferredRevenue,"2,132,000","3,668,000","3,561,000","2,686,000","2,418,000","1,876,000"
		OtherCurrentLiabilities,"28,000","35,000","42,000","49,000","57,000","67,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"29,534,000","16,204,000","11,745,000","13,040,000","11,015,000","141,919,000"
		LongTermDebtAndCapitalLeaseObligation,"13,732,000",,,,"7,365,000","7,399,000"
			LongTermDebt,,,,,"7,365,000","7,399,000"
			LongTermCapitalLeaseObligation,"13,732,000",,,,,
		NonCurrentDeferredLiabilities,"15,802,000","16,204,000","11,745,000","13,040,000","3,650,000","4,597,000"
			NonCurrentDeferredRevenue,"15,802,000","16,204,000","11,745,000","13,040,000","3,650,000","4,597,000"
		TradeandOtherPayablesNonCurrent,,,,,,"0"
		DuetoRelatedPartiesNonCurrent,,,,,,"0"
		DerivativeProductLiabilities,,"0","0","0","0","3,900,000"
		PreferredSecuritiesOutsideStockEquity,,"0","0","0","0","126,023,000"
		OtherNonCurrentLiabilities,,"16,204,000",,,,
TotalEquityGrossMinorityInterest,"206,723,000","235,155,000","262,100,000","282,428,000","300,199,000","-97,541,000"
	StockholdersEquity,"206,723,000","235,155,000","262,100,000","282,428,000","300,199,000","-97,541,000"
		CapitalStock,"4,000","4,000","4,000","4,000","4,000","0"
			PreferredStock,"0","0","0","0",,
			CommonStock,"4,000","4,000","4,000","4,000","4,000","0"
		AdditionalPaidInCapital,"428,126,000","424,492,000","421,519,000","414,514,000","413,286,000","1,605,000"
		RetainedEarnings,"-221,407,000","-189,341,000","-159,423,000","-132,090,000","-113,091,000","-99,146,000"
TotalCapitalization,"206,723,000","235,155,000","262,100,000","282,428,000","307,564,000","-90,142,000"
CommonStockEquity,"206,723,000","235,155,000","262,100,000","282,428,000","300,199,000","-97,541,000"
CapitalLeaseObligations,"14,623,000",,,,,
NetTangibleAssets,"206,723,000","235,155,000","262,100,000","282,428,000","300,199,000","-97,541,000"
WorkingCapital,"217,660,000","248,941,000","272,015,000","293,891,000","309,833,000","42,201,000"
InvestedCapital,"206,723,000","235,155,000","262,100,000","289,824,000","307,564,000","-90,142,000"
TangibleBookValue,"206,723,000","235,155,000","262,100,000","282,428,000","300,199,000","-97,541,000"
TotalDebt,"14,623,000",,,"7,396,000","7,365,000","7,399,000"
ShareIssued,"39,089,812","38,943,110","38,884,536","38,835,067","38,769,703","34,607,280"
OrdinarySharesNumber,"39,089,812","38,943,110","38,884,536","38,835,067","38,769,703","34,607,280"
