name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995
TotalRevenue,"5,264,072,000","1,577,837,000","1,291,236,000","1,209,628,000","1,185,371,000","1,286,835,000","1,056,335,000","1,007,820,000","993,366,000","1,229,483,000","1,075,090,000","1,043,388,000","1,043,316,000","1,153,010,000","966,756,000","925,126,000","922,295,000","1,014,372,000","826,494,000","795,513,000","795,552,000","882,664,000","729,069,000","702,538,000","707,332,000","802,408,000","650,011,000","626,286,000","627,838,000","699,479,000","595,865,000","560,303,000","564,621,000","636,999,000","557,133,000","539,869,000","547,274,000","611,836,000","532,438,000","511,953,000","519,256,000","595,177,000","495,114,000","471,821,000","472,903,000","536,381,000","435,526,000","414,146,000","412,418,000","457,662,000","395,897,000","390,908,000","404,312,000","461,979,000","425,985,000","421,914,000","420,469,000","456,066,000","402,081,000","383,380,000","376,758,000","407,758,000","352,629,000","338,421,000","337,778,000","360,636,000","305,550,000","285,202,000","279,884,000","298,976,000","248,723,000","235,865,000","232,892,000","252,047,000","229,126,000","217,849,000","219,226,000","225,520,000","-2,677,257,000","1,216,005,000","1,160,930,000","1,149,343,000","1,199,105,000","1,085,944,000","1,044,776,000","1,043,419,000","1,126,497,000","962,039,000","864,450,000","755,545,000","716,400,000","562,800,000","505,700,000","475,900,000","495,500,000","431,500,000","393,600,000","362,400,000","374,000,000","302,600,000","274,800,000","262,200,000","264,300,000","231,200,000","209,700,000","194,300,000","210,600,000","180,300,000","167,100,000","158,200,000"
	OperatingRevenue,"33,607,816,000","1,563,045,000","29,636,859,000","1,209,628,000","1,171,462,000","1,273,922,000","1,005,900,000","1,007,820,000","993,366,000","1,215,049,000","1,060,706,000","1,030,251,000","1,030,167,000","1,139,640,000","3,735,642,000","13,357,000","909,473,000","1,001,104,000","812,767,000","782,835,000","782,979,000","869,234,000","715,632,000","689,557,000","694,732,000","789,952,000","637,389,000","613,682,000","615,918,000","688,281,000","584,065,000","549,374,000","554,405,000","627,556,000","547,302,000","530,946,000","538,554,000","603,473,000","501,297,000","511,953,000","519,256,000","595,177,000","495,114,000","471,821,000","472,903,000","536,381,000","435,526,000","414,146,000","412,418,000","457,662,000","395,897,000","390,908,000","404,312,000","461,979,000","425,985,000","421,914,000","420,469,000","456,066,000","402,081,000","383,380,000","376,758,000","407,758,000","352,629,000","338,421,000","337,778,000","360,636,000","305,550,000","285,202,000","279,884,000","298,976,000","248,723,000","235,865,000","232,892,000","252,047,000","229,126,000","217,849,000","219,226,000","225,520,000","-2,677,257,000","1,216,005,000","1,160,930,000","1,149,343,000","1,199,105,000","1,085,944,000","1,044,776,000","1,043,419,000","1,126,497,000","962,039,000","864,450,000","755,545,000","716,400,000","562,800,000","505,700,000","475,900,000","495,500,000","431,500,000","393,600,000","362,400,000","374,000,000","302,600,000","274,800,000","262,200,000","264,300,000","231,200,000","209,700,000","194,300,000","210,600,000","180,300,000","167,100,000","158,200,000"
CostOfRevenue,"4,409,641,000","1,292,063,000","1,120,612,000","1,011,149,000","985,817,000","1,035,390,000","888,785,000","822,787,000","773,117,000","995,461,000","913,154,000","872,842,000","869,581,000","926,293,000","805,165,000","759,072,000","767,751,000","814,652,000","683,628,000","655,547,000","664,999,000","723,318,000","618,530,000","584,742,000","594,073,000","652,392,000","552,966,000","519,543,000","523,619,000","569,619,000","494,506,000","459,486,000","469,168,000","530,823,000","467,155,000","442,460,000","449,528,000","503,718,000","438,935,000","413,533,000","431,962,000","492,173,000","405,168,000","384,792,000","389,062,000","445,422,000","354,718,000","340,460,000","341,061,000","384,977,000","334,559,000","319,807,000","332,345,000","378,418,000","338,413,000","336,415,000","336,408,000","369,459,000","317,735,000","308,338,000","298,291,000","339,691,000","277,973,000","266,557,000","269,562,000","292,643,000","238,328,000","227,031,000","223,549,000","244,948,000","197,280,000","188,193,000","184,347,000","202,013,000","170,540,000","161,271,000","172,404,000","189,539,000","-2,729,620,000","1,169,111,000","1,124,374,000","1,118,766,000","1,152,779,000","1,036,623,000","1,003,237,000","1,015,590,000","1,080,077,000","921,972,000","833,108,000","734,840,000","686,500,000","536,600,000","485,800,000","462,300,000","474,500,000","411,500,000","377,300,000","351,200,000","357,300,000","288,600,000","263,100,000","253,400,000",,,,,,,,
GrossProfit,"854,431,000","285,774,000","170,624,000","198,479,000","199,554,000","251,445,000","167,550,000","185,033,000","220,249,000","234,022,000","161,936,000","170,546,000","173,735,000","226,717,000","161,591,000","166,054,000","154,544,000","199,720,000","142,866,000","139,966,000","130,553,000","159,346,000","110,539,000","117,796,000","113,259,000","150,016,000","97,045,000","106,743,000","104,219,000","129,860,000","101,359,000","100,817,000","95,453,000","106,176,000","89,978,000","97,409,000","97,746,000","108,118,000","93,503,000","98,420,000","87,294,000","103,004,000","89,946,000","87,029,000","83,841,000","90,959,000","80,808,000","73,686,000","71,357,000","72,685,000","61,338,000","71,101,000","71,967,000","83,561,000","87,572,000","85,499,000","84,061,000","86,607,000","84,346,000","75,042,000","78,467,000","68,067,000","74,656,000","71,864,000","68,216,000","67,993,000","67,222,000","58,171,000","56,335,000","54,028,000","51,443,000","47,672,000","48,545,000","50,034,000","58,586,000","56,578,000","46,822,000","35,981,000","52,363,000","46,894,000","36,556,000","30,577,000","46,326,000","49,321,000","41,539,000","27,829,000","46,420,000","40,067,000","31,342,000","20,705,000","29,900,000","26,200,000","19,900,000","13,600,000","21,000,000","20,000,000","16,300,000","11,200,000","16,700,000","14,000,000","11,700,000","8,800,000",,,,,,,,
OperatingExpense,"666,531,000","187,379,000","155,945,000","158,876,000","164,331,000","167,621,000","159,841,000","156,261,000","147,262,000","148,801,000","134,217,000","135,813,000","135,015,000","141,256,000","128,972,000","117,921,000","120,963,000","135,017,000","119,154,000","110,167,000","107,615,000","105,854,000","96,072,000","95,023,000","97,236,000","96,973,000","87,659,000","86,807,000","90,689,000","96,533,000","87,148,000","86,357,000","89,554,000","89,585,000","79,762,000","80,297,000","87,518,000","86,109,000","73,419,000","79,280,000","77,879,000","79,958,000","73,255,000","72,935,000","72,441,000","75,830,000","68,156,000","61,608,000","62,788,000","68,924,000","65,370,000","61,538,000","63,362,000","70,664,000","73,071,000","68,576,000","68,489,000","68,621,000","66,275,000","59,240,000","60,153,000","58,040,000","57,761,000","55,563,000","54,241,000","53,599,000","51,795,000","47,566,000","45,480,000","47,148,000","46,068,000","42,581,000","44,046,000","42,868,000","44,269,000","42,800,000","44,075,000","42,549,000","44,142,000","40,873,000","42,529,000","40,696,000","37,354,000","36,030,000","36,760,000","36,332,000","33,540,000","29,494,000","27,862,000","25,404,000","23,400,000","19,800,000","18,100,000","17,700,000","15,700,000","14,700,000","13,700,000","13,200,000","11,900,000","10,100,000","10,800,000","9,100,000",,,,,,,,
	SellingGeneralAndAdministration,"625,847,000","177,195,000","145,113,000","148,959,000","154,580,000","159,574,000","151,981,000","148,442,000","139,354,000","141,199,000","126,423,000","128,483,000","128,107,000","134,565,000","122,465,000","112,279,000","115,483,000","129,804,000","114,327,000","105,471,000","103,210,000","101,600,000","91,922,000","90,976,000","93,060,000","92,702,000","83,456,000","82,320,000","86,099,000","91,248,000","81,588,000","81,055,000","84,263,000","84,351,000","74,390,000","74,995,000","82,273,000","80,964,000","68,505,000","74,621,000","73,414,000","75,746,000","69,372,000","69,149,000","68,840,000","71,882,000","64,515,000","57,876,000","59,065,000","65,113,000","61,377,000","57,378,000","59,118,000","66,469,000","68,897,000","64,625,000","64,690,000","64,975,000","61,370,000","55,413,000","56,449,000","54,320,000","53,943,000","51,667,000","50,412,000","49,704,000","47,727,000","43,873,000","41,831,000","43,391,000","42,051,000","38,205,000","39,476,000","38,317,000","39,552,000","37,472,000","38,766,000","37,144,000","38,309,000","35,432,000","37,241,000","35,621,000","32,611,000","31,732,000","32,652,000","32,600,000","30,041,000","26,507,000","24,978,000","22,772,000","19,500,000","18,000,000","16,600,000","16,200,000","14,500,000","13,800,000","12,900,000","12,500,000","11,200,000","9,600,000","10,400,000","8,600,000",,,,,,,,
		GeneralAndAdministrativeExpense,"555,964,000","158,290,000","129,592,000","130,728,000","137,354,000","146,533,000","136,581,000","135,939,000","126,159,000","127,906,000","113,601,000","115,554,000","112,818,000","122,582,000","108,813,000","101,615,000","101,919,000","120,173,000","104,306,000","96,320,000","91,371,000","93,152,000","83,132,000","82,406,000","82,013,000","85,374,000","76,601,000","74,230,000","74,607,000","83,226,000","73,055,000","72,380,000","72,190,000","76,164,000","65,606,000","67,113,000","69,020,000","72,507,000","59,704,000","67,583,000","61,342,000","67,556,000","57,338,000","60,515,000","58,046,000","63,280,000","55,861,000","52,382,000","51,549,000","58,449,000","52,599,000","51,939,000","52,783,000","59,210,000","62,229,000","61,563,000","60,532,000","61,197,000","56,361,000","52,339,000","52,491,000","52,218,000","48,489,000","48,848,000","47,093,000","47,321,000","42,982,000","40,917,000","40,307,000","40,516,000","37,985,000","36,658,000","36,777,000","36,608,000","37,265,000","35,175,000","36,979,000","34,934,000","36,035,000","33,857,000","35,572,000","34,001,000","31,039,000","30,519,000","30,803,000","31,142,000","28,605,000","25,258,000","23,476,000","21,842,000","18,300,000","17,100,000","15,600,000","15,300,000","13,600,000","12,900,000","11,900,000","11,600,000","10,200,000","8,500,000","9,500,000","7,800,000",,,,,,,,
			SalariesAndWages,"422,182,000","117,285,000","97,160,000","99,594,000","108,143,000","114,897,000","108,668,000","110,293,000","101,404,000","93,053,000","82,964,000","85,781,000","82,952,000","89,420,000","80,310,000","76,321,000","74,500,000","90,321,000","78,348,000","71,807,000","66,761,000","66,960,000","62,795,000","61,088,000","60,759,000","61,590,000","55,920,000","55,039,000","54,275,000","59,171,000","54,580,000","52,085,000","51,074,000","53,432,000","46,499,000","46,546,000","48,981,000","50,521,000","43,834,000","46,461,000","42,848,000","45,478,000","39,821,000","41,603,000","41,023,000","41,387,000","40,321,000","36,836,000","36,915,000","39,187,000","35,146,000","34,644,000","35,644,000","38,652,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"133,782,000","41,005,000","32,432,000","31,134,000","29,211,000","31,636,000","27,913,000","25,646,000","24,755,000","34,853,000","30,637,000","29,773,000","29,866,000","33,162,000","28,503,000","25,294,000","27,419,000","29,852,000","25,958,000","24,513,000","24,610,000","26,192,000","20,337,000","21,318,000","21,254,000","23,784,000","20,681,000","19,191,000","20,332,000","24,055,000","18,475,000","20,295,000","21,116,000","22,732,000","19,107,000","20,567,000","20,039,000","21,986,000","15,870,000","21,122,000","18,494,000","22,078,000","17,517,000","18,912,000","17,023,000","21,893,000","15,540,000","15,546,000","14,634,000","19,262,000","17,453,000","17,295,000","17,139,000","20,558,000","62,229,000","61,563,000","60,532,000","61,197,000","56,361,000","52,339,000","52,491,000","52,218,000","48,489,000","48,848,000","47,093,000","47,321,000","42,982,000","40,917,000","40,307,000","40,516,000","37,985,000","36,658,000","36,777,000","36,608,000","37,265,000","35,175,000","36,979,000","34,934,000","36,035,000","33,857,000","35,572,000","34,001,000","31,039,000","30,519,000","30,803,000","31,142,000","28,605,000","25,258,000","23,476,000","21,842,000","18,300,000","17,100,000","15,600,000","15,300,000","13,600,000","12,900,000","11,900,000","11,600,000","10,200,000","8,500,000","9,500,000","7,800,000",,,,,,,,
		SellingAndMarketingExpense,"69,883,000","18,905,000","15,521,000","18,231,000","17,226,000","13,041,000","15,400,000","12,503,000","13,195,000","13,293,000","12,822,000","12,929,000","15,289,000","11,983,000","13,652,000","10,664,000","13,564,000","9,631,000","10,021,000","9,151,000","11,839,000","8,448,000","8,790,000","8,570,000","11,047,000","7,328,000","6,855,000","8,090,000","11,492,000","8,022,000","8,533,000","8,675,000","12,073,000","8,187,000","8,784,000","7,882,000","13,253,000","8,457,000","8,801,000","7,038,000","12,072,000","8,190,000","12,034,000","8,634,000","10,794,000","8,602,000","8,654,000","5,494,000","7,516,000","6,664,000","8,778,000","5,439,000","6,335,000","7,259,000","6,668,000","3,062,000","4,158,000","3,778,000","5,009,000","3,074,000","3,958,000","2,102,000","5,454,000","2,819,000","3,319,000","2,383,000","4,745,000","2,956,000","1,524,000","2,875,000","4,066,000","1,547,000","2,699,000","1,709,000","2,287,000","2,297,000","1,787,000","2,210,000","2,274,000","1,575,000","1,669,000","1,620,000","1,572,000","1,213,000","1,849,000","1,458,000","1,436,000","1,249,000","1,502,000","930,000","1,200,000","900,000","1,000,000","900,000","900,000","900,000","1,000,000","900,000","1,000,000","1,100,000","900,000","800,000",,,,,,,,
