name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997
TotalAssets,"31,853,800,000","32,685,600,000","32,813,900,000","33,248,400,000","34,881,500,000","36,504,100,000","36,037,500,000","35,579,100,000","37,010,700,000","39,420,300,000","37,891,400,000","38,501,400,000","32,206,600,000","30,978,400,000","32,503,800,000","32,459,100,000","31,619,100,000","31,668,800,000","30,372,500,000","28,248,500,000","26,598,900,000","25,734,300,000","24,137,700,000","23,502,800,000","22,658,200,000","25,073,200,000","24,962,200,000","22,898,300,000","21,961,200,000","20,462,500,000","20,081,000,000","19,899,500,000","20,346,300,000","19,270,500,000","18,763,500,000","18,138,600,000","18,534,500,000","17,492,400,000","17,861,000,000","18,612,900,000","19,329,400,000","19,347,000,000","19,737,800,000","20,915,600,000","21,138,600,000","20,444,100,000","18,903,900,000","16,791,500,000","10,909,600,000","10,949,600,000","10,577,600,000","9,305,700,000","9,756,900,000","11,499,500,000","12,249,700,000","12,881,300,000","12,925,200,000","10,667,300,000","10,048,700,000","9,948,800,000","9,292,000,000","8,932,900,000","7,916,784,000","4,880,620,000","7,577,628,000","7,750,985,000","7,145,077,000","7,491,356,000","7,490,498,000","7,124,907,000","7,043,806,000","7,567,445,000","7,330,288,000","7,000,722,000","6,925,375,000","6,807,189,000","6,667,786,000","6,913,044,000","6,961,780,000","6,395,615,000","6,454,175,000","6,029,930,000","5,509,994,000","5,349,802,000","5,807,191,000","5,043,800,000","3,003,156,000","3,448,102,000","2,951,743,000","2,879,300,000","2,813,500,000","2,905,100,000","2,673,100,000","2,750,200,000","2,828,300,000","768,500,000","695,200,000"
	CurrentAssets,"2,774,000,000","3,723,500,000","4,592,100,000","4,353,800,000","3,955,100,000","2,885,300,000","3,404,100,000","3,182,800,000","2,628,000,000","3,036,400,000","13,305,200,000","14,207,600,000","14,702,900,000","14,223,400,000","16,423,000,000","15,839,400,000","16,739,500,000","16,634,400,000","15,875,600,000","14,464,500,000","12,894,500,000","11,734,600,000","10,677,900,000","10,353,600,000","9,938,700,000","9,974,400,000","9,775,000,000","7,450,600,000","6,631,700,000","5,493,600,000","5,188,300,000","5,331,600,000","5,703,000,000","5,039,600,000","4,932,700,000","5,018,700,000","4,903,500,000","3,907,600,000","4,160,700,000","3,673,000,000","4,014,400,000","3,834,100,000","3,982,400,000","4,458,700,000","4,528,800,000","4,274,500,000","3,658,000,000","3,645,300,000","3,121,000,000","3,311,800,000","3,056,000,000","2,150,500,000","2,378,900,000","3,411,500,000","3,784,900,000","4,136,100,000","4,194,400,000","4,601,100,000","4,115,600,000","4,156,500,000","3,496,800,000","3,451,500,000","2,895,270,000","3,120,058,000","2,706,011,000","2,935,281,000","2,513,739,000","2,632,898,000","2,655,556,000","2,430,191,000","2,260,715,000","2,373,813,000","2,313,640,000","2,263,807,000","2,143,955,000","2,133,613,000","1,852,988,000","2,210,486,000","2,318,489,000","2,122,189,000","1,985,003,000","1,427,300,000","1,389,603,000","1,442,630,000","1,723,196,000","2,194,556,000","1,607,375,000","2,013,792,000","1,495,783,000","1,380,400,000","1,372,200,000","1,427,000,000","1,126,000,000","1,241,600,000","1,372,900,000","548,000,000","474,700,000"
		CashCashEquivalentsAndShortTermInvestments,"1,614,100,000","2,147,100,000","3,215,900,000","2,702,300,000","2,445,500,000","1,710,100,000","2,090,400,000","1,980,300,000","1,229,500,000","1,701,200,000","1,534,300,000","1,435,300,000","1,268,300,000","1,805,400,000","2,558,100,000","1,833,900,000","2,122,300,000","2,517,700,000","2,202,200,000","1,974,200,000","1,932,700,000","2,070,200,000","1,896,300,000","1,704,100,000","1,622,300,000","2,533,800,000","2,503,700,000","2,102,000,000","1,927,800,000","2,224,000,000","1,925,700,000","1,815,200,000","2,034,500,000","2,023,300,000","1,713,800,000","1,844,000,000","2,008,900,000","1,487,200,000","1,797,000,000","1,443,400,000","1,406,700,000","1,393,400,000","1,408,900,000","1,595,700,000","1,472,900,000","1,686,000,000","869,600,000","751,000,000","944,400,000","1,098,000,000","965,000,000","440,300,000","781,800,000","990,400,000","877,500,000","1,001,200,000","1,129,600,000","1,228,900,000","938,800,000","910,600,000","924,500,000","781,200,000","572,461,000","1,853,937,000","1,956,830,000","1,897,559,000","1,483,743,000","603,303,000","708,329,000","720,342,000","582,260,000","601,904,000","701,527,000","600,479,000","629,451,000","730,693,000","683,769,000","882,301,000","742,206,000","669,235,000","689,035,000","324,258,000","321,120,000","290,194,000","511,468,000","652,852,000","243,892,000","326,958,000","306,569,000","267,000,000","214,200,000","293,900,000","198,600,000","283,700,000","410,400,000",,"116,800,000"
			CashAndCashEquivalents,"1,614,100,000","2,147,100,000","2,309,500,000","1,737,100,000","1,587,900,000","1,710,100,000","1,320,600,000","1,271,200,000","1,229,500,000","1,701,200,000","1,534,300,000","1,435,300,000","1,268,300,000","1,805,400,000","1,914,300,000","1,833,900,000","2,122,300,000","2,517,700,000","2,202,200,000","1,974,200,000","1,932,700,000","2,070,200,000","1,896,300,000","1,704,100,000","1,622,300,000","2,214,700,000","2,178,200,000","1,780,500,000","1,613,600,000","1,918,200,000","1,591,200,000","1,488,400,000","1,758,700,000","1,914,800,000","1,619,500,000","1,276,800,000","1,649,000,000","1,123,300,000","1,432,800,000","1,098,900,000","1,069,000,000","1,109,700,000","1,113,700,000","1,243,700,000","1,128,700,000","1,377,200,000","555,600,000","597,000,000","762,000,000","923,800,000","817,700,000","333,100,000","658,200,000","831,600,000","693,900,000","851,400,000","952,400,000","1,102,400,000","812,000,000","779,000,000","789,600,000","664,200,000","487,139,000","493,533,000","754,754,000","717,864,000","428,662,000","458,450,000","546,358,000","571,732,000","457,393,000","463,065,000","568,393,000","482,021,000","508,202,000","619,150,000","572,261,000","734,183,000","530,190,000","483,839,000","511,094,000","324,258,000","321,120,000","290,194,000","511,468,000","652,852,000","243,892,000","326,958,000","306,569,000","267,000,000","214,200,000","293,900,000","198,600,000","283,700,000","410,400,000",,"116,800,000"
			OtherShortTermInvestments,,,"906,400,000","965,200,000","857,600,000","8,912,300,000","769,800,000","709,100,000",,"8,810,400,000",,,,,"643,800,000",,,,,,,"0",,"0",,"319,100,000","325,500,000","321,500,000","314,200,000","305,800,000","334,500,000","326,800,000","275,800,000","108,500,000","94,300,000","567,200,000","359,900,000","363,900,000","364,200,000","344,500,000","337,700,000","283,700,000","295,200,000","352,000,000","344,200,000","308,800,000","314,000,000","154,000,000","182,400,000","174,200,000","147,300,000","107,200,000","123,600,000","158,800,000","183,600,000","149,800,000","177,200,000","126,500,000","126,800,000","131,600,000","134,900,000","117,000,000","85,322,000","1,360,404,000","1,202,076,000","1,179,695,000","1,055,081,000","144,853,000","161,971,000","148,610,000","124,867,000","138,839,000","133,134,000","118,458,000","121,249,000","111,543,000","111,508,000","148,118,000","212,016,000","185,396,000","177,941,000",,,,,,,,,,,,,,,,
		Receivables,"1,159,900,000","1,410,400,000","1,231,400,000","1,511,900,000","1,377,100,000","1,026,000,000","1,181,500,000","1,073,900,000","1,274,000,000","1,191,200,000","1,191,300,000","1,160,500,000","1,215,100,000","906,100,000","1,465,800,000","1,683,700,000","1,590,100,000","1,547,800,000","1,448,000,000","1,655,300,000","1,613,300,000","1,323,300,000","1,263,300,000","1,901,300,000","1,610,800,000","1,267,900,000","1,644,600,000","1,756,300,000","2,004,700,000","1,439,600,000","1,649,800,000","1,868,300,000","2,225,000,000","1,491,500,000","1,540,900,000","1,656,700,000","1,520,400,000","1,083,600,000","1,060,400,000","1,000,200,000","1,277,900,000","967,300,000","1,126,300,000","1,269,400,000","1,512,700,000","1,096,900,000","1,111,700,000","1,128,100,000","672,400,000","805,700,000","800,900,000","669,100,000","543,000,000","783,300,000","960,700,000","1,146,300,000","1,057,300,000","1,479,600,000","1,328,300,000","1,538,000,000","946,300,000","1,160,600,000","993,948,000","1,266,121,000","652,955,000","1,037,721,000","1,029,996,000","2,029,594,000","1,565,706,000","1,709,849,000","1,678,455,000","1,771,910,000","1,286,668,000","1,663,329,000","1,514,504,000","1,402,920,000","820,359,000","1,328,185,000","1,576,283,000","1,461,742,000","883,441,000","949,750,000","901,109,000","1,001,429,000","1,025,858,000","1,425,383,000","1,264,547,000","1,566,190,000","1,092,048,000","1,010,900,000","1,042,700,000","990,100,000","795,500,000",,,,"314,100,000"
			AccountsReceivable,"1,159,900,000","1,317,600,000","993,800,000","1,224,300,000","1,029,200,000","916,600,000","864,000,000","944,700,000","1,060,500,000","1,028,500,000","888,800,000","851,100,000","740,500,000","714,800,000","614,200,000","730,000,000","752,500,000","754,000,000","617,600,000","637,400,000","669,100,000","650,400,000","575,200,000","698,400,000","653,500,000","701,600,000","664,800,000","637,100,000","643,200,000","707,200,000","650,700,000","639,500,000","714,400,000","559,100,000","537,800,000","598,000,000","578,600,000","533,500,000","464,400,000","513,100,000","558,600,000","522,900,000","520,800,000","595,200,000","686,300,000","583,500,000","426,500,000","370,000,000","289,300,000","299,900,000","238,700,000","223,500,000","239,300,000","257,100,000","307,500,000","301,900,000","451,800,000","1,479,600,000","1,328,300,000","1,538,000,000","807,000,000","1,160,600,000","993,948,000","1,266,121,000","196,728,000","1,037,721,000","1,029,996,000","2,029,594,000","247,495,000","1,709,849,000","1,678,455,000","1,771,910,000","197,390,000","1,663,329,000","1,514,504,000","1,402,920,000","142,589,000","831,551,000","1,101,701,000","1,003,906,000","158,804,000","949,750,000","901,109,000","1,001,429,000",,,,,,,,,,,,,
			OtherReceivables,,"92,800,000","237,600,000","287,600,000","347,900,000","109,400,000","317,500,000","129,200,000","213,500,000","162,700,000","302,500,000","309,400,000","474,600,000","191,300,000","851,600,000","953,700,000","837,600,000","793,800,000","830,400,000","1,017,900,000","944,200,000","672,900,000","688,100,000","1,202,900,000","957,300,000","566,300,000","979,800,000","1,119,200,000","1,361,500,000","732,400,000","999,100,000","1,228,800,000","1,510,600,000","932,400,000","1,003,100,000","1,058,700,000","941,800,000","550,100,000","596,000,000","487,100,000","719,300,000","444,400,000","605,500,000","674,200,000","826,400,000","513,400,000","685,200,000","758,100,000","383,100,000","505,800,000","562,200,000","445,600,000","303,700,000","526,200,000","653,200,000","844,400,000","605,500,000",,,,"139,300,000",,,,"456,227,000",,,,"1,318,211,000",,,,"1,089,278,000",,,,"677,770,000","496,634,000","474,582,000","457,836,000","724,637,000",,,,,,,,,,,,,,,,
		Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"143,000,000",,,,,"18,200,000"
		PrepaidAssets,,"166,000,000","144,800,000","139,600,000","132,500,000","149,200,000","132,200,000","128,600,000","124,500,000","144,000,000","10,579,600,000","11,611,800,000","12,219,500,000","11,511,900,000","12,399,100,000","12,321,800,000","13,027,100,000","12,568,900,000","12,225,400,000","10,835,000,000","9,348,500,000","8,341,100,000","7,518,300,000","6,748,200,000","6,705,600,000","6,172,700,000","5,626,700,000","3,592,300,000","2,699,200,000","1,830,000,000","1,612,800,000","1,648,100,000","1,443,500,000","1,517,400,000","1,560,400,000","1,279,000,000","1,260,900,000","1,203,900,000","55,800,000","51,400,000","56,800,000","51,200,000","56,700,000","62,700,000","64,000,000","64,000,000","67,700,000","68,500,000","57,600,000","59,600,000","62,500,000","72,600,000","55,600,000","62,600,000","69,100,000","67,100,000","65,900,000",,,,"51,100,000",,,,"57,524,000",,,,"85,580,000",,,,"31,511,000",,,,"37,824,000",,,,"40,884,000",,,,,,,,,,,,,,,,
