name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalAssets,"22,073,000,000","22,321,000,000","21,025,000,000","20,917,000,000","20,575,000,000","20,680,000,000","20,874,000,000","21,104,000,000","23,622,000,000","25,377,000,000","26,789,000,000","26,880,000,000","26,989,000,000","25,982,000,000","25,751,000,000","25,765,000,000","25,191,000,000","25,085,000,000","25,790,000,000","25,325,000,000","24,885,000,000","27,000,000,000","26,755,000,000","27,737,000,000","33,932,000,000","36,942,000,000","30,248,000,000","30,606,000,000","30,587,000,000","32,240,000,000","31,583,000,000","30,484,000,000","29,256,000,000","29,223,000,000","27,948,000,000","27,418,000,000","27,684,000,000","27,410,000,000","26,312,000,000","25,571,000,000","24,668,000,000","23,677,000,000","21,204,000,000","19,956,000,000","18,990,000,000","18,297,000,000","18,198,000,000","17,540,000,000","16,980,000,000","16,538,000,000","16,337,000,000","16,215,000,000","16,224,000,000","14,385,000,000","13,846,000,000","14,048,000,000","13,328,000,000","13,135,000,000","12,469,000,000","11,989,000,000","17,638,000,000","16,820,000,000","15,984,000,000","16,174,000,000","15,170,000,000","15,010,000,000","13,695,000,000","13,216,000,000","13,806,000,000","15,796,000,000","15,958,000,000","15,519,000,000","16,407,000,000","15,463,000,000","13,776,000,000","14,022,000,000","12,584,000,000","12,844,000,000","11,711,000,000","11,987,000,000","10,880,000,000","10,966,000,000","10,692,000,000","10,661,000,000","10,418,000,000","10,103,000,000","9,897,000,000","9,806,000,000","9,480,000,000","10,728,000,000","10,585,000,000","10,487,000,000","10,820,000,000","11,112,000,000","11,642,000,000","6,186,000,000","5,804,500,000","5,603,000,000","5,482,100,000","5,162,900,000","4,480,700,000","4,436,600,000","4,086,700,000","3,878,000,000","3,817,600,000","3,646,600,000","3,758,200,000","5,198,000,000","5,104,100,000","5,268,300,000","5,160,900,000","5,191,600,000","5,205,200,000","5,403,100,000","4,847,800,000","4,912,700,000","4,847,000,000","4,735,800,000","4,785,900,000","4,815,400,000","4,833,900,000","5,017,200,000","5,041,100,000","4,917,900,000","4,937,000,000","4,543,900,000","4,457,900,000","4,309,800,000","4,241,900,000","4,263,000,000","4,230,600,000","4,121,400,000","4,722,200,000","3,270,600,000","3,328,000,000","4,662,000,000"
	CurrentAssets,"9,717,000,000","9,943,000,000","9,431,000,000","9,927,000,000","9,520,000,000","9,475,000,000","9,023,000,000","9,099,000,000","10,655,000,000","11,212,000,000","11,220,000,000","11,220,000,000","11,188,000,000","11,151,000,000","11,436,000,000","11,436,000,000","11,035,000,000","10,777,000,000","10,144,000,000","10,260,000,000","9,828,000,000","11,677,000,000","11,760,000,000","12,580,000,000","19,105,000,000","21,609,000,000","14,919,000,000","15,224,000,000","13,825,000,000","15,068,000,000","14,847,000,000","14,165,000,000","13,486,000,000","13,704,000,000","12,890,000,000","12,621,000,000","13,152,000,000","13,086,000,000","12,766,000,000","12,534,000,000","12,018,000,000","11,577,000,000","10,306,000,000","9,540,000,000","9,028,000,000","8,886,000,000","9,216,000,000","9,203,000,000","8,814,000,000","8,638,000,000","8,699,000,000","8,008,000,000","8,909,000,000","7,411,000,000","7,367,000,000","7,945,000,000","7,696,000,000","7,573,000,000","7,221,000,000","7,272,000,000","11,715,000,000","11,183,000,000","10,215,000,000","10,651,000,000","9,739,000,000","9,327,000,000","8,491,000,000","7,967,000,000","8,208,000,000","9,962,000,000","9,823,000,000","9,531,000,000","9,263,000,000","7,919,000,000","6,619,000,000","6,775,000,000","5,438,000,000","5,560,000,000","5,180,000,000","5,176,000,000","5,438,000,000","5,573,000,000","5,787,000,000","5,860,000,000","5,720,000,000","5,568,000,000","5,377,000,000","5,367,000,000","5,002,000,000","6,022,000,000","5,761,000,000","5,591,000,000","5,953,000,000","6,083,100,000","6,297,000,000","3,333,300,000","3,060,800,000","2,971,600,000","2,930,900,000","2,736,400,000","2,286,400,000","2,398,000,000","2,268,500,000","2,196,400,000","2,234,500,000","2,049,900,000","1,894,000,000","3,340,400,000","3,288,700,000","3,482,800,000","2,647,000,000","2,422,400,000","2,673,100,000","3,283,900,000","2,773,400,000","2,788,100,000","2,750,900,000","2,958,100,000","3,010,100,000","3,001,600,000","3,058,300,000","3,203,700,000","3,264,500,000","3,206,900,000","3,288,000,000","2,955,100,000","2,946,500,000","2,809,700,000","2,817,300,000","2,849,700,000","2,758,400,000","2,677,600,000","0","1,785,300,000","1,680,500,000","2,403,300,000"
		CashCashEquivalentsAndShortTermInvestments,"2,154,000,000","3,044,000,000","2,632,000,000","2,658,000,000","2,446,000,000","2,563,000,000","2,115,000,000","1,811,000,000","1,385,000,000","2,268,000,000","1,571,000,000","1,176,000,000","1,380,000,000","2,008,000,000","2,057,000,000","2,472,000,000","2,332,000,000","2,337,000,000","1,898,000,000","2,139,000,000","2,107,000,000","4,009,000,000","3,289,000,000","3,108,000,000","9,593,000,000","10,077,000,000","2,249,000,000","2,760,000,000","2,294,000,000","2,291,000,000","2,029,000,000","2,360,000,000","2,123,000,000","2,356,000,000","1,491,000,000","1,412,000,000","2,029,000,000","2,484,000,000","2,032,000,000","2,172,000,000","2,655,000,000","2,848,000,000","2,175,000,000","1,889,000,000","1,882,000,000","2,051,000,000","2,755,000,000","3,095,000,000","3,191,000,000","3,394,000,000","3,190,000,000","2,321,000,000","2,967,000,000","1,124,000,000","973,000,000","1,880,000,000","1,994,000,000","2,235,000,000","1,891,000,000","2,223,000,000","3,043,000,000","4,379,000,000","3,549,000,000","3,673,000,000","2,278,000,000","2,391,000,000","2,124,000,000","1,575,000,000","1,812,000,000","2,808,000,000","2,996,000,000","2,230,000,000","1,933,000,000","1,815,000,000","1,222,000,000","1,859,000,000","928,000,000","1,107,000,000","586,000,000","383,000,000","266,000,000","290,000,000","227,000,000","328,000,000","278,000,000","231,000,000","310,000,000","363,000,000","369,000,000","466,000,000","295,000,000","336,000,000","419,000,000","202,600,000","228,500,000","145,400,000","93,400,000","221,300,000","85,700,000","50,400,000","85,400,000","213,600,000","35,100,000","14,200,000","99,000,000","174,900,000","70,800,000","353,700,000","320,200,000","428,100,000","174,200,000","88,000,000","82,300,000","48,800,000","177,200,000","121,100,000","127,100,000","233,300,000","176,200,000","104,000,000","95,900,000","131,600,000","110,400,000","76,200,000","348,700,000","123,400,000","190,300,000","140,700,000","277,200,000","401,800,000","305,600,000","274,300,000",,"547,300,000","513,400,000","622,700,000"
			CashAndCashEquivalents,"2,154,000,000","3,044,000,000","2,632,000,000","2,658,000,000","2,446,000,000","2,563,000,000","2,115,000,000","1,811,000,000","1,385,000,000","2,268,000,000","1,571,000,000","1,176,000,000","1,380,000,000","2,008,000,000","2,057,000,000","2,058,000,000","2,332,000,000","2,337,000,000","1,898,000,000","2,139,000,000","2,107,000,000","4,009,000,000","3,289,000,000","3,108,000,000","9,593,000,000","10,077,000,000","2,249,000,000","2,760,000,000","2,294,000,000","2,291,000,000","2,029,000,000","2,360,000,000","2,123,000,000","2,356,000,000","1,491,000,000","1,412,000,000","2,029,000,000","2,484,000,000","2,032,000,000","2,172,000,000","2,655,000,000","2,698,000,000","1,775,000,000","1,438,000,000","1,030,000,000","1,398,000,000","1,875,000,000","1,160,000,000","1,383,000,000","2,082,000,000","1,675,000,000","1,568,000,000","2,967,000,000","1,124,000,000","973,000,000","1,880,000,000","1,994,000,000","1,847,000,000","735,000,000","1,348,000,000","2,186,000,000","4,379,000,000","3,549,000,000","3,673,000,000","2,278,000,000","2,391,000,000","2,124,000,000","1,575,000,000","1,812,000,000","2,808,000,000","2,996,000,000","2,230,000,000","1,933,000,000","1,815,000,000","1,222,000,000","1,859,000,000","928,000,000","1,107,000,000","586,000,000","383,000,000","266,000,000","290,000,000","227,000,000","328,000,000","278,000,000","231,000,000","310,000,000","363,000,000","369,000,000","466,000,000","295,000,000","336,000,000","419,000,000","202,600,000","228,500,000","145,400,000","93,400,000","221,300,000","85,700,000","50,400,000","85,400,000","213,600,000","35,100,000","14,200,000","99,000,000","174,900,000","70,800,000","353,700,000","320,200,000","428,100,000","174,200,000","88,000,000","82,300,000","48,800,000","177,200,000","121,100,000","127,100,000","233,300,000","176,200,000","104,000,000","95,900,000","131,600,000","110,400,000","76,200,000","348,700,000","123,400,000","190,300,000","140,700,000","277,200,000","401,800,000","305,600,000","274,300,000",,"547,300,000","513,400,000","622,700,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,"414,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"0","150,000,000","400,000,000","451,000,000","852,000,000","653,000,000","880,000,000","1,935,000,000","1,808,000,000","1,312,000,000","1,515,000,000","753,000,000",,"0",,,,"388,000,000","1,156,000,000","875,000,000","857,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"4,026,000,000","3,666,000,000","3,525,000,000","3,459,000,000","3,250,000,000","3,071,000,000","3,145,000,000","3,345,000,000","4,850,000,000","4,577,000,000","5,290,000,000","5,700,000,000","5,622,000,000","5,234,000,000","5,526,000,000","5,403,000,000","5,255,000,000","5,036,000,000","4,852,000,000","4,385,000,000","4,008,000,000","3,922,000,000","4,360,000,000","4,725,000,000","4,983,000,000","5,317,000,000","5,791,000,000","5,633,000,000","6,419,000,000","7,564,000,000","7,555,000,000","6,781,000,000","6,314,000,000","6,181,000,000","6,626,000,000","6,359,000,000","6,210,000,000","5,787,000,000","5,870,000,000","5,674,000,000","5,336,000,000","5,084,000,000","4,769,000,000","4,448,000,000","4,132,000,000","3,924,000,000","3,723,000,000","3,453,000,000","3,176,000,000","2,964,000,000","3,098,000,000","3,152,000,000","3,395,000,000","3,795,000,000","3,858,000,000","3,581,000,000","3,301,000,000","3,093,000,000","3,109,000,000","2,948,000,000","2,700,000,000","4,674,000,000","4,617,000,000","4,806,000,000","4,952,000,000","4,801,000,000","4,366,000,000","4,371,000,000","4,874,000,000","5,751,000,000","5,419,000,000","5,776,000,000","5,720,000,000","4,765,000,000","4,000,000,000","3,666,000,000","3,293,000,000","3,257,000,000","3,399,000,000","3,606,000,000","3,947,000,000","4,095,000,000","4,215,000,000","4,210,000,000","3,823,000,000","3,845,000,000","3,594,000,000","3,584,000,000","3,300,000,000","3,879,000,000","3,706,000,000","3,477,000,000","3,643,000,000","3,860,400,000","3,995,100,000","2,542,900,000","2,365,900,000","2,205,800,000","2,269,500,000","2,119,900,000","1,698,000,000","1,702,300,000","1,678,500,000","1,647,800,000","1,599,000,000","1,391,000,000","1,347,600,000","1,502,700,000","1,453,700,000","1,459,900,000","1,505,100,000","1,347,600,000","1,562,800,000","1,556,100,000","1,601,200,000","1,633,900,000","1,614,800,000","2,256,600,000","2,337,000,000","1,701,100,000","1,722,300,000","1,772,500,000","1,760,100,000","1,686,700,000","1,681,100,000","1,666,500,000","1,627,000,000","1,557,300,000","1,455,700,000","1,392,500,000","1,374,900,000","1,327,200,000",,"934,200,000","797,400,000","1,073,000,000"
			AccountsReceivable,"4,026,000,000","3,666,000,000","3,525,000,000","3,459,000,000","3,250,000,000","3,071,000,000","3,145,000,000","3,345,000,000","4,850,000,000","4,577,000,000","5,290,000,000","5,700,000,000","5,622,000,000","5,234,000,000","5,526,000,000","5,403,000,000","5,255,000,000","5,036,000,000","4,852,000,000","4,385,000,000","4,008,000,000","3,922,000,000","4,360,000,000","4,725,000,000","4,983,000,000","5,317,000,000","5,791,000,000","5,633,000,000","6,419,000,000","7,564,000,000","7,555,000,000","6,781,000,000","6,314,000,000","6,181,000,000","6,626,000,000","6,359,000,000","6,210,000,000","5,787,000,000","5,991,000,000","5,791,000,000","5,096,000,000","5,221,000,000","4,910,000,000",,,,,"3,453,000,000",,,,,,,"3,858,000,000","3,581,000,000","3,301,000,000","3,093,000,000","3,109,000,000","2,948,000,000","2,700,000,000","4,674,000,000","4,617,000,000","4,806,000,000","4,952,000,000","3,152,000,000","2,853,000,000","2,738,000,000","2,935,000,000","2,873,000,000","2,602,000,000","3,223,000,000","3,408,000,000","3,005,000,000","3,004,000,000","2,656,000,000","2,379,000,000","2,533,000,000","2,494,000,000","2,606,000,000","2,856,000,000","3,015,000,000","3,244,000,000","3,249,000,000","3,823,000,000","3,029,000,000","3,594,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"4,777,000,000","4,420,000,000","4,290,000,000","4,233,000,000","4,041,000,000","3,895,000,000","3,963,000,000","4,141,000,000","5,619,000,000","5,353,000,000","6,052,000,000","6,457,000,000","6,368,000,000","5,972,000,000","6,277,000,000","6,174,000,000","6,064,000,000","5,761,000,000","5,017,000,000","4,541,000,000","4,164,000,000","4,097,000,000","4,557,000,000","4,918,000,000","5,174,000,000","5,462,000,000","5,929,000,000",,"6,594,000,000","7,701,000,000","7,672,000,000","6,892,000,000","6,426,000,000","6,298,000,000","6,722,000,000","6,455,000,000","6,316,000,000","5,879,000,000",,,"5,216,000,000",,,,,,,"3,540,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-751,000,000","-754,000,000","-765,000,000","-774,000,000","-791,000,000","-824,000,000","-818,000,000","-796,000,000","-769,000,000","-776,000,000","-762,000,000","-757,000,000","-746,000,000","-738,000,000","-751,000,000","-771,000,000","-809,000,000","-725,000,000","-165,000,000","-156,000,000","-156,000,000","-175,000,000","-197,000,000","-193,000,000","-191,000,000","-145,000,000","-138,000,000",,"-175,000,000","-137,000,000","-117,000,000","-111,000,000","-112,000,000","-117,000,000","-96,000,000","-96,000,000","-106,000,000","-92,000,000",,,"-120,000,000",,,,,,,"-87,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"240,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"1,649,000,000","1,513,000,000","1,633,000,000","1,939,000,000","2,878,000,000","2,817,000,000","2,553,000,000","2,312,000,000","1,760,000,000","996,000,000","1,010,000,000","914,000,000","724,000,000","905,000,000","1,000,000,000","1,091,000,000","1,080,000,000","971,000,000","961,000,000",,"816,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
