name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,01/31/1994,10/31/1993,07/31/1993,04/30/1993,01/31/1993,10/31/1992,07/31/1992,04/30/1992,01/31/1992,10/31/1991,07/31/1991,04/30/1991,01/31/1991,10/31/1990,07/31/1990,04/30/1990,01/31/1990,10/31/1989,01/31/1989,01/31/1988,01/31/1987,01/31/1986
TotalAssets,"1,501,234,000","1,466,948,000","1,402,207,000","1,364,438,000","1,342,472,000","1,349,512,000","1,323,538,000","1,264,800,000","1,269,471,000","1,211,777,000","1,193,564,000","1,177,350,000","1,147,492,000","1,159,175,000","1,130,247,000","1,115,281,000","1,061,393,000","1,072,754,000","1,004,785,000","887,439,000","876,174,000","877,306,000","871,071,000","873,691,000","893,389,000","899,129,000","906,881,000","916,590,000","682,780,000","687,501,000","651,167,000","654,234,000","664,035,000","682,402,000","689,113,000","704,266,000","650,955,000","640,581,000","639,533,000","647,926,000","643,585,000","635,089,000","623,432,000","636,842,000","650,552,000","427,144,000","428,108,000","437,268,000","431,492,000","432,872,000","438,194,000","387,354,000","388,395,000","387,813,000","395,204,000","393,346,000","393,574,000","396,911,000","404,664,000","405,088,000","392,617,000","309,283,000","311,604,000","312,742,000","314,000,000","299,981,000","300,376,000","302,840,000","304,372,000","290,728,000","267,424,000","268,520,000","270,406,000","272,003,000","276,372,000","279,419,000","280,665,000","282,491,000","287,087,000","287,148,000","286,907,000","288,188,000","289,668,000","250,403,000","252,321,000","253,344,000","256,336,000","259,521,000","260,752,000","261,900,000","261,700,000","263,200,000","261,084,000","258,100,000","261,300,000","263,200,000","268,543,000","156,300,000","156,400,000","157,400,000","284,500,000","274,100,000","269,400,000","267,400,000","261,500,000","273,100,000","272,200,000","284,600,000","279,000,000","276,500,000","267,100,000","291,600,000","292,400,000","285,800,000","278,700,000","283,100,000","293,700,000","301,500,000","287,200,000","322,900,000","317,500,000","336,000,000","359,000,000","351,900,000","338,000,000","378,200,000","366,900,000","348,800,000","310,000,000","311,300,000","295,100,000","290,100,000","260,100,000","231,100,000"
	CurrentAssets,"217,040,000","178,015,000","154,611,000","164,592,000","170,275,000","188,537,000","200,833,000","167,683,000","174,901,000","159,474,000","170,215,000","159,569,000","151,265,000","180,868,000","151,792,000","149,831,000","141,901,000","145,556,000","137,556,000","131,564,000","125,551,000","124,264,000","117,901,000","116,317,000","130,117,000","130,507,000","132,366,000","123,125,000","102,895,000","100,811,000","113,259,000","114,111,000","125,319,000","141,416,000","136,313,000","149,659,000","158,333,000","128,469,000","52,306,000","52,795,000","48,714,000","55,640,000","62,421,000","64,918,000","80,805,000","18,849,000","17,290,000","24,214,000","18,593,000","19,030,000","22,676,000","41,332,000","37,296,000",,,,,,,,,,,,,,,,,,,,,,,,,"63,230,000",,,,,,,,,,,,,,,,,,,,,,,"75,000,000","78,800,000","74,600,000","73,900,000","66,700,000","75,200,000","75,100,000","87,500,000","81,000,000","80,000,000","69,900,000","93,400,000","92,200,000","86,200,000","79,500,000","82,900,000","90,700,000","94,000,000","77,900,000","112,700,000","107,300,000","117,500,000","141,800,000","140,300,000","127,200,000","168,800,000","151,700,000","135,600,000","106,700,000","107,700,000","132,300,000","133,400,000","105,700,000","103,500,000"
		CashCashEquivalentsAndShortTermInvestments,"56,983,000","24,738,000","7,280,000","19,025,000","31,831,000","55,075,000","58,338,000","25,111,000","35,924,000","21,781,000","35,639,000","25,563,000","19,145,000","46,892,000","18,563,000","18,208,000","18,013,000","19,992,000","18,040,000","14,447,000","18,056,000","12,523,000","10,187,000","6,811,000","8,112,000","3,942,000","3,756,000","9,786,000","6,640,000","3,111,000","8,396,000","7,701,000","7,922,000","12,035,000","4,670,000","6,779,000","18,726,000","16,876,000","16,387,000","18,492,000","16,087,000","7,698,000","14,009,000","14,941,000","23,422,000","6,122,000","3,587,000","10,091,000","3,141,000","3,050,000","5,934,000","2,595,000","2,574,000","2,178,000","6,968,000","2,479,000","271,000","2,071,000","1,504,000","1,844,000","1,430,000","1,195,000","953,000","862,000","2,105,000","1,247,000","954,000","651,000","1,603,000","15,700,000","12,858,000","17,333,000","18,703,000","19,905,000","21,310,000","21,886,000","32,948,000","33,726,000","35,556,000","35,729,000","36,199,000","37,523,000","37,477,000","2,105,000","511,000","595,000","521,000","531,000","651,000",,,,"657,000",,,,"10,034,000",,,,"18,900,000","29,100,000","26,800,000","25,300,000","19,800,000","30,800,000","38,400,000","49,900,000","41,600,000","37,500,000","28,700,000","53,400,000","42,300,000","44,300,000","38,900,000","33,300,000","38,700,000","39,500,000","28,100,000","28,700,000","31,300,000","29,800,000","36,400,000","27,500,000","32,200,000","32,700,000","45,500,000","46,000,000","31,200,000","24,700,000","47,000,000","42,900,000","21,900,000","62,300,000"
			CashAndCashEquivalents,"56,983,000","24,738,000","7,280,000","19,025,000","31,831,000","55,075,000","58,338,000","25,111,000","35,924,000","21,781,000","35,639,000","25,563,000","19,145,000","46,892,000","18,563,000","18,208,000","18,013,000","19,992,000","18,040,000","14,447,000","18,056,000","12,523,000","10,187,000","6,811,000","8,112,000","3,942,000","3,756,000","9,786,000","6,640,000","3,111,000","8,396,000","7,701,000","7,922,000","12,035,000","4,670,000","6,779,000","18,726,000","16,876,000","16,387,000","18,492,000","16,087,000","7,698,000","14,009,000","14,941,000","23,422,000","6,122,000","3,587,000","10,091,000","3,141,000","3,050,000","5,934,000","2,595,000","2,574,000","2,178,000","6,968,000","2,479,000","271,000","2,071,000","1,504,000","1,844,000","1,430,000","1,195,000","953,000","862,000","2,105,000","1,247,000","954,000","651,000","1,603,000","15,700,000","12,858,000","17,333,000","18,703,000","19,905,000","21,310,000","21,886,000","32,948,000","33,726,000","35,556,000","35,729,000","36,199,000","37,523,000","37,477,000","2,105,000","511,000","595,000","521,000","531,000","651,000",,,,"657,000",,,,"10,034,000",,,,"18,900,000","29,100,000","26,800,000","25,300,000","19,800,000","30,800,000","38,400,000","49,900,000","41,600,000","37,500,000","28,700,000","53,400,000","42,300,000","44,300,000","38,900,000","33,300,000","38,700,000","39,500,000","28,100,000","28,700,000","31,300,000","29,800,000","36,400,000","27,500,000","32,200,000","32,700,000","45,500,000","46,000,000","31,200,000","24,700,000","47,000,000","42,900,000","21,900,000","62,300,000"
		Receivables,"66,306,000","65,170,000","68,849,000","70,423,000","66,569,000","59,246,000","74,616,000","76,499,000","72,196,000","75,170,000","73,981,000","74,208,000","72,213,000","74,249,000","72,821,000","73,086,000","68,445,000","69,688,000","66,958,000","67,245,000","65,049,000","66,821,000","64,844,000","64,758,000","76,032,000","76,880,000","76,916,000","61,749,000","60,998,000","59,670,000","57,952,000","55,020,000","52,539,000","50,792,000","56,510,000","68,189,000","59,201,000","54,313,000","35,919,000","34,303,000","32,627,000","37,172,000","37,447,000","36,206,000","36,150,000","5,762,000","6,247,000","6,564,000","6,636,000","6,284,000","6,440,000","26,887,000","26,530,000","1,533,000","1,526,000","25,715,000","25,354,000","24,915,000","34,219,000","33,648,000","32,779,000","32,297,000","31,632,000","30,883,000","30,110,000","29,287,000","27,855,000","27,002,000","26,017,000","25,117,000","23,997,000","22,884,000","21,769,000","20,653,000","19,341,000","17,932,000","16,524,000","28,512,000","13,441,000","11,766,000","10,077,000","8,388,000","6,291,000","4,194,000","2,097,000",,,,,,,,,,,,"9,450,000",,,,"18,300,000","15,900,000","12,900,000","15,000,000","15,300,000","13,400,000","14,400,000","18,500,000","18,300,000","18,900,000","18,600,000","20,700,000","21,200,000","19,900,000","19,500,000","21,500,000","25,000,000","21,300,000","19,800,000","29,000,000","30,200,000","29,100,000","34,500,000","37,800,000","31,200,000","56,900,000","46,700,000","32,200,000","32,100,000","22,200,000","34,300,000","28,400,000","32,900,000","23,500,000"
			AccountsReceivable,"18,670,000","18,237,000","22,536,000","24,755,000","21,679,000","15,091,000","30,916,000","33,620,000","30,168,000","33,918,000","33,626,000","34,702,000","33,537,000","36,527,000","35,997,000","37,233,000","33,612,000","36,078,000","34,452,000","35,533,000","34,271,000","36,855,000","36,052,000","37,049,000","49,372,000","51,430,000","52,489,000","38,647,000","38,994,000","38,621,000","37,347,000","35,581,000","34,257,000","33,899,000","38,945,000","53,084,000","44,173,000","41,865,000",,,,,,,,"3,966,000",,,,,,"26,887,000","26,530,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,524,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,,,,,,"15,091,000","30,916,000","33,620,000","30,168,000","33,918,000","33,626,000","36,390,000","35,487,000","38,621,000","38,111,000","38,993,000","35,574,000","37,918,000","36,402,000","37,353,000","36,236,000","38,861,000","38,022,000","39,145,000","52,173,000","54,064,000","100,935,000","43,203,000","43,192,000","42,781,000","41,329,000","39,481,000","38,245,000","37,147,000","42,089,000","71,416,000","67,644,000","41,865,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,"-1,790,000","-1,688,000","-1,950,000","-2,094,000","-2,114,000","-1,760,000","-1,962,000","-1,840,000","-1,950,000","-1,820,000","-1,965,000","-2,006,000","-1,970,000","-2,096,000","-2,801,000","-2,634,000","-48,446,000","-4,556,000","-4,198,000","-4,160,000","-3,982,000","-3,900,000","-3,988,000","-3,248,000","-3,144,000","-18,332,000","-23,471,000","-25,371,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LoansReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,796,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NotesReceivable,,,,,,,,,,,,,,,"33,072,000","34,244,000","32,502,000","32,366,000","31,672,000","32,411,000","32,529,000","32,737,000","33,311,000","33,335,000","47,618,000","48,455,000","48,446,000","34,242,000","34,171,000","34,226,000",,"31,876,000","31,084,000","28,793,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
