name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007
OperatingCashFlow,"12,650,000,000","1,118,000,000","4,032,000,000","3,870,000,000","3,630,000,000","435,000,000","3,162,000,000","3,614,000,000","1,925,000,000","1,111,000,000","3,324,000,000","2,083,000,000","3,442,000,000","1,241,000,000","2,422,000,000","1,683,000,000","3,993,000,000","1,380,000,000","2,921,000,000","1,920,000,000","3,228,000,000","843,000,000","2,149,000,000","3,092,000,000","2,374,000,000","462,000,000","1,872,000,000","2,693,000,000","3,675,000,000","-375,000,000","1,354,000,000","2,965,000,000","2,705,000,000","715,000,000","2,320,000,000","3,315,000,000","3,137,000,000","1,363,000,000","1,650,000,000","2,393,000,000","3,480,000,000","1,898,000,000","961,000,000","3,053,000,000","4,120,000,000","2,395,000,000","1,581,000,000","2,417,000,000","3,465,000,000","1,974,000,000","1,465,000,000","1,846,000,000","3,146,000,000","1,427,000,000","750,000,000","2,003,000,000","3,516,000,000","1,666,000,000","271,000,000","1,100,000,000","3,207,000,000","1,011,000,000"
	CashFlowFromContinuingOperatingActivities,"12,650,000,000","1,118,000,000","4,032,000,000","3,870,000,000","3,630,000,000","435,000,000","3,162,000,000","3,614,000,000","1,925,000,000","1,111,000,000","3,324,000,000","2,083,000,000","3,442,000,000","1,241,000,000","2,422,000,000","1,683,000,000","3,993,000,000","1,380,000,000","2,921,000,000","1,920,000,000","3,228,000,000","843,000,000","2,149,000,000","3,092,000,000","2,374,000,000","462,000,000","1,872,000,000","2,693,000,000","3,675,000,000","-375,000,000","1,354,000,000","2,965,000,000","2,705,000,000","715,000,000","2,320,000,000","3,315,000,000","3,137,000,000","1,363,000,000","1,650,000,000","2,393,000,000","3,480,000,000","1,898,000,000","961,000,000","3,053,000,000","4,120,000,000","2,395,000,000","1,581,000,000","2,417,000,000","3,465,000,000","1,974,000,000","1,465,000,000","1,846,000,000","3,146,000,000","1,427,000,000","750,000,000","2,003,000,000","3,516,000,000","1,666,000,000","271,000,000","1,100,000,000","3,207,000,000","1,011,000,000"
		NetIncomeFromContinuingOperations,"9,580,000,000","2,465,000,000","2,229,000,000","2,588,000,000","2,298,000,000","2,595,000,000","2,119,000,000","2,437,000,000","2,049,000,000","1,987,000,000","1,782,000,000","2,046,000,000","2,436,000,000","1,464,000,000","2,003,000,000","2,341,000,000","2,295,000,000","1,647,000,000","796,000,000","2,045,000,000","1,842,000,000","1,658,000,000","1,775,000,000","2,028,000,000","1,842,000,000","1,605,000,000","1,298,000,000","1,984,000,000","1,916,000,000","1,834,000,000","1,649,000,000","2,198,000,000","1,895,000,000","1,916,000,000","2,036,000,000","2,402,000,000","2,194,000,000","2,218,000,000","2,191,000,000","2,324,000,000","2,407,000,000","2,232,000,000","1,946,000,000","2,461,000,000","2,485,000,000","1,987,000,000","1,810,000,000","1,892,000,000","2,042,000,000","1,754,000,000","1,584,000,000","1,854,000,000","1,638,000,000","1,476,000,000","1,251,000,000","2,080,000,000","1,692,000,000","1,867,000,000","1,373,000,000","1,725,000,000","1,483,000,000","1,445,000,000"
		OperatingGainsLosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-28,000,000","-24,000,000","-32,000,000","-454,000,000","-31,000,000","-24,000,000","-26,000,000","-249,000,000","-20,000,000","-29,000,000","-135,000,000","-176,000,000","-20,000,000","-24,000,000","-203,000,000","-62,000,000","54,000,000","129,000,000","1,000,000","-15,000,000","74,000,000","50,000,000","17,000,000"
			EarningsLossesFromEquityInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"59,000,000","74,000,000","189,000,000","62,000,000","76,000,000","76,000,000","63,000,000","58,000,000"
			PensionAndEmployeeBenefitExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-28,000,000","-24,000,000","-32,000,000","-454,000,000","-31,000,000","-24,000,000","-26,000,000","-249,000,000","-20,000,000","-29,000,000","-135,000,000","-176,000,000","-20,000,000","-159,000,000","-203,000,000","-121,000,000","-20,000,000","-60,000,000","-61,000,000","-39,000,000","-2,000,000","-13,000,000","-41,000,000"
		DepreciationAmortizationDepletion,"1,006,000,000","253,000,000","279,000,000","235,000,000","239,000,000","245,000,000","272,000,000","239,000,000","229,000,000","241,000,000","255,000,000","237,000,000","232,000,000","240,000,000","255,000,000","246,000,000","246,000,000","242,000,000","243,000,000","225,000,000","210,000,000","197,000,000","195,000,000","188,000,000","185,000,000","175,000,000","193,000,000","184,000,000","185,000,000","192,000,000","229,000,000","233,000,000","216,000,000","211,000,000","223,000,000","218,000,000","219,000,000","222,000,000","233,000,000","216,000,000","222,000,000","227,000,000","250,000,000","255,000,000","249,000,000","239,000,000","255,000,000","230,000,000","224,000,000","223,000,000","246,000,000","212,000,000","202,000,000","193,000,000","217,000,000","221,000,000","203,000,000","201,000,000","218,000,000","192,000,000","175,000,000","163,000,000"
			DepreciationAndAmortization,"1,006,000,000","253,000,000","279,000,000","235,000,000","239,000,000","245,000,000","272,000,000","239,000,000","229,000,000","241,000,000","255,000,000","237,000,000","232,000,000","240,000,000","255,000,000","246,000,000","246,000,000","242,000,000","243,000,000","225,000,000","210,000,000","197,000,000","195,000,000","188,000,000","185,000,000","175,000,000","193,000,000","184,000,000","185,000,000","192,000,000","229,000,000","233,000,000","216,000,000","211,000,000","223,000,000","218,000,000","219,000,000","222,000,000","233,000,000","216,000,000","222,000,000","227,000,000","250,000,000","255,000,000","249,000,000","239,000,000","255,000,000","230,000,000","224,000,000","223,000,000","246,000,000","212,000,000","202,000,000","193,000,000","217,000,000","221,000,000","203,000,000","201,000,000","218,000,000","192,000,000","175,000,000","163,000,000"
		DeferredTax,"-51,000,000","-1,000,000","1,000,000","-20,000,000","-31,000,000","33,000,000","44,000,000","-93,000,000","-70,000,000","-24,000,000","-17,000,000","1,000,000","-31,000,000","-94,000,000","-58,000,000","3,000,000","-71,000,000","26,000,000","-146,000,000","-425,000,000","43,000,000","27,000,000","132,000,000","6,000,000","34,000,000","10,000,000","-120,000,000","-44,000,000","14,000,000","132,000,000","-114,000,000","-29,000,000","-5,000,000","86,000,000","-101,000,000","4,000,000","-10,000,000","79,000,000","-139,000,000","-75,000,000","-85,000,000","51,000,000","74,000,000","-29,000,000","-49,000,000","19,000,000","104,000,000","-26,000,000","-2,000,000","25,000,000",,,,"55,000,000","-24,000,000","26,000,000","-8,000,000","11,000,000","-12,000,000","-63,000,000","1,000,000","53,000,000"
			DeferredIncomeTax,"-51,000,000","-1,000,000","1,000,000","-20,000,000","-31,000,000","33,000,000","44,000,000","-93,000,000","-70,000,000","-24,000,000","-17,000,000","1,000,000","-31,000,000","-94,000,000","-58,000,000","3,000,000","-71,000,000","26,000,000","-146,000,000","-425,000,000","43,000,000","27,000,000","132,000,000","6,000,000","34,000,000","10,000,000","-120,000,000","-44,000,000","14,000,000","132,000,000","-114,000,000","-29,000,000","-5,000,000","86,000,000","-101,000,000","4,000,000","-10,000,000","79,000,000","-139,000,000","-75,000,000","-85,000,000","51,000,000","74,000,000","-29,000,000","-49,000,000","19,000,000","104,000,000","-26,000,000","-2,000,000","25,000,000",,,,"55,000,000","-24,000,000","26,000,000","-8,000,000","11,000,000","-12,000,000","-63,000,000","1,000,000","53,000,000"
