name,ttm,11/30/2018,11/30/2017
TotalRevenue,"58,227,034"
	OperatingRevenue,"58,227,034"
OperatingExpense,"1,398,330"
	SellingGeneralAndAdministration,"1,373,378"
		GeneralAndAdministrativeExpense,"1,373,378"
	OtherOperatingExpenses,"24,952"
PretaxIncome,"56,828,704"
NetIncomeCommonStockholders,"56,828,704"
	NetIncome,"56,828,704"
		NetIncomeIncludingNoncontrollingInterests,"56,828,704"
			NetIncomeContinuousOperations,"56,828,704"
DilutedNIAvailtoComStockholders,"56,828,704"
BasicEPS,,"0","0"
DilutedEPS,,"0","0"
NetIncomeFromContinuingAndDiscontinuedOperation,"56,828,704"
NormalizedIncome,"56,828,704"
InterestIncome,"62,080,263"
InterestExpense,"2,534,007"
NetInterestIncome,"59,546,256"
NetIncomeFromContinuingOperationNetMinorityInterest,"56,828,704"
TaxRateForCalcs,"0.27"
TaxEffectOfUnusualItems,"0"
