name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020
TotalAssets,"3,316,100,000","2,937,200,000","2,948,000,000","2,980,200,000","3,266,100,000"
	CurrentAssets,"122,900,000","108,200,000","138,700,000","114,400,000","313,200,000"
		CashCashEquivalentsAndShortTermInvestments,"60,100,000","52,400,000","74,500,000","59,500,000","120,700,000"
			CashAndCashEquivalents,"60,100,000","52,400,000","74,500,000","59,500,000","120,700,000"
				CashFinancial,"60,100,000","52,400,000","74,500,000","59,500,000","120,700,000"
		Receivables,"43,800,000","35,500,000","44,500,000","16,300,000","175,300,000"
			AccountsReceivable,"27,700,000","18,300,000","26,200,000","16,300,000","33,500,000"
				GrossAccountsReceivable,"27,700,000","18,600,000","26,700,000",,"34,900,000"
				AllowanceForDoubtfulAccountsReceivable,"0","-300,000","-500,000",,"-1,400,000"
			TaxesReceivable,,"0",,,"900,000"
			DuefromRelatedPartiesCurrent,,"0",,"0","117,100,000"
			OtherReceivables,"16,100,000","17,200,000","18,300,000",,"23,800,000"
		PrepaidAssets,"17,900,000","19,300,000","19,100,000","38,600,000","14,600,000"
		OtherCurrentAssets,"1,100,000","1,000,000","600,000",,"2,600,000"
	TotalNonCurrentAssets,"3,192,700,000","2,829,000,000","2,808,800,000","2,865,800,000","2,952,900,000"
		NetPPE,"1,943,800,000","1,530,800,000","1,496,400,000","1,524,300,000","1,580,700,000"
			GrossPPE,"1,943,800,000","2,262,600,000",,,"2,135,200,000"
				Properties,,"0",,,"0"
				LandAndImprovements,,"10,600,000",,,"10,600,000"
				BuildingsAndImprovements,,"1,030,400,000",,,"986,100,000"
				OtherProperties,"1,943,800,000","222,900,000",,,"186,800,000"
				ConstructionInProgress,,"65,200,000",,,"68,900,000"
				Leases,,"933,500,000",,,"882,800,000"
			AccumulatedDepreciation,,"-731,800,000",,,"-554,500,000"
		GoodwillAndOtherIntangibleAssets,"1,232,000,000","1,281,500,000","1,297,200,000","1,317,100,000","1,348,500,000"
			Goodwill,"760,500,000","761,700,000","761,500,000","764,000,000","762,200,000"
			OtherIntangibleAssets,"471,500,000","519,800,000","535,700,000","553,100,000","586,300,000"
		OtherNonCurrentAssets,"16,900,000","16,700,000","15,200,000","24,400,000","23,700,000"
TotalLiabilitiesNetMinorityInterest,"2,622,500,000","2,331,300,000","2,281,100,000","2,660,600,000","2,708,300,000"
	CurrentLiabilities,"279,200,000","244,200,000","228,400,000","240,300,000","292,000,000"
		PayablesAndAccruedExpenses,"124,300,000","123,200,000","108,600,000","119,500,000","160,000,000"
			Payables,"60,200,000","57,900,000","48,100,000","46,800,000","71,600,000"
				AccountsPayable,"60,200,000","57,900,000","48,100,000","46,800,000","48,900,000"
				DuetoRelatedPartiesCurrent,,"0",,"0","22,700,000"
			CurrentAccruedExpenses,"64,100,000","65,300,000","60,500,000","72,700,000","88,400,000"
