name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020
OperatingCashFlow,"-68,445,000","-3,580,000","-4,949,000","-104,273,276","44,357,276","-45,389,000","24,492,000","67,588,000"
	CashFlowFromContinuingOperatingActivities,"-68,445,000","-3,580,000","-4,949,000","-104,273,276","44,357,276","-45,389,000","24,492,000","67,588,000"
		NetIncomeFromContinuingOperations,"-31,249,000","-1,887,000","6,547,000","-24,799,839","-11,109,161","-8,970,000","-13,962,000","-10,537,000"
		OperatingGainsLosses,,,"-18,503,000","-16,815,000","19,793,000","-673,000","-460,000",
			GainLossOnSaleOfPPE,,,"221,000",,,,"184,000",
			GainLossOnInvestmentSecurities,,,"-18,724,000","-16,815,000","19,793,000","-673,000","-644,000",
		DepreciationAmortizationDepletion,"118,255,000","28,775,000","28,838,000",,,"31,250,000","31,646,000",
			DepreciationAndAmortization,"118,255,000","28,775,000","28,838,000",,,"31,250,000","31,646,000",
		DeferredTax,"-14,598,000","1,293,000","-308,000",,,"-5,955,000","-7,499,000",
			DeferredIncomeTax,"-14,598,000","1,293,000","-308,000",,,"-5,955,000","-7,499,000",
		AssetImpairmentCharge,,,"8,372,000",,,,"0",
		StockBasedCompensation,"19,532,000","6,018,000","6,438,000",,,"1,741,000","1,307,000",
		OtherNonCashItems,"-6,917,000","-171,000","-7,768,000","1,957,537","-935,537","904,000","-1,298,000",
		ChangeInWorkingCapital,"-137,943,000","-37,608,000","-28,565,000","-135,414,974","63,644,974","-63,686,000","14,758,000","-21,936,000"
			ChangeInReceivables,"7,999,000","-22,304,000","32,245,000",,,"-15,155,000","28,053,000",
				ChangesInAccountReceivables,"7,999,000","-22,304,000","32,245,000",,,"-15,155,000","28,053,000",
			ChangeInInventory,"-111,971,000","-29,529,000","-27,784,000",,,"-55,407,000","-50,354,000",
			ChangeInPayablesAndAccruedExpense,"-38,586,000","18,079,000","-33,087,000","-11,282,568","-12,295,432","12,281,000","32,526,000","70,603,000"
				ChangeInPayable,"-28,828,000","9,910,000","-33,149,000",,,"18,485,000","33,830,000",
					ChangeInAccountPayable,"-28,828,000","9,910,000","-33,149,000",,,"18,485,000","33,830,000",
				ChangeInAccruedExpense,"-9,758,000","8,169,000","62,000",,,"-6,204,000","-1,304,000",
			ChangeInOtherCurrentAssets,"4,615,000","-3,854,000","61,000",,,"-5,405,000","4,533,000",
InvestingCashFlow,"-96,418,000","-15,041,000","-14,397,000","-76,156,803","9,176,803","-9,077,000","-16,092,000","-29,982,000"
	CashFlowFromContinuingInvestingActivities,"-96,418,000","-15,041,000","-14,397,000","-76,156,803","9,176,803","-9,077,000","-16,092,000","-29,982,000"
		CapitalExpenditureReported,"-55,016,000","-12,541,000","-14,597,000",,,"-9,077,000","-16,092,000",
		NetBusinessPurchaseAndSale,"-41,402,000","-2,500,000","200,000",,,"0","0",
			PurchaseOfBusiness,"-41,402,000","-2,500,000","200,000",,,"0","0",
FinancingCashFlow,"171,039,000","24,474,000","19,668,000","173,661,000","-46,764,000","46,764,000","-20,524,000","-24,580,000"
	CashFlowFromContinuingFinancingActivities,"171,039,000","24,474,000","19,668,000",,,"46,764,000","-20,524,000",
		NetIssuancePaymentsOfDebt,"-627,323,000","24,613,000","18,759,000",,,"45,121,000","-27,864,000",
			NetLongTermDebtIssuance,"-627,323,000","-2,387,000","-241,000",,,"-2,879,000","-2,864,000",
				LongTermDebtIssuance,,,"0",,,,"0",
				LongTermDebtPayments,"-1,511,195,000","-2,387,000","-241,000",,,"-2,879,000","-2,864,000",
			NetShortTermDebtIssuance,"0","27,000,000","19,000,000",,,"48,000,000","-25,000,000",
				ShortTermDebtIssuance,"330,000,000","70,000,000","76,000,000",,,"62,000,000","21,000,000",
				ShortTermDebtPayments,"-330,000,000","-43,000,000","-57,000,000",,,"-14,000,000","-46,000,000",
		NetCommonStockIssuance,,,"0",,,,"0",
			CommonStockIssuance,,,"0",,,,"0",
		ProceedsFromStockOptionExercised,"1,355,000","328,000","909,000",,,"1,643,000","7,340,000",
		NetOtherFinancingCharges,,"-467,000","0",,,,,
EndCashPosition,"20,088,000","19,375,000","14,605,000","14,429,000","85,485","13,912,000","21,520,000","32,936,000"
	ChangesInCash,"6,176,000","5,853,000","322,000","-6,769,079","6,770,079","-7,702,000","-12,124,000",
	EffectOfExchangeRateChanges,"-713,000","-1,083,000","-146,000",,,"94,000","708,000",
	BeginningCashPosition,"13,912,000","14,605,000","14,429,000","85,485","13,912,000","21,520,000","32,936,000","0"
IncomeTaxPaidSupplementalData,,"370,000",,,,"8,000",,
InterestPaidSupplementalData,,"9,681,000",,,,"25,213,000",,
CapitalExpenditure,"-55,016,000","-12,541,000","-14,597,000",,,"-9,077,000","-16,092,000",
IssuanceOfCapitalStock,,,"0",,,,"0",
IssuanceOfDebt,"1,213,872,000","70,000,000","76,000,000",,,"62,000,000","21,000,000",
RepaymentOfDebt,"-1,841,195,000","-45,387,000","-57,241,000",,,"-16,879,000","-48,864,000",
FreeCashFlow,"-123,461,000","-16,121,000","-19,546,000","-141,228,276","53,434,276","-54,466,000","8,400,000","38,406,000"
