name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988
TotalRevenue,"2,991,307,000","547,586,000","313,839,000","1,062,129,000","964,172,000","669,913,000","945,572,000","1,065,189,000","915,771,000","635,927,000","948,155,000","1,088,110,000","789,540,000","619,801,000","892,325,000","1,055,591,000","807,119,000","563,379,000","801,274,000","957,126,000","762,913,000","468,400,000","666,681,000","803,905,000","604,579,000","439,452,000","630,162,000","751,376,000","569,242,000","420,249,000","589,789,000","719,764,000","585,870,000","379,847,000","596,460,000","741,575,000","550,162,000","378,704,000","504,780,000","728,482,000","539,615,000","310,160,000","539,548,000","728,578,000","484,674,000","256,731,000","417,228,000","670,850,000","454,204,000","220,683,000","434,748,000","720,284,000","461,075,000","347,372,000","627,324,000","897,788,000","694,332,000","454,800,000","633,065,000","846,313,000","770,876,000","487,660,000","719,927,000","941,672,000","812,037,000","495,968,000","679,552,000","864,162,000","676,704,000","420,934,000","540,615,000","699,825,000","558,754,000","337,018,000","492,726,000","580,200,000","469,405,000","302,160,000","452,859,000","583,728,000","459,010,000","269,145,000","426,965,000","516,732,000","376,682,000","227,615,000","346,427,000","441,756,000","343,712,000","216,430,000","366,000,000","418,700,000","329,300,000","214,800,000","338,000,000","412,000,000","292,800,000","183,300,000","309,800,000","329,000,000","242,600,000","146,800,000","223,900,000","302,600,000","248,500,000","153,700,000","256,300,000","306,600,000","226,700,000","105,300,000","172,900,000","240,200,000","173,600,000","106,700,000","166,400,000","183,600,000","142,900,000","77,500,000","133,600,000","186,700,000","130,000,000","68,000,000","149,800,000","173,900,000","148,600,000","91,800,000","158,700,000","172,800,000","138,700,000","87,800,000","164,100,000","154,700,000","117,700,000","67,600,000","116,700,000","143,600,000","105,400,000","71,400,000"
	OperatingRevenue,"2,991,307,000","547,586,000","313,839,000","1,062,129,000","964,172,000","669,913,000","945,572,000","1,065,189,000","915,771,000","635,927,000","948,155,000","1,088,110,000","789,540,000","619,801,000","892,325,000","1,055,591,000","807,119,000","563,379,000","801,274,000","957,126,000","762,913,000","468,400,000","666,681,000","803,905,000","604,579,000","439,452,000","630,162,000","751,376,000","569,242,000","420,249,000","589,789,000","719,764,000","585,870,000","379,847,000","596,460,000","741,575,000","550,162,000","378,704,000","504,780,000","728,482,000","539,615,000","310,160,000","539,548,000","728,578,000","484,674,000","256,731,000","417,228,000","670,850,000","454,204,000","220,683,000","434,748,000","720,284,000","461,075,000","347,372,000","627,324,000","897,788,000","694,332,000","454,800,000","633,065,000","846,313,000","770,876,000","487,660,000","719,927,000","941,672,000","812,037,000","495,968,000","679,552,000","864,162,000","676,704,000","420,934,000","540,615,000","699,825,000","558,754,000","337,018,000","492,726,000","580,200,000","469,405,000","302,160,000","452,859,000","583,728,000","459,010,000","269,145,000","426,965,000","516,732,000","376,682,000","227,615,000","346,427,000","441,756,000","343,712,000","216,430,000","366,000,000","418,700,000","329,300,000","214,800,000","338,000,000","412,000,000","292,800,000","183,300,000","309,800,000","329,000,000","242,600,000","146,800,000","223,900,000","302,600,000","248,500,000","153,700,000","256,300,000","306,600,000","226,700,000","105,300,000","172,900,000","240,200,000","173,600,000","106,700,000","166,400,000","183,600,000","142,900,000","77,500,000","133,600,000","186,700,000","130,000,000","68,000,000","149,800,000","173,900,000","148,600,000","91,800,000","158,700,000","172,800,000","138,700,000","87,800,000","164,100,000","154,700,000","117,700,000","67,600,000","116,700,000","143,600,000","105,400,000","71,400,000"
CostOfRevenue,"2,689,688,000","497,811,000","308,482,000","942,194,000","847,226,000","606,595,000","838,923,000","939,192,000","827,428,000","612,128,000","805,983,000","996,678,000","841,944,000","579,323,000","784,276,000","911,100,000","726,750,000","507,096,000","700,567,000","842,596,000","688,343,000","443,274,000","585,431,000","696,231,000","531,378,000","400,207,000","533,579,000","650,478,000","503,474,000","380,140,000","509,998,000","653,072,000","503,455,000","358,439,000","546,847,000","687,179,000","498,965,000","348,646,000","447,972,000","627,383,000","487,699,000","285,224,000","460,422,000","634,685,000","439,718,000","226,743,000","371,011,000","594,695,000","404,506,000","214,969,000","344,805,000","615,112,000","377,830,000","279,359,000","510,626,000","753,486,000","585,306,000","356,106,000","534,628,000","709,676,000","643,242,000","439,624,000","663,484,000","835,740,000","718,927,000","455,733,000","573,528,000","754,461,000","599,997,000","393,994,000","484,370,000","604,477,000","499,010,000","326,334,000","434,535,000","498,141,000","416,222,000","269,143,000","396,267,000","506,507,000","395,151,000","242,233,000","373,802,000","454,946,000","330,271,000","192,697,000","281,934,000","363,048,000","282,833,000","179,367,000","304,000,000","349,400,000","272,300,000","181,500,000","291,300,000","348,000,000","240,700,000","154,900,000","274,300,000","280,600,000","201,800,000","121,600,000","188,100,000","252,200,000","209,900,000","130,200,000","218,900,000","257,500,000","189,400,000","84,500,000","144,100,000","195,500,000","147,300,000","91,200,000","142,300,000","157,800,000","125,900,000","67,600,000","110,700,000","162,200,000","110,300,000","58,400,000","124,700,000","145,500,000","122,400,000","76,800,000","132,400,000","145,700,000","113,000,000",,,,,,,,,
GrossProfit,"301,619,000","49,775,000","5,357,000","119,935,000","116,946,000","63,318,000","106,649,000","125,997,000","88,343,000","23,799,000","142,172,000","91,432,000","-52,404,000","40,478,000","108,049,000","144,491,000","80,369,000","56,283,000","100,707,000","114,530,000","74,570,000","25,126,000","81,250,000","107,674,000","73,201,000","39,245,000","96,583,000","100,898,000","65,768,000","40,109,000","79,791,000","66,692,000","82,415,000","21,408,000","49,613,000","54,396,000","51,197,000","30,058,000","56,808,000","101,099,000","51,916,000","24,936,000","79,126,000","93,893,000","44,956,000","29,988,000","46,217,000","76,155,000","49,698,000","5,714,000","89,943,000","105,172,000","83,245,000","68,013,000","116,698,000","144,302,000","109,026,000","98,694,000","98,437,000","136,637,000","127,634,000","48,036,000","56,443,000","105,932,000","93,110,000","40,235,000","106,024,000","109,701,000","76,707,000","26,940,000","56,245,000","95,348,000","59,744,000","10,684,000","58,191,000","82,059,000","53,183,000","33,017,000","56,592,000","77,221,000","63,859,000","26,912,000","53,163,000","61,786,000","46,411,000","34,918,000","64,493,000","78,708,000","60,879,000","37,063,000","62,000,000","69,300,000","57,000,000","33,300,000","46,700,000","64,000,000","52,100,000","28,400,000","35,500,000","48,400,000","40,800,000","25,200,000","35,800,000","50,400,000","38,600,000","23,500,000","37,400,000","49,100,000","37,300,000","20,800,000","28,800,000","44,700,000","26,300,000","15,500,000","24,100,000","25,800,000","17,000,000","9,900,000","22,900,000","24,500,000","19,700,000","9,600,000","25,100,000","28,400,000","26,200,000","15,000,000","26,300,000","27,100,000","25,700,000",,,,,,,,,
OperatingExpense,"269,483,000","66,715,000","25,291,000","81,362,000","80,022,000","151,563,000","100,752,000","82,505,000","91,682,000","78,381,000","83,404,000","73,424,000","69,998,000","81,155,000","79,439,000","70,769,000","61,316,000","61,252,000","60,085,000","49,501,000","51,388,000","61,837,000","60,267,000","54,194,000","48,705,000","56,133,000","55,965,000","50,077,000","49,094,000","52,203,000","56,090,000","47,386,000","51,098,000","49,247,000","49,248,000","46,586,000","46,454,000","57,659,000","59,825,000","41,280,000","37,852,000","43,188,000","41,025,000","39,112,000","38,793,000","40,668,000","24,036,000","47,160,000","47,557,000","50,840,000","37,975,000","60,465,000","58,477,000","56,153,000","58,249,000","69,925,000","63,605,000","60,250,000","53,027,000","60,672,000","60,784,000","53,624,000","60,850,000","57,330,000","44,886,000","44,018,000","49,123,000","47,708,000","47,717,000","38,844,000","39,081,000","41,369,000","34,805,000","23,214,000","36,401,000","42,533,000","36,395,000","36,550,000","40,299,000","40,182,000","35,531,000","30,455,000","36,069,000","31,926,000","26,843,000","24,444,000","43,356,000","40,534,000","38,131,000","33,547,000","35,700,000","36,400,000","35,600,000","29,600,000","32,100,000","32,800,000","29,600,000","27,400,000","28,500,000","29,000,000","28,300,000","26,000,000","32,000,000","26,800,000","26,200,000","24,400,000","28,600,000","28,800,000","24,500,000","20,200,000","24,500,000","24,600,000","20,100,000","18,900,000","20,300,000","17,900,000","17,300,000","17,600,000","22,800,000","17,900,000","15,900,000","16,200,000","19,100,000","18,100,000","17,700,000","17,000,000","17,500,000","17,000,000","16,800,000",,,,,,,,,
	SellingGeneralAndAdministration,"240,423,000","58,501,000","15,683,000","77,603,000","74,069,000","75,728,000","100,752,000","82,505,000","91,682,000","78,381,000","83,404,000","73,424,000","69,998,000","81,155,000","79,439,000","70,769,000","61,316,000","61,252,000","60,085,000","49,501,000","51,388,000","61,837,000","60,267,000","54,194,000","48,705,000","56,133,000","55,965,000","50,077,000","49,094,000","52,203,000","56,090,000","47,386,000","51,098,000","49,247,000","49,248,000","46,586,000","46,454,000","57,659,000","68,735,000","38,862,000","40,806,000","43,188,000","41,025,000","39,112,000","38,793,000","43,372,000","37,784,000","47,160,000","51,357,000","55,292,000","55,144,000","60,465,000","55,669,000","53,632,000","59,188,000","71,933,000","65,760,000","60,651,000","63,069,000","63,666,000","65,130,000","54,337,000","48,530,000","58,560,000","48,935,000","48,256,000","53,767,000","50,149,000","40,606,000","38,870,000","40,570,000","44,007,000","35,914,000","36,544,000","36,401,000","42,533,000","36,395,000","36,550,000","40,299,000","40,182,000","35,531,000","30,455,000","36,069,000","31,926,000","26,843,000","24,444,000","25,955,000","29,304,000","26,925,000","22,859,000","24,900,000","25,600,000","24,800,000","19,600,000","22,700,000","23,000,000","19,900,000","18,200,000","19,000,000","19,500,000","18,500,000","16,600,000","22,100,000","17,200,000","16,800,000","15,500,000","19,300,000","20,300,000","16,900,000","13,100,000","17,700,000","18,300,000","14,000,000","12,800,000","14,100,000","11,500,000","10,700,000","10,800,000","15,500,000","11,400,000","9,900,000","10,000,000","12,600,000","11,600,000","11,200,000","11,200,000","11,800,000","11,300,000","11,100,000",,,,,,,,,
		GeneralAndAdministrativeExpense,"176,119,000","41,245,000","6,135,000","59,650,000","56,438,000","55,790,000","76,885,000","62,373,000","72,470,000","57,105,000","62,777,000","55,888,000","51,539,000","60,068,000","58,416,000","52,760,000","42,124,000","44,751,000",,"37,357,000","37,274,000","44,015,000",,"40,170,000","34,926,000","41,609,000",,"39,626,000","36,045,000","38,381,000",,"35,224,000","37,967,000","36,910,000",,"34,586,000","36,678,000","44,190,000",,"36,549,000",,,,,,,,,,,"55,144,000","60,465,000","55,669,000","53,632,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SalariesAndWages,"102,029,000","25,800,000","12,680,000","27,022,000","29,475,000","30,716,000","41,410,000","27,211,000","27,788,000","29,986,000","30,934,000","28,044,000","26,560,000","31,874,000","30,533,000","27,615,000","22,570,000","28,259,000",,"22,865,000","22,153,000","28,795,000",,"23,465,000","18,648,000","26,465,000",,"24,641,000","18,532,000","22,349,000",,"18,432,000","17,826,000","22,175,000",,"18,128,000","21,849,000","25,684,000",,"23,024,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"74,090,000","15,445,000","-6,545,000","32,628,000","26,963,000","25,074,000","35,475,000","35,162,000","44,682,000","27,119,000","31,843,000","27,844,000","24,979,000","28,194,000","27,883,000","25,145,000","19,554,000","16,492,000",,"14,492,000","15,121,000","15,220,000",,"16,705,000","16,278,000","15,144,000",,"14,985,000","17,513,000","16,032,000",,"16,792,000","20,141,000","14,735,000",,"16,458,000","14,829,000","18,506,000",,"13,525,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		SellingAndMarketingExpense,"64,304,000","17,256,000","9,548,000","17,953,000","17,631,000","19,938,000","23,867,000","20,132,000","19,212,000","21,276,000","20,627,000","17,536,000","18,459,000","21,087,000","21,023,000","18,009,000","19,192,000","16,501,000",,"12,144,000","14,114,000","17,822,000",,"14,024,000","13,779,000","14,524,000",,"10,451,000","13,049,000","13,822,000",,"12,162,000","13,131,000","12,337,000",,"12,000,000","9,776,000","13,469,000",,"2,313,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
