name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,12/31/1988
TotalAssets,"4,999,700,000","4,917,200,000","4,854,579,000","4,782,997,000","4,460,731,000","4,414,398,000","4,225,595,000","4,073,592,000","3,943,677,000","3,813,912,000","3,713,895,000","3,640,215,000","3,551,460,000","3,473,857,000","3,554,807,000","3,483,458,000","3,485,459,000","3,399,628,000","3,317,761,000","3,224,165,000","3,163,785,000","3,154,944,000","3,262,464,000","3,109,356,000","3,142,298,000","2,805,443,000","2,870,362,000","2,903,358,000","2,869,154,000","2,908,070,000","2,939,312,000","2,990,997,000","2,951,822,000","2,887,577,000","2,849,381,000","2,827,652,000","2,822,600,000","2,785,390,000","2,957,435,000","2,856,802,000","2,879,126,000","2,836,107,000","2,893,728,000","2,923,320,000","2,465,428,000","2,381,695,000","2,346,461,000","2,211,527,000","2,100,539,000","2,098,157,000","2,122,843,000","2,128,256,000","2,111,258,000","2,176,317,000","2,120,188,000","2,105,064,000","2,085,961,000","1,989,594,000","1,777,280,000","1,749,112,000","1,744,240,000","1,670,821,000","1,405,848,000","1,386,514,000","1,307,463,000","1,244,180,000","1,211,698,000","1,192,022,000","1,194,476,000","1,186,292,000","1,162,389,000","1,153,803,000","1,020,018,000","960,739,000","953,949,000","962,436,000","939,354,000","931,050,000","919,281,000","864,247,000","838,941,000","838,804,000","867,926,000","874,129,000","867,743,000","758,854,000","759,031,000","779,970,000","739,038,000","738,600,000","759,800,000","763,900,000","690,300,000","695,800,000","707,600,000","731,500,000","746,800,000","599,200,000","574,600,000","584,100,000","571,900,000","583,800,000","592,100,000","455,000,000","465,800,000","466,100,000","412,100,000","417,300,000","377,100,000","371,100,000","370,500,000","370,200,000","260,400,000","259,000,000","246,100,000","250,500,000","250,300,000","253,300,000","242,500,000","234,800,000","155,100,000","143,100,000","146,200,000","150,600,000","132,900,000","134,400,000","136,800,000","137,300,000","136,000,000","133,700,000","134,000,000","178,200,000","128,100,000"
	CurrentAssets,"1,681,300,000","1,678,000,000","1,583,361,000","1,493,689,000","1,651,144,000","1,657,231,000","1,520,752,000","1,397,250,000","1,289,072,000","1,261,445,000","1,190,624,000","1,216,882,000","1,129,228,000","1,092,532,000","1,155,239,000","1,113,745,000","1,069,288,000","1,004,043,000","955,478,000","861,418,000","823,680,000","822,721,000","857,353,000","969,284,000","976,508,000","862,684,000","906,399,000","933,597,000","1,081,388,000","1,075,791,000","1,076,957,000","1,081,526,000","1,063,376,000","990,953,000","950,769,000","936,100,000","921,918,000","881,865,000","843,864,000","798,089,000","829,069,000","789,161,000","805,306,000","814,005,000","704,007,000","692,758,000","660,959,000","577,450,000","484,833,000","451,712,000","458,593,000","467,544,000","477,499,000","505,205,000","657,519,000","582,908,000","568,643,000","637,138,000","466,280,000","446,268,000","466,159,000","417,908,000","394,144,000","368,142,000","381,782,000","347,501,000","313,641,000","290,961,000","279,167,000","261,238,000","264,979,000","262,187,000","240,589,000","224,496,000","227,999,000","240,913,000","231,386,000","221,260,000","228,606,000","230,561,000","223,939,000","214,903,000","237,293,000","246,117,000","248,952,000","232,089,000","232,557,000","241,358,000","222,748,000","213,700,000","224,600,000","229,800,000","200,100,000","195,900,000","205,000,000","225,400,000","232,500,000","197,300,000","198,600,000","202,700,000","197,900,000","201,200,000","199,400,000","180,200,000","188,600,000","185,900,000","167,800,000","172,600,000","160,100,000","151,400,000","151,100,000","149,500,000","118,600,000","115,500,000","114,200,000","116,800,000","115,100,000","116,700,000","106,600,000","103,900,000","81,900,000","74,500,000","76,000,000","79,300,000","75,500,000","75,700,000","77,000,000","77,800,000","76,700,000","75,200,000","76,800,000","120,100,000","69,000,000"
		CashCashEquivalentsAndShortTermInvestments,"733,200,000","855,400,000","806,497,000","714,380,000","958,142,000","1,025,851,000","877,758,000","746,348,000","569,219,000","632,581,000","515,985,000","543,189,000","456,130,000","466,407,000","491,767,000","458,751,000","412,973,000","375,950,000","303,291,000","218,361,000","216,095,000","235,964,000","239,397,000","361,488,000","358,445,000","328,018,000","306,482,000","311,495,000","494,496,000","509,137,000","487,066,000","485,335,000","458,383,000","439,629,000","399,805,000","374,489,000","341,045,000","318,864,000","260,503,000","221,110,000","245,543,000","230,259,000","220,461,000","202,961,000","195,548,000","235,136,000","206,054,000","159,138,000","71,388,000","73,526,000","74,429,000","67,916,000","63,097,000","61,353,000","233,977,000","118,538,000","99,816,000","102,757,000","74,992,000","52,025,000","77,500,000","77,941,000","78,529,000","51,052,000","71,111,000","77,290,000","33,662,000","8,787,000","8,191,000","7,274,000","6,360,000","5,989,000","7,832,000","8,552,000","8,163,000","5,856,000","7,772,000","6,952,000","6,088,000","7,692,000","6,721,000","4,972,000","6,352,000","9,850,000","8,317,000","8,415,000","6,851,000","5,508,000","4,414,000","2,900,000","4,900,000","7,000,000","3,900,000","2,700,000","7,000,000","5,800,000","6,800,000","11,800,000","3,600,000","5,400,000","4,200,000","5,300,000","4,100,000","6,800,000","7,700,000","5,900,000","3,200,000","2,900,000","5,700,000","6,300,000","3,700,000","3,400,000","3,000,000","3,500,000","4,300,000","2,800,000","1,900,000","2,400,000","2,600,000","3,400,000","3,100,000","1,500,000","1,900,000","2,600,000","2,200,000","800,000","2,800,000","2,800,000","2,300,000","3,500,000","2,900,000","48,600,000","1,200,000"
			CashAndCashEquivalents,"733,200,000","855,400,000","806,497,000","714,380,000","958,142,000","1,025,851,000","877,758,000","746,348,000","569,219,000","632,581,000","515,985,000","543,189,000","456,130,000","466,407,000","491,767,000","458,751,000","412,973,000","375,950,000","303,291,000","218,361,000","216,095,000","235,964,000","239,397,000","361,488,000","358,445,000","328,018,000","306,482,000","311,495,000","494,496,000","509,137,000","487,066,000","485,335,000","458,383,000","439,629,000","399,805,000","374,489,000","341,045,000","318,864,000","260,503,000","221,110,000","245,543,000","230,259,000","220,461,000","202,961,000","195,548,000","235,136,000","206,054,000","159,138,000","71,388,000","73,526,000","74,429,000","67,916,000","63,097,000","61,353,000","233,977,000","118,538,000","99,816,000","102,757,000","74,992,000","52,025,000","77,500,000","77,941,000","78,529,000","51,052,000","71,111,000","77,290,000","33,662,000","8,787,000","8,191,000","7,274,000","6,360,000","5,989,000","7,832,000","8,552,000","8,163,000","5,856,000","7,772,000","6,952,000","6,088,000","7,692,000","6,721,000","4,972,000","6,352,000","9,850,000","8,317,000","8,415,000","6,851,000","5,508,000","4,414,000","2,900,000","4,900,000","7,000,000","3,900,000","2,700,000","7,000,000","5,800,000","6,800,000","11,800,000","3,600,000","5,400,000","4,200,000","5,300,000","4,100,000","6,800,000","7,700,000","5,900,000","3,200,000","2,900,000","5,700,000","6,300,000","3,700,000","3,400,000","3,000,000","3,500,000","4,300,000","2,800,000","1,900,000","2,400,000","2,600,000","3,400,000","3,100,000","1,500,000","1,900,000","2,600,000","2,200,000","800,000","2,800,000","2,800,000","2,300,000","3,500,000","2,900,000","48,600,000","1,200,000"
		Receivables,"411,200,000","356,400,000","366,779,000","356,469,000","341,793,000","293,146,000","275,432,000","270,255,000","327,835,000","298,186,000","317,305,000","326,358,000","333,782,000","312,192,000","324,895,000","329,692,000","328,658,000","294,166,000","307,505,000","307,755,000","294,707,000","272,813,000","287,329,000","296,481,000","296,834,000","260,000,000","272,008,000","286,111,000","267,206,000","256,040,000","270,466,000","272,151,000","287,903,000","253,226,000","255,977,000","268,035,000","269,873,000","256,095,000","277,505,000","265,209,000","270,825,000","252,845,000","258,346,000","270,234,000","242,177,000","213,553,000","210,188,000","200,430,000","206,387,000","183,178,000","189,417,000","200,995,000","205,730,000","205,269,000","210,189,000","240,028,000","241,525,000","193,326,000","193,457,000","199,320,000","196,336,000","166,485,000","157,846,000","154,588,000","154,327,000","132,544,000","141,684,000","144,096,000","132,168,000","119,567,000","126,781,000","124,648,000","113,216,000","101,859,000","108,763,000","118,443,000","107,353,000","101,494,000","105,605,000","105,371,000","97,598,000","93,053,000","109,274,000","111,425,000","110,631,000","104,950,000","107,492,000","115,380,000","105,369,000","100,800,000","107,200,000","108,000,000","91,500,000","86,000,000","90,700,000","96,400,000","96,800,000","80,800,000","93,600,000","94,300,000","90,500,000","91,200,000","83,500,000","70,500,000","72,600,000","70,300,000","64,000,000","71,400,000","61,500,000","59,400,000","60,000,000","56,600,000","45,900,000","43,300,000","40,800,000","42,000,000","39,800,000","39,300,000","39,300,000","39,500,000","31,900,000","29,900,000","29,800,000","30,600,000","29,700,000","31,200,000","31,200,000","31,400,000","29,600,000","27,100,000","29,100,000","29,700,000","28,200,000"
			AccountsReceivable,"411,200,000","354,900,000","366,779,000","356,469,000","341,793,000","288,288,000","275,432,000","270,255,000","327,835,000","298,118,000","317,305,000","326,358,000","333,782,000","313,719,000","324,895,000","329,692,000","328,658,000","297,796,000","307,505,000","307,755,000","294,707,000","275,250,000","287,329,000","296,481,000","296,834,000","262,304,000","272,008,000","286,111,000","267,206,000","260,412,000","270,466,000","272,151,000","287,903,000","255,992,000","255,977,000","268,035,000","269,873,000","257,114,000","277,505,000",,"270,825,000","254,816,000",,,,"212,899,000",,,,"185,926,000",,,,"205,269,000","210,189,000","240,028,000","241,525,000","193,326,000","193,457,000","199,320,000","196,336,000","166,485,000","157,846,000","154,588,000","154,327,000","132,544,000","141,684,000","144,096,000","132,168,000","119,567,000","126,781,000","124,648,000","113,216,000","101,859,000","108,763,000","118,443,000","107,353,000","101,494,000","105,605,000","105,371,000","97,598,000","93,053,000","109,274,000","111,425,000","110,631,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"418,700,000",,"374,013,000","362,376,000","347,446,000",,"281,521,000","276,145,000","333,729,000",,"323,616,000","333,136,000","341,167,000",,"332,193,000","337,334,000","336,067,000",,"315,773,000","315,973,000","302,190,000",,"296,082,000","304,712,000","304,818,000",,"280,504,000","294,829,000","273,607,000",,"277,455,000","279,265,000","294,105,000",,"262,246,000","273,518,000","275,631,000",,"283,363,000",,"276,508,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-7,500,000",,"-7,234,000","-5,907,000","-5,653,000",,"-6,089,000","-5,890,000","-5,894,000",,"-6,311,000","-6,778,000","-7,385,000",,"-7,298,000","-7,642,000","-7,409,000",,"-8,268,000","-8,218,000","-7,483,000",,"-8,753,000","-8,231,000","-7,984,000",,"-8,496,000","-8,718,000","-6,401,000",,"-6,989,000","-7,114,000","-6,202,000",,"-6,269,000","-5,483,000","-5,758,000",,"-5,858,000",,"-5,683,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,"8,700,000",,,,"10,949,000",,,,"6,415,000",,,,"5,182,000",,,,"4,134,000",,,,"5,641,000",,,,"5,508,000",,,,"2,589,000",,,,"3,075,000",,,,"4,577,000",,,,"3,889,000",,,,"5,976,000",,,,"3,412,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ReceivablesAdjustmentsAllowances,,"-7,200,000",,,,"-6,091,000",,,,"-6,347,000",,,,"-6,709,000",,,,"-7,764,000",,,,"-8,078,000",,,,"-7,812,000",,,,"-6,961,000",,,,"-5,841,000",,,,"-5,596,000",,,,"-5,860,000",,,,"-5,322,000",,,,"-6,160,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
