name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020
TotalAssets,"320,912,000","337,024,000","351,463,000","190,577,000","125,971,000"
	CurrentAssets,"307,979,000","326,173,000","339,470,000","176,514,000","110,256,000"
		CashCashEquivalentsAndShortTermInvestments,"284,288,000","304,320,000","320,484,000","159,224,000","100,130,000"
			CashAndCashEquivalents,"284,288,000","304,320,000","320,484,000","159,224,000","100,130,000"
				CashFinancial,"8,558,000","13,621,000","179,797,000","8,557,000","1,502,000"
				CashEquivalents,"275,730,000","290,699,000","140,687,000","150,667,000","98,628,000"
		Receivables,"6,992,000","4,464,000","6,353,000","5,140,000","1,549,000"
			AccountsReceivable,"6,992,000","4,464,000","6,353,000","5,140,000","1,549,000"
		Inventory,"13,168,000","13,977,000","10,711,000","10,749,000","7,477,000"
			RawMaterials,"5,401,000","6,740,000","4,602,000","3,263,000","2,647,000"
			WorkInProcess,"323,000","905,000","612,000","817,000","51,000"
			FinishedGoods,"6,905,000","5,502,000","5,187,000","5,932,000","4,226,000"
			OtherInventories,"539,000","830,000","310,000","737,000","553,000"
		PrepaidAssets,"2,153,000","2,586,000","699,000","511,000","369,000"
		OtherCurrentAssets,"1,378,000","826,000","1,223,000","890,000","731,000"
	TotalNonCurrentAssets,"12,933,000","10,851,000","11,993,000","14,063,000","15,715,000"
		NetPPE,"7,437,000","8,324,000","9,398,000","10,498,000","12,915,000"
			GrossPPE,"14,723,000","15,018,000","15,832,000","16,420,000","17,703,000"
				Properties,"0","0","0","0","0"
				MachineryFurnitureEquipment,,,,"240,000","240,000"
				OtherProperties,"9,782,000","10,077,000","10,891,000","11,239,000","12,522,000"
				Leases,"4,941,000","4,941,000","4,941,000","4,941,000","4,941,000"
			AccumulatedDepreciation,"-7,286,000","-6,694,000","-6,434,000","-5,922,000","-4,788,000"
		GoodwillAndOtherIntangibleAssets,"1,682,000","1,750,000","1,818,000","1,886,000","2,023,000"
		NonCurrentDeferredAssets,,,,"902,000",
		OtherNonCurrentAssets,"3,814,000","777,000","777,000","777,000","777,000"
TotalLiabilitiesNetMinorityInterest,"68,162,000","69,933,000","68,151,000","396,883,000","308,865,000"
	CurrentLiabilities,"14,757,000","16,242,000","14,179,000","13,754,000","14,526,000"
		PayablesAndAccruedExpenses,"3,934,000","4,054,000","4,596,000","4,927,000","2,377,000"
			Payables,"3,312,000","2,544,000","4,072,000","3,745,000","1,542,000"
				AccountsPayable,"2,628,000","2,029,000","3,590,000","3,347,000","1,240,000"
				TotalTaxPayable,"684,000","515,000","482,000","398,000","302,000"
			CurrentAccruedExpenses,"622,000","1,510,000","524,000","1,182,000","835,000"
				InterestPayable,"403,000","405,000","390,000","393,000","403,000"
		CurrentProvisions,,,,"560,000",
		PensionandOtherPostRetirementBenefitPlansCurrent,"4,586,000","6,475,000","4,875,000","3,987,000","4,640,000"
		CurrentDebtAndCapitalLeaseObligation,"2,181,000","2,105,000","2,032,000","1,960,000","6,259,000"
			CurrentDebt,,,,,"4,551,000"
				OtherCurrentBorrowings,,,,,"4,551,000"
			CurrentCapitalLeaseObligation,"2,181,000","2,105,000","2,032,000","1,960,000","1,708,000"
		CurrentDeferredLiabilities,"2,403,000","1,766,000","848,000","664,000","233,000"
			CurrentDeferredRevenue,"2,403,000","1,766,000","848,000","664,000","233,000"
		OtherCurrentLiabilities,"1,653,000","1,842,000","1,828,000","1,656,000","1,017,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"53,405,000","53,691,000","53,972,000","383,129,000","294,339,000"
		LongTermProvisions,"200,000","200,000","200,000","200,000","200,000"
		LongTermDebtAndCapitalLeaseObligation,"51,672,000","51,995,000","52,312,000","52,578,000","48,503,000"
			LongTermDebt,"50,254,000","50,004,000","49,762,000","49,490,000","44,407,000"
			LongTermCapitalLeaseObligation,"1,418,000","1,991,000","2,550,000","3,088,000","4,096,000"
		NonCurrentDeferredLiabilities,,,,"0","0"
		DerivativeProductLiabilities,"1,533,000","1,496,000","1,460,000","1,787,000","1,782,000"
		PreferredSecuritiesOutsideStockEquity,,,"0","328,564,000","243,854,000"
		OtherNonCurrentLiabilities,,"200,000","200,000",,
TotalEquityGrossMinorityInterest,"252,750,000","267,091,000","283,312,000","-206,306,000","-182,894,000"
	StockholdersEquity,"252,750,000","267,091,000","283,312,000","-206,306,000","-182,894,000"
		CapitalStock,"0","0","0","0","0"
			PreferredStock,"0","0","0",,
			CommonStock,"0","0","0","0","0"
		AdditionalPaidInCapital,"531,509,000","528,666,000","526,526,000","22,803,000","18,788,000"
		RetainedEarnings,"-278,706,000","-261,521,000","-243,173,000","-229,070,000","-201,668,000"
		GainsLossesNotAffectingRetainedEarnings,"-53,000","-54,000","-41,000","-39,000","-14,000"
TotalCapitalization,"303,004,000","317,095,000","333,074,000","-156,816,000","-138,487,000"
CommonStockEquity,"252,750,000","267,091,000","283,312,000","-206,306,000","-182,894,000"
CapitalLeaseObligations,"3,599,000","4,096,000","4,582,000","5,048,000","5,804,000"
NetTangibleAssets,"251,068,000","265,341,000","281,494,000","-208,192,000","-184,917,000"
WorkingCapital,"293,222,000","309,931,000","325,291,000","162,760,000","95,730,000"
InvestedCapital,"303,004,000","317,095,000","333,074,000","-156,816,000","-133,936,000"
TangibleBookValue,"251,068,000","265,341,000","281,494,000","-208,192,000","-184,917,000"
TotalDebt,"53,853,000","54,100,000","54,344,000","54,538,000","54,762,000"
ShareIssued,"44,077,000","43,676,000","43,472,000","43,472,000","43,472,000"
OrdinarySharesNumber,"44,077,000","43,676,000","43,472,000","43,472,000","43,472,000"
