name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996
TotalAssets,"9,553,000,000","9,550,000,000","9,567,000,000","9,601,000,000","9,672,000,000","9,929,000,000","10,168,000,000","10,447,000,000","10,690,000,000","13,149,000,000","14,005,000,000","14,349,000,000","20,002,000,000","19,796,000,000","19,893,000,000","19,758,000,000","20,010,000,000","20,206,000,000","20,934,000,000","20,887,000,000","20,904,000,000","21,140,000,000","22,194,000,000","23,784,000,000","24,754,000,000","26,725,000,000","29,628,000,000","31,225,000,000","32,424,000,000","33,562,000,000","34,270,000,000","33,827,000,000","35,480,000,000","34,812,000,000","34,673,000,000","33,593,000,000","33,556,000,000","31,484,000,000","28,662,000,000","27,833,000,000","26,287,000,000","25,515,000,000","24,544,000,000","23,756,000,000","23,156,000,000","23,050,000,000","22,231,000,000","21,648,000,000","21,466,000,000","21,532,000,000","22,362,000,000","21,939,000,000","22,080,000,000","21,478,700,000","21,734,900,000","21,271,500,000","13,100,500,000","12,114,900,000","11,345,800,000","10,310,300,000","9,670,100,000","9,019,300,000","8,191,400,000","7,598,500,000","7,009,500,000","6,678,500,000","6,368,000,000","6,383,100,000","6,236,900,000","2,598,700,000","2,347,908,000","2,256,024,000","2,238,447,000","2,242,736,000","2,155,009,000","2,114,219,000","2,084,622,000","1,968,662,000","1,457,246,000","1,436,841,000","1,460,387,000","1,471,696,000","1,586,149,000","1,524,880,000","1,394,294,000","1,278,894,000","1,215,047,000","1,159,038,000","970,149,000","782,300,000","741,700,000","684,100,000","732,500,000","818,000,000","803,800,000","807,200,000","587,500,000","567,500,000","498,100,000","310,700,000","267,600,000","266,700,000","265,500,000"
	CurrentAssets,"4,949,000,000","4,902,000,000","4,939,000,000","4,908,000,000","4,996,000,000","5,209,000,000","5,376,000,000","5,590,000,000","5,902,000,000","6,113,000,000","6,515,000,000","6,766,000,000","6,938,000,000","7,279,000,000","7,221,000,000","7,008,000,000","7,186,000,000","7,217,000,000","7,825,000,000","7,741,000,000","7,744,000,000","7,876,000,000","8,711,000,000","9,204,000,000","10,048,000,000","11,801,000,000","12,933,000,000","14,167,000,000","15,299,000,000","16,162,000,000","16,670,000,000","16,003,000,000","17,211,000,000","16,423,000,000","16,255,000,000","15,221,000,000","14,994,000,000","15,678,000,000","13,667,000,000","13,014,000,000","12,836,000,000","12,110,000,000","12,038,000,000","11,226,000,000","10,739,000,000","10,535,000,000","10,326,000,000","9,826,000,000","9,545,000,000","9,598,000,000","10,407,000,000","9,910,000,000","10,190,000,000","9,657,200,000","9,808,600,000","9,402,200,000","8,465,100,000","7,593,800,000","6,832,800,000","5,949,300,000","5,533,800,000","4,965,600,000","4,445,100,000","3,868,200,000","3,318,500,000","2,998,200,000","2,708,400,000","2,740,400,000","2,546,200,000","1,537,400,000","1,315,495,000","1,266,248,000","1,247,390,000","1,246,400,000","1,211,188,000","1,166,994,000","1,149,130,000","1,115,068,000","890,633,000","867,591,000","892,777,000","908,566,000","1,020,029,000","956,747,000","841,105,000","743,103,000","703,307,000","672,594,000","524,159,000","478,400,000","437,200,000","420,700,000","465,800,000","557,800,000","556,700,000","573,300,000","481,200,000","463,600,000","393,100,000","260,400,000","235,500,000","233,400,000","228,200,000"
		CashCashEquivalentsAndShortTermInvestments,"1,406,000,000","1,591,000,000","1,668,000,000","1,572,000,000","1,607,000,000","1,692,000,000","1,485,000,000","1,447,000,000","1,115,000,000","1,171,000,000","1,313,000,000","1,121,000,000","1,270,000,000","1,427,000,000","1,293,000,000","1,137,000,000","1,236,000,000","1,437,000,000","1,722,000,000","1,530,000,000","1,479,000,000","1,408,000,000","1,510,000,000","1,661,000,000","1,759,000,000","2,080,000,000","1,846,000,000","2,544,000,000","3,024,000,000","3,536,000,000","4,091,000,000","3,885,000,000","3,688,000,000","3,436,000,000","2,741,000,000","2,327,000,000","2,441,000,000","3,319,000,000","1,702,000,000","1,917,000,000","3,390,000,000","3,535,000,000","3,870,000,000","3,440,000,000","3,060,000,000","3,333,000,000","3,070,000,000","2,688,000,000","2,608,000,000","2,622,000,000","3,192,000,000","2,286,000,000","2,232,000,000","1,542,800,000","1,764,900,000","1,652,400,000","2,139,400,000","1,841,800,000","1,486,000,000","1,032,700,000","1,190,200,000","957,400,000","786,700,000","515,700,000","263,000,000","209,400,000","162,200,000","322,400,000","295,100,000","142,700,000","73,365,000","62,678,000","67,691,000","74,217,000","74,295,000","62,153,000","65,361,000","118,338,000","52,286,000","34,550,000","28,521,000","43,220,000","22,192,000","39,696,000","64,168,000","42,459,000","25,047,000","24,092,000","13,822,000","12,400,000","15,600,000","45,600,000","12,800,000","11,400,000","21,500,000","27,000,000","21,300,000","19,800,000","27,700,000","5,700,000","5,300,000","4,300,000","5,500,000"
			CashAndCashEquivalents,"1,406,000,000","1,591,000,000","1,668,000,000","1,572,000,000","1,607,000,000","1,692,000,000","1,485,000,000","1,447,000,000","1,115,000,000","1,171,000,000","1,313,000,000","1,121,000,000","1,270,000,000","1,427,000,000","1,293,000,000","1,137,000,000","1,236,000,000","1,437,000,000","1,722,000,000","1,530,000,000","1,479,000,000","1,408,000,000","1,510,000,000","1,661,000,000","1,759,000,000","2,080,000,000","1,846,000,000","2,544,000,000","3,024,000,000","3,536,000,000","4,091,000,000","3,885,000,000","3,688,000,000","3,436,000,000","2,741,000,000","2,327,000,000","2,441,000,000","3,319,000,000","1,702,000,000","1,917,000,000","3,390,000,000","3,535,000,000","3,870,000,000","3,440,000,000","3,060,000,000","3,333,000,000","3,070,000,000","2,688,000,000","2,608,000,000","2,622,000,000","3,192,000,000","2,286,000,000","2,232,000,000","1,542,800,000","1,764,900,000","1,652,400,000","2,139,400,000","1,841,800,000","1,486,000,000","1,032,700,000","1,190,200,000","957,400,000","786,700,000","515,700,000","263,000,000","209,400,000","162,200,000","322,400,000","295,100,000","142,700,000","73,365,000","62,678,000","67,691,000","74,217,000","74,295,000","62,153,000","65,361,000","118,338,000","52,286,000","34,550,000","28,521,000","43,220,000","22,192,000","39,696,000","64,168,000","42,459,000","25,047,000","24,092,000","13,822,000","12,400,000","15,600,000","45,600,000","12,800,000","11,400,000","21,500,000","27,000,000","21,300,000","19,800,000","27,700,000","5,700,000","5,300,000","4,300,000","5,500,000"
		Receivables,"1,898,000,000","1,782,000,000","1,746,000,000","1,792,000,000","1,842,000,000","1,885,000,000","1,937,000,000","2,010,000,000","2,518,000,000","2,498,000,000","2,414,000,000","2,558,000,000","2,332,000,000","2,666,000,000","2,488,000,000","2,412,000,000","2,517,000,000","2,510,000,000","2,578,000,000","2,685,000,000","2,631,000,000","2,748,000,000","2,573,000,000","2,834,000,000","3,252,000,000","4,176,000,000","4,994,000,000","5,286,000,000","5,950,000,000","6,294,000,000","6,097,000,000","5,994,000,000","6,830,000,000","6,435,000,000","6,441,000,000","5,872,000,000","5,612,000,000","5,545,000,000","5,098,000,000","4,813,000,000","4,140,000,000","3,884,000,000","3,640,000,000","3,348,000,000","3,501,000,000","3,240,000,000","2,408,000,000","3,189,000,000","3,029,000,000","2,927,000,000","2,816,000,000","3,193,000,000","3,508,000,000","3,135,900,000","3,767,400,000","3,620,000,000","3,024,800,000","2,743,300,000","2,647,600,000","2,326,600,000","2,056,800,000","1,923,500,000","1,739,900,000","1,645,800,000","1,553,200,000","1,481,100,000","1,317,400,000","1,241,500,000","1,126,600,000","706,600,000","459,377,000","546,918,000","526,883,000","460,910,000","444,668,000","481,007,000","439,975,000","428,116,000","354,208,000","342,009,000","382,418,000","382,153,000","460,583,000","405,492,000","328,502,000","295,163,000","247,618,000","241,030,000","243,025,000","196,100,000","172,800,000","167,900,000","212,500,000","281,300,000","251,200,000","250,200,000","223,000,000","224,000,000","180,000,000","112,200,000","98,300,000","102,900,000","99,800,000"
			AccountsReceivable,"1,465,000,000","1,321,000,000","1,280,000,000","1,258,000,000","1,265,000,000","1,274,000,000","1,382,000,000","1,502,000,000","1,879,000,000","1,855,000,000","1,799,000,000","1,973,000,000","1,793,000,000","2,101,000,000","2,005,000,000","1,967,000,000","2,102,000,000","2,015,000,000","2,060,000,000","2,086,000,000","1,978,000,000","2,083,000,000","1,808,000,000","2,044,000,000","2,212,000,000","2,926,000,000","3,325,000,000","3,476,000,000","4,024,000,000","4,416,000,000","4,482,000,000","4,427,000,000","5,310,000,000","4,896,000,000","4,801,000,000","4,424,000,000","4,279,000,000","4,320,000,000","4,033,000,000","3,860,000,000","3,330,000,000","3,291,000,000","3,109,000,000","2,849,000,000","2,757,000,000","2,425,000,000","2,408,000,000","802,000,000","918,000,000","740,000,000","612,000,000","590,000,000","616,000,000","3,135,900,000","3,767,400,000","3,620,000,000","3,024,800,000","2,743,300,000","2,647,600,000","2,326,600,000","2,056,800,000","1,923,500,000","1,739,900,000","1,645,800,000","1,553,200,000","1,139,200,000","989,100,000","892,500,000","877,800,000","480,100,000","459,377,000","442,487,000","432,534,000","460,910,000","444,668,000","481,007,000","439,975,000","428,116,000","354,208,000","342,009,000","382,418,000","382,153,000","460,583,000","405,492,000","328,502,000",,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,,"1,410,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,,"-89,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"433,000,000","461,000,000","466,000,000","534,000,000","577,000,000","611,000,000","555,000,000","508,000,000","639,000,000","643,000,000","615,000,000","585,000,000","539,000,000","565,000,000","483,000,000","445,000,000","415,000,000","495,000,000","518,000,000","599,000,000","653,000,000","665,000,000","765,000,000","790,000,000","1,040,000,000","1,250,000,000","1,669,000,000","1,810,000,000","1,926,000,000","1,878,000,000","1,615,000,000","1,567,000,000","1,520,000,000","1,539,000,000","1,640,000,000","1,448,000,000","1,333,000,000","1,225,000,000","1,065,000,000","953,000,000","810,000,000","593,000,000","531,000,000","499,000,000","744,000,000","815,000,000",,"2,387,000,000","2,111,000,000","2,187,000,000","2,204,000,000","2,603,000,000","2,892,000,000",,,,,,,,,,,,,"341,900,000","328,300,000","349,000,000","248,800,000","226,500,000",,"104,431,000","94,349,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"1,440,000,000","1,331,000,000","1,325,000,000","1,322,000,000","1,357,000,000","1,408,000,000","1,745,000,000","1,929,000,000","2,032,000,000","2,197,000,000","2,537,000,000","2,858,000,000","3,131,000,000","2,986,000,000","3,177,000,000","3,158,000,000","3,146,000,000","3,003,000,000","3,219,000,000","3,207,000,000","3,254,000,000","3,325,000,000","4,161,000,000","4,287,000,000","4,534,000,000","4,678,000,000","5,172,000,000","5,394,000,000","5,378,000,000","5,281,000,000","5,464,000,000","5,198,000,000","5,659,000,000","5,603,000,000","6,078,000,000","6,083,000,000","6,135,000,000","5,891,000,000","5,989,000,000","5,501,000,000","4,528,000,000","4,030,000,000","3,907,000,000","3,756,000,000","3,570,000,000","3,388,000,000","3,562,000,000","3,443,000,000","3,423,000,000","3,490,000,000","3,767,000,000","3,825,000,000","3,833,000,000","3,806,000,000","3,627,400,000","3,484,100,000","2,821,400,000","2,574,700,000","2,252,100,000","2,243,200,000","1,993,100,000","1,828,800,000","1,712,400,000","1,536,400,000","1,353,500,000","1,198,300,000","1,110,900,000","1,070,200,000","1,052,000,000","657,500,000","591,279,000","621,739,000","609,916,000","546,690,000","526,725,000","505,156,000","517,689,000","470,088,000","454,028,000","460,622,000","450,540,000","455,934,000","509,501,000","480,107,000","417,567,000","375,734,000","386,335,000","364,690,000","254,155,000","254,100,000","232,600,000","189,500,000","225,700,000","242,000,000","264,200,000","275,400,000","224,800,000","203,500,000","177,100,000","135,400,000","121,000,000","115,500,000","116,600,000"
