name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
OperatingCashFlow,"58,152,000","-2,990,000","338,000","26,805,000","33,999,000","4,023,000","19,702,000","23,584,000","18,277,000","-8,820,000","5,816,000","15,086,000","-1,860,000","-7,859,000"
	CashFlowFromContinuingOperatingActivities,"58,152,000","-2,990,000","338,000","26,805,000","33,999,000","4,023,000","19,702,000","23,584,000","18,277,000","-8,820,000","5,816,000","15,086,000","-1,860,000","-7,859,000"
		NetIncomeFromContinuingOperations,"-96,229,000","-25,629,000","-23,750,000","-30,383,000","-17,987,000","-3,069,000","-8,965,000","-5,093,000","-423,000","-8,290,000","-11,249,000","-4,670,000","-7,671,000","-9,010,000"
		OperatingGainsLosses,,,"0",,,,"-6,000","5,178,000","2,000","10,000","-6,000","-4,000","-5,000","-2,000"
			GainLossOnSaleOfPPE,,,,,,,"-6,000","-35,000","2,000","10,000","-6,000","-4,000","-5,000","-2,000"
		DepreciationAmortizationDepletion,"51,178,000","13,893,000","13,820,000","13,711,000","9,754,000","9,784,000","9,790,000","9,376,000","9,416,000","9,586,000","9,370,000","9,352,000","9,138,000","8,947,000"
			DepreciationAndAmortization,"51,178,000","13,893,000","13,820,000","13,711,000","9,754,000","9,784,000","9,790,000","9,376,000","9,416,000","9,586,000","9,370,000","9,352,000","9,138,000","8,947,000"
		DeferredTax,"-5,499,000","-468,000","-3,076,000","-1,899,000","89,000","-758,000","-3,173,000","-2,140,000","-653,000","-2,564,000","-4,380,000","-1,460,000","-2,484,000","-2,923,000"
			DeferredIncomeTax,"-5,499,000","-468,000","-3,076,000","-1,899,000","89,000","-758,000","-3,173,000","-2,140,000","-653,000","-2,564,000","-4,380,000","-1,460,000","-2,484,000","-2,923,000"
		ProvisionandWriteOffofAssets,"6,000","128,000","44,000","34,000","-200,000","159,000","130,000","82,000",,,,"0",,
		StockBasedCompensation,"48,983,000","16,010,000","13,031,000","15,836,000","4,106,000","2,832,000","2,840,000","2,328,000","764,000","811,000","645,000","598,000","649,000","569,000"
		OtherNonCashItems,"28,236,000","6,538,000","6,942,000","6,094,000","8,205,000","4,994,000","4,852,000","3,216,000","-1,430,000","2,519,000","2,264,000","1,940,000","1,991,000","1,375,000"
		ChangeInWorkingCapital,"31,028,000","-13,462,000","-6,673,000","22,963,000","30,032,000","-9,919,000","14,234,000","10,637,000","9,789,000","-10,892,000","9,172,000","9,330,000","-3,478,000","-6,815,000"
			ChangeInReceivables,"-1,645,000","-2,190,000","-9,705,000","935,000","9,315,000","-7,066,000","-4,838,000","-10,958,000","-7,684,000","310,000","-1,416,000","-2,409,000","-6,545,000","-4,092,000"
				ChangesInAccountReceivables,"-1,645,000","-2,190,000","-9,705,000","935,000","9,315,000","-7,066,000","-4,838,000","-10,958,000","-7,684,000","310,000","-1,416,000","-2,409,000","-6,545,000","-4,092,000"
			ChangeInPrepaidAssets,"-9,616,000","-3,668,000","-1,136,000","-5,143,000","331,000","-3,317,000","580,000","-5,128,000","4,971,000","-4,542,000","-1,974,000","-2,225,000","-146,000","-2,517,000"
