name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalAssets,"159,366,000,000","161,404,000,000","158,772,000,000","158,838,000,000","160,608,000,000","162,153,000,000","162,399,000,000","161,517,000,000","139,572,000,000","139,716,000,000","139,009,000,000","138,990,000,000","137,380,000,000","134,211,000,000","114,939,000,000","101,569,000,000","98,779,000,000","96,920,000,000","96,352,000,000","94,793,000,000","90,373,000,000","89,706,000,000","90,062,000,000","89,480,000,000","88,571,000,000","87,484,000,000","92,135,000,000","92,773,000,000","91,327,000,000","91,289,000,000","91,774,000,000","92,142,000,000","91,229,000,000","90,594,000,000","90,326,000,000","88,744,000,000","88,513,000,000","89,409,000,000","91,946,000,000","74,653,000,000","61,724,000,000","61,452,000,000","61,948,000,000","62,147,000,000","60,664,000,000","58,493,000,000","60,649,000,000","58,343,000,000","58,388,000,000","55,762,000,000","57,577,000,000","56,545,000,000","54,798,000,000","56,469,000,000","56,810,000,000","58,486,000,000","57,053,000,000","54,575,000,000","53,497,000,000","50,557,000,000","48,583,000,000","47,141,000,000","49,596,000,000","49,166,000,000","47,031,000,000","45,925,000,000","46,068,000,000","44,791,000,000","40,535,000,000","40,035,000,000","37,631,000,000","36,692,000,000","35,928,000,000","34,648,000,000","34,062,000,000","30,907,000,000","29,719,000,000","29,090,000,000","28,492,000,000","28,382,000,000","27,007,000,000","26,969,000,000","26,610,000,000","26,023,000,000","25,687,000,000","25,364,000,000","24,157,000,000","24,316,000,000","24,201,000,000","24,366,000,000","23,080,000,000","22,027,000,000","17,912,000,000","18,375,000,000","18,288,000,000","17,458,000,000","17,340,000,000","16,719,000,000","16,921,000,000","17,031,000,000","16,689,000,000","16,745,000,000","16,414,000,000","16,183,000,000","16,026,000,000","15,958,000,000","15,741,000,000","15,826,000,000","15,695,000,000","15,624,000,000","15,696,000,000","15,846,000,000","15,654,000,000","15,618,000,000","15,457,000,000","15,882,000,000","16,152,000,000","15,928,000,000","16,108,000,000","16,212,000,000","15,936,000,000","15,985,000,000","16,157,300,000","16,130,600,000","16,070,200,000","15,918,300,000","15,441,000,000","15,363,500,000","14,914,800,000","14,598,200,000","13,412,300,000","12,748,300,000","11,928,600,000","11,091,800,000","10,528,100,000"
	CurrentAssets,"40,740,000,000","42,050,000,000","41,992,000,000","40,879,000,000","42,552,000,000","43,376,000,000","43,511,000,000","42,274,000,000","38,875,000,000","37,497,000,000","37,816,000,000","37,058,000,000","35,402,000,000","35,503,000,000","40,204,000,000","36,556,000,000","32,741,000,000","32,858,000,000","32,963,000,000","32,829,000,000","29,305,000,000","28,550,000,000","28,548,000,000","27,970,000,000","27,527,000,000","26,706,000,000","32,359,000,000","30,669,000,000","29,958,000,000","29,758,000,000","29,411,000,000","29,641,000,000","29,820,000,000","29,442,000,000","29,351,000,000","28,790,000,000","29,161,000,000","29,610,000,000","31,685,000,000","39,142,000,000","27,847,000,000","25,758,000,000","26,424,000,000","26,429,000,000","25,005,000,000","23,510,000,000","25,337,000,000","24,401,000,000","24,321,000,000","23,194,000,000","23,729,000,000","23,636,000,000","23,222,000,000","24,099,000,000","24,181,000,000","24,779,000,000","23,916,000,000","22,071,000,000","22,561,000,000","21,712,000,000","20,187,000,000","18,844,000,000","19,906,000,000","19,621,000,000","18,121,000,000","17,206,000,000","17,511,000,000","17,295,000,000","15,746,000,000","15,522,000,000","14,677,000,000","14,163,000,000","13,372,000,000","12,364,000,000","12,144,000,000","12,709,000,000","11,929,000,000","11,751,000,000","12,229,000,000","12,313,000,000","11,359,000,000","11,263,000,000","11,749,000,000","11,096,000,000","10,962,000,000","10,662,000,000","10,213,000,000","10,413,000,000","10,369,000,000","10,627,000,000","10,316,000,000","9,989,000,000","10,058,000,000","9,355,000,000","9,702,000,000","9,613,000,000","9,599,000,000","9,248,000,000","9,882,000,000","10,061,000,000","9,757,000,000","9,611,000,000","9,318,000,000","9,214,000,000","9,169,000,000","8,952,000,000","8,636,000,000","8,600,000,000","8,401,000,000","8,228,000,000","7,903,000,000","8,227,000,000","7,877,000,000","7,706,000,000","7,337,000,000","7,984,000,000","8,287,000,000","8,101,000,000","8,941,000,000","9,087,000,000","8,873,000,000","8,931,000,000","9,059,300,000","9,156,700,000","9,117,000,000","9,012,200,000","8,979,200,000","9,090,500,000","8,632,000,000","8,506,800,000","8,377,600,000","7,988,600,000","7,406,000,000","6,940,300,000","6,892,700,000"
		CashCashEquivalentsAndShortTermInvestments,"6,040,000,000","7,832,000,000","7,476,000,000","8,051,000,000","8,579,000,000","8,802,000,000","10,001,000,000","6,975,000,000","8,001,000,000","7,378,000,000","7,341,000,000","6,819,000,000","6,240,000,000","6,152,000,000","13,799,000,000","11,068,000,000","7,667,000,000","8,985,000,000","8,523,000,000","9,345,000,000","7,156,000,000","7,157,000,000","7,107,000,000","6,785,000,000","7,215,000,000","7,075,000,000","5,477,000,000","5,933,000,000","5,281,000,000","5,235,000,000","5,035,000,000","4,962,000,000","4,477,000,000","4,619,000,000","4,621,000,000","4,909,000,000","4,767,000,000","4,819,000,000","6,242,000,000","5,966,000,000","6,285,000,000","5,960,000,000","5,966,000,000","5,396,000,000","4,440,000,000","4,083,000,000","5,731,000,000","4,997,000,000","4,788,000,000","4,449,000,000","4,632,000,000","4,016,000,000","3,272,000,000","4,327,000,000","3,615,000,000","3,442,000,000","3,139,000,000","2,904,000,000","2,810,000,000","3,292,000,000","2,481,000,000","2,546,000,000","2,914,000,000","2,883,000,000","2,417,000,000","2,247,000,000","2,102,000,000","1,985,000,000","1,963,000,000","2,265,000,000","2,340,000,000","2,018,000,000","1,731,000,000","1,623,000,000","1,421,000,000","2,415,000,000","1,927,000,000","2,080,000,000","2,301,000,000","1,902,000,000","1,337,000,000","1,558,000,000","1,365,000,000","957,000,000","780,000,000","748,000,000","818,000,000","813,000,000","657,000,000","957,000,000","1,115,000,000","885,000,000","657,000,000","550,000,000","663,000,000","718,000,000","703,000,000","755,000,000","1,283,000,000","1,413,000,000","1,265,000,000","1,127,000,000","1,259,000,000","1,075,000,000","1,088,000,000","900,000,000","904,000,000","755,000,000","461,000,000","386,000,000","544,000,000","567,000,000","399,000,000","421,000,000","254,000,000","330,000,000","351,000,000","354,000,000","246,000,000","197,000,000","209,000,000","523,000,000","566,000,000","419,300,000","186,800,000","200,800,000","271,800,000","284,200,000","247,400,000","266,500,000","308,500,000","242,600,000","424,200,000","269,700,000","971,800,000"
			CashAndCashEquivalents,"6,040,000,000","7,832,000,000","7,476,000,000","8,051,000,000","8,579,000,000","8,802,000,000","10,001,000,000","6,975,000,000","8,001,000,000","7,378,000,000","7,341,000,000","6,819,000,000","6,240,000,000","6,152,000,000","13,799,000,000","11,068,000,000","7,667,000,000","8,985,000,000","8,523,000,000","9,345,000,000","7,156,000,000","7,157,000,000","7,107,000,000","6,785,000,000","7,215,000,000","7,075,000,000","5,477,000,000","5,933,000,000","5,281,000,000","5,235,000,000","5,035,000,000","4,962,000,000","4,477,000,000","4,619,000,000","4,621,000,000","4,909,000,000","4,767,000,000","4,819,000,000","6,242,000,000","5,966,000,000","6,285,000,000","5,960,000,000","5,966,000,000","5,396,000,000","4,440,000,000","4,083,000,000","5,731,000,000","4,997,000,000","4,788,000,000","4,449,000,000","4,632,000,000","4,016,000,000","3,272,000,000","4,327,000,000","3,615,000,000","3,442,000,000","3,139,000,000","2,904,000,000","2,810,000,000","3,292,000,000","2,481,000,000","2,546,000,000","2,914,000,000","2,883,000,000","2,417,000,000","2,247,000,000","2,102,000,000","1,985,000,000","1,963,000,000","2,265,000,000","2,340,000,000","2,018,000,000","1,731,000,000","1,623,000,000","1,421,000,000","2,415,000,000","1,927,000,000","2,080,000,000","2,301,000,000","1,902,000,000","1,337,000,000","1,558,000,000","1,365,000,000","957,000,000","780,000,000","748,000,000","818,000,000","813,000,000","657,000,000","957,000,000","1,115,000,000","885,000,000","657,000,000","550,000,000","663,000,000","718,000,000","703,000,000","755,000,000","1,283,000,000","1,413,000,000","1,265,000,000","1,127,000,000","1,259,000,000","1,075,000,000","1,088,000,000","900,000,000","904,000,000","755,000,000","461,000,000","386,000,000","544,000,000","567,000,000","399,000,000","421,000,000","254,000,000","330,000,000","351,000,000","354,000,000","246,000,000","197,000,000","209,000,000","523,000,000","566,000,000","419,300,000","186,800,000","200,800,000","271,800,000","284,200,000","247,400,000","266,500,000","308,500,000","242,600,000","424,200,000","269,700,000","971,800,000"
		Receivables,"20,642,000,000","21,022,000,000","20,437,000,000","19,397,000,000","20,275,000,000","19,185,000,000","19,732,000,000","19,439,000,000","17,653,000,000","17,708,000,000","17,923,000,000","18,029,000,000","17,369,000,000","17,757,000,000","16,000,000,000","15,246,000,000","14,688,000,000","12,595,000,000","13,128,000,000","12,597,000,000","11,840,000,000","11,481,000,000","11,500,000,000","11,544,000,000","10,899,000,000","10,653,000,000","12,644,000,000","13,458,000,000","13,405,000,000","13,248,000,000","13,069,000,000","13,791,000,000","13,459,000,000","13,422,000,000","13,070,000,000","12,747,000,000","12,445,000,000","12,710,000,000","10,610,000,000","9,538,000,000","8,833,000,000","9,546,000,000","9,503,000,000","9,801,000,000","9,260,000,000","8,925,000,000","8,731,000,000","8,881,000,000","8,737,000,000","8,469,000,000","8,460,000,000","8,522,000,000","8,797,000,000","9,112,000,000","9,346,000,000","10,103,000,000","9,558,000,000","8,844,000,000","8,999,000,000","8,428,000,000","7,978,000,000","7,679,000,000","7,693,000,000","7,810,000,000","7,128,000,000","7,240,000,000","7,338,000,000","7,374,000,000","6,564,000,000","6,315,000,000","6,063,000,000","6,000,000,000","5,365,000,000","5,187,000,000","4,971,000,000","4,653,000,000","4,343,000,000","4,277,000,000","4,390,000,000","4,591,000,000","4,227,000,000","4,093,000,000","4,517,000,000","4,437,000,000","4,410,000,000","4,445,000,000","4,130,000,000","4,382,000,000","4,298,000,000","4,337,000,000","4,170,000,000","4,142,000,000","3,418,000,000","3,993,000,000","4,351,000,000","4,259,000,000","4,090,000,000","3,789,000,000","3,859,000,000","3,898,000,000","3,532,000,000","3,717,000,000","3,853,000,000","3,772,000,000","3,495,000,000","3,682,000,000","3,713,000,000","3,566,000,000","3,612,000,000","3,745,000,000","3,439,000,000","3,454,000,000","3,011,000,000","2,981,000,000","2,976,000,000","3,239,000,000","3,347,000,000","3,135,000,000","3,764,000,000","3,815,000,000","3,532,000,000","3,371,000,000","3,486,000,000","3,625,100,000","3,669,600,000","3,813,900,000","3,832,500,000","3,878,900,000","3,434,500,000","3,455,500,000","3,234,300,000","2,785,600,000","2,456,000,000","2,481,300,000","2,179,400,000"
			AccountsReceivable,"9,076,000,000","9,661,000,000","9,538,000,000","8,912,000,000","10,037,000,000","9,254,000,000","10,115,000,000","9,496,000,000","13,104,000,000","13,524,000,000","13,607,000,000","13,695,000,000","13,574,000,000","14,271,000,000","12,550,000,000","11,973,000,000","11,699,000,000","12,595,000,000","13,128,000,000","12,597,000,000","11,840,000,000","11,481,000,000","11,500,000,000","11,544,000,000","10,899,000,000","10,653,000,000","10,647,000,000","11,516,000,000","11,512,000,000","11,317,000,000","11,080,000,000","11,795,000,000","11,537,000,000","11,458,000,000","11,135,000,000","11,158,000,000","10,791,000,000","11,099,000,000","10,610,000,000","9,538,000,000","8,833,000,000","9,546,000,000","9,503,000,000","9,801,000,000","9,260,000,000","8,925,000,000","8,731,000,000","8,881,000,000","8,737,000,000","8,469,000,000","8,460,000,000","8,522,000,000","8,797,000,000","9,112,000,000","9,346,000,000","10,103,000,000","9,558,000,000","8,844,000,000","8,999,000,000","8,428,000,000","7,978,000,000","7,679,000,000","7,693,000,000","7,810,000,000","7,128,000,000","7,240,000,000","7,338,000,000","7,374,000,000","6,564,000,000","6,315,000,000","6,063,000,000","6,000,000,000","5,365,000,000","5,187,000,000","4,971,000,000","4,653,000,000","4,343,000,000","4,277,000,000","4,390,000,000","4,591,000,000","4,227,000,000","4,093,000,000","4,517,000,000","4,437,000,000","4,410,000,000","4,445,000,000","4,130,000,000","4,382,000,000","4,298,000,000","4,337,000,000","4,170,000,000","4,142,000,000","3,418,000,000","3,993,000,000",,,,"3,789,000,000",,,,"3,717,000,000",,,,"3,682,000,000",,,,"3,745,000,000",,,,"2,981,000,000",,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"9,589,000,000","10,136,000,000","10,033,000,000","9,431,000,000","10,557,000,000","9,800,000,000","10,645,000,000",,,"13,913,000,000",,,,"14,759,000,000",,,,"13,051,000,000",,,,"11,931,000,000",,,,"11,157,000,000",,,,"11,802,000,000",,,,"11,946,000,000",,,,"11,542,000,000",,,,"9,943,000,000",,,,"9,327,000,000",,,,"8,859,000,000",,,,"9,444,000,000",,,,"9,142,000,000",,,,"8,003,000,000",,,,"7,558,000,000",,,,"6,683,000,000",,,,"5,611,000,000",,,,"4,657,000,000",,,,"4,545,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-513,000,000","-475,000,000","-495,000,000","-519,000,000","-520,000,000","-546,000,000","-530,000,000",,,"-389,000,000",,,,"-488,000,000",,,,"-456,000,000",,,,"-450,000,000",,,,"-504,000,000",,,,"-485,000,000",,,,"-488,000,000",,,,"-443,000,000",,,,"-397,000,000",,,,"-402,000,000",,,,"-390,000,000",,,,"-332,000,000",,,,"-298,000,000",,,,"-324,000,000",,,,"-318,000,000",,,,"-368,000,000",,,,"-424,000,000",,,,"-380,000,000",,,,"-452,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1,997,000,000","1,942,000,000","1,893,000,000","1,931,000,000","1,989,000,000","1,996,000,000","1,922,000,000","1,964,000,000","1,935,000,000","1,589,000,000","1,654,000,000","1,611,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"11,566,000,000","11,361,000,000","10,899,000,000","10,485,000,000","10,238,000,000","9,931,000,000","9,617,000,000","9,943,000,000","4,549,000,000","4,184,000,000","4,316,000,000","4,334,000,000","3,795,000,000","3,486,000,000","3,450,000,000","3,273,000,000","2,989,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
