name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007
OperatingCashFlow,"-11,330,924","-2,545,689","-5,739,127","-1,307,620","-1,738,488","-1,253,391","-1,349,251","-1,180,411","-1,021,952","-1,322,249","-1,211,447","-1,116,909","-1,290,905","-1,146,584","-996,119","-1,159,582","-1,197,013","-1,048,251","-1,536,098","-981,765","-1,071,780","-820,053","-881,567","-664,893","-929,145","-677,687","-772,058","-739,456","-1,229,742","-699,499","-1,027,844","-609,506","-982,643","-520,210","-866,990","-596,834","-838,053","-536,153","-592,662","-586,200","-605,265","-584,335","-507,961","-447,549","-339,915","-386,946","-349,232","-351,232","-386,268","-349,949","-312,142","-273,843","-262,538","-259,452","-214,274","-256,680","-397,804","-379,560","-419,660","-355,504","-354,848","-304,669"
	CashFlowFromContinuingOperatingActivities,"-11,330,924","-2,545,689","-5,739,127","-1,307,620","-1,738,488","-1,253,391","-1,349,251","-1,180,411","-1,021,952","-1,322,249","-1,211,447","-1,116,909","-1,290,905","-1,146,584","-996,119","-1,159,582","-1,197,013","-1,048,251","-1,536,098","-981,765","-1,071,780","-820,053","-881,567","-664,893","-929,145","-677,687","-772,058","-739,456","-1,229,742","-699,499","-1,027,844","-609,506","-982,643","-520,210","-866,990","-596,834","-838,053","-536,153","-592,662","-586,200","-605,265","-584,335","-507,961","-447,549","-339,915","-386,946","-349,232","-351,232","-386,268","-349,949","-312,142","-273,843","-262,538","-259,452","-214,274","-256,680","-397,804","-379,560","-419,660","-355,504","-354,848","-304,669"
		NetIncomeFromContinuingOperations,"-20,452,098","-3,555,761","-8,108,730","-4,248,122","-4,539,485","-1,735,044","-1,606,579","-1,617,883","-1,663,928","-1,827,174","-1,483,148","-1,609,212","-1,615,829","-2,018,778","-1,263,786","-1,497,701","-1,498,072","-1,513,399","-1,588,689","-1,280,506","-1,666,568","-1,213,619","-1,105,290","-965,441","-1,039,267","-1,297,210","-797,904","-1,929,861","-1,052,276","-1,065,391","-1,236,116","-1,174,590","-1,011,240","-987,851","-842,995","-997,697","-1,149,163","-922,471",,,,,,,,"-925,995","-1,024,035","-798,120","-880,425","-1,010,652","-668,428","-617,843","-678,202","-757,398","-659,794","-1,194,101","-1,476,892","-1,009,820","-1,619,789","-684,883","-1,176,593","-742,184"
		OperatingGainsLosses,"3,751,974","76,115","142,632","2,213,727","1,319,500","-402,735","21,128","23,969","23,753","26,924","23,135","16,176","22,002","18,827","15,659","15,659","34,319","22,837","241,313","28,807","24,344","122,470","100,555","27,066","22,379","23,715","22,483","13,126","27,981","27,673","29,645","46,335","42,176","30,525","26,983","30,797","39,137","38,934",,,,,,,,,,,,,"0","0",,,"59,168","0",,,,,,
			GainLossOnSaleOfPPE,,,,,,,,,,,"0","0","0","0","0","0","12,584","-2,500","0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"3,751,974","76,115","142,632","2,213,727","1,319,500","7,965","21,128","23,969","23,753","26,924","23,135","16,176","22,002","18,827","15,659","15,659","21,735","25,337","241,313","28,807","24,344","122,470","100,555","27,066","23,023","23,715","22,483","13,126","27,981","27,673","29,645","46,335","42,176","30,525","26,983","30,797","39,137","38,934",,,,,,,,,,,,,"0","0",,,,,,,,,,
		DepreciationAmortizationDepletion,"926,110","244,168","236,370","224,736","220,836","196,578","195,061","193,257","196,930","199,171","199,497","200,305","160,060","138,832","143,300","140,915","123,208","58,372","111,373","61,760","103,962","48,851","49,952","48,085","48,142","49,431","53,270","45,053","41,123","40,461","41,129","38,552","37,578","33,924","33,332","34,108","33,005","26,328","38,663","18,444","12,562","9,548","9,253","9,565","8,862","7,714","7,559","7,985","7,306","7,316","6,310","4,314","3,322","3,026","-357,187","364,517","-190,221","198,648","307,997","247,753","641,110","369,944"
			DepreciationAndAmortization,"926,110","244,168","236,370","224,736","220,836","196,578","195,061","193,257","196,930","199,171","199,497","200,305","160,060","138,832","143,300","140,915","123,208","58,372","111,373","61,760","103,962","48,851","49,952","48,085","48,142","49,431","53,270","45,053","41,123","40,461","41,129","38,552","37,578","33,924","33,332","34,108","33,005","26,328","38,663","18,444","12,562","9,548","9,253","9,565","8,862","7,714","7,559","7,985","7,306","7,316","6,310","4,314","3,322","3,026","-357,187","364,517","-190,221","198,648","307,997","247,753","641,110","369,944"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,559","7,985","7,306","7,316","6,310","4,314","3,322","3,026","3,544",,,"3,919","3,901","4,241","4,509","3,711"
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"194,729","304,096","243,512","636,601","366,233"
