name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996
OperatingCashFlow,"81,700,000","-41,300,000","107,800,000","2,200,000","15,000,000","-13,600,000","54,300,000","66,500,000","92,300,000","-47,000,000","67,900,000","18,200,000","41,400,000","-40,100,000","118,400,000","52,400,000","2,000,000","-40,800,000","136,200,000","66,800,000","31,600,000","-17,600,000","146,300,000","60,500,000","39,300,000","-7,500,000","153,500,000","48,100,000","35,900,000","-11,800,000","194,600,000","45,100,000","60,700,000","-18,300,000","197,500,000","54,600,000","57,500,000","13,900,000","187,200,000","60,800,000","75,500,000","-24,800,000","182,000,000","43,100,000","62,300,000","-12,700,000","196,000,000","18,800,000","70,300,000","14,400,000","122,300,000","41,200,000","109,500,000","-22,100,000","123,700,000","1,900,000","53,400,000","-48,000,000","127,200,000","-13,600,000","55,500,000","8,300,000","115,400,000","6,800,000","46,400,000","4,200,000","140,700,000","-16,600,000","36,200,000","7,300,000","105,000,000","-4,900,000","5,200,000","16,100,000","82,700,000","-18,900,000","54,500,000","-12,700,000","105,500,000","-800,000","50,500,000","-27,000,000","106,800,000","-26,200,000","33,500,000","-5,300,000","97,300,000","-9,000,000","13,000,000","-15,200,000","114,700,000","-1,300,000","9,400,000","-9,800,000","96,600,000","-7,900,000","37,900,000","-8,500,000","88,400,000","5,300,000","70,100,000","-2,000,000","111,100,000","-18,600,000","62,900,000","-4,900,000"
	CashFlowFromContinuingOperatingActivities,"81,700,000","-41,300,000","107,800,000","2,200,000","15,000,000","-13,600,000","54,300,000","66,500,000","92,300,000","-47,000,000","67,900,000","18,200,000","41,400,000","-40,100,000",,,,,"136,200,000","66,800,000","31,600,000","-17,600,000","146,300,000","60,500,000","39,300,000","-7,500,000","153,500,000","48,100,000","35,900,000","-11,800,000","194,600,000","45,100,000","60,700,000","-18,300,000","197,500,000","54,600,000","57,500,000","13,900,000","187,200,000","60,800,000","75,500,000","-24,800,000","182,000,000","43,100,000","62,300,000","-12,700,000","196,000,000","18,800,000","70,300,000","14,400,000","122,300,000","41,200,000","109,500,000","-22,100,000","123,700,000","1,900,000","53,400,000","-48,000,000","127,200,000","-13,600,000","55,500,000","8,300,000","115,400,000","6,800,000","46,400,000","4,200,000","140,700,000","-16,600,000","36,200,000","7,300,000","105,000,000","-4,900,000","5,200,000","16,100,000","82,700,000","-18,900,000","54,500,000","-12,700,000","105,500,000","-800,000","50,500,000","-27,000,000","106,800,000","-26,200,000","33,500,000","-5,300,000","97,300,000","-9,000,000","13,000,000","-15,200,000","114,700,000","-1,300,000","9,400,000","-9,800,000","96,600,000","-7,900,000","37,900,000","-8,500,000","88,400,000","5,300,000","70,100,000","-2,000,000","111,100,000","-18,600,000","62,900,000","-4,900,000"
		NetIncomeFromContinuingOperations,"114,100,000","2,500,000","19,400,000","55,300,000","35,600,000","45,300,000","21,800,000","34,400,000","63,800,000","-7,800,000","-71,700,000","7,800,000","39,400,000","36,900,000",,,,,"-326,500,000","31,400,000","-17,700,000","47,400,000","79,000,000","48,800,000","52,400,000","43,400,000","58,100,000","36,200,000","62,000,000","29,500,000","82,300,000","32,300,000","47,600,000","52,200,000","89,700,000","50,000,000","76,300,000","58,200,000",,,,,,,,"55,800,000","80,700,000","39,900,000","57,900,000","47,100,000","84,200,000","32,300,000","33,000,000","25,600,000","65,800,000","27,500,000","36,000,000","32,100,000","54,900,000","6,900,000","35,500,000","19,600,000","39,900,000","13,100,000","25,200,000","16,000,000","31,200,000","2,600,000","27,700,000","23,900,000","35,800,000","12,900,000","23,700,000","14,500,000","27,400,000","0","14,100,000","6,400,000","34,500,000","8,000,000","32,000,000","15,600,000","28,500,000","-12,600,000","27,700,000","17,900,000","21,900,000","4,700,000","29,100,000","19,200,000","43,400,000","3,500,000","14,300,000","17,800,000","37,200,000","-6,500,000","23,000,000","15,400,000","15,700,000","3,400,000","38,000,000","24,900,000","74,400,000","18,100,000","50,600,000","31,600,000"
		OperatingGainsLosses,"-10,300,000","-3,500,000","-11,100,000","-1,000,000","5,300,000","-6,100,000","-30,600,000","23,100,000","-53,600,000","100,000","-2,200,000","-12,700,000","200,000","800,000",,,,,"-2,200,000","-4,100,000",,,"-1,000,000","-23,900,000",,,"0","-1,800,000","-10,500,000","6,400,000","-300,000","0","15,400,000","11,600,000","500,000","-800,000","0","2,500,000","100,000","-400,000","-7,300,000","-300,000","-4,100,000","1,300,000","-100,000","-100,000","-100,000","0",,,"-11,900,000","-100,000","-10,100,000","200,000","-22,200,000","25,100,000",,,"-3,500,000","-7,600,000","-100,000","-2,000,000","-1,600,000","-12,600,000","-600,000","4,100,000","-10,700,000","5,500,000","-600,000","-3,200,000","16,400,000","-10,300,000","400,000","-1,100,000","-1,700,000","0","-800,000","200,000","-14,200,000","-5,300,000","-25,400,000","-400,000","500,000","300,000","200,000","-100,000","900,000","1,300,000","-600,000","2,000,000","1,300,000","600,000","800,000","700,000","1,800,000","500,000","0","500,000","1,500,000","500,000","1,600,000","300,000",,,,
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,"200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetForeignCurrencyExchangeGainLoss,"-3,600,000","-3,100,000","-500,000","0","0","0","0","400,000","200,000","100,000","100,000","-600,000",,,,,,,"-500,000","0","300,000","0","100,000","0","200,000","100,000","0","200,000","0","7,000,000","0","0","15,800,000","13,400,000","0","0","0","2,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"40,600,000","10,700,000","10,500,000","7,900,000","10,600,000","10,700,000","10,800,000","11,300,000","10,900,000","11,700,000","13,800,000","13,600,000","13,700,000","14,100,000",,,,,"15,200,000","15,600,000","15,100,000","14,600,000","13,700,000","13,600,000","15,300,000","14,900,000","15,800,000","15,600,000","15,600,000","15,400,000","16,000,000","16,100,000","15,900,000","15,700,000","16,300,000","13,700,000","12,700,000","12,100,000","13,100,000","12,500,000","11,900,000","12,100,000","11,500,000","12,500,000","13,000,000","12,800,000","12,700,000","12,200,000","12,200,000","12,600,000","14,000,000","13,500,000","12,600,000","11,600,000","13,200,000","15,100,000","16,300,000","16,000,000","16,700,000","22,500,000","16,600,000","16,400,000","22,600,000","19,600,000","20,300,000","20,200,000","14,200,000","11,400,000","11,400,000","13,000,000","13,500,000","12,300,000","12,300,000","12,700,000","12,900,000","13,300,000","12,900,000","13,500,000","13,200,000","12,000,000","12,000,000","11,600,000","13,500,000","12,400,000","11,300,000","12,700,000","11,900,000","12,100,000","12,700,000","15,400,000","12,700,000","13,100,000","15,100,000","14,700,000","16,600,000","16,500,000","15,100,000","15,800,000","16,800,000","16,600,000","16,400,000","16,300,000","16,500,000","17,400,000","16,500,000","14,900,000"
			DepreciationAndAmortization,"40,600,000","10,700,000","10,500,000","7,900,000","10,600,000","10,700,000","10,800,000","11,300,000","10,900,000","11,700,000","13,800,000","13,600,000","13,700,000","14,100,000",,,,,"15,200,000","15,600,000","15,100,000","14,600,000","13,700,000","13,600,000","15,300,000","14,900,000","15,800,000","15,600,000","15,600,000","15,400,000","16,000,000","16,100,000","15,900,000","15,700,000","16,300,000","13,700,000","12,700,000","12,100,000","13,100,000","12,500,000","11,900,000","12,100,000","11,500,000","12,500,000","13,000,000","12,800,000","12,700,000","12,200,000","12,200,000","12,600,000","14,000,000","13,500,000","12,600,000","11,600,000","13,200,000","15,100,000","16,300,000","16,000,000","16,700,000","22,500,000","16,600,000","16,400,000","22,600,000","19,600,000","20,300,000","20,200,000","14,200,000","11,400,000","11,400,000","13,000,000","13,500,000","12,300,000","12,300,000","12,700,000","12,900,000","13,300,000","12,900,000","13,500,000","13,200,000","12,000,000","12,000,000","11,600,000","13,500,000","12,400,000","11,300,000","12,700,000","11,900,000","12,100,000","12,700,000","15,400,000","12,700,000","13,100,000","15,100,000","14,700,000","16,600,000","16,500,000","15,100,000","15,800,000","16,800,000","16,600,000","16,400,000","16,300,000","16,500,000","17,400,000","16,500,000","14,900,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,000,000","15,800,000","16,300,000","15,900,000","15,700,000","15,600,000","16,800,000","18,100,000","18,900,000","19,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"300,000","200,000","400,000","6,600,000","900,000","800,000","5,800,000","1,500,000","1,400,000","1,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"300,000","200,000","400,000","6,600,000","900,000","800,000","5,800,000","1,500,000","1,400,000","1,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"-31,300,000","4,600,000","900,000","-43,700,000","5,300,000","900,000","13,600,000","8,900,000","-2,400,000","-14,300,000","15,500,000","-7,400,000","15,500,000","-4,500,000",,,,,"350,400,000","-22,800,000","-27,900,000","8,000,000","-16,400,000","-16,800,000","-2,600,000","2,900,000","-20,100,000","-12,500,000","-1,000,000","-11,600,000","-28,600,000","-10,200,000","-12,400,000","-8,700,000","-11,100,000","600,000","-10,500,000","-8,600,000","-27,200,000","-500,000","-3,600,000","1,000,000","4,700,000","3,500,000","-16,700,000","-300,000","18,700,000","1,100,000","-10,800,000","-300,000","-16,600,000","4,000,000","3,900,000","-7,600,000","-5,900,000","-13,800,000","-2,400,000","2,300,000","-2,400,000","-3,600,000","-8,100,000","2,400,000","-100,000","-1,200,000","-8,100,000","-700,000","-7,900,000","4,200,000","-300,000","-300,000",,"-4,600,000","-4,200,000","-7,400,000","-5,200,000","-12,200,000","-5,500,000","500,000","3,000,000","-4,700,000","8,500,000","500,000","-9,800,000",,,"600,000","-9,400,000","1,800,000","-3,300,000","-2,900,000","-3,200,000","400,000","-10,900,000","-4,000,000","-12,700,000","-1,000,000","-1,000,000","-400,000","-23,200,000","-2,900,000","-3,300,000","-3,800,000","-10,800,000","-500,000","-12,000,000","7,000,000"
			DeferredIncomeTax,"-31,300,000","4,600,000","900,000","-43,700,000","5,300,000","900,000","13,600,000","8,900,000","-2,400,000","-14,300,000","15,500,000","-7,400,000","15,500,000","-4,500,000",,,,,"350,400,000","-22,800,000","-27,900,000","8,000,000","-16,400,000","-16,800,000","-2,600,000","2,900,000","-20,100,000","-12,500,000","-1,000,000","-11,600,000","-28,600,000","-10,200,000","-12,400,000","-8,700,000","-11,100,000","600,000","-10,500,000","-8,600,000","-27,200,000","-500,000","-3,600,000","1,000,000","4,700,000","3,500,000","-16,700,000","-300,000","18,700,000","1,100,000","-10,800,000","-300,000","-16,600,000","4,000,000","3,900,000","-7,600,000","-5,900,000","-13,800,000","-2,400,000","2,300,000","-2,400,000","-3,600,000","-8,100,000","2,400,000","-100,000","-1,200,000","-8,100,000","-700,000","-7,900,000","4,200,000","-300,000","-300,000",,"-4,600,000","-4,200,000","-7,400,000","-5,200,000","-12,200,000","-5,500,000","500,000","3,000,000","-4,700,000","8,500,000","500,000","-9,800,000",,,"600,000","-9,400,000","1,800,000","-3,300,000","-2,900,000","-3,200,000","400,000","-10,900,000","-4,000,000","-12,700,000","-1,000,000","-1,000,000","-400,000","-23,200,000","-2,900,000","-3,300,000","-3,800,000","-10,800,000","-500,000","-12,000,000","7,000,000"
