name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013
OperatingCashFlow,"54,362,000","10,264,000","13,889,000","4,340,000","25,869,000","9,818,000","569,000","8,575,000","-2,156,000","9,408,000","22,421,000","26,442,000","21,053,000","10,468,000","17,306,000","24,277,000","20,276,000","-666,000","13,086,000","15,600,000","20,567,000","5,524,000","12,781,000","15,446,000","17,635,000","3,780,000","12,626,000","5,417,000","-11,438,000","15,157,000","-3,875,000","20,513,000","-4,988,000","-60,000","-3,873,000","4,291,000","-15,840,000","-150,000"
	CashFlowFromContinuingOperatingActivities,"54,362,000","10,264,000","13,889,000","4,340,000","25,869,000","9,818,000","569,000","8,575,000","-2,156,000","9,408,000","22,421,000","26,442,000","21,053,000","10,468,000","17,306,000","24,277,000","20,276,000","-666,000","13,086,000","15,600,000","20,567,000","5,524,000","12,781,000","15,446,000","17,635,000","3,780,000","12,626,000","5,417,000","-11,438,000","15,157,000","-3,875,000","20,513,000","-4,988,000","-60,000","-3,873,000","4,291,000","-15,840,000","-150,000"
		NetIncomeFromContinuingOperations,"-37,325,000","42,962,000","-40,215,000","-13,415,000","-26,657,000","9,008,000","-3,412,000","-6,386,000","-7,012,000","3,337,000","10,450,000","4,856,000","6,412,000","9,949,000","13,293,000","9,269,000","9,745,000","8,211,000","97,126,000","8,526,000","13,595,000","4,138,000","4,869,000","4,220,000","7,350,000","10,323,000","3,916,000","5,386,000","-24,423,000","375,000","227,000","-867,000","-1,636,000","-1,285,000","-12,302,000","-15,064,000","-14,377,000","-19,812,000"
		OperatingGainsLosses,,,"0","0","0","-16,152,000",,,,,"0","0",,,,,,,"281,000","0","0","2,161,000","120,000","-560,000","-117,000","-5,828,000","0","0",,,,,,,,,,
		DepreciationAmortizationDepletion,"45,951,000","11,786,000","12,200,000","12,339,000","9,626,000","8,123,000","8,394,000","8,531,000","4,032,000","3,732,000","3,539,000","3,263,000","3,254,000","3,323,000","3,385,000","3,455,000","3,493,000","3,596,000","4,212,000","3,748,000","5,111,000","6,160,000","5,063,000","3,842,000","4,772,000","4,586,000","3,003,000","4,075,000","4,453,000","8,120,000","3,443,000","4,934,000","4,886,000","4,988,000","3,461,000","7,416,000","7,067,000","7,211,000"
			DepreciationAndAmortization,"45,951,000","11,786,000","12,200,000","12,339,000","9,626,000","8,123,000","8,394,000","8,531,000","4,032,000","3,732,000","3,539,000","3,263,000","3,254,000","3,323,000","3,385,000","3,455,000","3,493,000","3,596,000","4,212,000","3,748,000","5,111,000","6,160,000","5,063,000","3,842,000","4,772,000","4,586,000","3,003,000","4,075,000","4,453,000","8,120,000","3,443,000","4,934,000","4,886,000","4,988,000","3,461,000","7,416,000","7,067,000","7,211,000"
				Depreciation,,"11,786,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"13,473,000","14,563,000","3,143,000","-2,598,000","-1,635,000","4,736,000","-393,000","-1,698,000","-251,000","1,618,000","3,143,000","1,242,000","862,000","1,957,000","-1,271,000","2,869,000","1,592,000","2,936,000",,,,,,,,,"953,000","-72,000","-6,000","-7,000","189,000","-10,000","-18,000","-2,000","-336,000","-39,000","-49,000","-227,000"
			DeferredIncomeTax,"13,473,000","14,563,000","3,143,000","-2,598,000","-1,635,000","4,736,000","-393,000","-1,698,000","-251,000","1,618,000","3,143,000","1,242,000","862,000","1,957,000","-1,271,000","2,869,000","1,592,000","2,936,000",,,,,,,,,"953,000","-72,000","-6,000","-7,000","189,000","-10,000","-18,000","-2,000","-336,000","-39,000","-49,000","-227,000"
		AssetImpairmentCharge,,,"189,000",,,"0","2,660,000","0","0","7,275,000",,,,,,,,,,,,,,,,,"236,000",,,,"73,000",,,,"16,357,000",,,
