name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,06/30/1988
TotalAssets,"1,076,819,000","1,041,467,000","1,017,468,000","1,014,297,000","381,102,000","366,575,000","361,746,000","357,013,000","382,402,000","322,597,000","307,020,000","298,724,000","290,100,000","277,892,000","273,580,000","260,155,000","245,211,000","240,328,000","234,017,000","241,946,000","234,573,000","225,336,000","220,157,000","211,699,000","201,107,000","194,310,000","189,395,000","178,975,000","166,587,000","160,599,000","149,109,000","154,774,000","149,902,000","151,329,000","155,215,000","158,520,000","161,214,000","163,171,000","158,641,000","167,512,000","169,588,000","135,766,000","133,631,000","133,303,000","121,409,000","122,269,000","121,137,000","116,524,000","118,875,000","137,810,000","145,132,000","156,964,000","181,256,000","231,118,000","225,932,000","225,359,000","233,016,000","226,717,000","224,304,000","220,428,000","217,369,000","207,213,000","204,584,000","198,721,000","196,359,000","194,508,000","189,500,000","190,877,000","189,640,000","192,644,000","187,037,000","182,217,000","173,433,000","173,191,000","173,130,000","176,856,000","179,786,000","179,513,000","166,218,000","164,954,000","170,712,000","167,870,000","174,450,000","149,155,000","149,988,000","150,157,000","155,779,000","154,953,000","154,500,000","155,000,000","157,400,000","164,400,000","164,600,000","159,500,000","162,000,000","161,100,000","167,900,000","160,900,000","165,300,000","171,000,000","171,000,000","177,100,000","172,800,000","174,000,000","177,300,000","181,000,000","176,700,000","173,000,000","168,400,000","165,400,000","168,100,000","159,800,000","152,700,000","149,700,000","126,700,000","122,900,000","122,700,000","122,400,000","120,300,000","117,100,000","112,300,000","113,900,000","109,700,000","107,200,000","104,600,000","103,300,000","102,300,000","102,900,000","100,800,000","105,800,000","104,600,000","92,700,000"
	CurrentAssets,"395,265,000","367,098,000","351,896,000","353,641,000","229,548,000","222,283,000","221,084,000","217,038,000","242,263,000","184,206,000","175,640,000","169,011,000","159,839,000","154,623,000","161,233,000","148,861,000","138,650,000","134,742,000","136,957,000","134,355,000","118,801,000","110,901,000","114,113,000","107,939,000","100,938,000","91,180,000","92,494,000","94,066,000","85,178,000","82,245,000","67,207,000","73,143,000","69,201,000","71,886,000","76,410,000","79,183,000","80,018,000","78,091,000","72,448,000","81,533,000","84,872,000","63,771,000","57,361,000","56,831,000","47,917,000","48,379,000","48,633,000","43,474,000","43,789,000","75,257,000","80,787,000","88,490,000","83,097,000","123,783,000","116,080,000","108,184,000","103,882,000","95,939,000","91,289,000","90,077,000","92,358,000","83,040,000","82,538,000","78,072,000","76,388,000","74,900,000","73,646,000","80,256,000","79,791,000","81,021,000","76,424,000","73,037,000","59,205,000","64,803,000","69,625,000","76,709,000","74,650,000","73,913,000","74,981,000","74,412,000","80,474,000","77,152,000","82,168,000","55,096,000","60,665,000","58,814,000","62,921,000","62,094,000","60,100,000","59,100,000","59,400,000","63,600,000","62,000,000","55,500,000","56,000,000","53,200,000","57,400,000","48,200,000","50,200,000","53,600,000","51,700,000","55,000,000","47,200,000","45,400,000","46,000,000","47,600,000","41,400,000","39,100,000","39,600,000","39,100,000","40,100,000","36,300,000","36,000,000","44,300,000","54,400,000","55,500,000","56,700,000","56,800,000","55,100,000","51,500,000","50,600,000","54,900,000","51,300,000","49,500,000","46,900,000","45,600,000","44,000,000","42,600,000","40,100,000","45,200,000","45,900,000","36,600,000"
		CashCashEquivalentsAndShortTermInvestments,"27,295,000","21,568,000","16,162,000","37,243,000","22,586,000","21,662,000","19,966,000","11,745,000","42,659,000","3,309,000","4,397,000","2,162,000","0","5,025,000","0","2,280,000","1,123,000","3,084,000","7,113,000","7,911,000","0","1,569,000","0","1,554,000","0","747,000","126,000","4,361,000","6,391,000","5,641,000","0","883,000","0","2,857,000","0","0",,"0","0","0","0","1,012,000","8,198,000","2,062,000","2,653,000","1,277,000","7,102,000","2,657,000","1,367,000","186,000","1,158,000","1,357,000",,,,,,"2,271,000","7,236,000","6,364,000","13,625,000","13,942,000","16,786,000","3,586,000","3,771,000","3,458,000","10,384,000","6,569,000","8,283,000","4,771,000","6,488,000","8,653,000","4,388,000","12,487,000","17,539,000","23,408,000","26,795,000","27,930,000","28,736,000","28,320,000","29,391,000","25,917,000","33,454,000","6,396,000","5,235,000","5,954,000","7,728,000","3,881,000","3,300,000","1,600,000","4,100,000","7,500,000","2,300,000","300,000","4,700,000","3,700,000","700,000","400,000","6,000,000","2,900,000","2,000,000","3,500,000","3,800,000","800,000","3,000,000","300,000","500,000",,,"2,500,000","3,800,000","1,200,000","4,700,000","14,400,000","20,100,000","23,000,000","15,800,000","11,200,000","12,200,000","9,000,000","7,900,000","10,800,000","9,900,000","6,700,000","7,800,000","6,700,000","9,700,000","5,400,000","4,100,000","5,800,000","9,200,000","3,800,000"
			CashAndCashEquivalents,"27,295,000","21,568,000","16,162,000","37,243,000","22,586,000","21,662,000","19,966,000","11,745,000","42,659,000","3,309,000","4,397,000","2,162,000","0","5,025,000","0","2,280,000","1,123,000","3,084,000","7,113,000","7,911,000","0","1,569,000","0","1,554,000","0","747,000","126,000","4,361,000","6,391,000","5,641,000","0","883,000","0","2,857,000","0","0",,"0","0","0","0","1,012,000","8,198,000","2,062,000","2,653,000","1,277,000","7,102,000","2,657,000","1,367,000","186,000","1,158,000","1,357,000",,,,,,"2,271,000","7,236,000","6,364,000","10,479,000","13,942,000","16,786,000","3,586,000","3,771,000","3,458,000","10,384,000","6,569,000","8,283,000","4,771,000","6,488,000","8,653,000","4,388,000","12,487,000","17,539,000","23,408,000","26,795,000","22,447,000","28,736,000","23,629,000","29,391,000","25,917,000","33,454,000","6,396,000","5,235,000","5,954,000","7,728,000","3,881,000","3,300,000","1,600,000","4,100,000","7,500,000","2,300,000","300,000","4,700,000","3,700,000","700,000","400,000","6,000,000","2,900,000","2,000,000","3,500,000","3,800,000","800,000","3,000,000","300,000","500,000",,,"2,500,000","3,800,000","1,200,000","4,700,000","14,400,000","20,100,000","23,000,000","15,800,000","11,200,000","12,200,000","9,000,000","7,900,000","10,800,000","9,900,000","6,700,000","7,800,000","6,700,000","9,700,000","5,400,000","4,100,000","5,800,000","9,200,000","3,800,000"
				CashFinancial,"27,295,000","21,568,000","16,162,000","37,243,000","22,586,000","21,662,000","19,966,000","11,745,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0",,,,,,,,,,,,,,,,,,,"3,146,000",,,,,,,,,,,,,,,,,"5,483,000",,"4,691,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"102,062,000","98,076,000","93,534,000","79,110,000","67,147,000","56,966,000","54,392,000","54,164,000","52,443,000","41,918,000","43,404,000","47,008,000","46,246,000","39,509,000","52,002,000","37,292,000","35,464,000","36,327,000","37,684,000","38,061,000","36,387,000","28,790,000","37,723,000","33,998,000","31,204,000","30,670,000","32,366,000","36,753,000","32,866,000","33,060,000","31,775,000","34,913,000","32,129,000","28,287,000","32,022,000","31,392,000","34,625,000","35,567,000","30,708,000","35,878,000","36,234,000","31,538,000","28,369,000","27,325,000","22,099,000","22,849,000","18,252,000","21,078,000","23,510,000","26,019,000","24,448,000","27,311,000","30,842,000","48,985,000","42,657,000","34,460,000","34,784,000","32,067,000","34,662,000","38,369,000","35,861,000","34,040,000","32,197,000","32,024,000","32,662,000","32,985,000","28,097,000","31,922,000","25,360,000","31,907,000","34,243,000","31,856,000","22,117,000","25,480,000","20,466,000","22,839,000","20,638,000","19,226,000","24,071,000","23,915,000","24,433,000","26,669,000","26,109,000","23,475,000","30,036,000","27,662,000","30,272,000","30,036,000","29,500,000","28,200,000","26,700,000","24,600,000","23,900,000","24,500,000","26,400,000","22,600,000","28,500,000","26,500,000","26,300,000","23,200,000","23,000,000","24,700,000","18,400,000","24,000,000","23,700,000","23,500,000","22,400,000","20,800,000","23,600,000","24,300,000","21,600,000","22,100,000","21,300,000","19,000,000","22,300,000","19,000,000","20,000,000","27,900,000","28,100,000","25,300,000","24,100,000","24,700,000","25,800,000","23,900,000","21,700,000","23,300,000","21,400,000","21,800,000","19,600,000","22,400,000","23,100,000","20,100,000"
			AccountsReceivable,"102,062,000","92,537,000","92,152,000","79,110,000","67,147,000","56,966,000","52,673,000","54,164,000","52,443,000","40,931,000","40,554,000","41,604,000","43,885,000","38,797,000","49,991,000","35,758,000","34,532,000","34,347,000","37,451,000","34,930,000","36,387,000","26,085,000","37,174,000","33,998,000","31,204,000","30,670,000","31,659,000","36,753,000","32,866,000","32,672,000","31,550,000","34,737,000","31,871,000","27,821,000","31,796,000","31,157,000","34,345,000","35,325,000","30,294,000","35,364,000","35,788,000","31,076,000","27,844,000","26,967,000","21,615,000","22,249,000","17,674,000","20,535,000","18,476,000","20,016,000","18,403,000","21,056,000","26,170,000","33,949,000","34,087,000","33,112,000","34,784,000","30,491,000","34,298,000","38,369,000","35,861,000","34,040,000","32,197,000","32,024,000","32,662,000","32,985,000","28,097,000","31,922,000","25,360,000","31,907,000","34,243,000","31,856,000","22,117,000","24,006,000","20,466,000","21,400,000","20,638,000","19,226,000","24,071,000","23,915,000","24,433,000","26,669,000","26,109,000","23,475,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"102,237,000","92,687,000","92,302,000","79,210,000","67,247,000","56,990,000","52,697,000","54,188,000","52,467,000",,"40,578,000","41,628,000","43,909,000","38,821,000","50,015,000","35,782,000","34,556,000","34,371,000","37,475,000","34,954,000","36,411,000","26,109,000","37,198,000","34,022,000","31,228,000","30,694,000","31,665,000","36,759,000","32,878,000","32,684,000","31,557,000","34,744,000","31,889,000","27,839,000","31,816,000","31,177,000","34,365,000","35,337,000","30,306,000",,"35,800,000",,"27,962,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-175,000","-150,000","-150,000","-100,000","-100,000","-24,000","-24,000","-24,000","-24,000",,"-24,000","-24,000","-24,000","-24,000","-24,000","-24,000","-24,000","-24,000","-24,000","-24,000","-24,000","-24,000","-24,000","-24,000","-24,000","-24,000","-6,000","-6,000","-12,000","-12,000","-7,000","-7,000","-18,000","-18,000","-20,000","-20,000","-20,000","-12,000","-12,000",,"-12,000",,"-118,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
