name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
TotalRevenue,"1,592,143,000","299,000,000","362,713,000","364,923,000","565,333,000","522,174,000","317,542,000","269,530,000","244,211,000","127,550,000"
	OperatingRevenue,"1,450,312,000","273,000,000","327,298,000","330,202,000","518,876,000","482,936,000","298,299,000","252,213,000","227,411,000","119,647,000"
CostOfRevenue,"142,343,000","31,000,000","29,496,000","44,031,000","37,812,000","41,004,000","30,623,000","31,444,000","28,612,000","20,404,000"
GrossProfit,"1,449,800,000","268,000,000","333,217,000","320,892,000","527,521,000","481,170,000","286,919,000","238,086,000","215,599,000","107,146,000"
OperatingExpense,"3,499,456,000","647,000,000","746,353,000","1,664,452,000","442,027,000","380,624,000","227,937,000","183,374,000","157,574,000","159,591,000"
	SellingGeneralAndAdministration,"1,891,818,000","337,000,000","414,090,000","925,569,000","214,580,000","219,579,000","114,679,000","95,620,000","89,310,000","110,343,000"
		GeneralAndAdministrativeExpense,"1,632,449,000","303,000,000","370,021,000","838,676,000","120,421,000","117,331,000","81,458,000","56,532,000","45,800,000","40,421,000"
			SalariesAndWages,"1,402,791,000","239,000,000","296,606,000","785,145,000","75,601,000","70,439,000","40,735,000","29,966,000","25,735,000","23,459,000"
			InsuranceAndClaims,"33,970,000","11,000,000",,,,,,,,
			OtherGandA,"195,688,000","53,000,000","48,445,000","53,531,000","44,820,000","46,892,000","40,723,000","26,566,000","20,065,000","16,962,000"
		SellingAndMarketingExpense,"259,369,000","34,000,000","44,069,000","86,893,000","94,159,000","102,248,000","33,221,000","39,088,000","43,510,000","69,922,000"
	ResearchAndDevelopment,"1,381,787,000","266,000,000","280,420,000","679,162,000","156,347,000","116,858,000","81,963,000","55,491,000","44,971,000","33,205,000"
	ProvisionForDoubtfulAccounts,"100,054,000","11,000,000","45,258,000","25,051,000","20,342,000","16,403,000","14,795,000","20,406,000","13,046,000","9,948,000"
	OtherOperatingExpenses,"125,797,000","33,000,000","6,585,000","34,670,000","50,758,000","27,784,000","16,500,000","11,857,000","10,247,000","6,095,000"
OperatingIncome,"-2,049,656,000","-379,000,000","-413,136,000","-1,343,560,000","85,494,000","100,546,000","58,982,000","54,712,000","58,025,000","-52,445,000"
NetNonOperatingInterestIncomeExpense,,,,,,"62,497,000",,,,"24,016,000"
	InterestIncomeNonOperating,,,,,,"65,296,000",,,,"25,520,000"
	InterestExpenseNonOperating,,,,,,"2,799,000",,,,"1,504,000"
OtherIncomeExpense,"-592,776,000","-12,000,000","-7,173,000","-23,381,000","-549,652,000","-1,533,570,000","-39,688,000","-65,706,000","93,000","-143,000"
	SpecialIncomeCharges,"-40,349,000","-12,000,000","-7,299,000","0","-20,890,000","-42,160,000","-39,826,000","-65,661,000","-7,000","0"
		OtherSpecialCharges,"40,349,000","12,000,000","7,299,000",,"20,890,000","42,160,000","39,826,000","65,661,000","7,000",
	OtherNonOperatingIncomeExpenses,,,"126,000","-23,381,000","-528,762,000","-1,491,410,000","138,000","-45,000","100,000","-143,000"
