name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998
OperatingCashFlow,"160,408,000","42,505,000","59,516,000","20,231,000","36,728,000","45,537,000","67,885,000","46,684,000","35,917,000","18,813,000","28,485,000","14,951,000","1,095,000","36,269,000","55,411,000","35,373,000","18,450,000","93,313,000","74,004,000","44,214,000","-51,430,000","186,570,000","10,718,000","26,285,000","-64,879,000","6,982,000","22,867,000","22,332,000","12,365,000","3,941,000","22,082,000","24,209,000","5,048,000","16,772,000","21,121,000","37,676,000","15,735,000","23,621,000","5,870,000","25,255,000","13,807,000","4,137,000","43,522,000","4,840,000","15,652,000","51,864,000","50,159,000","6,436,000","8,820,000","22,355,000","12,244,000","29,931,000","44,383,000","-35,164,000","21,312,000","26,334,000","20,878,000","12,851,000","6,930,000","17,364,000","-3,615,000","14,887,000","3,280,000","11,062,000","1,593,000","13,348,000","8,533,000","11,665,000","-3,839,000","13,950,000","5,935,000","25,573,000","2,020,000","15,939,000","7,958,000","22,967,000","5,565,000","18,079,000","-19,411,000","-18,928,000","9,533,000","14,684,000","-2,154,000","16,299,000","-10,429,000","-1,561,000","7,005,000","1,225,000","6,136,000","7,978,000","2,900,000","7,100,000","9,100,000","2,600,000","4,700,000","-1,100,000","400,000","4,500,000"
	CashFlowFromContinuingOperatingActivities,"160,408,000","42,505,000","59,516,000","20,231,000","36,728,000","45,537,000","67,885,000","46,684,000","35,917,000","18,813,000","28,485,000","14,951,000","1,095,000","36,269,000","55,411,000","35,373,000","18,450,000","93,313,000","74,004,000","44,214,000","-51,430,000","186,570,000","10,718,000","26,285,000","-64,879,000","6,982,000","22,867,000","22,332,000","12,365,000","3,941,000","22,082,000","24,209,000","5,048,000","16,772,000","21,121,000","37,676,000","15,735,000","23,621,000","5,870,000","25,255,000","13,807,000","4,137,000","43,522,000","4,840,000","15,652,000","51,864,000","50,159,000","6,436,000","8,820,000","22,355,000","12,244,000","29,931,000","44,383,000","-35,164,000","21,312,000","26,334,000","20,878,000","12,851,000","6,930,000","17,364,000","-3,615,000","14,887,000","3,280,000","11,062,000","1,593,000","13,348,000","8,533,000","11,665,000","-3,839,000","13,950,000","5,935,000","25,573,000","2,020,000","15,939,000","7,958,000","22,967,000","5,565,000","18,079,000","-19,411,000","-18,928,000","9,533,000","14,684,000","-2,154,000","16,299,000","-10,429,000","-1,561,000","7,005,000","1,225,000","6,136,000","7,978,000","2,900,000","7,100,000","9,100,000","2,600,000","4,700,000","-1,100,000","400,000","4,500,000"
		NetIncomeFromContinuingOperations,"114,072,000","28,439,000","29,926,000","25,941,000","29,766,000","37,816,000","28,345,000","30,829,000","25,806,000","15,364,000","28,571,000","24,828,000","24,085,000","25,469,000","25,290,000","26,859,000","24,862,000","21,917,000","12,293,000","18,784,000","16,479,000","15,170,000","11,455,000","15,422,000","12,383,000","10,434,000","10,683,000","10,626,000","9,936,000","7,761,000","7,593,000","9,109,000","8,185,000","7,887,000","6,920,000","7,933,000","7,440,000","6,433,000","4,917,000","4,909,000","4,888,000","7,643,000","5,746,000","7,570,000","7,447,000","9,110,000","7,306,000","6,022,000","5,685,000","4,217,000","-27,558,000","-282,319,000","-19,129,000","5,893,000","-61,359,000","8,817,000","4,591,000","10,004,000","4,367,000","11,510,000","7,864,000","7,736,000","7,344,000","7,642,000","7,035,000","6,867,000","6,563,000","7,559,000","6,276,000","6,536,000","5,769,000","5,784,000","5,541,000","5,360,000","4,356,000","5,310,000","5,356,000","4,842,000","4,355,000","4,572,000","4,287,000","4,690,000","3,667,000","3,861,000","4,027,000","4,098,000","2,981,000","3,533,000","3,932,000","3,607,000","2,700,000","3,500,000","3,400,000","2,900,000","2,700,000","3,000,000","3,000,000","2,700,000"
		OperatingGainsLosses,"-8,880,000","-2,033,000","-1,052,000","-2,085,000","-3,710,000","-3,528,000","-5,568,000","-9,974,000","-7,458,000","-5,437,000","-8,847,000","-5,927,000","-4,173,000","-5,281,000","-6,616,000","-2,629,000","-3,109,000","-2,041,000","-9,559,000","-11,066,000","-12,220,000","-14,825,000","-19,814,000","-4,530,000","-3,319,000","-1,475,000","-990,000","-1,398,000","-1,852,000","-1,427,000","-1,565,000","-1,328,000","-1,236,000","-1,026,000","-1,540,000","-3,562,000","-2,763,000","-3,497,000","-4,487,000","10,102,000","-5,883,000","-14,208,000","20,682,000","-11,598,000","-4,393,000","29,377,000","131,000","-9,607,000","-11,859,000","-730,000","734,000","-8,736,000","48,888,000","-56,388,000","-1,167,000","-943,000","-1,382,000","-1,632,000","-1,498,000","-3,079,000","-1,233,000","-1,168,000","-2,281,000","-1,569,000","-1,424,000","-760,000","-271,000","-972,000","-835,000","-614,000","-953,000","-1,118,000","-936,000","-1,013,000","-1,005,000","-1,383,000","-2,773,000","-2,420,000","-1,780,000","-2,487,000","596,000","-1,097,000","-871,000","-871,000","-755,000","-1,084,000","-676,000","-628,000","-552,000","7,000","-300,000","-500,000","-600,000","-400,000","-800,000","-900,000",,
			GainLossOnSaleOfPPE,"-1,727,000","-838,000","-16,000","-21,000","-852,000","-134,000","88,000","7,000","154,000","37,000","-1,000","-2,000","92,000","24,000","-24,000","81,000","53,000","52,000","-270,000","-1,000","-52,000","-4,000","215,000","7,000","38,000","-9,000","210,000","151,000","-6,000","0","-23,000","11,000","-5,000","-2,000","263,000",,,,,,,,,,,,,,,,,"274,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"-110,000","-106,000","85,000","5,000","-94,000","-25,000","-14,000","-11,000","-125,000","-1,574,000","-629,000","-296,000","9,000","175,000","-171,000","0","-160,000","0","0","-290,000","4,000","-857,000","-2,000","-11,000","-152,000","-1,067,000","-401,000","0","22,000","-1,000","-736,000","0","3,000","-43,000","-471,000","-82,000",,,"-1,022,000","-511,000","-64,000","0","-172,000","0",,,"7,000","-283,000","0","-742,000","10,000","-65,000","-54,000","-21,000","-96,000","-7,000","-30,000","-472,000","-723,000","-2,065,000","-427,000","-503,000","-1,667,000","-794,000","-862,000","-224,000","360,000","106,000","-250,000","-162,000","-283,000","-402,000","-497,000","-191,000","-653,000","-23,000","-116,000","-183,000","-193,000","-96,000","-199,000","-274,000","-209,000","-204,000","-221,000","-651,000",,,"-32,000","7,000","-300,000","-200,000","-300,000","-200,000","-500,000","-200,000",,
			PensionAndEmployeeBenefitExpense,,,,,,,"0","0","0","0","-3,442,000","0","0","-3,339,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","-2,021,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"28,098,000","6,747,000","7,051,000","7,404,000","6,896,000","6,825,000","7,063,000","6,868,000","7,019,000","6,998,000","6,508,000","6,226,000","6,637,000","4,765,000","3,802,000","3,855,000","3,854,000","3,899,000","4,063,000","3,508,000","3,095,000","3,156,000","3,246,000","3,394,000","2,919,000","2,174,000","2,238,000","2,249,000","2,239,000","2,163,000","2,037,000","2,127,000","2,151,000","2,141,000","2,104,000","2,130,000","2,175,000","2,189,000","2,252,000","2,183,000","2,163,000","2,161,000","2,249,000","2,251,000","2,263,000","2,300,000","2,480,000","2,572,000","2,639,000","2,587,000","3,631,000","2,832,000","2,851,000","2,935,000","5,227,000","2,948,000","2,970,000","3,004,000","2,961,000","2,446,000","1,746,000","895,000","2,212,000","1,140,000","800,000","1,307,000","2,066,000","987,000","885,000","782,000","1,278,000","689,000","790,000","768,000","781,000","971,000","858,000","924,000","1,421,000","1,032,000","849,000","900,000","2,083,000","1,414,000","1,168,000","1,059,000","2,391,000","1,276,000","1,219,000","1,166,000","1,300,000","1,000,000","1,100,000","1,100,000","1,100,000","900,000","1,000,000","900,000"
			DepreciationAndAmortization,"28,098,000","6,747,000","7,051,000","7,404,000","6,896,000","6,825,000","7,063,000","6,868,000","7,019,000","6,998,000","6,508,000","6,226,000","6,637,000","4,765,000","3,802,000","3,855,000","3,854,000","3,899,000","4,063,000","3,508,000","3,095,000","3,156,000","3,246,000","3,394,000","2,919,000","2,174,000","2,238,000","2,249,000","2,239,000","2,163,000","2,037,000","2,127,000","2,151,000","2,141,000","2,104,000","2,130,000","2,175,000","2,189,000","2,252,000","2,183,000","2,163,000","2,161,000","2,249,000","2,251,000","2,263,000","2,300,000","2,480,000","2,572,000","2,639,000","2,587,000","3,631,000","2,832,000","2,851,000","2,935,000","5,227,000","2,948,000","2,970,000","3,004,000","2,961,000","2,446,000","1,746,000","895,000","2,212,000","1,140,000","800,000","1,307,000","2,066,000","987,000","885,000","782,000","1,278,000","689,000","790,000","768,000","781,000","971,000","858,000","924,000","1,421,000","1,032,000","849,000","900,000","2,083,000","1,414,000","1,168,000","1,059,000","2,391,000","1,276,000","1,219,000","1,166,000","1,300,000","1,000,000","1,100,000","1,100,000","1,100,000","900,000","1,000,000","900,000"
				Depreciation,"11,558,000","2,756,000","2,887,000","3,014,000","2,901,000","2,808,000","2,889,000","3,068,000","3,151,000","3,165,000","3,178,000","3,027,000","3,003,000","2,671,000","2,398,000","2,410,000","2,364,000","2,384,000","2,493,000","2,222,000","1,913,000","1,949,000","1,965,000","2,112,000","1,810,000","1,408,000","1,430,000","1,442,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
