name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
OperatingCashFlow,"-119,076,000","-47,508,000","-21,483,000","-20,240,000","-37,509,763","-862,237","-9,746,000","-3,672,000","-9,198,353","-190,647"
	CashFlowFromContinuingOperatingActivities,"-119,076,000","-47,508,000","-21,483,000","-20,240,000","-37,509,763","-862,237","-9,746,000","-3,672,000","-9,198,353","-190,647"
		NetIncomeFromContinuingOperations,"-99,076,000","-37,903,000","-12,803,000","16,797,000","-77,852,052","597,052","-8,551,000","-5,181,000","-18,445,252","7,772,252"
		OperatingGainsLosses,,"5,482,000","-18,042,000","-39,401,000","43,705,000","-2,028,000",,,,"-6,925,000"
			GainLossOnInvestmentSecurities,,"5,482,000","-18,042,000","-39,401,000","43,705,000","-2,028,000",,,,"-6,925,000"
		DepreciationAmortizationDepletion,"3,399,000","1,100,000","864,000","867,000",,,"470,000","112,000",,
			DepreciationAndAmortization,"3,399,000","1,100,000","864,000","867,000",,,"470,000","112,000",,
				Depreciation,"3,178,000","1,046,000","811,000","804,000",,,"419,000","51,000",,
				AmortizationCashFlow,"221,000","54,000","53,000","63,000",,,"51,000","61,000",,
					AmortizationOfIntangibles,"221,000","54,000","53,000","63,000",,,"51,000","61,000",,
		ProvisionandWriteOffofAssets,,,,,,"-9,680",,,,"74,431"
		UnrealizedGainLossOnInvestmentSecurities,,,,,,"0",,,,"-371,628"
		StockBasedCompensation,"5,634,000","2,254,000","1,837,000","1,301,000",,,"-126,000","241,000",,
		OtherNonCashItems,"644,000","170,000","69,000","134,000","392,197","-21,197","-2,000","80,000","1,027,099","-886,099"
		ChangeInWorkingCapital,"-19,393,000","-18,611,000","6,592,000","62,000","-5,544,588","599,588","-1,537,000","1,076,000","524,603","145,397"
			ChangeInReceivables,"-1,632,000","-470,000","-930,000","-38,000","124,023","623,977","-1,162,000","-83,000","-326,626","3,626"
				ChangesInAccountReceivables,"-1,632,000","-470,000","-930,000","-38,000","124,023","623,977","-1,162,000","-83,000","-326,626","3,626"
			ChangeInInventory,"1,025,000","-457,000","1,321,000","881,000",,,"-623,000","-870,000",,
			ChangeInPrepaidAssets,"-11,154,000","-6,838,000","-1,516,000","819,000","-3,494,611","-24,389","-302,000","-509,000","-664,984","-9,016"
			ChangeInPayablesAndAccruedExpense,"3,502,000","2,684,000","3,160,000","-1,181,000","112,000","0","166,000","2,574,000","585,213","150,787"
				ChangeInPayable,,,,,,,,,,"150,787"
					ChangeInTaxPayable,,,,,,"0",,,,"150,787"
						ChangeInIncomeTaxPayable,,,,,,"0",,,,"150,787"
			ChangeInOtherCurrentLiabilities,"-416,000","-112,000","-44,000","-134,000",,,"2,000","-80,000",,
			ChangeInOtherWorkingCapital,"-10,718,000","-13,418,000","4,601,000","-285,000",,,"382,000","44,000",,
InvestingCashFlow,"-64,936,000","-21,567,000","-14,298,000","-21,896,000","-18,901,228","303,228","-9,687,000","-11,440,000","-9,494,146","217,146"
	CashFlowFromContinuingInvestingActivities,"-64,936,000","-21,567,000","-14,298,000","-21,896,000","-18,901,228","303,228","-9,687,000","-11,440,000","-9,494,146","217,146"
		NetPPEPurchaseAndSale,"-64,936,000","-21,567,000","-14,298,000","-21,896,000",,,"-9,664,000","-11,440,000",,
			PurchaseOfPPE,"-64,936,000","-21,567,000","-14,298,000","-21,896,000",,,"-9,664,000","-11,440,000",,
		InterestReceivedCFI,,,,,,"303,228",,,,"217,146"
FinancingCashFlow,"417,666,000","130,000","63,000","0","366,397,406","50,480,594","-675,000","0","70,338,000","0"
	CashFlowFromContinuingFinancingActivities,"417,666,000","130,000","63,000","0","366,397,406","50,480,594","-675,000","0","70,338,000","0"
		NetIssuancePaymentsOfDebt,"146,000","97,000","49,000","0","-600,000","600,000","100,000","0","-1,750,000","0"
			NetLongTermDebtIssuance,"146,000","97,000","49,000","0","-600,000","600,000","100,000","0","-1,750,000","0"
				LongTermDebtIssuance,"146,000","97,000",,,,"600,000",,,,"0"
				LongTermDebtPayments,,,"0","0",,,"0","0",,
		NetCommonStockIssuance,,,,,,"-119,406",,,,"0"
			CommonStockPayments,,,,,,"-119,406",,,,"0"
		NetPreferredStockIssuance,,,"0","0",,,"0","0",,
			PreferredStockIssuance,,,"0","0",,,"0","0",,
		ProceedsFromStockOptionExercised,"47,000","33,000",,,,,,,,
		NetOtherFinancingCharges,,,"0","0","366,878,000","50,000,000","-775,000","0",,
EndCashPosition,"255,867,000","255,110,000","324,537,000","360,390,000","402,612,000","50,052,736","42,777,000","63,074,000","78,128,000","519,627"
	ChangesInCash,"233,654,000","-68,945,000","-35,718,000","-42,136,000","309,986,415","49,921,585","-20,108,000","-15,112,000","51,645,501","26,499"
	EffectOfExchangeRateChanges,"-757,000","-482,000","-135,000","-86,000",,,"-189,000","58,000",,
	BeginningCashPosition,"22,213,000","324,537,000","360,390,000","402,612,000","50,052,736","131,151","63,074,000","78,128,000","519,627","493,128"
IncomeTaxPaidSupplementalData,,,,,,"26,989",,,,"0"
CapitalExpenditure,"-64,936,000","-21,567,000","-14,298,000","-21,896,000",,,"-9,687,000","-11,440,000",,
IssuanceOfCapitalStock,,,"0","0",,,"0","0",,
IssuanceOfDebt,"146,000","97,000",,,,"600,000",,,,"0"
RepaymentOfDebt,,,"0","0",,,"0","0",,
RepurchaseOfCapitalStock,,,,,,"-119,406",,,,"0"
FreeCashFlow,"-184,012,000","-69,075,000","-35,781,000","-42,136,000","-56,107,763","-862,237","-19,433,000","-15,112,000","-18,475,353","-190,647"
