name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,12/31/2004
TotalAssets,"24,577,000,000","21,548,000,000","21,944,000,000","24,181,000,000","21,866,000,000","18,690,000,000","19,679,000,000","21,905,000,000","20,417,000,000","21,416,000,000","21,381,000,000","22,201,000,000","20,963,000,000","18,033,000,000","19,141,000,000","20,554,000,000","20,429,000,000","18,515,628,000","19,035,232,000","18,623,248,000","17,668,906,000","15,777,546,000","16,131,766,000","16,728,542,000","16,390,044,000","15,503,812,000","12,403,273,000","11,831,926,000","10,135,088,000","9,020,538,000","9,424,988,000","9,234,829,000","8,888,377,000","7,739,481,000","8,201,610,000","8,744,096,000","8,432,420,000","7,085,195,000","7,507,565,000","7,505,096,000","6,818,183,000","6,505,258,000","7,676,683,000","8,045,277,000","7,457,588,000","6,650,994,000","7,132,741,000","6,622,894,000","6,420,471,000","5,937,156,000","6,147,193,000","6,206,065,000","5,748,771,000","5,894,249,000","8,989,229,000","9,121,482,000","8,630,773,000","8,295,422,000","8,462,126,000","8,675,587,000","8,258,753,000","8,269,184,000","8,384,232,000","8,149,980,000","8,024,044,000","7,756,892,000","7,776,176,000","9,537,187,000"
	CurrentAssets,"11,147,000,000","8,181,000,000","9,043,000,000","11,113,000,000","8,836,000,000","5,634,000,000","6,735,000,000","8,944,000,000","7,652,000,000","7,735,000,000","7,969,000,000","8,824,000,000","7,702,000,000","5,197,000,000","6,172,000,000","7,794,000,000","7,431,000,000","5,539,589,000","5,983,802,000","6,026,561,000","5,328,413,000","3,450,251,000","3,620,294,000","4,163,977,000","3,796,132,000","2,978,761,000","3,173,472,000","4,990,392,000","3,485,928,000","2,924,489,000","3,836,818,000","3,640,965,000","3,314,954,000","2,219,287,000","2,705,806,000","3,263,710,000","2,980,871,000","2,614,502,000","3,091,410,000","3,086,511,000","2,584,642,000","2,274,429,000","2,598,173,000","2,954,000,000","2,427,450,000","1,701,627,000","2,208,322,000","1,815,691,000","1,713,378,000","1,225,049,000","1,455,981,000","1,516,966,000","1,090,503,000","1,198,714,000","1,285,790,000","1,683,359,000","1,298,540,000","1,045,655,000","1,318,720,000","1,526,384,000","1,114,657,000","1,182,685,000","1,295,955,000","1,019,162,000","889,672,000","590,244,000","564,704,000","2,245,857,000"
		CashCashEquivalentsAndShortTermInvestments,"5,552,000,000","4,311,000,000","5,031,000,000","5,475,000,000","4,314,000,000","3,387,000,000","4,376,000,000","5,475,000,000","4,099,000,000","3,841,000,000","4,455,000,000","4,889,000,000","4,174,000,000","2,471,000,000","3,378,000,000","4,563,000,000","4,454,000,000","3,315,237,000","3,780,467,000","3,781,162,000","3,354,645,000","1,869,124,000","1,890,156,000","2,335,024,000","2,091,916,000","1,710,038,000","1,490,817,000","3,383,113,000","2,030,225,000","1,758,480,000","2,648,789,000","2,371,801,000","2,171,465,000","1,346,543,000","1,812,419,000","2,270,234,000","2,089,136,000","1,938,143,000","2,357,052,000","2,393,453,000","1,997,687,000","1,337,953,000","2,005,919,000","2,290,610,000","1,821,832,000","1,229,959,000","1,554,332,000","1,127,140,000","1,043,964,000","688,393,000","887,412,000","910,155,000","565,208,000","758,174,000","659,671,000","1,027,553,000","697,868,000","617,386,000","836,531,000","1,011,404,000","637,722,000","853,274,000","945,692,000","643,341,000","509,030,000","297,416,000","227,900,000","155,957,000"
			CashAndCashEquivalents,"5,552,000,000","4,111,000,000","5,031,000,000","5,464,000,000","4,291,000,000","3,363,000,000","4,353,000,000","5,053,000,000","3,905,000,000","3,315,000,000","3,797,000,000","4,258,000,000","3,708,000,000","2,443,000,000","2,920,000,000","3,072,000,000","3,423,000,000","2,846,729,000","3,239,886,000","2,874,823,000","2,503,230,000","1,796,811,000","1,844,475,000","2,296,524,000","2,063,329,000","1,676,299,000","1,455,339,000","3,187,129,000","1,735,283,000","1,402,700,000","2,252,748,000","1,433,820,000","1,484,066,000","1,021,033,000","1,394,498,000","1,311,817,000","1,082,798,000","1,293,161,000","1,314,728,000","1,343,346,000","1,272,508,000","689,134,000","1,453,508,000","1,409,008,000","953,169,000","714,332,000","950,871,000","795,854,000","997,461,000","642,544,000","838,579,000","862,294,000","475,234,000","665,412,000","659,671,000","1,027,553,000","697,868,000","617,386,000","836,531,000","1,011,404,000","637,722,000","853,274,000","945,692,000","643,341,000","509,030,000","297,416,000","227,875,000","154,957,000"
			OtherShortTermInvestments,"0","200,000,000","0","11,000,000","23,000,000","24,000,000","23,000,000","422,000,000","194,000,000","526,000,000","658,000,000","631,000,000","466,000,000","28,000,000","458,000,000","1,491,000,000","1,031,000,000","468,508,000","540,581,000","906,339,000","851,415,000","72,313,000","45,681,000","38,500,000","28,587,000","33,739,000","35,478,000","195,984,000","294,942,000","355,780,000","396,041,000","937,981,000","687,399,000","325,510,000","417,921,000","958,417,000","1,006,338,000","644,982,000","1,042,324,000","1,050,107,000","725,179,000","648,819,000","552,411,000","881,602,000","868,663,000","515,627,000","603,461,000","331,286,000","46,503,000","45,849,000","48,833,000","47,861,000","89,974,000","92,762,000",,,,,,,,,,,,,"25,000","1,000,000"
		Receivables,"1,829,000,000","1,349,000,000","1,587,000,000","1,839,000,000","1,399,000,000","821,000,000","949,000,000","1,109,000,000","1,497,000,000","2,594,000,000","2,746,000,000","3,021,000,000","2,763,000,000","2,175,000,000","2,330,000,000","2,534,000,000","2,429,000,000","1,886,628,000","1,870,551,000","1,954,618,000","1,707,361,000","1,362,649,000","1,425,815,000","1,590,034,000","1,481,277,000","1,096,211,000","1,275,267,000","1,197,362,000","1,050,319,000","795,495,000","906,981,000","1,003,132,000","928,828,000","679,031,000","695,137,000","684,875,000","627,792,000","461,531,000","566,339,000","512,856,000","414,555,000","339,427,000","431,064,000","469,488,000","434,045,000","328,468,000","408,089,000","390,685,000","376,669,000","307,817,000","367,935,000","371,417,000","323,671,000","267,270,000","351,255,000","398,500,000","367,930,000","273,403,000","317,901,000","313,335,000","289,926,000","211,430,000","216,947,000","202,913,000","199,478,000","174,019,000","180,622,000","2,018,650,000"
			AccountsReceivable,"1,736,000,000","1,264,000,000","1,485,000,000","1,440,000,000","1,007,000,000","701,000,000","839,000,000","1,002,000,000","1,423,000,000","2,524,000,000","2,684,000,000","2,893,000,000","2,617,000,000","2,151,000,000","2,294,000,000","2,359,000,000","2,253,000,000","1,865,995,000","1,835,286,000","1,809,618,000","1,579,657,000","1,343,247,000","1,383,774,000","1,454,518,000","1,363,321,000","1,082,406,000","1,242,303,000","1,123,555,000","985,024,000","778,334,000","887,436,000","927,909,000","818,818,000","614,735,000","695,137,000","684,875,000","627,792,000","461,531,000","566,339,000","512,856,000","414,555,000","339,427,000","431,064,000","469,488,000","434,045,000","328,468,000","408,089,000","390,685,000","376,669,000","307,817,000","367,935,000","371,417,000","323,671,000","267,270,000","351,255,000","398,500,000","367,930,000","268,008,000","317,901,000","313,335,000","289,926,000","211,430,000","216,947,000","202,913,000","199,478,000","174,019,000","180,622,000",
				GrossAccountsReceivable,"1,802,000,000","1,329,000,000","1,566,000,000","1,526,000,000","1,105,000,000","802,000,000","957,000,000","1,117,000,000","1,518,000,000","2,565,000,000","2,727,000,000","2,934,000,000","2,657,000,000","2,185,000,000","2,329,000,000","2,391,000,000","2,284,000,000","1,896,691,000","1,870,259,000","1,837,275,000","1,607,334,000","1,368,525,000","1,408,565,000","1,483,355,000","1,392,778,000","1,109,441,000","1,267,336,000","1,140,808,000","998,713,000","792,094,000","900,866,000","939,694,000","829,882,000","626,290,000","711,999,000","697,445,000","639,913,000","486,809,000","576,434,000","522,284,000","423,605,000","347,386,000","446,256,000",,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-66,000,000","-65,000,000","-81,000,000","-86,000,000","-98,000,000","-101,000,000","-118,000,000","-115,000,000","-95,000,000","-41,000,000","-43,000,000","-41,000,000","-40,000,000","-34,000,000","-35,000,000","-32,000,000","-31,000,000","-30,696,000","-34,973,000","-27,657,000","-27,677,000","-25,278,000","-24,791,000","-28,837,000","-29,457,000","-27,035,000","-25,033,000","-17,253,000","-13,689,000","-13,760,000","-13,430,000","-11,785,000","-11,064,000","-11,555,000","-16,862,000","-12,570,000","-12,121,000","-25,278,000","-10,095,000","-9,428,000","-9,050,000","-7,959,000","-15,192,000",,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,"93,000,000","85,000,000","102,000,000","399,000,000","392,000,000","120,000,000","110,000,000","107,000,000","74,000,000","70,000,000","62,000,000","128,000,000","146,000,000","24,000,000","36,000,000","175,000,000","176,000,000","20,633,000","35,265,000","145,000,000","127,704,000","19,402,000","42,041,000","135,516,000","117,956,000","13,805,000","32,964,000","73,807,000","65,295,000","17,161,000","19,545,000","75,223,000","110,010,000","64,296,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,395,000",,,,,,,,,,
		PrepaidAssets,"1,183,000,000","827,000,000","838,000,000","1,258,000,000","1,151,000,000","654,000,000","685,000,000","1,049,000,000","1,243,000,000","521,000,000","321,000,000","295,000,000","318,000,000","292,000,000","278,000,000","361,000,000","329,000,000","268,669,000","285,848,000","243,702,000","231,955,000","199,745,000","285,899,000","196,753,000","180,135,000","161,188,000","216,422,000","213,207,000","192,299,000","166,357,000","151,713,000","139,326,000","121,504,000","101,541,000","179,367,000","278,365,000","234,678,000","179,729,000","130,296,000","141,383,000","134,796,000","121,541,000","142,635,000","172,108,000","151,558,000","128,985,000","230,667,000","281,517,000","274,981,000","214,767,000","185,037,000","214,825,000","189,616,000","169,914,000","267,808,000","230,369,000","202,888,000","138,211,000","143,265,000","174,790,000","89,551,000","102,021,000","115,042,000","136,734,000","132,616,000","95,224,000","114,508,000",
		RestrictedCash,"2,583,000,000","1,694,000,000","1,587,000,000","2,541,000,000","1,972,000,000","772,000,000","725,000,000","1,311,000,000","813,000,000","779,000,000","447,000,000","619,000,000","447,000,000","259,000,000","186,000,000","336,000,000","219,000,000","69,055,000","46,936,000","47,079,000","34,452,000","18,733,000","18,424,000","42,166,000","42,804,000","11,324,000","10,015,000","27,261,000","45,045,000","34,888,000","31,794,000","29,759,000","28,715,000","26,042,000","18,883,000","30,236,000","29,265,000","21,475,000","21,850,000","24,489,000","23,274,000","19,082,000","18,555,000","21,794,000","20,015,000","14,215,000","15,234,000","16,349,000","17,764,000","14,072,000","15,597,000","20,569,000","12,008,000","3,356,000","7,056,000","26,937,000","29,854,000","16,655,000","20,748,000","21,710,000","19,582,000","11,093,000","18,274,000","20,623,000","32,861,000","23,585,000","32,800,000",
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"0","180,951,000","169,449,000","168,040,000","169,269,000","97,541,000","96,947,000","64,442,000","66,130,000",,,,,,,,,,,,,,,,,,,,,,,,,"275,000","5,145,000","5,201,000","4,867,000",,"15,551,000","15,687,000",,"8,874,000","8,696,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"0","180,951,000","169,449,000","168,040,000","169,269,000","97,541,000","96,947,000","64,442,000","66,130,000",,,,,,,,,,,,,,,,,,,,,,,,,"275,000","5,145,000","5,201,000","4,867,000",,"15,551,000","15,687,000",,"8,874,000","8,696,000"
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,624,000","15,873,000","14,330,000","14,330,000","456,426,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"72,675,000",,,,,,,"62,554,000"
	TotalNonCurrentAssets,"13,430,000,000","13,367,000,000","12,901,000,000","13,068,000,000","13,030,000,000","13,056,000,000","12,944,000,000","12,961,000,000","12,765,000,000","13,681,000,000","13,412,000,000","13,377,000,000","13,261,000,000","12,836,000,000","12,969,000,000","12,760,000,000","12,998,000,000","12,976,039,000","13,051,430,000","12,596,687,000","12,340,493,000","12,327,295,000","12,511,472,000","12,564,565,000","12,593,912,000","12,525,051,000","9,229,801,000","6,841,534,000","6,649,160,000","6,096,049,000","5,588,170,000","5,593,864,000","5,573,423,000","5,520,194,000","5,495,804,000","5,480,386,000","5,451,549,000","4,470,693,000","4,416,155,000","4,418,585,000","4,233,541,000","4,230,829,000","5,078,510,000","5,091,277,000","5,030,138,000","4,949,367,000","4,924,419,000","4,807,203,000","4,707,093,000","4,712,107,000","4,691,212,000","4,689,099,000","4,658,268,000","4,695,535,000","7,703,439,000","7,438,123,000","7,332,233,000","7,249,767,000","7,143,406,000","7,149,203,000","7,144,096,000","7,086,499,000","7,088,277,000","7,130,818,000","7,134,372,000","7,166,648,000","7,211,472,000","7,291,330,000"
		NetPPE,"2,564,000,000","2,587,000,000","2,705,000,000","2,728,000,000","2,739,000,000","2,831,000,000","2,901,000,000","2,931,000,000","2,925,000,000","2,809,000,000","2,585,000,000","2,477,000,000","2,365,000,000","1,877,000,000","1,769,000,000","1,689,000,000","1,627,000,000","1,575,258,000","1,521,609,000","1,479,059,000","1,421,962,000","1,394,904,000","1,339,621,000","1,235,282,000","1,174,324,000","1,064,259,000","966,560,000","867,137,000","580,956,000","553,126,000","525,053,000","509,786,000","490,580,000","480,702,000","464,773,000","440,727,000","419,241,000","409,373,000","393,454,000","376,528,000","343,540,000","320,282,000","340,972,000","317,987,000","301,201,000","277,061,000","261,832,000","257,012,000","235,876,000","236,820,000","231,922,000","235,232,000","240,152,000","247,954,000","242,233,000","208,864,000","184,422,000","179,490,000","152,941,000","149,048,000","141,871,000","137,144,000","124,737,000","104,344,000","93,008,000","90,984,000","85,866,000","81,426,000"
			GrossPPE,"2,564,000,000","5,155,000,000","2,705,000,000","2,728,000,000","2,739,000,000","6,120,000,000","2,901,000,000","2,931,000,000","2,925,000,000","5,642,000,000","2,585,000,000","2,477,000,000","2,365,000,000","4,429,000,000",,,,"3,630,978,000",,,,"2,970,783,000",,,,"2,266,003,000",,,,"1,564,211,000",,,,"1,262,179,000",,,,"1,064,674,000",,,,"872,523,000",,,,"736,432,000",,,,"608,870,000",,,,"540,604,000","492,327,000","458,958,000","434,516,000","429,584,000","348,067,000","344,174,000","336,997,000","332,270,000","287,602,000","267,209,000","255,873,000","253,849,000","85,866,000","81,426,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,
				LandAndImprovements,,"146,000,000",,,,"146,000,000",,,,"129,000,000",,,,"129,000,000",,,,"129,049,000",,,,"130,812,000",,,,"130,725,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"1,220,000,000",,,,"1,230,000,000",,,,"688,000,000",,,,"435,000,000",,,,"282,865,000",,,,"241,713,000",,,,"199,604,000",,,,"135,372,000",,,,"121,084,000",,,,"107,376,000",,,,,,,,,,,,,,,,,,,,"30,746,000",,,,"24,431,000",,,,"20,711,000",,
				MachineryFurnitureEquipment,,"3,349,000,000",,,,"4,119,000,000",,,,"3,704,000,000",,,,"3,334,000,000",,,,"2,853,802,000",,,,"2,345,423,000",,,,"1,771,835,000",,,,"1,398,032,000",,,,"1,095,701,000",,,,"914,825,000",,,,"729,766,000",,,,"631,950,000",,,,"520,637,000",,,,"448,224,000",,,,"115,275,000",,,,"94,879,000",,,,"90,042,000",,
				OtherProperties,"2,564,000,000","407,000,000","2,705,000,000","2,728,000,000","2,739,000,000","574,000,000","2,901,000,000","2,931,000,000","2,925,000,000","611,000,000","2,585,000,000","2,477,000,000","2,365,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"230,168,000",,,,"176,751,000",,,,"143,096,000",,
				ConstructionInProgress,,"33,000,000",,,,"51,000,000",,,,"510,000,000",,,,"531,000,000",,,,"365,262,000",,,,"252,835,000",,,,"163,839,000",,,,"30,807,000",,,,"45,394,000",,,,"42,473,000",,,,"57,022,000",,,,"28,867,000",,,,"19,401,000",,,,"27,760,000",,,,"53,395,000",,,,"36,209,000",,,,,,
				Leases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"85,735,000",,,,"75,615,000",,,,"68,832,000",,,,"64,620,000",,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-2,568,000,000",,,,"-3,289,000,000",,,,"-2,833,000,000",,,,"-2,552,000,000",,,,"-2,055,720,000",,,,"-1,575,879,000",,,,"-1,201,744,000",,,,"-1,011,085,000",,,,"-781,477,000",,,,"-655,301,000",,,,"-552,241,000",,,,"-459,371,000",,,,"-372,050,000",,,,"-292,650,000","-250,094,000","-250,094,000","-250,094,000","-250,094,000","-195,126,000","-195,126,000","-195,126,000","-195,126,000","-162,865,000","-162,865,000","-162,865,000","-162,865,000",,
		GoodwillAndOtherIntangibleAssets,"8,534,000,000","8,564,000,000","8,743,000,000","8,827,000,000","8,842,000,000","8,895,000,000","8,880,000,000","8,930,000,000","8,972,000,000","9,931,000,000","9,947,000,000","10,005,000,000","10,045,000,000","10,112,000,000","10,258,000,000","10,296,000,000","10,494,000,000","10,537,401,000","10,603,770,000","10,547,181,000","10,366,386,000","10,388,675,000","10,600,819,000","10,665,814,000","10,765,313,000","10,786,895,000","7,523,738,000","5,452,656,000","5,527,731,000","5,245,988,000","4,746,525,000","4,783,909,000","4,813,720,000","4,774,715,000","4,787,525,000","4,788,596,000","4,805,926,000","3,837,089,000","3,835,280,000","3,837,119,000","3,627,788,000","3,621,199,000","4,432,409,000","4,472,020,000","4,460,883,000","4,440,067,000","4,437,504,000","4,398,092,000","4,393,373,000","4,427,025,000","4,403,897,000","4,398,966,000","4,338,035,000","4,371,988,000","7,379,240,000","7,116,585,000","7,046,078,000","6,977,095,000","6,901,459,000","6,913,432,000","6,916,425,000","6,890,066,000","6,907,427,000","6,977,212,000","7,002,160,000","7,036,233,000","7,079,889,000","7,069,472,000"
			Goodwill,"7,166,000,000","7,171,000,000","7,318,000,000","7,370,000,000","7,363,000,000","7,380,000,000","7,343,000,000","7,330,000,000","7,330,000,000","8,127,000,000","8,104,000,000","8,118,000,000","8,109,000,000","8,120,000,000","8,157,000,000","8,139,000,000","8,251,000,000","8,228,865,000","8,226,173,000","8,156,716,000","7,979,882,000","7,942,023,000","8,027,179,000","8,019,775,000","8,026,352,000","7,992,941,000","5,400,968,000","3,976,617,000","4,016,188,000","3,955,901,000","3,669,745,000","3,696,861,000","3,704,456,000","3,663,674,000","3,657,994,000","3,643,196,000","3,642,098,000","3,015,670,000","3,006,962,000","3,000,754,000","2,888,930,000","2,877,301,000","3,653,161,000","3,678,538,000","3,665,001,000","3,642,360,000","3,633,508,000","3,596,764,000","3,584,183,000","3,603,994,000","3,579,211,000","3,569,225,000","3,519,825,000","3,538,569,000","6,303,867,000","6,136,371,000","6,067,395,000","6,006,338,000","5,912,934,000","5,907,286,000","5,892,415,000","5,861,292,000","5,856,663,000","5,860,166,000","5,855,453,000",,,"5,790,111,000"
			OtherIntangibleAssets,"1,368,000,000","1,393,000,000","1,425,000,000","1,457,000,000","1,479,000,000","1,515,000,000","1,537,000,000","1,600,000,000","1,642,000,000","1,804,000,000","1,843,000,000","1,887,000,000","1,936,000,000","1,992,000,000","2,101,000,000","2,157,000,000","2,243,000,000","2,308,536,000","2,377,597,000","2,390,465,000","2,386,504,000","2,446,652,000","2,573,640,000","2,646,039,000","2,738,961,000","2,793,954,000","2,122,770,000","1,476,039,000","1,511,543,000","1,290,087,000","1,076,780,000","1,087,048,000","1,109,264,000","1,111,041,000","1,129,531,000","1,145,400,000","1,163,828,000","821,419,000","828,318,000","836,365,000","738,858,000","743,898,000","779,248,000","793,482,000","795,882,000","797,707,000","803,996,000","801,328,000","809,190,000","823,031,000","824,686,000","829,741,000","818,210,000","833,419,000","1,075,373,000","980,214,000","978,683,000","970,757,000","988,525,000","1,006,146,000","1,024,010,000","1,028,774,000","1,050,764,000","1,117,046,000","1,146,707,000","7,036,233,000","7,079,889,000","1,279,361,000"
		InvestmentsAndAdvances,"1,468,000,000","1,450,000,000","655,000,000","663,000,000","667,000,000","671,000,000","606,000,000","618,000,000","610,000,000","796,000,000","770,000,000","815,000,000","804,000,000","778,000,000","717,000,000","758,000,000","858,000,000","845,450,000","888,847,000","538,435,000","528,237,000","520,058,000","558,311,000","643,851,000","634,983,000","658,439,000","602,145,000","516,883,000","539,828,000","286,882,000","298,396,000","283,748,000","252,882,000","250,626,000","243,506,000","251,063,000","226,382,000","224,231,000","187,421,000","204,938,000","262,213,000","289,348,000","305,129,000","301,270,000","268,054,000","232,239,000","225,083,000","152,099,000","77,844,000","48,262,000","55,393,000","54,901,000","80,081,000","75,593,000",,,,,,,,,,,,,,"140,432,000"
		NonCurrentDeferredAssets,"864,000,000","766,000,000","798,000,000","850,000,000","782,000,000","659,000,000","557,000,000","482,000,000","258,000,000","145,000,000","110,000,000","80,000,000","47,000,000","69,000,000","225,000,000","17,000,000","19,000,000","17,930,000","37,204,000","32,012,000","23,908,000","23,658,000","12,721,000","19,618,000","19,292,000","15,458,000","137,358,000","4,858,000","645,000","10,053,000","18,196,000","16,421,000","16,241,000","14,151,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"864,000,000","766,000,000","798,000,000","850,000,000","782,000,000","659,000,000","557,000,000","482,000,000","258,000,000","145,000,000","110,000,000","80,000,000","47,000,000","69,000,000","225,000,000","17,000,000","19,000,000","17,930,000","37,204,000","32,012,000","23,908,000","23,658,000","12,721,000","19,618,000","19,292,000","15,458,000","137,358,000","4,858,000","645,000","10,053,000","18,196,000","16,421,000","16,241,000","14,151,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"81,966,000","112,674,000","101,733,000","93,182,000","89,006,000","86,723,000","85,800,000","59,289,000","56,113,000","49,262,000","39,204,000","39,431,000","45,717,000",
TotalLiabilitiesNetMinorityInterest,"21,010,000,000","17,996,000,000","18,342,000,000","21,088,000,000","18,156,000,000","14,664,000,000","15,545,000,000","17,680,000,000","16,676,000,000","15,865,000,000","15,609,000,000","16,265,000,000","15,300,000,000","12,352,000,000","13,195,000,000","14,982,000,000","14,599,000,000","12,364,726,000","12,797,453,000","12,801,132,000","12,009,848,000","10,084,443,000","10,600,174,000","11,477,788,000","11,022,851,000","9,915,567,000","9,329,595,000","9,099,268,000","7,779,132,000","6,566,736,000","6,902,666,000","6,755,285,000","6,291,289,000","5,115,625,000","5,538,638,000","6,048,168,000","5,807,165,000","4,695,807,000","5,035,256,000","5,163,118,000","4,662,684,000","4,200,091,000","4,638,663,000","5,031,429,000","4,688,489,000","3,914,291,000","4,360,887,000","3,956,340,000","3,813,604,000","3,187,430,000","3,511,045,000","3,715,999,000","3,348,210,000","3,512,918,000","3,821,790,000","4,052,139,000","3,684,365,000","3,415,406,000","3,557,288,000","3,177,365,000","2,899,119,000","2,303,138,000","2,533,819,000","2,263,576,000","2,100,306,000","1,951,355,000","1,952,526,000","1,366,123,000"
	CurrentLiabilities,"12,469,000,000","9,450,000,000","9,751,000,000","11,713,000,000","8,774,000,000","5,406,000,000","5,636,000,000","7,872,000,000","9,608,000,000","10,714,000,000","10,582,000,000","11,676,000,000","10,726,000,000","8,060,000,000","8,763,000,000","10,497,000,000","9,991,000,000","7,878,690,000","8,272,556,000","8,744,502,000","8,019,571,000","6,127,198,000","6,619,438,000","7,446,755,000","6,957,960,000","5,926,017,000","5,941,246,000","5,968,228,000","5,382,649,000","4,186,615,000","4,541,707,000","4,857,877,000","4,449,255,000","3,294,381,000","3,721,419,000","4,210,912,000","3,984,307,000","2,982,311,000","3,298,579,000","3,450,185,000","3,002,189,000","2,553,357,000","2,616,269,000","2,998,119,000","2,652,880,000","1,889,420,000","2,380,223,000","2,587,222,000","2,444,635,000","1,835,057,000","2,177,639,000","2,392,649,000","2,040,563,000","1,566,168,000","2,050,899,000","2,579,271,000","2,368,397,000","1,774,352,000","2,090,838,000","2,216,739,000","1,928,712,000","1,400,125,000","1,627,114,000","1,814,046,000","1,623,652,000","1,438,225,000","1,441,206,000","982,179,000"
		PayablesAndAccruedExpenses,"3,088,000,000","2,861,000,000","2,993,000,000","3,301,000,000","2,553,000,000","2,127,000,000","2,212,000,000","2,293,000,000","2,732,000,000","3,965,000,000","3,810,000,000","4,101,000,000","3,581,000,000","3,369,000,000","3,622,000,000","3,431,000,000","3,156,000,000","3,833,689,000","3,813,775,000","3,695,203,000","3,224,461,000","3,226,890,000","3,239,926,000","3,244,896,000","3,048,346,000","3,353,171,000","3,063,694,000","2,696,218,000","2,401,464,000","2,363,151,000","2,398,587,000","2,252,674,000","1,977,513,000","1,904,316,000","2,026,719,000","2,117,585,000","2,042,082,000","1,827,605,000","1,807,022,000","1,635,702,000","1,349,200,000","1,284,694,000","1,528,566,000","1,496,496,000","1,284,667,000","1,205,322,000","1,335,476,000","1,299,738,000","1,148,182,000","1,138,548,000","1,271,254,000","1,259,140,000","1,013,482,000","1,026,831,000","1,190,919,000","1,301,066,000","1,222,673,000","1,140,989,000","1,009,219,000","932,436,000","812,645,000","720,737,000","785,386,000","738,669,000","669,314,000","642,821,000","778,444,000","528,826,000"
			Payables,"2,245,000,000","2,037,000,000","2,078,000,000","2,263,000,000","1,607,000,000","1,148,000,000","1,136,000,000","1,127,000,000","1,754,000,000","2,915,000,000","2,878,000,000","3,151,000,000","2,794,000,000","2,561,000,000","2,927,000,000","2,739,000,000","2,559,000,000","2,568,870,000","2,632,510,000","2,533,970,000","2,189,190,000","2,136,064,000","2,202,871,000","2,179,645,000","2,058,732,000","1,883,446,000","2,123,496,000","1,955,568,000","1,726,773,000","1,609,526,000","1,729,056,000","1,655,006,000","1,467,270,000","1,367,421,000","1,544,705,000","1,666,870,000","1,469,019,000","1,237,100,000","1,408,828,000","1,275,192,000","1,044,248,000","951,457,000","1,106,869,000","1,139,644,000","1,005,499,000","882,495,000","1,035,795,000","1,003,184,000","897,626,000","813,364,000","953,917,000","936,408,000","812,047,000","775,593,000","966,796,000","1,016,205,000","962,317,000","852,277,000","1,009,219,000","932,436,000","812,645,000","720,737,000","785,386,000","738,669,000","669,314,000","642,821,000","778,444,000","528,826,000"
