name,ttm,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalRevenue,"3,836,000,000"
	OperatingRevenue,"3,748,000,000"
CostOfRevenue,"2,227,000,000"
GrossProfit,"1,609,000,000"
OperatingExpense,"764,000,000"
	DepreciationAmortizationDepletionIncomeStatement,"659,000,000"
		DepreciationAndAmortizationInIncomeStatement,"659,000,000"
	OtherTaxes,"105,000,000"
OperatingIncome,"845,000,000"
NetNonOperatingInterestIncomeExpense,"-282,000,000"
	InterestExpenseNonOperating,"282,000,000"
OtherIncomeExpense,"91,000,000"
	EarningsFromEquityInterest,"62,000,000"
	SpecialIncomeCharges,"32,000,000"
		OtherSpecialCharges,"-32,000,000"
PretaxIncome,"654,000,000"
TaxProvision,"-38,000,000"
NetIncomeCommonStockholders,"680,000,000"
	NetIncome,"692,000,000"
		NetIncomeIncludingNoncontrollingInterests,"692,000,000"
			NetIncomeContinuousOperations,"692,000,000"
DilutedNIAvailtoComStockholders,"680,000,000"
TotalOperatingIncomeAsReported,"845,000,000"
TotalExpenses,"2,991,000,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"692,000,000"
NormalizedIncome,"672,800,000"
InterestExpense,"282,000,000"
NetInterestIncome,"-282,000,000"
EBIT,"936,000,000"
EBITDA,"1,595,000,000"
ReconciledCostOfRevenue,"2,227,000,000"
ReconciledDepreciation,"659,000,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"692,000,000"
TotalUnusualItemsExcludingGoodwill,"32,000,000"
TotalUnusualItems,"32,000,000"
NormalizedEBITDA,"1,563,000,000"
TaxRateForCalcs,"0.4"
TaxEffectOfUnusualItems,"12,800,000"
