name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014
TotalAssets,"75,805,000,000","75,803,000,000","74,534,000,000","73,816,000,000","72,517,000,000","70,379,000,000","65,582,000,000","63,166,000,000","54,266,000,000","51,333,000,000","50,223,000,000","48,391,000,000","46,280,000,000","43,332,000,000","43,724,000,000","41,677,000,000","42,322,000,000","40,774,000,000","37,761,000,000","35,290,000,000","33,493,000,000","33,103,000,000","31,356,000,000","30,631,000,000","29,470,000,000","28,881,000,000","27,896,000,000","26,911,000,000","22,579,000,000","21,917,000,000"
	CurrentAssets,"52,382,000,000","52,574,000,000","54,130,000,000","53,231,000,000","53,432,000,000","50,995,000,000","48,704,000,000","46,500,000,000","38,184,000,000","38,495,000,000","37,748,000,000","36,435,000,000","34,891,000,000","32,963,000,000","33,990,000,000","34,184,000,000","34,742,000,000","32,645,000,000","29,437,000,000","27,035,000,000","25,425,000,000","25,733,000,000","24,161,000,000","23,457,000,000","21,968,000,000","20,648,000,000","20,554,000,000","19,713,000,000","18,207,000,000","17,565,000,000"
		CashCashEquivalentsAndShortTermInvestments,"7,965,000,000","9,500,000,000","13,292,000,000","12,395,000,000","13,086,000,000","13,083,000,000","14,158,000,000","13,048,000,000","10,186,000,000","10,761,000,000","10,462,000,000","8,415,000,000","7,849,000,000","9,109,000,000","9,587,000,000","4,965,000,000","6,306,000,000","5,695,000,000","4,921,000,000","4,091,000,000","4,055,000,000","4,975,000,000","5,088,000,000","4,957,000,000","4,767,000,000","3,411,000,000","4,299,000,000","4,408,000,000","2,375,000,000","2,230,000,000"
			CashAndCashEquivalents,"4,861,000,000","5,197,000,000","7,782,000,000","5,745,000,000","5,717,000,000","4,794,000,000","6,112,000,000","6,353,000,000","7,854,000,000","7,349,000,000","6,877,000,000","4,909,000,000","4,515,000,000","7,575,000,000","8,147,000,000","2,840,000,000","2,879,000,000","2,883,000,000","2,330,000,000","1,271,000,000","1,240,000,000","1,590,000,000","1,369,000,000","2,018,000,000","2,583,000,000","1,393,000,000","1,880,000,000","2,562,000,000","2,365,000,000","2,201,000,000"
			OtherShortTermInvestments,"3,104,000,000","4,303,000,000","5,510,000,000","6,650,000,000","7,369,000,000","8,289,000,000","8,046,000,000","6,695,000,000","2,332,000,000","3,412,000,000","3,585,000,000","3,506,000,000","3,334,000,000","1,534,000,000","1,440,000,000","2,125,000,000","3,427,000,000","2,812,000,000","2,591,000,000","2,820,000,000","2,815,000,000","3,385,000,000","3,719,000,000","2,939,000,000","2,184,000,000","2,018,000,000","2,419,000,000","1,846,000,000","10,000,000","29,000,000"
		Receivables,"43,119,000,000","41,787,000,000","39,553,000,000","39,646,000,000","39,028,000,000","36,764,000,000","33,609,000,000","32,612,000,000","26,941,000,000","26,934,000,000","26,405,000,000","27,118,000,000","26,003,000,000","22,907,000,000","23,475,000,000","28,144,000,000","27,536,000,000","26,237,000,000","23,797,000,000","22,106,000,000","20,473,000,000","19,925,000,000","18,322,000,000","17,708,000,000","16,615,000,000","16,582,000,000","15,577,000,000","14,722,000,000","15,352,000,000","14,957,000,000"
			AccountsReceivable,"37,896,000,000","36,941,000,000","35,840,000,000","36,363,000,000","36,297,000,000","33,995,000,000","31,012,000,000","29,477,000,000","23,229,000,000","22,962,000,000","22,928,000,000","23,952,000,000","23,147,000,000","20,375,000,000","21,363,000,000","19,471,000,000","19,420,000,000","18,525,000,000","17,476,000,000","16,354,000,000","15,119,000,000","14,577,000,000","13,507,000,000","13,201,000,000","12,391,000,000","12,398,000,000","11,975,000,000","11,467,000,000","10,998,000,000","10,677,000,000"
			LoansReceivable,"5,223,000,000","4,846,000,000","3,713,000,000","3,283,000,000","2,731,000,000","2,769,000,000","2,597,000,000","3,135,000,000","3,712,000,000","3,972,000,000","3,477,000,000","3,166,000,000","2,856,000,000","2,532,000,000","2,112,000,000","8,673,000,000","8,116,000,000","7,712,000,000","6,321,000,000","5,752,000,000","5,354,000,000","5,348,000,000","4,815,000,000","4,507,000,000","4,224,000,000","4,184,000,000","3,602,000,000","3,152,000,000","3,566,000,000","3,586,000,000"
			NotesReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","103,000,000","788,000,000","694,000,000"
			OtherReceivables,,,"4,988,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
