name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986,06/30/1986,03/31/1986,12/31/1985,09/30/1985
TotalRevenue,"1,104,000,000","291,200,000","267,800,000","267,000,000","278,000,000","284,400,000","238,849,000","231,404,000","265,299,000","288,848,000","283,224,000","255,807,000","304,802,000","325,780,000","317,004,000","256,613,000","272,528,000","325,453,000","312,375,000","252,054,000","301,909,000","318,401,000","326,563,000","247,752,000","294,394,000","278,721,000","215,016,000","211,350,000","268,042,000","288,748,000","239,509,000","220,157,000","277,256,000","238,673,000","223,862,000","213,177,000","248,127,000","247,833,000","188,719,000","227,041,000","253,875,000","266,637,000","263,160,000","214,624,000","247,756,000","230,189,000","190,778,000","177,853,000","209,249,000","193,454,000","177,863,000","166,084,000","188,843,000","205,304,000","195,482,191","237,443,000","277,703,000","263,072,000","220,809,354","206,239,000","226,414,000","215,563,000","162,151,813","171,470,000","191,262,000","185,724,000","134,516,723","149,103,000","170,814,000","161,635,000","111,170,751","111,718,000","145,937,000","143,094,000","87,776,037","106,870,000","109,840,000","122,128,000","105,378,793","126,100,000","126,669,000","122,442,000","83,118,164","103,124,000","126,287,000","143,310,000","117,053,851","103,036,000","159,726,000","140,872,000","110,300,000","106,900,000","120,000,000","112,500,000","78,800,000","88,800,000","108,100,000","88,200,000","64,200,000","65,000,000","73,200,000","63,000,000","51,400,000","47,200,000","63,200,000","59,600,000","49,700,000","65,000,000","70,400,000","57,500,000","55,900,000","49,000,000","62,700,000","46,200,000","38,100,000","38,800,000","52,400,000","43,400,000","32,400,000","39,500,000","43,000,000","34,200,000","32,000,000","30,800,000","36,000,000","35,700,000","28,800,000","27,800,000","37,100,000","41,300,000","37,800,000","37,900,000","60,400,000","52,300,000","35,100,000","44,800,000","55,200,000","41,400,000","33,800,000","41,300,000","53,100,000","48,900,000","11,900,000","11,000,000","19,800,000","18,900,000","13,200,000","13,200,000"
	OperatingRevenue,"1,104,000,000","291,200,000","267,800,000","267,000,000","278,000,000","284,400,000","238,849,000","231,404,000","265,299,000","288,848,000","283,224,000","255,807,000","304,802,000","325,780,000","317,004,000","256,613,000","272,528,000","325,453,000","312,375,000","252,054,000","301,909,000","318,401,000","326,563,000","247,752,000","294,394,000","278,721,000","215,016,000","211,350,000","268,042,000","288,748,000","239,509,000","220,157,000","277,256,000","238,673,000","223,862,000","213,177,000","248,127,000","247,833,000","188,719,000","227,041,000","253,875,000","266,637,000","263,160,000","214,624,000","247,756,000","230,189,000","190,778,000","177,853,000","209,249,000","193,454,000","177,863,000","166,084,000","188,843,000","205,304,000","195,482,191","237,443,000","277,703,000","263,072,000","220,809,354","206,239,000","226,414,000","215,563,000","162,151,813","171,470,000","191,262,000","185,724,000","134,516,723","149,103,000","170,814,000","161,635,000","111,170,751","111,718,000","145,937,000","143,094,000","87,776,037","106,870,000","109,840,000","122,128,000","105,378,793","126,100,000","126,669,000","122,442,000","83,118,164","103,124,000","126,287,000","143,310,000","117,053,851","103,036,000","159,726,000","140,872,000","110,300,000","106,900,000","120,000,000","112,500,000","78,800,000","88,800,000","108,100,000","88,200,000","64,200,000","65,000,000","73,200,000","63,000,000","51,400,000","47,200,000","63,200,000","59,600,000","49,700,000","65,000,000","70,400,000","57,500,000","55,900,000","49,000,000","62,700,000","46,200,000","38,100,000","38,800,000","52,400,000","43,400,000","32,400,000","39,500,000","43,000,000","34,200,000","32,000,000","30,800,000","36,000,000","35,700,000","28,800,000","27,800,000","37,100,000","41,300,000","37,800,000","37,900,000","60,400,000","52,300,000","35,100,000","44,800,000","55,200,000","41,400,000","33,800,000","41,300,000","53,100,000","48,900,000","11,900,000","11,000,000","19,800,000","18,900,000","13,200,000","13,200,000"
CostOfRevenue,"854,400,000","225,100,000","213,900,000","204,700,000","211,000,000","215,900,000","182,822,000","180,967,000","205,684,000","214,827,000","255,843,000","203,947,000","221,352,000","249,254,000","318,636,000","198,329,000","271,420,000","247,448,000","249,625,000","212,970,000","236,385,000","242,630,000","262,091,000","192,363,000","220,942,000","206,765,000","169,590,000","166,212,000","205,809,000","222,703,000","186,389,000","176,896,000","215,078,000","181,916,000","176,538,000","167,390,000","192,685,000","189,266,000","148,100,000","177,598,000","197,645,000","205,991,000","207,440,000","168,224,000","185,785,000","175,485,000","146,491,000","135,913,000","162,571,000","147,313,000","146,403,000","131,367,000","146,055,000","161,842,000","152,936,231","178,640,000","211,414,000","196,852,000","172,908,203","157,678,000","167,471,000","161,190,000","127,423,968","130,453,000","143,859,000","140,584,000","108,726,008","115,911,000","131,521,000","126,602,000","89,989,127","89,294,000","115,296,000","112,140,000","75,759,200","88,557,000","89,912,000","101,521,000","96,711,249","105,338,000","100,044,000","94,566,000","70,131,606","85,932,000","96,865,000","111,987,000","89,625,316","73,005,000","116,134,000","103,669,000","82,500,000","76,200,000","83,300,000","81,800,000","54,900,000","64,700,000","80,200,000","64,100,000","45,700,000","48,900,000","53,800,000","45,600,000","40,800,000","34,600,000","46,500,000","44,300,000","38,900,000","50,600,000","55,000,000","42,600,000","43,000,000","36,800,000","47,700,000","34,300,000","26,900,000","29,000,000","39,800,000","32,200,000","22,600,000","29,100,000","33,000,000","26,700,000","25,100,000","23,000,000","26,600,000","27,200,000","22,500,000","22,700,000","29,700,000","31,900,000","32,500,000","30,200,000","47,000,000","39,800,000",,,,,,,,,,,,,,
GrossProfit,"249,600,000","66,100,000","53,900,000","62,300,000","67,000,000","68,500,000","56,027,000","50,437,000","59,615,000","74,021,000","27,381,000","51,860,000","83,450,000","76,526,000","-1,632,000","58,284,000","1,108,000","78,005,000","62,750,000","39,084,000","65,524,000","75,771,000","64,472,000","55,389,000","73,452,000","71,956,000","45,426,000","45,138,000","62,233,000","66,045,000","53,120,000","43,261,000","62,178,000","56,757,000","47,324,000","45,787,000","55,442,000","58,567,000","40,619,000","49,443,000","56,230,000","60,646,000","55,720,000","46,400,000","61,971,000","54,704,000","44,287,000","41,940,000","46,678,000","46,141,000","31,460,000","34,717,000","42,788,000","43,462,000","42,545,960","58,803,000","66,289,000","66,220,000","47,901,151","48,561,000","58,943,000","54,373,000","34,727,845","41,017,000","47,403,000","45,140,000","25,790,715","33,192,000","39,293,000","35,033,000","21,181,624","22,424,000","30,641,000","30,954,000","12,016,837","18,313,000","19,928,000","20,607,000","8,667,544","20,762,000","26,625,000","27,876,000","12,986,558","17,192,000","29,422,000","31,323,000","27,428,535","30,031,000","43,592,000","37,203,000","27,800,000","30,700,000","36,700,000","30,700,000","23,900,000","24,100,000","27,900,000","24,100,000","18,500,000","16,100,000","19,400,000","17,400,000","10,600,000","12,600,000","16,700,000","15,300,000","10,800,000","14,400,000","15,400,000","14,900,000","12,900,000","12,200,000","15,000,000","11,900,000","11,200,000","9,800,000","12,600,000","11,200,000","9,800,000","10,400,000","10,000,000","7,500,000","6,900,000","7,800,000","9,400,000","8,500,000","6,300,000","5,100,000","7,400,000","9,400,000","5,300,000","7,700,000","13,400,000","12,500,000",,,,,,,,,,,,,,
OperatingExpense,"228,800,000","59,700,000","58,800,000","55,300,000","55,000,000","58,000,000","41,243,000","48,828,000","42,762,000","56,167,000","52,554,000","47,643,000","52,969,000","58,348,000","54,731,000","51,054,000","51,263,000","52,078,000","44,756,000","45,494,000","44,220,000","53,121,000","45,398,000","43,950,000","44,961,000","43,806,000","40,720,000","41,023,000","43,308,000","43,804,000","41,080,000","38,867,000","40,247,000","43,424,000","36,641,000","36,635,000","37,795,000","40,367,000","34,577,000","40,003,000","40,376,000","41,887,000","45,627,000","37,362,000","38,789,000","39,489,000","36,272,000","31,808,000","30,824,000","32,718,000","32,018,000","30,433,000","31,607,000","31,426,000","34,904,074","34,269,000","33,589,000","38,779,000","30,275,736","31,926,000","30,318,000","30,529,000","27,636,683","25,295,000","27,254,000","27,759,000","24,558,237","16,869,000","22,928,000","23,249,000","19,369,541","20,705,000","19,913,000","20,945,000","36,149,404","17,985,000","18,488,000","21,410,000","22,234,762","21,145,000","20,358,000","19,578,000","20,938,316","17,606,000","19,635,000","20,960,000","23,587,926","23,378,000","22,451,000","21,700,000","20,400,000","17,700,000","18,600,000","16,600,000","16,500,000","13,700,000","14,900,000","14,500,000","13,500,000","10,900,000","11,200,000","11,100,000","13,300,000","10,500,000","12,800,000","10,400,000","12,300,000","10,400,000","12,300,000","10,800,000","11,300,000","9,000,000","9,200,000","8,700,000","9,500,000","7,200,000","9,000,000","9,400,000","8,600,000","8,000,000","7,000,000","7,000,000","7,400,000","6,600,000","9,900,000","6,100,000","9,600,000","6,900,000","12,200,000","7,700,000","10,800,000","9,400,000","9,700,000","9,200,000",,,,,,,,,,,,,,
	SellingGeneralAndAdministration,"201,600,000","52,700,000","52,300,000","48,600,000","48,000,000","51,700,000","19,143,000","48,828,000","42,762,000","56,167,000","25,340,000","47,643,000","52,969,000","58,348,000","26,399,000","51,054,000","51,263,000","52,078,000","17,939,000","45,494,000","44,220,000","53,121,000","20,429,000","43,950,000","44,961,000","43,806,000","17,044,000","41,023,000","43,308,000","43,804,000","18,951,000","38,867,000","40,247,000","43,424,000","18,540,000","36,635,000","37,795,000","40,367,000","14,057,000","40,003,000","40,376,000","41,887,000","23,205,000","37,362,000","38,789,000","39,489,000","18,790,000","31,808,000","30,824,000","32,718,000","13,989,000","30,433,000","31,607,000","31,426,000","15,982,842","34,269,000","33,589,000","38,779,000","14,321,343","31,926,000","30,318,000","30,529,000","13,692,318","25,295,000","27,254,000","27,759,000","12,951,387","23,400,000","22,928,000","23,249,000","10,523,168","20,705,000","19,913,000","20,945,000","11,580,415","17,985,000","18,488,000","21,410,000","11,327,228","21,145,000","20,358,000","19,578,000","13,489,984","17,606,000","19,635,000","20,960,000","13,084,339","17,955,000","19,717,000","18,255,000","11,700,000","14,800,000","15,800,000","13,900,000","9,500,000","11,800,000","12,800,000","12,700,000","7,500,000","9,400,000","9,600,000","9,600,000","5,700,000","9,200,000","11,400,000","9,000,000","5,300,000","9,300,000","10,900,000","9,500,000","7,100,000","8,000,000","8,200,000","7,800,000","8,600,000","6,600,000","8,200,000","8,600,000","7,700,000","7,100,000","6,200,000","6,100,000","7,000,000","5,600,000","8,900,000","5,300,000","8,300,000","5,900,000","11,300,000","6,800,000","10,100,000","8,300,000","8,800,000","8,200,000",,,,,,,,,,,,,,
		GeneralAndAdministrativeExpense,,,,,,,,,,,,,,,,"51,054,000","50,628,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InsuranceAndClaims,,,,,,,,,,,,,,,,"0","635,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,,,,,,,,,,,,,,,,"51,054,000","51,263,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	ResearchAndDevelopment,"27,200,000","7,000,000","6,500,000","6,700,000","7,000,000","6,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
