name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987
DilutedNIAvailtoComStockholders,"429,700,000","69,900,000","86,800,000","114,600,000","158,400,000","134,100,000","198,800,000","166,800,000","-235,400,000","-5,400,000","98,931,000","88,388,000","88,263,000","48,378,000","91,474,000","95,529,000","92,540,000","55,714,000","31,474,000","81,888,000","62,041,000","-2,911,000","62,581,000","32,312,000","71,166,000","46,889,000","110,682,000","155,173,000","100,943,000","88,563,000","135,397,000","140,826,000","96,905,000","80,901,000","108,680,000","113,144,000","80,004,000","75,464,000","88,064,000","94,345,000","69,823,000","60,078,000","63,899,000","67,637,000","48,729,000","47,310,000","54,522,000","47,221,000","25,624,000","19,771,000","43,910,000","31,171,000","17,478,000","8,458,000","36,240,000","37,692,000","24,380,000","19,083,000","37,711,000","38,826,000","22,720,000","12,393,000","32,400,000","42,484,000","20,571,000","11,530,000","43,583,000","50,862,000","29,990,000","18,843,000","31,255,000","18,653,000","24,369,000","14,305,000","38,031,000","39,477,000","20,992,000","12,429,000","35,045,000","37,056,000","19,858,000","11,633,000","31,707,000","32,207,000","17,077,000","10,423,000","27,606,000","29,266,000","16,188,000","9,749,000","24,900,000","27,200,000","15,100,000","9,100,000","22,700,000","-14,500,000","14,500,000","8,400,000","18,400,000","21,600,000","13,300,000","12,000,000","16,800,000","15,900,000","16,300,000","13,300,000","16,800,000","18,500,000","12,500,000","12,900,000","78,400,000","31,500,000","10,500,000","8,600,000","14,400,000","18,800,000","6,500,000","6,100,000","10,500,000","15,900,000","6,200,000","2,100,000","-4,900,000","22,300,000","6,500,000","1,000,000","2,600,000","21,700,000","8,800,000","-1,700,000",,,,,,,,,,,,
BasicEPS,,"1.16","1.42","1.88","2.58","2.16","3.2","2.7","-3.82","-0.09","1.61","1.44","1.44","0.79","1.49","1.54","1.46","0.88","0.5","1.31","0.99","-0.05","0.98","0.5","1.1","0.72","1.69","2.35","1.52","1.33","2.03","2.13","1.47","1.23","1.61","1.64","1.16","1.1","1.27","1.37","1.01","0.88",,"0.98","0.71","0.69",,"0.705","0.385","0.3",,"0.48","0.27","0.13",,"0.58","0.37","0.285",,"0.545","0.32","0.175",,"0.525","0.25","0.14",,"0.605","0.355","0.22",,"0.22","0.29","0.17",,"0.463","0.245","0.143",,"0.415","0.22","0.13",,"0.355","0.185","0.113",,"0.309","0.169","0.102",,"0.275","0.15","0.09",,"-0.14","0.138","0.08",,"0.205","0.123","0.11",,"0.143","0.145","0.12",,"0.168","0.113","0.118",,"0.255","0.085","0.07",,"0.153","0.053","0.05",,"0.133","0.053","0.018",,"0.195","0.058","0.01",,"0.19","0.078","-0.018",,"0.218","0.083","-0.018",,"0.13","0.025","-0.015",,"0.005","0.005","0.005"
DilutedEPS,,"1.14","1.4","1.84","2.52","2.11","3.15","2.66","-3.82","-0.09","1.58","1.42","1.42","0.78","1.47","1.5","1.43","0.85","0.49","1.28","0.97","-0.05","0.97","0.5","1.09","0.71","1.66","2.3","1.49","1.3","1.98","2.06","1.42","1.19","1.56","1.59","1.13","1.07","1.24","1.33","0.98","0.85",,"0.95","0.685","0.67",,"0.685","0.375","0.295",,"0.47","0.265","0.13",,"0.565","0.36","0.275",,"0.53","0.31","0.17",,"0.515","0.24","0.135",,"0.58","0.34","0.21",,"0.21","0.27","0.16",,"0.435","0.235","0.138",,"0.393","0.208","0.123",,"0.345","0.18","0.11",,"0.309","0.169","0.102",,"0.275","0.15","0.09",,"-0.14","0.138","0.08",,"0.205","0.123","0.11",,"0.143","0.145","0.12",,"0.168","0.113","0.118",,"0.255","0.085","0.07",,"0.153","0.053","0.05",,"0.133","0.053","0.018",,"0.195","0.058","0.01",,"0.19","0.078","-0.018",,"0.218","0.083","-0.018",,"0.13","0.025","-0.015",,"0.005","0.005","0.005"
BasicAverageShares,,"60,300,000","61,000,000","61,000,000","61,300,000","62,000,000","62,100,000","61,900,000","61,600,000","61,900,000","61,564,000","61,480,000","61,419,000","61,284,000","61,370,000","62,207,000","63,172,000","63,303,000","62,993,000","62,646,000","62,895,000","63,128,000","63,578,000","64,151,000","64,406,000","65,046,000","65,415,000","65,912,000","66,324,000","66,429,000","66,545,000","66,261,000","66,060,000","65,833,000","67,299,000","69,179,000","68,867,000","68,793,000","69,112,000","68,692,000","68,954,000","68,637,000",,"68,937,000","68,810,000","68,536,000",,"66,810,000","66,510,000","66,138,000",,"64,846,000","64,762,000","64,532,000",,"64,768,000","65,764,000","67,404,000",,"71,002,000","71,186,000","70,984,000",,"80,554,000","82,788,000","83,582,000",,"83,924,000","84,540,000","85,634,000",,"84,588,000","84,362,000","85,140,000",,"85,520,000","85,660,000","86,620,000",,"89,340,000","89,828,000","89,768,000",,"90,723,944","92,308,108","92,648,889",,"94,856,788","95,592,468","95,653,196",,"98,909,091","100,666,667","101,111,111",,"103,571,429","105,454,545","105,000,000",,"105,365,854","108,571,429","109,090,909",,"111,578,947","112,413,793","110,833,333",,"110,447,761","111,111,111","109,787,234",,"123,529,412","123,529,412","122,857,143",,"123,278,689","80,900,000","80,900,000",,"80,900,000","80,900,000","80,900,000",,"100,000,000","100,000,000","100,000,000",,"97,142,857","97,142,857","97,142,857",,"81,272,000","81,272,000","81,272,000",,"82,400,000","82,400,000","74,964,000",,"74,964,000","74,964,000","74,964,000"
DilutedAverageShares,,"61,200,000","62,200,000","62,300,000","62,800,000","63,400,000","63,100,000","62,800,000","61,600,000","61,900,000","62,714,000","62,265,000","62,164,000","62,027,000","62,146,000","63,546,000","64,886,000","65,219,000","64,895,000","63,885,000","63,807,000","64,133,000","64,327,000","65,027,000","65,297,000","65,982,000","66,592,000","67,368,000","67,829,000","68,146,000","68,540,000","68,328,000","68,088,000","67,958,000","69,482,000","71,186,000","70,755,000","70,762,000","71,152,000","70,883,000","71,161,000","70,825,000",,"71,289,000","71,214,000","70,662,000",,"68,754,000","68,496,000","67,500,000",,"66,488,000","65,980,000","65,118,000",,"66,550,000","67,570,000","69,068,000",,"73,144,000","73,508,000","73,104,000",,"82,514,000","85,150,000","86,248,000",,"87,392,000","88,208,000","90,000,000",,"89,542,000","89,936,000","90,496,000",,"90,612,000","89,088,000","89,960,000",,"94,284,000","95,284,000","95,400,000",,"93,353,623","94,872,222","94,754,545",,"94,856,788","95,592,468","95,653,196",,"98,909,091","100,666,667","101,111,111",,"103,571,429","105,454,545","105,000,000",,"105,365,854","108,571,429","109,090,909",,"111,578,947","112,413,793","110,833,333",,"110,447,761","111,111,111","109,787,234",,"123,529,412","123,529,412","122,857,143",,"123,278,689","80,900,000","80,900,000",,"80,900,000","80,900,000","80,900,000",,"100,000,000","100,000,000","100,000,000",,"97,142,857","97,142,857","97,142,857",,"81,272,000","81,272,000","81,272,000",,"82,400,000","82,400,000","74,964,000",,"74,964,000","74,964,000","74,964,000"
TotalOperatingIncomeAsReported,"619,600,000","94,800,000","154,900,000","155,300,000","214,600,000","184,200,000","262,800,000","239,400,000","-295,400,000","5,500,000","136,359,000","130,254,000","135,122,000","81,936,000","142,810,000","138,869,000","122,457,000","83,276,000","122,478,000","116,908,000","99,182,000","21,089,000","98,743,000","57,389,000","117,002,000","77,144,000","159,160,000","242,676,000","164,017,000","150,286,000","210,000,000","222,573,000","155,435,000","126,682,000","169,098,000","181,293,000","125,554,000","101,969,000","134,877,000","141,567,000","110,434,000","91,547,000","93,130,000","110,290,000","71,395,000","69,583,000","78,146,000","67,696,000","42,943,000","31,936,000","69,463,000","45,645,000","27,071,000","22,791,000","55,013,000","55,797,000","40,754,000","31,235,000","62,781,000","60,500,000","36,711,000","16,044,000","54,301,000","60,258,000","37,421,000","16,077,000","64,509,000","73,763,000","47,233,000","29,281,000","76,274,000","67,343,000","36,978,000","22,245,000","59,049,000","59,671,000","31,451,000","16,550,000","50,558,000","55,832,000","29,042,000","14,310,000","43,331,000","47,398,000","23,800,000","50,547,000","38,991,000","44,011,000","23,484,000","15,308,000","35,800,000","42,000,000","23,500,000","12,400,000","30,800,000","36,500,000","21,100,000","11,600,000","25,800,000","31,100,000","18,400,000","17,700,000","26,500,000","24,400,000","24,700,000","21,700,000","30,300,000","31,500,000","20,400,000","19,600,000","41,400,000","34,400,000","11,600,000","9,900,000","10,000,000","24,900,000","9,100,000","9,000,000","25,600,000","21,100,000","8,800,000","3,700,000","16,800,000","26,400,000","8,000,000","700,000","13,200,000","25,200,000","11,200,000","-1,900,000",,,,,,,,,,,,
TotalExpenses,"7,584,300,000","1,862,000,000","2,015,500,000","1,804,200,000","1,902,600,000","1,766,900,000","1,893,500,000","1,715,200,000","1,428,000,000","1,399,700,000","1,599,507,000","1,641,393,000","1,644,193,000","1,413,754,000","1,484,310,000","1,512,546,000","1,380,075,000","1,214,197,000","1,308,571,000","1,361,818,000","1,265,738,000","1,132,693,000","1,119,046,000","1,127,678,000","1,013,775,000","905,852,000","946,458,000","1,213,324,000","960,310,000","883,059,000","1,065,000,000","1,079,770,000","858,524,000","761,664,000","914,612,000","921,356,000","719,246,000","643,940,000","765,770,000","738,372,000","653,227,000","589,386,000","695,792,000","625,898,000","536,526,000","467,615,000","544,515,000","516,522,000","392,209,000","334,028,000","407,086,000","394,474,000","322,791,000","293,637,000","489,795,000","524,484,000","414,932,000","357,449,000","478,634,000","483,479,000","340,191,000","301,669,000","394,283,000","429,832,000","346,914,000","317,432,000","461,578,000","469,361,000","395,063,000","329,031,000","462,684,000","443,280,000","385,367,000","323,731,000","408,064,000","388,025,000","345,684,000","297,375,000","380,961,000","372,173,000","333,547,000","284,859,000","381,058,000","383,735,000","338,699,000","243,474,000","375,949,000","352,951,000","319,301,000","255,683,000","334,300,000","346,900,000","300,800,000","225,400,000","300,100,000","323,400,000","253,600,000","198,400,000","254,500,000","262,300,000","231,500,000","206,900,000","271,200,000","274,700,000","292,400,000","256,300,000","252,000,000","259,900,000","265,000,000","235,200,000","200,200,000","224,000,000","169,300,000","135,600,000","132,800,000","141,900,000","102,100,000","98,100,000","81,000,000","100,400,000","76,700,000","66,500,000","41,600,000","97,600,000","57,500,000","49,100,000","60,500,000","96,300,000","52,100,000","39,500,000",,,,,,,,,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"429,700,000","69,900,000","86,800,000","114,600,000","158,400,000","134,100,000","198,800,000","166,800,000","-235,400,000","-5,400,000","98,931,000","88,388,000","88,263,000","48,378,000","91,474,000","95,529,000","92,540,000","55,714,000","31,474,000","81,888,000","62,041,000","-2,911,000","62,581,000","32,312,000","71,166,000","46,889,000","110,682,000","155,173,000","100,943,000","88,563,000","135,397,000","140,826,000","96,905,000","80,901,000","108,680,000","113,144,000","80,004,000","75,464,000","88,064,000","94,345,000","69,823,000","60,078,000","63,899,000","67,637,000","48,729,000","47,310,000","54,522,000","47,221,000","25,624,000","19,771,000","43,910,000","31,171,000","17,478,000","8,458,000","36,240,000","37,692,000","24,380,000","19,083,000","37,711,000","38,826,000","22,720,000","12,393,000","32,400,000","42,484,000","20,571,000","11,123,000","43,583,000","50,862,000","29,990,000","18,843,000","31,255,000","18,653,000","24,369,000","14,305,000","38,031,000","39,477,000","20,992,000","12,429,000","35,045,000","37,056,000","19,858,000","11,633,000","31,707,000","32,207,000","17,077,000","10,423,000","27,606,000","29,266,000","16,188,000","9,749,000","24,900,000","27,200,000","15,100,000","9,100,000","22,700,000","-14,500,000","14,500,000","8,400,000","18,400,000","21,600,000","13,300,000","12,000,000","16,800,000","15,900,000","16,300,000","13,300,000","16,800,000","18,500,000","12,500,000","12,900,000","78,400,000","31,500,000","10,500,000","8,600,000","14,400,000","18,800,000","6,500,000","6,100,000","10,500,000","15,900,000","6,200,000","2,100,000","-4,900,000","22,300,000","6,500,000","1,000,000","2,600,000","21,700,000","8,800,000","-1,700,000",,,,,,,,,,,,
NormalizedIncome,"459,189,377.562","69,900,000","119,065,050.505","114,600,000","158,400,000","134,100,000","198,800,000","166,800,000","49,000,000","-5,400,000","98,931,000","88,388,000","88,263,000","48,378,000","91,474,000","95,529,000","92,540,000","55,714,000","31,474,000","81,888,000","62,041,000","-2,911,000","62,581,000","32,312,000","71,166,000","46,889,000","110,682,000","155,173,000","100,943,000","88,563,000","135,397,000","140,826,000","96,905,000","80,901,000","108,680,000","116,921,000","80,004,000","75,464,000","88,064,000","91,733,163.001","64,683,763.208","53,746,625.232","44,897,258.395","71,216,783.272","49,805,978.195","45,214,621.228","42,304,576.891","45,147,485.047","27,645,654.816","19,885,588.66","34,346,423.08","30,273,377.32","17,034,049.75","14,375,492.143","31,878,861.548","34,346,861.504","21,122,553.649","13,563,881.243","32,536,694.806","33,057,331.28","12,218,756.508","-931,285.001","2,456,803.918","43,209,980.06","15,628,668.976","4,365,297.194","36,710,377.986","44,704,613.123","25,355,824.977","13,509,562.012","44,655,331.394","39,768,145.267","19,498,817.964","9,102,268.15","34,591,861.436","34,965,342.857","17,578,386.777","7,816,217.009","30,812,032.725","34,692,159.569","18,793,347.331","9,062,740.753","21,546,716.906","32,000,020.032","15,867,834.951","10,867,089.361","24,006,170.892","26,827,972.893","13,751,769.534","9,002,103.407","22,706,735.751","26,297,630.332","14,067,521.368","7,421,985.816","19,401,709.402","23,006,666.667","13,024,336.283","7,181,679.389","16,291,666.667","19,491,124.26","11,125,961.538","10,787,234.043","14,170,992.366","15,643,548.387","16,234,274.194","13,485,581.395","18,250,359.712","19,489,966.555","12,561,881.188","12,093,750","38,549,763.033","31,048,710.602","11,160,000","9,380,000","14,400,000","22,520,000","8,120,000","7,780,000","12,060,000","19,020,000","7,760,000","3,000,000","3,740,000","24,700,000","7,460,000","820,000","3,620,000","23,860,000","10,180,000","-1,760,000",,,,,,,,,,,,
InterestIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,215,000",,,,"5,526,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"44,500,000","11,800,000","11,200,000","10,800,000","10,700,000","11,500,000","15,300,000","17,300,000","17,900,000","16,200,000","16,817,000","19,733,000","20,620,000","20,419,000","19,880,000","19,823,000","9,216,000","8,048,000","7,717,000","8,492,000","8,032,000","7,914,000","5,601,000","4,051,000","3,802,000","2,865,000","2,608,000","2,966,000","2,972,000","2,910,000","2,553,000","2,835,000","3,039,000","2,812,000","1,846,000","1,520,000","1,371,000","1,473,000","1,489,000","1,465,000","1,466,000","1,512,000","1,221,000","1,270,000","985,000","511,000","531,000","721,000","729,000","699,000","906,000","1,059,000","1,095,000","1,051,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-44,500,000","-11,800,000","-11,200,000","-10,800,000","-10,700,000","-11,500,000","-15,300,000","-17,300,000","-17,900,000","-16,200,000","-16,817,000","-19,733,000","-20,620,000","-20,419,000","-19,880,000","-19,823,000","-9,216,000","-8,048,000","-7,717,000","-8,492,000","-8,032,000","-7,914,000","-5,601,000","-4,051,000","-3,802,000","-2,865,000","-2,608,000","-2,966,000","-2,972,000","-2,910,000","-2,553,000","-2,835,000","-3,039,000","-2,812,000","-1,846,000","-1,520,000","-1,371,000","-1,473,000","-1,489,000","-1,465,000","-1,466,000","-1,512,000","-1,221,000","-1,270,000","4,541,000","-511,000","-531,000","-721,000","-729,000","-699,000","-906,000","-1,059,000","-1,095,000","-1,051,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"581,100,000","97,900,000","110,200,000","155,200,000","217,800,000","186,700,000","263,500,000","236,200,000","-296,200,000","4,600,000","137,727,000","127,893,000","134,938,000","84,831,000","139,530,000","142,882,000","122,064,000","81,740,000","125,694,000","117,673,000","99,998,000","7,581,000","91,060,000","49,891,000","113,614,000","75,005,000","153,706,000","242,676,000","159,588,000","141,223,000","205,029,000","221,285,000","156,351,000","127,891,000","167,178,000","183,238,000","126,198,000","104,025,000","135,871,000","145,556,000","110,224,000","94,124,000","97,740,000","104,810,000","75,279,000","72,784,000","78,837,000","70,772,000","39,856,000","31,756,000","66,728,000","46,967,000","27,748,000","13,842,000","58,894,000","55,797,000","40,754,000","31,235,000","62,781,000","60,500,000","36,711,000","16,044,000","54,301,000","60,258,000","37,421,000","16,077,000","64,509,000","73,763,000","47,233,000","29,281,000","76,274,000","67,343,000","36,978,000","22,245,000","59,049,000","59,671,000","31,451,000","16,550,000","50,558,000","55,832,000","29,042,000","14,310,000","43,331,000","47,398,000","23,800,000","50,547,000","38,991,000","44,011,000","23,484,000","15,308,000","35,800,000","42,000,000","23,500,000","12,400,000","30,800,000","36,500,000","21,100,000","11,600,000","25,800,000","31,100,000","18,400,000","17,700,000","26,500,000","24,400,000","24,700,000","21,700,000","30,300,000","31,500,000","20,400,000","19,600,000","41,400,000","34,400,000","11,600,000","9,900,000","10,000,000","24,900,000","9,100,000","9,000,000","25,600,000","21,100,000","8,800,000","3,700,000","16,800,000","26,400,000","8,000,000","700,000","13,200,000","25,200,000","11,200,000","-1,900,000","-130,400,000","97,100,000","48,300,000","25,000,000","-86,900,000","63,300,000","31,500,000","22,700,000","-30,200,000","11,200,000","11,100,000","11,100,000"
EBITDA,"819,900,000"
ReconciledCostOfRevenue,"6,345,400,000","1,560,500,000","1,725,200,000","1,493,900,000","1,565,800,000","1,470,600,000","1,606,300,000","1,420,000,000","1,179,100,000","1,112,300,000","1,312,522,000","1,335,105,000","1,342,867,000","1,143,242,000","1,235,847,000","1,250,145,000","1,117,356,000","973,992,000","1,063,237,000","1,114,764,000","1,014,534,000","911,291,000","905,017,000","924,297,000","846,274,000","735,418,000","795,344,000","1,040,377,000","804,913,000","739,614,000","907,427,000","914,069,000","709,045,000","629,929,000","766,602,000","767,864,000","592,462,000","529,261,000","646,847,000","620,154,000","538,697,000","478,787,000","577,661,000","523,025,000","430,317,000","385,363,000","446,926,000","429,383,000","317,823,000","266,794,000","343,160,000","331,286,000","262,632,000","235,590,000","404,358,000","449,956,000","347,643,000","300,589,000","422,458,000","421,432,000","290,321,000","252,778,000","342,697,000","387,439,000","300,906,000","266,117,000","415,839,000","416,343,000","345,920,000","273,825,000","407,867,000","387,206,000","332,009,000","269,300,000","358,570,000","338,602,000","299,362,000","249,318,000","333,858,000","325,575,000","288,160,000","241,409,000","323,013,000","328,272,000","288,198,000","228,185,000","332,087,000","277,338,000","244,999,000","196,153,000","264,800,000","276,500,000","238,200,000","174,000,000","241,200,000","263,700,000","201,400,000","154,700,000","179,100,000","214,100,000","187,600,000","171,800,000","228,700,000","231,300,000","245,500,000","220,400,000","217,500,000","223,000,000","220,600,000","201,800,000","200,700,000","178,300,000","137,400,000","108,000,000","103,500,000","113,800,000","78,200,000","76,000,000","69,000,000","77,000,000","56,400,000","49,400,000","37,600,000","76,300,000","39,800,000","34,400,000","47,000,000","75,500,000","35,700,000","25,600,000",,,,,,,,,,,,
ReconciledDepreciation,"238,800,000","61,300,000","58,900,000","59,900,000","58,700,000","59,600,000","70,200,000","63,400,000","64,700,000","62,400,000","61,510,000","61,057,000","57,531,000","54,415,000","55,126,000","57,326,000","45,864,000","52,720,000","53,003,000","46,981,000","46,586,000","44,538,000","45,609,000","43,794,000","40,215,000","37,894,000","39,236,000","40,530,000","35,291,000","37,081,000","36,466,000","34,260,000","28,712,000","28,069,000","27,736,000","25,085,000","19,373,000","19,906,000","19,091,000","18,812,000","15,870,000","16,807,000","15,698,000","15,697,000","16,213,000","18,782,000","16,903,000","18,054,000","15,525,000","16,037,000","17,943,000","17,992,000","13,569,000","15,089,000","20,729,000","18,285,000","13,552,000","13,546,000","17,896,000","18,130,000","13,275,000","12,792,000","18,884,000","21,498,000","16,665,000","14,117,000","20,470,000","19,050,000","15,629,000","12,787,000","15,814,000","15,887,000","14,614,000","13,024,000","14,828,000","13,547,000","13,246,000","13,159,000","15,922,000","14,251,000","14,551,000","12,803,000","12,886,000","13,935,000","14,209,000","11,520,000","12,554,000","11,907,000","12,292,000","10,244,000","9,700,000","11,100,000","11,200,000","7,300,000","8,900,000","9,700,000","9,100,000","8,500,000","8,000,000","7,900,000","8,400,000","8,900,000","8,000,000","7,200,000","8,400,000","7,000,000","4,600,000","5,200,000","6,700,000","6,300,000","4,300,000","6,700,000","6,500,000","6,200,000","11,500,000","4,400,000","4,700,000","5,300,000","4,200,000","4,300,000","4,800,000","4,000,000","3,200,000","3,800,000","3,800,000","3,000,000","2,700,000","3,300,000","3,300,000","3,300,000",,,,,,,,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"429,700,000","69,900,000","86,800,000","114,600,000","158,400,000","134,100,000","198,800,000","166,800,000","-235,400,000","-5,400,000","98,931,000","88,388,000","88,263,000","48,378,000","91,474,000","95,529,000","92,540,000","55,714,000","31,474,000","81,888,000","62,041,000","-2,911,000","62,581,000","32,312,000","71,166,000","46,889,000","110,682,000","155,173,000","100,943,000","88,563,000","135,397,000","140,826,000","96,905,000","80,901,000","108,680,000","116,921,000","80,004,000","75,464,000","88,064,000","94,345,000","69,823,000","60,078,000","63,899,000","67,637,000","48,729,000","47,310,000","54,522,000","47,221,000","25,624,000","19,771,000","43,910,000","31,171,000","17,478,000","8,458,000","36,240,000","37,692,000","24,380,000","19,083,000","38,001,000","39,120,000","22,926,000","12,551,000","36,126,000","42,743,000","22,729,000","11,193,000","43,905,000","51,127,000","30,135,000","19,118,000","47,673,000","44,572,000","24,369,000","14,305,000","38,031,000","39,477,000","20,992,000","12,429,000","35,045,000","37,056,000","19,858,000","11,633,000","31,707,000","32,207,000","17,077,000","10,423,000","27,606,000","29,266,000","16,188,000","9,749,000","24,900,000","27,200,000","15,100,000","9,100,000","22,700,000","-14,500,000","14,500,000","8,400,000","18,400,000","21,600,000","13,300,000","12,000,000","16,800,000","15,900,000","16,300,000","13,300,000","16,800,000","18,500,000","12,500,000","12,900,000","78,400,000","31,500,000","10,500,000","8,600,000","14,400,000","18,800,000","6,500,000","6,100,000","10,500,000","15,900,000","6,200,000","2,100,000","-4,900,000","22,300,000","6,500,000","1,000,000","2,600,000","21,700,000","8,800,000","-1,700,000",,,,,,,,,,,,
TotalUnusualItemsExcludingGoodwill,"-36,800,000",,"-36,800,000","0","0",,"0","0","-379,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,989,000","8,005,000","9,760,000","28,702,000","-5,480,000","-1,642,000","3,201,000","17,547,000","3,076,000","-3,087,000","-180,000","14,336,000","1,322,000","677,000","-8,949,000","6,744,000","4,733,000","5,093,000","8,553,000","8,510,000","8,756,000","16,739,000","20,210,000","49,665,000","-652,000","10,730,000","10,043,000","10,344,000","9,044,000","7,133,000","8,371,000","4,504,000","7,170,000","7,269,000","7,765,000","5,095,000","6,684,000","5,057,000","6,834,000","6,271,000","3,502,000","1,601,000","3,865,000","15,512,000","316,000","1,846,000","-678,000","5,581,000","3,780,000","3,777,000","1,158,000","3,400,000","1,400,000","1,600,000","2,600,000","5,100,000","-58,200,000","2,300,000","1,900,000","3,300,000","3,300,000","3,400,000","1,900,000","4,100,000","400,000","100,000","-300,000","-2,400,000","-1,600,000","-100,000","1,300,000","42,900,000","500,000","-1,100,000","-1,300,000",,"-6,200,000","-2,700,000","-2,800,000","-2,600,000","-5,200,000","-2,600,000","-1,500,000","-14,400,000","-4,000,000","-1,600,000","300,000","-1,700,000","-3,600,000","-2,300,000","100,000",,,,,,,,,,,,
TotalUnusualItems,"-36,800,000",,"-36,800,000","0","0",,"0","0","-379,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,989,000","8,005,000","9,760,000","28,702,000","-5,480,000","-1,642,000","3,201,000","17,547,000","3,076,000","-3,087,000","-180,000","14,336,000","1,322,000","677,000","-8,949,000","6,744,000","4,733,000","5,093,000","8,553,000","8,510,000","8,756,000","16,739,000","20,210,000","49,665,000","-652,000","10,730,000","10,043,000","10,344,000","9,044,000","7,133,000","8,371,000","4,504,000","7,170,000","7,269,000","7,765,000","5,095,000","6,684,000","5,057,000","6,834,000","6,271,000","3,502,000","1,601,000","3,865,000","15,512,000","316,000","1,846,000","-678,000","5,581,000","3,780,000","3,777,000","1,158,000","3,400,000","1,400,000","1,600,000","2,600,000","5,100,000","-58,200,000","2,300,000","1,900,000","3,300,000","3,300,000","3,400,000","1,900,000","4,100,000","400,000","100,000","-300,000","-2,400,000","-1,600,000","-100,000","1,300,000","42,900,000","500,000","-1,100,000","-1,300,000",,"-6,200,000","-2,700,000","-2,800,000","-2,600,000","-5,200,000","-2,600,000","-1,500,000","-14,400,000","-4,000,000","-1,600,000","300,000","-1,700,000","-3,600,000","-2,300,000","100,000",,,,,,,,,,,,
