name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990
OperatingCashFlow,"24,507,000,000","-13,544,000,000","2,064,000,000","35,622,000,000","365,000,000","23,198,000,000","1,633,000,000","-3,046,000,000","6,325,000,000","-25,533,000,000","22,521,000,000","2,398,000,000","-140,000,000","-37,616,000,000","6,886,000,000","21,747,000,000","1,363,000,000","6,956,000,000","-5,282,000,000","18,206,000,000","-18,505,000,000","-3,006,000,000","25,598,000,000","7,267,000,000","20,923,000,000","144,000,000","-1,627,000,000","23,018,000,000","16,253,000,000","2,093,000,000","27,291,000,000","6,287,000,000","2,012,000,000","9,844,000,000","-1,889,000,000","14,249,000,000","20,031,000,000","25,019,000,000","6,707,000,000","3,431,000,000","-1,365,000,000","5,498,000,000","13,921,000,000","25,975,000,000","3,806,000,000","1,039,000,000","11,405,000,000","-17,320,000,000","6,316,000,000","35,285,000,000","-41,885,000,000","2,766,000,000","-8,274,000,000","-8,326,000,000","-2,235,000,000","45,441,000,000","51,748,000,000","1,586,000,000","39,377,000,000","-70,253,000,000","-22,137,000,000","-18,417,000,000","-199,566,000,000","196,355,000,000","-37,000,000","3,152,000,000","15,295,000,000","-179,000,000","12,998,000,000","3,685,000,000","6,294,000,000","-2,918,000,000","2,024,000,000","-7,804,000,000","5,746,000,000","-22,350,000,000","5,386,000,000","-3,636,000,000","13,952,000,000","3,695,000,000","15,827,000,000","-3,589,000,000","13,169,000,000","14,650,000,000","3,954,000,000","-5,195,000,000","750,000,000","6,982,000,000","-9,275,000,000","4,216,000,000","-3,620,000,000","5,733,000,000","8,811,000,000","-1,770,000,000","4,812,000,000","5,149,000,000","318,000,000","-5,434,000,000","-1,205,000,000","1,298,000,000","108,000,000","466,000,000","-371,000,000","1,430,000,000","247,000,000","1,031,000,000","312,000,000","79,000,000","-123,000,000","2,917,000,000","-480,000,000","-115,000,000","846,000,000","267,000,000","-1,141,700,000","1,951,600,000","-1,080,100,000","604,200,000","-69,300,000","299,100,000","420,200,000","-189,900,000","385,300,000","-62,800,000","157,600,000","97,200,000","216,300,000","129,900,000","208,100,000","143,000,000"
	CashFlowFromContinuingOperatingActivities,"24,507,000,000","-13,544,000,000","2,064,000,000","35,622,000,000","365,000,000","23,198,000,000","1,633,000,000","-3,046,000,000","6,325,000,000","-25,533,000,000","22,521,000,000","2,398,000,000","-140,000,000","-37,616,000,000","6,886,000,000","21,747,000,000","1,363,000,000","6,956,000,000","-5,282,000,000","18,206,000,000","-18,505,000,000","-3,006,000,000","25,598,000,000","7,267,000,000","20,923,000,000","144,000,000","-1,627,000,000","23,018,000,000","16,253,000,000","2,093,000,000","27,291,000,000","6,287,000,000","2,012,000,000","9,844,000,000","-1,889,000,000","14,249,000,000","20,031,000,000","25,019,000,000","6,707,000,000","3,431,000,000","-1,365,000,000","5,498,000,000","13,921,000,000","25,975,000,000","3,806,000,000","1,039,000,000","11,405,000,000","-17,320,000,000","6,183,000,000","35,418,000,000","-41,885,000,000","6,903,000,000","-12,411,000,000","-8,326,000,000","-2,235,000,000","45,441,000,000","51,748,000,000","1,586,000,000","39,377,000,000","-70,253,000,000","-22,137,000,000","-18,417,000,000","-199,566,000,000","196,355,000,000","-37,000,000","3,152,000,000","15,295,000,000","-179,000,000","12,998,000,000","3,685,000,000","6,294,000,000","-2,918,000,000","2,024,000,000","-7,804,000,000","5,746,000,000","-22,350,000,000","5,386,000,000","-3,636,000,000","13,952,000,000","3,695,000,000","15,827,000,000","-3,589,000,000","13,169,000,000","14,650,000,000","3,954,000,000","-5,195,000,000","750,000,000","6,982,000,000","-9,275,000,000","4,216,000,000","-3,620,000,000","5,733,000,000","8,811,000,000","-1,770,000,000","4,812,000,000","5,149,000,000","318,000,000","-5,434,000,000","-1,205,000,000","1,298,000,000","108,000,000","466,000,000","-371,000,000","1,430,000,000","247,000,000","1,031,000,000","312,000,000","79,000,000","-123,000,000","2,917,000,000","-480,000,000","-115,000,000","846,000,000","267,000,000","-1,141,700,000","1,951,600,000","-1,080,100,000","604,200,000","-69,300,000","299,100,000","420,200,000","-189,900,000","385,300,000","-62,800,000","157,600,000","97,200,000","216,300,000","129,900,000","208,100,000","143,000,000"
		NetIncomeFromContinuingOperations,"18,309,000,000","4,308,000,000","3,173,000,000","4,645,000,000","6,183,000,000","7,944,000,000","3,973,000,000","3,237,000,000","1,317,000,000","2,540,000,000","4,983,000,000","4,928,000,000","4,782,000,000","4,712,000,000","4,321,000,000","4,630,000,000","4,475,000,000","4,627,000,000","-18,784,000,000","4,138,000,000","3,851,000,000","4,108,000,000","3,576,000,000","3,870,000,000","4,021,000,000","3,503,000,000","3,380,000,000","4,301,000,000","4,840,000,000","4,775,000,000","351,000,000","2,855,000,000","203,000,000","3,906,000,000","2,275,000,000","3,135,000,000","4,118,000,000","3,875,000,000","1,308,000,000","499,000,000","2,947,000,000","2,936,000,000","956,000,000","3,770,000,000","3,270,000,000","2,959,000,000","1,211,000,000","2,542,000,000","2,700,000,000","4,217,000,000","-7,811,000,000","519,000,000","4,505,000,000","1,626,000,000","-21,673,000,000","-2,815,000,000","-2,495,000,000","-5,111,000,000","-9,833,000,000","2,212,000,000","6,226,000,000","5,012,000,000","4,840,000,000","5,505,000,000","5,265,000,000","5,639,000,000","6,932,000,000","7,143,000,000","5,073,000,000","5,441,000,000","5,321,000,000","5,308,000,000","1,144,000,000","5,273,000,000","4,760,000,000","4,691,000,000","4,299,000,000","4,103,000,000","2,429,000,000","2,092,000,000","4,084,000,000","4,843,000,000","3,875,000,000","3,177,000,000","3,536,000,000","3,538,000,000","3,836,000,000","3,088,000,000","3,005,000,000","3,590,000,000","2,622,000,000","2,435,000,000","2,448,000,000","2,362,000,000","3,374,000,000","199,000,000","1,141,000,000","1,093,000,000","976,000,000","823,000,000","663,000,000","642,000,000","643,000,000","561,000,000","576,000,000","520,000,000","490,000,000","456,000,000","342,000,000","340,000,000","334,000,000","332,000,000","320,000,000","340,000,000","298,900,000","258,700,000","186,400,000","207,000,000","219,900,000","165,000,000","150,300,000","221,000,000","132,100,000","123,500,000","117,300,000","105,900,000","98,800,000","94,000,000","96,900,000","83,200,000"
		OperatingGainsLosses,"701,000,000","128,000,000","104,000,000","593,000,000","-124,000,000","-332,000,000","-261,000,000","-274,000,000","-679,000,000","-377,000,000","-511,000,000","-346,000,000","-463,000,000","-122,000,000","-61,000,000","-246,000,000","-87,000,000","-142,000,000","-136,000,000","-781,000,000","-201,000,000","-171,000,000","-252,000,000","-254,000,000","-82,000,000","-143,000,000","-3,164,000,000","-56,000,000","-140,000,000","-214,000,000","-127,000,000","-43,000,000","-47,000,000","73,000,000","89,000,000","-24,000,000","-89,000,000","-189,000,000","4,533,000,000","-615,000,000","-273,000,000","-1,925,000,000","-69,000,000","-765,000,000","-583,000,000","-580,000,000","-388,000,000","-962,000,000","-523,000,000","-538,000,000","-277,000,000","-488,000,000","-474,000,000","-757,000,000","335,000,000","1,468,000,000","139,000,000","119,000,000","-313,000,000","-263,000,000","-119,000,000","-473,000,000","-667,000,000","-432,000,000","-302,000,000","-390,000,000","-5,182,000,000","-284,000,000","-455,000,000","-243,000,000","-208,000,000","-281,000,000","-204,000,000","-138,000,000","-45,000,000","-115,000,000","-188,000,000","-162,000,000","160,000,000","167,000,000","212,000,000","-54,000,000","146,000,000","-213,000,000","-60,000,000","-451,000,000","-188,000,000","-507,000,000","-280,000,000","169,000,000","-281,000,000","-35,000,000","-188,000,000","-53,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"-344,000,000","-80,000,000","-10,000,000","-117,000,000","-137,000,000","-401,000,000","-272,000,000","-304,000,000","-748,000,000","-432,000,000","-515,000,000","-361,000,000","-468,000,000","-130,000,000","-80,000,000","-69,000,000","-102,000,000","-170,000,000","-152,000,000","-213,000,000","-221,000,000","-192,000,000","-275,000,000","-287,000,000","-200,000,000","-186,000,000","-41,000,000","-151,000,000","-183,000,000","-307,000,000","-222,000,000","-136,000,000","-84,000,000","-128,000,000","16,000,000","-63,000,000","-251,000,000","-450,000,000","-438,000,000","-615,000,000","-273,000,000","-1,925,000,000","-69,000,000","-765,000,000","-583,000,000","-580,000,000","-388,000,000","-962,000,000","-523,000,000","-538,000,000","-277,000,000","-488,000,000","-474,000,000","-757,000,000","1,198,000,000","605,000,000","139,000,000","119,000,000","-313,000,000","-263,000,000","-119,000,000","-473,000,000","-806,000,000","-304,000,000","-302,000,000","-379,000,000","-980,000,000","-284,000,000","-455,000,000","-243,000,000",,,,,,,,,,,,,,,,,,,,,"-281,000,000","-35,000,000","-188,000,000","-53,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"4,017,000,000","1,015,000,000","985,000,000","1,035,000,000","982,000,000","962,000,000","1,051,000,000","1,033,000,000","926,000,000","927,000,000","1,039,000,000","983,000,000","952,000,000","931,000,000","954,000,000","945,000,000","929,000,000","926,000,000","942,000,000","920,000,000","901,000,000","896,000,000","1,006,000,000","938,000,000","868,000,000","908,000,000","874,000,000","865,000,000","882,000,000","885,000,000","916,000,000","934,000,000","896,000,000","843,000,000","852,000,000","1,233,000,000","615,000,000","603,000,000","243,000,000","752,000,000","774,000,000","738,000,000","737,000,000","744,000,000","720,000,000","671,000,000","1,285,000,000","136,000,000","620,000,000","623,000,000","1,563,000,000","431,000,000","846,000,000","13,000,000","513,000,000","376,000,000","684,000,000","893,000,000","332,000,000","767,000,000","670,000,000","652,000,000","458,000,000","688,000,000","688,000,000","669,000,000","670,000,000","724,000,000","588,000,000","610,000,000","-1,327,000,000","758,000,000","700,000,000","556,000,000","558,000,000","521,000,000","532,000,000","509,000,000","655,000,000","-427,000,000","860,000,000","838,000,000","1,044,000,000","1,165,000,000","1,152,000,000","1,118,000,000","1,658,000,000","934,000,000","1,045,000,000","687,000,000","829,000,000","877,000,000","799,000,000","822,000,000","1,850,000,000","386,000,000","380,000,000","363,000,000","134,000,000","101,000,000","94,000,000","92,000,000","86,000,000","89,000,000","80,000,000","87,000,000","182,000,000","-30,000,000","64,000,000","88,000,000","91,000,000","84,000,000","100,000,000","74,000,000","47,100,000","36,400,000","22,900,000","18,600,000","25,100,000","24,000,000","25,300,000","22,700,000","29,600,000","31,000,000","28,700,000","31,100,000","33,100,000","34,600,000","29,300,000","27,100,000"
			DepreciationAndAmortization,"4,017,000,000","1,015,000,000","985,000,000","1,035,000,000","982,000,000","962,000,000","1,051,000,000","1,033,000,000","926,000,000","927,000,000","1,039,000,000","983,000,000","952,000,000","931,000,000","954,000,000","945,000,000","929,000,000","926,000,000","942,000,000","920,000,000","901,000,000","896,000,000","1,006,000,000","938,000,000","868,000,000","908,000,000","874,000,000","865,000,000","882,000,000","885,000,000","916,000,000","934,000,000","896,000,000","843,000,000","852,000,000","1,233,000,000","615,000,000","603,000,000","243,000,000","752,000,000","774,000,000","738,000,000","737,000,000","744,000,000","720,000,000","671,000,000","1,285,000,000","136,000,000","620,000,000","623,000,000","1,563,000,000","431,000,000","846,000,000","13,000,000","513,000,000","376,000,000","684,000,000","893,000,000","332,000,000","767,000,000","670,000,000","652,000,000","458,000,000","688,000,000","688,000,000","669,000,000","670,000,000","724,000,000","588,000,000","610,000,000","-1,327,000,000","758,000,000","700,000,000","556,000,000","558,000,000","521,000,000","532,000,000","509,000,000","655,000,000","-427,000,000","860,000,000","838,000,000","1,044,000,000","1,165,000,000","1,152,000,000","1,118,000,000","1,658,000,000","934,000,000","1,045,000,000","687,000,000","829,000,000","877,000,000","799,000,000","822,000,000","1,850,000,000","386,000,000","380,000,000","363,000,000","134,000,000","101,000,000","94,000,000","92,000,000","86,000,000","89,000,000","80,000,000","87,000,000","182,000,000","-30,000,000","64,000,000","88,000,000","91,000,000","84,000,000","100,000,000","74,000,000","47,100,000","36,400,000","22,900,000","18,600,000","25,100,000","24,000,000","25,300,000","22,700,000","29,600,000","31,000,000","28,700,000","31,100,000","33,100,000","34,600,000","29,300,000","27,100,000"
		AssetImpairmentCharge,,"535,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,470,000,000","128,000,000","1,305,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"-5,305,000,000","-11,773,000,000","874,000,000","-12,093,000,000","17,687,000,000","-7,755,000,000","1,318,000,000","-12,171,000,000","87,000,000","14,879,000,000","785,000,000","2,704,000,000","10,305,000,000","3,161,000,000","3,132,000,000","-238,000,000","-7,618,000,000","-2,835,000,000","-694,000,000","713,000,000","446,000,000","-3,421,000,000","1,175,000,000","-2,124,000,000","6,149,000,000","1,800,000,000","-10,049,000,000","1,755,000,000","-367,000,000","2,058,000,000","4,712,000,000","-2,381,000,000","4,822,000,000","-1,574,000,000","2,069,000,000","-3,202,000,000","7,691,000,000","-3,752,000,000","16,659,000,000","-2,209,000,000","-4,697,000,000","329,000,000","1,795,000,000","4,078,000,000","2,216,000,000","1,419,000,000","-4,020,000,000","10,434,000,000","-16,267,000,000","-3,029,000,000","4,120,000,000","10,455,000,000","-13,430,000,000","2,922,000,000","-35,611,000,000","13,082,000,000","-2,414,000,000","8,487,000,000","26,086,000,000","-14,037,000,000","12,553,000,000","-7,297,000,000","-197,355,000,000","191,661,000,000","6,465,000,000","-9,291,000,000","17,844,000,000","8,943,000,000","-2,215,000,000","-307,000,000","20,443,000,000","-5,960,000,000","9,480,000,000","-8,859,000,000","12,658,000,000","-2,671,000,000","7,177,000,000","9,253,000,000","-7,743,000,000","4,365,000,000","15,443,000,000","-6,414,000,000","-9,483,000,000","12,561,000,000","8,130,000,000","-2,246,000,000","338,000,000","-3,009,000,000","-9,900,000,000","1,879,000,000","-3,067,000,000","2,054,000,000","1,778,000,000","-5,517,000,000","-32,183,000,000","16,877,000,000","9,799,000,000","-25,075,000,000","730,000,000","356,000,000","-408,000,000","1,460,000,000","-2,472,000,000","584,000,000","-951,000,000","2,534,000,000","6,626,000,000","-8,746,000,000","-614,000,000","5,712,000,000","-2,283,000,000","-443,000,000","477,000,000","368,000,000","-1,083,700,000","239,200,000","-869,900,000","259,400,000","-94,300,000","-5,500,000","142,700,000","-246,900,000","237,800,000","-339,000,000","-109,700,000","166,300,000","245,300,000","-225,300,000","82,800,000","94,100,000"
		ChangeInWorkingCapital,"5,889,000,000","-8,491,000,000","-3,982,000,000","41,643,000,000","-23,281,000,000","24,484,000,000","-2,440,000,000","2,896,000,000","-3,135,000,000","-50,503,000,000","14,712,000,000","-7,933,000,000","-17,805,000,000","-48,242,000,000","-3,259,000,000","14,750,000,000","1,869,000,000","2,577,000,000","-13,503,000,000","11,070,000,000","-25,168,000,000","-6,093,000,000","16,907,000,000","3,091,000,000","8,577,000,000","-7,810,000,000","2,282,000,000","14,571,000,000","9,523,000,000","-7,166,000,000","16,456,000,000","3,377,000,000","-5,410,000,000","4,830,000,000","-11,431,000,000","11,352,000,000","5,953,000,000","22,173,000,000","-10,022,000,000","-936,000,000","-2,836,000,000","-675,000,000","7,936,000,000","15,056,000,000","-4,985,000,000","-6,354,000,000","9,679,000,000","-35,162,000,000","13,201,000,000","25,814,000,000","-39,661,000,000","-12,589,000,000","-16,422,000,000","-22,105,000,000","41,917,000,000","33,330,000,000","55,834,000,000","-2,802,000,000","9,787,000,000","-58,932,000,000","-41,467,000,000","-16,311,000,000","-13,920,000,000","-1,067,000,000","-12,153,000,000","6,525,000,000","-4,788,000,000","-16,705,000,000","10,007,000,000","-1,816,000,000","-16,952,000,000","-2,743,000,000","-9,096,000,000","-4,636,000,000","-12,751,000,000","-24,776,000,000","-6,434,000,000","-17,339,000,000","18,655,000,000","-2,502,000,000","-4,772,000,000","-2,802,000,000","16,573,000,000","-2,040,000,000","-8,804,000,000","-7,154,000,000","-6,431,000,000","6,476,000,000","-3,145,000,000","-2,109,000,000","-4,208,000,000","402,000,000","3,974,000,000","616,000,000","32,805,000,000","-12,313,000,000","-11,002,000,000","18,185,000,000","1,041,000,000","18,000,000","-241,000,000","-1,728,000,000",,"196,000,000","542,000,000","-2,110,000,000","-6,986,000,000","8,399,000,000","85,000,000","-3,223,000,000","1,378,000,000","-88,000,000","-51,000,000","-515,000,000","-404,000,000","1,417,300,000","-419,500,000","119,200,000","-220,000,000","115,600,000","101,900,000","-186,700,000","-14,200,000","121,700,000","121,300,000","-206,100,000","-160,900,000","226,600,000","-900,000","-61,400,000"
