name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020
TotalRevenue,"179,342,000","50,124,000","46,313,000","43,084,000","39,821,000","36,936,000","33,658,000","30,073,000"
	OperatingRevenue,"179,342,000","50,124,000","46,313,000","43,084,000","39,821,000","36,936,000","33,658,000","30,073,000"
CostOfRevenue,"42,580,000","11,328,000","10,898,000","10,485,000","9,869,000","9,437,000","8,314,000","7,413,000"
GrossProfit,"136,762,000","38,796,000","35,415,000","32,599,000","29,952,000","27,499,000","25,344,000","22,660,000"
OperatingExpense,"163,011,000","48,471,000","44,634,000","36,762,000","33,144,000","29,619,000","29,268,000","23,560,000"
	SellingGeneralAndAdministration,"102,283,000","31,747,000","29,021,000","22,256,000","19,259,000","16,379,000","15,612,000","10,830,000"
		GeneralAndAdministrativeExpense,"36,346,000","10,454,000","11,637,000","7,880,000","6,375,000","4,636,000","4,822,000","2,538,000"
			OtherGandA,"36,346,000","10,454,000","11,637,000","7,880,000","6,375,000","4,636,000","4,822,000","2,538,000"
		SellingAndMarketingExpense,"65,937,000","21,293,000","17,384,000","14,376,000","12,884,000","11,743,000","10,790,000","8,292,000"
	ResearchAndDevelopment,"21,621,000","6,850,000","5,748,000","4,746,000","4,277,000","3,794,000","3,496,000","2,618,000"
	DepreciationAmortizationDepletionIncomeStatement,"39,107,000","9,874,000","9,865,000","9,760,000","9,608,000","9,446,000","10,160,000","10,112,000"
		DepreciationAndAmortizationInIncomeStatement,"39,107,000","9,874,000","9,865,000","9,760,000","9,608,000","9,446,000","10,160,000","10,112,000"
OperatingIncome,"-26,249,000","-9,675,000","-9,219,000","-4,163,000","-3,192,000","-2,120,000","-3,924,000","-900,000"
NetNonOperatingInterestIncomeExpense,"-19,301,000","-1,884,000","-1,915,000","-7,186,000","-8,316,000","-8,454,000","-8,688,000","-9,022,000"
	InterestExpenseNonOperating,"19,301,000","1,884,000","1,915,000","7,186,000","8,316,000","8,454,000","8,688,000","9,022,000"
OtherIncomeExpense,"-17,514,000","-1,411,000","-2,955,000","-9,617,000","-3,531,000","86,000","-3,250,000","-40,000"
	GainOnSaleOfSecurity,,,"0","119,000",,,,
	SpecialIncomeCharges,"-17,432,000","-1,310,000","-2,955,000","-9,736,000","-3,431,000","-38,000","-3,028,000","-40,000"
		RestructuringAndMergernAcquisition,"7,559,000","1,310,000","2,955,000","-137,000","3,431,000","38,000","3,028,000","40,000"
		OtherSpecialCharges,,,"0","9,873,000",,,,
	OtherNonOperatingIncomeExpenses,,"-101,000",,,,"124,000",,
PretaxIncome,"-63,064,000","-12,970,000","-14,089,000","-20,966,000","-15,039,000","-10,488,000","-15,862,000","-9,962,000"
TaxProvision,"762,000","87,000","675,000",,,"0",,
NetIncomeCommonStockholders,"-26,301,000","-8,624,000","-9,699,000","-7,978,000","-25,527,000","0","-51,157,000","0"
	NetIncome,"-49,156,000","-8,624,000","-9,699,000","-15,794,000","-15,039,000","-10,488,000","-15,862,000","-9,962,000"
		NetIncomeIncludingNoncontrollingInterests,"-63,826,000","-13,057,000","-14,764,000","-20,966,000","-15,039,000","-10,488,000","-15,862,000","-9,962,000"
			NetIncomeContinuousOperations,"-63,826,000","-13,057,000","-14,764,000","-20,966,000","-15,039,000","-10,488,000","-15,862,000","-9,962,000"
			NetIncomeFromTaxLossCarryforward,,,,"7,816,000",,,,"9,962,000"
		MinorityInterests,"14,670,000","4,433,000","5,065,000","5,172,000",,"0",,"0"
	OtherunderPreferredStockDividend,"-22,855,000","0","0","-7,816,000",,"-10,488,000",,"-9,962,000"
DilutedNIAvailtoComStockholders,"-26,301,000","-8,624,000","-9,699,000","-7,978,000","-25,527,000","0","-51,157,000","0"
BasicEPS,,"-0.09","-0.1","-0.09",,"0",,"0"
DilutedEPS,,"-0.09","-0.1","-0.09",,"0",,"0"
BasicAverageShares,,"97,158,823","92,551,423","88,263,333",,"87,519,184",,"87,519,184"
DilutedAverageShares,,"97,158,823","92,551,423","88,263,333",,"87,519,184",,"87,519,184"
TotalOperatingIncomeAsReported,"-33,808,000","-10,985,000","-12,174,000","-4,026,000","-6,623,000","-2,158,000","-6,952,000","-940,000"
TotalExpenses,"205,591,000","59,799,000","55,532,000","47,247,000","43,013,000","39,056,000","37,582,000","30,973,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-49,156,000","-8,624,000","-9,699,000","-15,794,000","-15,039,000","-10,488,000","-15,862,000","-9,962,000"
NormalizedIncome,"-38,782,600","-7,838,000","-6,744,000","-6,205,851","-11,632,000","-10,450,000","-12,612,000","-9,922,000"
InterestExpense,"19,301,000","1,884,000","1,915,000","7,186,000","8,316,000","8,454,000","8,688,000","9,022,000"
NetInterestIncome,"-19,301,000","-1,884,000","-1,915,000","-7,186,000","-8,316,000","-8,454,000","-8,688,000","-9,022,000"
EBIT,"-43,763,000","-11,086,000","-12,174,000","-13,780,000","-6,723,000","-2,034,000","-7,174,000","-940,000"
EBITDA,"16,749,000"
ReconciledCostOfRevenue,"21,175,000","5,950,000","5,526,000","5,129,000","4,570,000","4,196,000","3,208,000","2,619,000"
ReconciledDepreciation,"60,512,000","15,252,000","15,237,000","15,116,000","14,907,000","14,687,000","15,266,000","14,906,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-49,156,000","-8,624,000","-9,699,000","-15,794,000","-15,039,000","-10,488,000","-15,862,000","-9,962,000"
TotalUnusualItemsExcludingGoodwill,"-17,289,000","-1,310,000","-2,955,000","-9,617,000","-3,407,000","-38,000","-3,250,000","-40,000"
TotalUnusualItems,"-17,289,000","-1,310,000","-2,955,000","-9,617,000","-3,407,000","-38,000","-3,250,000","-40,000"
NormalizedEBITDA,"34,038,000","5,476,000","6,018,000","10,953,000","11,591,000","12,691,000","11,342,000","14,006,000"
TaxRateForCalcs,"0.4","0.4","0","0.003","0","0","0","0"
TaxEffectOfUnusualItems,"-6,915,600","-524,000","0","-28,851","0","0","0","0"
