name,ttm,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989
OperatingCashFlow,"251,240,000"
	CashFlowFromContinuingOperatingActivities,"251,240,000"
		NetIncomeFromContinuingOperations,"-226,065,000"
		DepreciationAmortizationDepletion,"208,792,000"
			DepreciationAndAmortization,"208,792,000"
		DeferredTax,"-38,030,000"
			DeferredIncomeTax,"-38,030,000"
		StockBasedCompensation,"15,956,000"
		OtherNonCashItems,"28,984,000"
		ChangeInWorkingCapital,"-73,211,000"
InvestingCashFlow,"-71,185,000"
	CashFlowFromContinuingInvestingActivities,"-71,185,000"
		CapitalExpenditureReported,"-119,038,000"
		NetBusinessPurchaseAndSale,"-13,015,000"
			PurchaseOfBusiness,"-13,015,000"
FinancingCashFlow,"-199,990,000"
	CashFlowFromContinuingFinancingActivities,"-199,990,000"
		NetIssuancePaymentsOfDebt,"-197,336,000"
			NetLongTermDebtIssuance,"-70,000,000"
				LongTermDebtPayments,"-70,000,000"
			NetShortTermDebtIssuance,"-127,336,000"
		ProceedsFromStockOptionExercised,"2,554,000"
		NetOtherFinancingCharges,"-5,208,000"
EndCashPosition,"32,398,000"
	ChangesInCash,"-19,935,000"
	BeginningCashPosition,"52,333,000"
InterestPaidSupplementalData,"40,168,000"
CapitalExpenditure,"-119,038,000"
RepaymentOfDebt,"-70,000,000"
FreeCashFlow,"132,202,000"
