name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013
TotalRevenue,"3,019,500,000","685,400,000","846,300,000","766,000,000","721,800,000","685,100,000","848,600,000","763,000,000","658,000,000","587,000,000","736,800,000","719,000,000","647,200,000","556,400,000","571,900,000","457,200,000","392,800,000","374,400,000","573,300,000","465,100,000","372,000,000","359,000,000","559,600,000","432,400,000","361,000,000","334,000,000","506,800,000","399,100,000","374,300,000","356,900,000","501,300,000","486,700,000","411,700,000","373,400,000","568,600,000"
	OperatingRevenue,"3,019,500,000","685,400,000","846,300,000","766,000,000","721,800,000","685,100,000","848,600,000","763,000,000","658,000,000","587,000,000","736,800,000","719,000,000","647,200,000","556,400,000","524,300,000","407,800,000","350,100,000","330,300,000","524,500,000","409,400,000","325,800,000","309,900,000","503,100,000","729,200,000","228,600,000","199,200,000","341,000,000","845,400,000","233,900,000","224,400,000","327,900,000","317,800,000","256,500,000","222,800,000","370,500,000"
CostOfRevenue,"1,916,500,000","447,000,000","534,700,000","486,300,000","448,500,000","414,600,000","510,700,000","481,200,000","394,800,000","351,400,000","435,500,000","431,200,000","400,900,000","362,200,000","296,400,000","249,200,000","216,700,000","205,900,000","295,000,000","251,300,000","214,000,000","191,100,000","288,000,000","245,100,000","207,300,000","192,400,000","277,000,000","216,000,000","203,500,000","188,400,000","267,500,000","252,000,000","219,400,000","211,600,000","307,000,000"
GrossProfit,"1,103,000,000","238,400,000","311,600,000","279,700,000","273,300,000","270,500,000","337,900,000","281,800,000","263,200,000","235,600,000","301,300,000","287,800,000","246,300,000","194,200,000","275,500,000","208,000,000","176,100,000","168,500,000","278,300,000","213,800,000","158,000,000","167,900,000","271,600,000","187,300,000","153,700,000","141,600,000","229,800,000","183,100,000","170,800,000","168,500,000","233,800,000","234,700,000","192,300,000","161,800,000","261,600,000"
OperatingExpense,"737,000,000","166,100,000","197,900,000","188,000,000","185,000,000","175,200,000","196,800,000","196,500,000","172,800,000","161,400,000","191,600,000","191,800,000","185,800,000","187,200,000","154,200,000","147,800,000","142,800,000","133,300,000","144,600,000","149,300,000","111,300,000","114,300,000","124,000,000","140,200,000","116,400,000","107,900,000","119,900,000","142,900,000","149,800,000","139,600,000","151,200,000","149,800,000","127,000,000","113,600,000","147,900,000"
	SellingGeneralAndAdministration,"641,500,000","143,000,000","173,800,000","163,100,000","161,600,000","150,900,000","173,700,000","172,500,000","150,100,000","138,900,000","168,900,000","169,600,000","161,900,000","166,000,000","145,500,000","138,200,000","134,800,000","125,100,000","136,500,000","140,500,000","103,400,000","106,200,000","115,600,000","129,900,000","109,800,000","101,500,000","113,800,000","137,100,000","143,300,000","133,200,000","145,000,000","142,500,000","121,000,000","107,800,000","141,700,000"
		GeneralAndAdministrativeExpense,"484,800,000","123,400,000","122,100,000","121,800,000","117,500,000","123,800,000","124,100,000","132,300,000","112,800,000","116,100,000","122,100,000","142,200,000","127,600,000","141,300,000","104,600,000","106,400,000","111,900,000","104,200,000","99,200,000","95,500,000","83,200,000","89,600,000","81,300,000","98,500,000","87,000,000","83,400,000","83,700,000","103,800,000","108,200,000","103,700,000","110,600,000","110,900,000","93,300,000","86,900,000","100,200,000"
			OtherGandA,"484,800,000","123,400,000","122,100,000","121,800,000","117,500,000","123,800,000","124,100,000","132,300,000","112,800,000","116,100,000","122,100,000","142,200,000","127,600,000","141,300,000","104,600,000","106,400,000","111,900,000","104,200,000","99,200,000","95,500,000","83,200,000","89,600,000","81,300,000","98,500,000","87,000,000","83,400,000","83,700,000","103,800,000","108,200,000","103,700,000","110,600,000","110,900,000","93,300,000","86,900,000","100,200,000"
		SellingAndMarketingExpense,"156,700,000","19,600,000","51,700,000","41,300,000","44,100,000","27,100,000","49,600,000","40,200,000","37,300,000","22,800,000","46,800,000","27,400,000","34,300,000","24,700,000","40,900,000","31,800,000","22,900,000","20,900,000","37,300,000","45,000,000","20,200,000","16,600,000","34,300,000","31,400,000","22,800,000","18,100,000","30,100,000","33,300,000","35,100,000","29,500,000","34,400,000","31,600,000","27,700,000","20,900,000","41,500,000"
	ResearchAndDevelopment,"34,700,000","7,900,000","8,900,000","9,700,000","8,200,000","9,000,000","7,600,000","9,800,000","8,400,000","8,300,000","8,900,000","9,100,000","9,500,000","8,700,000","5,500,000","6,500,000","5,200,000","5,400,000","5,300,000","6,000,000","5,100,000","5,100,000","5,800,000","7,500,000","6,600,000","6,400,000","6,100,000","5,800,000","6,500,000","6,400,000","6,200,000","7,300,000","6,000,000","5,800,000","6,200,000"
	DepreciationAmortizationDepletionIncomeStatement,"60,800,000","15,200,000","15,200,000","15,200,000","15,200,000","15,300,000","15,500,000","14,200,000","14,300,000","14,200,000","13,800,000","13,100,000","14,400,000","12,500,000","3,200,000","3,100,000","2,800,000","2,800,000","2,800,000","2,800,000","2,800,000","3,000,000","2,600,000","2,800,000",,,,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,"60,800,000","15,200,000","15,200,000","15,200,000","15,200,000","15,300,000","15,500,000","14,200,000","14,300,000","14,200,000","13,800,000","13,100,000","14,400,000","12,500,000","3,200,000","3,100,000","2,800,000","2,800,000","2,800,000","2,800,000","2,800,000","3,000,000","2,600,000","2,800,000",,,,,,,,,,,
			Amortization,"60,800,000","15,200,000","15,200,000","15,200,000","15,200,000","15,300,000","15,500,000","14,200,000","14,300,000","14,200,000","13,800,000","13,100,000","14,400,000","12,500,000","3,200,000","3,100,000","2,800,000","2,800,000","2,800,000","2,800,000","2,800,000","3,000,000","2,600,000","2,800,000",,,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,"60,800,000","15,200,000","15,200,000","15,200,000","15,200,000","15,300,000","15,500,000","14,200,000","14,300,000","14,200,000","13,800,000","13,100,000","14,400,000","12,500,000","3,200,000","3,100,000","2,800,000","2,800,000","2,800,000","2,800,000","2,800,000","3,000,000","2,600,000","2,800,000",,,,,,,,,,,
OperatingIncome,"366,000,000","72,300,000","113,700,000","91,700,000","88,300,000","95,300,000","141,100,000","85,300,000","90,400,000","74,200,000","109,700,000","96,000,000","60,500,000","7,000,000","121,300,000","60,200,000","33,300,000","35,200,000","133,700,000","64,500,000","46,700,000","53,600,000","147,600,000","47,100,000","37,300,000","33,700,000","109,900,000","40,200,000","21,000,000","28,900,000","82,600,000","84,900,000","65,300,000","48,200,000","113,700,000"
NetNonOperatingInterestIncomeExpense,"-149,800,000","-38,000,000","-36,800,000","-36,600,000","-38,400,000","-38,900,000","-47,200,000","-46,400,000","-50,600,000","-47,100,000","-50,900,000","-42,300,000","-51,600,000","-76,500,000","-48,200,000","-44,200,000","-17,700,000","-16,500,000","-13,400,000","-13,400,000","-13,300,000","-13,100,000","-13,300,000","-15,200,000","-13,100,000","-13,100,000","-12,900,000","-12,700,000","-37,500,000","-15,200,000","-12,500,000","-13,300,000","-9,400,000","-14,700,000","-15,300,000"
	InterestIncomeNonOperating,"900,000","300,000","200,000","200,000","200,000","200,000","100,000","200,000","200,000","100,000","100,000","6,400,000","300,000","700,000",,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"150,700,000","38,300,000","37,000,000","36,800,000","38,600,000","39,100,000","47,300,000","46,000,000","50,800,000","47,200,000","51,000,000","48,700,000","51,900,000","77,200,000","48,200,000","50,800,000","17,700,000","16,500,000","13,400,000","13,400,000","13,300,000","13,100,000","13,300,000","15,200,000","13,100,000","13,100,000","12,900,000","12,700,000","37,500,000","15,200,000","12,500,000","13,300,000","9,400,000","14,700,000","15,300,000"
OtherIncomeExpense,"-31,100,000","-6,300,000","-400,000","1,900,000","-26,300,000","-70,100,000","-6,600,000","-90,700,000","-900,000","-5,200,000","-100,000","-6,000,000","500,000","-4,500,000","16,900,000","-9,100,000","15,900,000","-900,000","-1,300,000","-1,700,000","-2,900,000","18,800,000","-200,000","-5,400,000","-500,000","400,000","-2,500,000","2,600,000","-24,000,000","-85,400,000","11,300,000","-4,100,000","-6,700,000","-13,200,000","-20,200,000"
	GainOnSaleOfSecurity,"-4,900,000","100,000","-1,300,000","-4,600,000","900,000","-500,000","-1,300,000","-700,000","-2,900,000","-5,500,000","-1,800,000","2,700,000","-600,000","-5,300,000",,"7,100,000","4,600,000",,,"0","1,700,000","15,200,000",,,,,,,,,,,,,
	SpecialIncomeCharges,"-31,800,000","-7,500,000","0","3,300,000","-27,600,000","-70,000,000","-5,700,000","-95,900,000","0","0","1,000,000","200,000","700,000","700,000",,"0",,"0",,"0","0","2,500,000","1,300,000","-4,800,000","-900,000","500,000","-3,100,000","-3,900,000","-29,800,000","-88,700,000","8,500,000","-4,700,000","-1,900,000","-17,700,000","-19,200,000"
		RestructuringAndMergernAcquisition,,,"0",,,,,,,,,,,,,"0",,"0",,"0","0","-2,500,000","-1,300,000","4,800,000","900,000","-500,000","3,100,000","3,900,000","29,800,000","23,500,000","-8,500,000","4,700,000","1,900,000","17,700,000","19,200,000"
		OtherSpecialCharges,"35,100,000","7,500,000",,"0","27,600,000","70,000,000","5,700,000","85,800,000",,,,"-200,000","-700,000","-700,000",,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,"0","0","-65,200,000",,,"0",,
		GainOnSaleOfPPE,,,,"3,300,000",,,,"0","0","0","1,000,000",,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"5,600,000","1,100,000","900,000","3,200,000","400,000","400,000","400,000","-5,000,000","2,000,000","300,000","700,000","-5,000,000","1,100,000","800,000","16,900,000","-2,100,000","11,300,000","-900,000","-1,300,000","-1,700,000","-4,600,000","1,100,000","-1,500,000","-600,000","400,000","-100,000","600,000","6,500,000","5,800,000","3,300,000","2,800,000","600,000","-4,800,000","4,500,000","-1,000,000"
PretaxIncome,"185,100,000","28,000,000","76,500,000","57,000,000","23,600,000","-13,700,000","87,300,000","-51,800,000","38,900,000","21,900,000","58,700,000","47,700,000","9,400,000","-74,000,000","90,000,000","6,900,000","31,500,000","17,800,000","119,000,000","49,400,000","30,500,000","59,300,000","134,100,000","26,500,000","23,700,000","21,000,000","94,500,000","30,100,000","-40,500,000","-71,700,000","81,400,000","67,500,000","49,200,000","20,300,000","78,200,000"
TaxProvision,"2,100,000","9,000,000","16,500,000","-26,200,000","2,800,000","-3,500,000","20,200,000","-10,100,000","9,900,000","8,200,000","12,900,000","700,000","200,000","-11,700,000","19,200,000","5,400,000","7,700,000","10,000,000","58,600,000","15,300,000","5,600,000","12,400,000","38,500,000","4,900,000","-500,000","4,600,000","29,000,000","7,000,000","-20,900,000","-2,500,000","19,700,000","21,000,000","12,900,000","3,800,000","20,200,000"
NetIncomeCommonStockholders,"170,900,000","19,000,000","56,000,000","79,100,000","16,800,000","-14,300,000","63,100,000","-55,600,000","25,800,000","-121,800,000","42,100,000","41,900,000","3,000,000","-76,600,000","70,800,000","1,500,000","23,800,000","7,800,000","60,400,000","34,100,000","24,900,000","46,900,000","95,600,000","21,600,000","24,200,000","16,400,000","65,500,000","23,100,000","-19,600,000","-69,200,000","61,700,000","46,500,000","36,300,000","16,500,000","58,000,000"
