name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005
TotalAssets,"2,195,600,000","2,127,900,000","1,833,900,000","1,840,300,000","1,868,000,000","1,808,300,000","1,807,500,000","1,821,500,000","1,862,300,000","1,857,800,000","2,161,300,000","2,207,100,000","2,270,400,000","2,087,500,000","2,177,700,000","2,144,500,000","2,606,100,000","2,688,800,000","2,813,400,000","2,788,500,000","2,748,200,000","2,725,200,000","2,840,100,000","2,906,800,000","2,998,600,000","2,944,700,000","3,079,000,000","3,233,200,000","3,399,600,000","3,119,800,000","3,332,000,000","3,261,100,000","3,217,600,000","2,688,100,000","2,641,000,000","2,684,200,000","2,499,900,000","2,253,045,000","2,239,161,000","2,111,158,000","1,799,419,000","1,732,058,000","1,641,596,000","1,196,224,000","1,108,398,000","1,016,672,000","1,038,619,000","1,030,087,000","986,357,000","1,031,856,000","1,048,032,000","1,058,940,000","1,102,982,000","1,081,062,000","1,091,490,000","1,113,330,000","1,059,573,000","678,857,000","577,102,000","554,262,000","525,085,000","530,174,000","506,842,000","392,825,000","349,459,000","399,717,000","444,896,000"
	CurrentAssets,"691,800,000","632,600,000","565,500,000","591,000,000","602,600,000","534,900,000","541,000,000","536,700,000","544,400,000","512,100,000","710,500,000","730,700,000","755,700,000","670,000,000","735,300,000","689,100,000","1,120,300,000","1,191,500,000","833,700,000","769,300,000","702,200,000","640,900,000","724,300,000","763,700,000","675,100,000","609,000,000","734,600,000","892,900,000","1,118,900,000","906,500,000","1,192,400,000","1,259,600,000","1,284,400,000","974,400,000","1,031,900,000","1,094,400,000","965,800,000","833,946,000","963,055,000","861,503,000","814,275,000","778,644,000","686,633,000","483,390,000","406,004,000","309,111,000","320,008,000","304,421,000","264,589,000","299,643,000","303,816,000","302,706,000","339,255,000","305,151,000","311,710,000","328,439,000","321,306,000","229,284,000","220,261,000","256,309,000","288,795,000","335,209,000","344,468,000","244,733,000","218,312,000","258,907,000","309,006,000"
		CashCashEquivalentsAndShortTermInvestments,"10,700,000","38,100,000","10,800,000","34,500,000","114,200,000","109,400,000","109,400,000","105,400,000","103,700,000","19,100,000","164,200,000","173,500,000","152,900,000","155,700,000","65,500,000","38,800,000","146,600,000","164,300,000","26,500,000","26,600,000","4,600,000","4,200,000","17,800,000","32,200,000","7,200,000","5,600,000","6,200,000","11,700,000","272,800,000","8,500,000","7,700,000","14,600,000","179,600,000","121,100,000","133,900,000","163,200,000","10,500,000","32,174,000","190,538,000","73,343,000","6,493,000","58,566,000","2,586,000","14,884,000","47,324,000","37,000","88,000","999,000","37,000","49,000","2,567,000","64,000","28,000","48,000","107,000","454,000","50,000","35,000","28,000","22,442,000","63,268,000","80,955,000","100,282,000","563,000","85,000","12,173,000","2,754,000"
			CashAndCashEquivalents,"10,700,000","38,100,000","10,800,000","34,500,000","114,200,000","109,400,000","109,400,000","105,400,000","103,700,000","19,100,000","164,200,000","173,500,000","152,900,000","155,700,000","65,500,000","38,800,000","146,600,000","164,300,000","26,500,000","26,600,000","4,600,000","4,200,000","17,800,000","32,200,000","7,200,000","5,600,000","6,200,000","11,700,000","272,800,000","8,500,000","7,700,000","14,600,000","179,600,000","121,100,000","133,900,000","163,200,000","10,500,000","32,174,000","190,538,000","73,343,000","6,416,000","64,000","2,586,000","14,884,000","47,324,000","37,000","88,000","67,000","37,000","49,000","2,567,000","64,000","28,000","48,000","107,000","454,000","50,000","35,000","28,000","22,442,000","63,268,000","80,955,000","100,282,000","563,000","85,000","12,173,000","2,754,000"
				CashEquivalents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,600,000","180,100,000","124,800,000","136,600,000","163,900,000","12,900,000","40,133,000","194,487,000","73,343,000",,,"2,586,000","14,884,000","47,324,000",,,,,,,,,,,,,,,,,,,,,,
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0",,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","77,000","58,502,000",,,,"0","0","932,000",,,,,,,,,,,,,,,,,,,
		Receivables,"332,700,000","253,000,000","235,000,000","251,500,000","219,300,000","160,400,000","175,000,000","158,000,000","187,000,000","188,500,000","240,700,000","259,600,000","265,800,000","198,000,000","281,000,000","302,400,000","280,700,000","354,100,000","341,700,000","289,300,000","246,200,000","238,700,000","280,100,000","270,200,000","231,100,000","210,700,000","283,200,000","310,200,000","320,600,000","349,800,000","461,600,000","458,100,000","394,500,000","263,300,000","302,000,000","307,200,000","312,400,000","226,783,000","264,141,000","248,585,000","291,568,000","212,065,000","232,994,000","206,185,000","185,256,000","157,961,000","164,698,000","150,182,000","140,297,000","122,768,000","128,259,000","113,725,000","102,318,000","109,556,000","219,136,000","211,377,000","172,322,000","113,997,000","117,159,000","128,787,000","107,648,000","99,000,000","121,720,000","133,655,000","113,617,000","115,294,000","123,593,000"
			AccountsReceivable,"306,100,000","216,800,000","218,400,000","227,200,000","198,600,000","152,400,000","161,100,000","141,700,000","176,000,000","175,000,000","216,000,000","232,000,000","241,800,000","177,700,000","259,400,000","269,900,000","240,900,000","265,400,000","338,800,000","277,500,000","240,400,000","216,400,000","239,400,000","242,600,000","209,100,000","195,300,000","259,700,000","295,800,000","307,300,000","326,000,000","452,100,000","446,300,000","388,600,000","250,300,000","294,900,000","298,100,000","305,800,000","219,314,000","264,141,000","247,387,000","291,568,000","212,065,000","198,888,000","203,749,000","185,256,000","157,961,000","164,698,000","150,182,000","140,297,000","122,768,000","128,259,000","113,725,000","102,318,000","103,962,000","219,136,000","211,377,000","168,802,000","113,997,000","117,159,000","128,787,000","107,648,000","99,000,000","115,461,000","133,655,000","110,931,000","109,757,000","111,825,000"
				GrossAccountsReceivable,"308,900,000","218,800,000","219,600,000","228,600,000","199,700,000","153,200,000",,,,"175,900,000",,,,"179,200,000",,,,"272,400,000",,,,"217,300,000",,,,"197,300,000",,,,"327,600,000",,,,"251,500,000",,,,"220,464,000",,,,"212,990,000",,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-2,800,000","-2,000,000","-1,200,000","-1,400,000","-1,100,000","-800,000",,,,"-900,000",,,,"-1,500,000",,,,"-7,000,000",,,,"-900,000",,,,"-2,000,000",,,,"-1,600,000",,,,"-1,200,000",,,,"-1,150,000",,,,"-925,000",,,,,,,,,,,,,,,,,,,,,,,,,
