name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalAssets,"1,180,255,000","1,198,482,000","1,221,700,000","1,216,665,000","1,250,737,000","1,306,393,000","1,411,910,000","1,560,084,000","1,577,561,000","1,418,943,000","1,430,347,000","1,564,839,000","1,535,968,000","1,460,313,000","1,431,649,000","1,442,194,000","1,485,761,000","1,455,452,000","1,459,441,000","1,449,135,000","1,429,192,000","1,426,286,000","1,442,077,000","1,465,507,000","1,463,952,000","1,441,205,000","1,223,704,000","1,216,003,000","1,193,653,000","1,201,205,000","1,226,302,000","1,245,573,000","1,147,839,000","1,140,631,000","1,164,164,000","1,151,178,000","1,136,066,000","1,096,993,000","1,098,977,000","1,017,077,000","1,022,311,000","996,398,000","906,195,000","887,160,000","893,801,000","895,757,000","860,111,000","836,319,000","784,410,000","773,067,000","773,155,000","770,552,000","786,316,000","762,613,000","765,417,000","757,799,000","629,980,000","634,863,000","682,916,000","678,505,000","647,165,000","630,413,000","628,016,000","624,090,000","617,452,000","598,497,000","610,964,000","563,629,000","576,490,000","562,331,000","551,992,000","562,466,000","555,002,000","528,311,000","542,559,000","552,461,000","551,147,000","535,540,000","532,321,000","488,405,000","518,099,000","521,946,000","523,054,000","520,354,000","537,093,000","553,830,000","557,665,000","551,851,000","539,850,000","534,200,000","561,100,000","569,700,000","577,100,000","587,200,000","566,800,000","576,100,000","579,100,000","598,200,000","552,000,000","586,000,000","540,400,000","521,700,000","547,400,000","529,400,000","529,600,000","500,100,000","520,400,000","481,700,000","479,600,000","442,900,000","472,400,000","461,200,000","457,100,000","440,200,000","476,200,000","467,300,000","458,800,000","443,400,000","442,300,000","428,900,000","431,200,000","421,900,000","430,100,000","434,300,000","431,100,000","443,700,000","458,100,000","459,400,000","452,900,000","441,100,000","420,400,000","372,300,000","315,600,000","226,000,000"
	CurrentAssets,"536,396,000","546,543,000","544,975,000","529,226,000","557,485,000","597,974,000","708,632,000","808,941,000","825,198,000","936,488,000","953,758,000","786,028,000","768,967,000","773,105,000","737,952,000","733,547,000","761,656,000","747,869,000","732,898,000","724,755,000","705,128,000","698,553,000","701,479,000","717,428,000","695,091,000","676,035,000","679,756,000","669,792,000","653,619,000","662,256,000","705,942,000","715,422,000","674,653,000","665,205,000","673,531,000","674,002,000","659,712,000","618,045,000","639,717,000","627,085,000","627,061,000","600,102,000","588,276,000","575,720,000","580,776,000","584,953,000","552,637,000","536,273,000","516,569,000","482,603,000","484,351,000","482,969,000","511,851,000","486,516,000","518,714,000","513,663,000","484,521,000","491,629,000","559,695,000","520,618,000","491,964,000","477,920,000","483,796,000","482,542,000","478,239,000","458,808,000","476,003,000","450,227,000","465,000,000","450,335,000","444,234,000","452,810,000","446,122,000","418,851,000","431,307,000","439,412,000","438,453,000","414,245,000","428,465,000","411,163,000","439,024,000","442,651,000","452,999,000","452,581,000","467,614,000","482,000,000","487,055,000","479,250,000","466,925,000","460,100,000","492,800,000","501,300,000","507,500,000","516,500,000","498,600,000","508,300,000","511,600,000","535,300,000","467,800,000","502,500,000","456,300,000","434,100,000","457,500,000","437,600,000","437,000,000","404,900,000","418,100,000","378,200,000","376,300,000","339,000,000","351,600,000","337,800,000","333,800,000","316,600,000","349,700,000","351,600,000","350,600,000","334,600,000","334,500,000","320,900,000","321,800,000","310,000,000","317,300,000","320,000,000","314,900,000","327,000,000","340,100,000","339,900,000","332,300,000","319,500,000","298,200,000","256,800,000","208,200,000","189,400,000"
		CashCashEquivalentsAndShortTermInvestments,"129,097,000","140,800,000","121,458,000","98,362,000","120,724,000","104,377,000","152,288,000","235,608,000","270,713,000","471,540,000","509,990,000","17,016,000","28,356,000","27,711,000","26,222,000","27,640,000","30,050,000","36,904,000","35,429,000","27,766,000","24,684,000","41,205,000","25,551,000","20,210,000","18,033,000","16,462,000","11,579,000","11,524,000","10,067,000","12,411,000","9,760,000","11,676,000","7,987,000","10,384,000","11,052,000","8,707,000","15,109,000","16,593,000","12,241,000","15,099,000","15,596,000","14,985,000","15,220,000","19,738,000","15,680,000","32,232,000","11,946,000","7,136,000","18,346,000","18,007,000","16,620,000","12,419,000","11,000,000","8,161,000","14,834,000","13,570,000","28,349,000","73,898,000","14,484,000","12,902,000","9,930,000","12,720,000","12,307,000","13,323,000","13,709,000","12,998,000","10,830,000","10,048,000","12,136,000","12,369,000","9,550,000","10,645,000","9,825,000","7,130,000","8,005,000","8,197,000","8,224,000","5,571,000","7,755,000","13,213,000","7,608,000","30,834,000","20,792,000","39,057,000","35,344,000","48,157,000","63,156,000","58,664,000","61,180,000","76,200,000","87,600,000","99,200,000","87,600,000","65,100,000","62,000,000","51,200,000","65,700,000","110,000,000","10,000,000","57,200,000","5,200,000","5,400,000","5,300,000","4,300,000","5,200,000","4,100,000","3,200,000","3,100,000","4,000,000","3,700,000","1,500,000","3,400,000","2,900,000","3,800,000","2,900,000","2,800,000","1,900,000","2,500,000","2,300,000","3,900,000","5,100,000","3,300,000","2,900,000","6,200,000","5,400,000","3,200,000","5,400,000","6,500,000","6,300,000","8,700,000","10,100,000","15,400,000","1,800,000","35,800,000"
			CashAndCashEquivalents,"129,097,000","140,800,000","121,458,000","98,362,000","120,724,000","104,377,000","152,288,000","235,608,000","270,713,000","471,540,000","509,990,000","17,016,000","28,356,000","27,711,000","26,222,000","27,640,000","30,050,000","36,904,000","35,429,000","27,766,000","24,684,000","41,205,000","25,551,000","20,210,000","18,033,000","16,462,000","11,579,000","11,524,000","10,067,000","12,411,000","9,760,000","11,676,000","7,987,000","10,384,000","11,052,000","8,707,000","15,109,000","16,593,000","12,241,000","15,099,000","15,596,000","14,985,000","15,220,000","19,738,000","15,680,000","32,232,000","11,946,000","7,136,000","18,346,000","18,007,000","16,620,000","12,419,000","11,000,000","8,161,000","14,834,000","13,570,000","28,349,000","73,898,000","14,484,000","12,902,000","9,930,000","12,720,000","12,307,000","13,323,000","13,709,000","12,998,000","10,830,000","10,048,000","12,136,000","12,369,000","9,550,000","10,645,000","9,825,000","7,130,000","8,005,000","8,197,000","8,224,000","5,571,000","7,755,000","13,213,000","7,608,000","30,834,000","20,792,000","39,057,000","35,344,000","48,157,000","63,156,000","58,664,000","61,180,000","76,200,000","87,600,000","99,200,000","87,600,000","65,100,000","62,000,000","51,200,000","65,700,000","110,000,000","10,000,000","57,200,000","5,200,000","5,400,000","5,300,000","4,300,000","5,200,000","4,100,000","3,200,000","3,100,000","4,000,000","3,700,000","1,500,000","3,400,000","2,900,000","3,800,000","2,900,000","2,800,000","1,900,000","2,500,000","2,300,000","3,900,000","5,100,000","3,300,000","2,900,000","6,200,000","5,400,000","3,200,000","5,400,000","6,500,000","6,300,000","8,700,000","10,100,000","15,400,000","1,800,000","35,800,000"
		Receivables,"168,184,000","185,878,000","209,673,000","213,913,000","216,929,000","262,451,000","312,389,000","307,626,000","304,570,000","278,106,000","249,467,000","219,573,000","382,082,000","411,707,000","363,721,000","375,497,000","398,678,000","316,340,000","280,440,000","270,094,000","256,160,000","236,929,000","248,474,000","267,674,000","252,778,000","241,693,000","236,606,000","231,990,000","218,899,000","234,648,000","262,364,000","256,432,000","227,463,000","208,170,000","216,223,000","224,989,000","207,889,000","180,798,000","210,488,000","211,891,000","207,589,000","190,608,000","193,442,000","189,374,000","194,102,000","176,040,000","178,190,000","170,755,000","145,010,000","135,423,000","146,082,000","137,228,000","147,488,000","173,847,000","210,743,000","211,577,000","180,796,000","158,435,000","179,891,000","218,740,000","203,104,000","189,328,000","203,263,000","200,388,000","189,954,000","176,285,000","202,565,000","190,654,000","202,516,000","190,141,000","207,173,000","216,438,000","209,442,000","194,286,000","217,400,000","209,251,000","217,515,000","201,049,000","218,917,000","207,483,000","209,841,000","186,798,000","208,396,000","186,331,000","216,197,000","212,374,000","198,991,000","198,645,000","189,136,000","156,200,000","162,800,000","159,600,000","186,200,000","213,100,000","194,100,000","212,700,000","211,000,000","191,200,000","229,700,000","201,900,000","205,700,000","185,500,000","210,000,000","198,200,000","192,500,000","177,900,000","185,300,000","165,100,000","165,800,000","146,400,000","155,900,000","157,400,000","162,500,000","165,600,000","186,300,000","178,300,000","182,700,000","178,700,000","180,500,000","179,300,000","182,200,000","170,400,000","176,400,000","169,800,000","170,600,000","189,700,000","190,800,000","193,200,000","191,000,000","183,000,000","158,300,000","132,200,000","109,400,000","79,600,000"
			AccountsReceivable,"69,111,000","70,763,000","76,785,000","92,846,000","98,887,000","150,593,000","175,311,000","172,317,000","167,543,000","149,357,000","121,707,000","101,389,000","262,315,000","303,528,000","238,019,000","252,215,000","291,979,000","286,133,000","250,227,000","233,258,000","221,822,000","211,275,000","235,599,000","259,578,000","245,246,000","232,971,000","233,597,000","232,333,000","213,673,000","214,556,000","229,891,000","236,971,000","218,312,000","202,507,000","216,568,000","225,582,000","208,481,000","181,234,000","208,937,000","211,891,000","207,589,000","190,081,000","193,442,000","186,812,000","194,102,000","173,620,000","176,789,000","167,215,000","145,010,000","135,423,000","145,146,000","137,228,000","146,420,000","173,847,000","210,743,000","211,577,000","180,796,000","158,435,000","179,891,000","216,684,000","203,104,000","189,328,000","203,263,000","200,388,000","189,954,000","176,285,000","202,565,000","190,654,000","202,516,000","190,141,000","207,173,000","216,438,000","209,442,000","193,243,000","211,350,000","209,251,000","217,515,000","195,857,000","218,917,000","200,365,000","209,841,000","186,798,000","208,396,000","186,331,000","216,197,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,,,,,,,"175,311,000","172,317,000","167,543,000","149,357,000","121,707,000","101,389,000","262,315,000","303,528,000","238,019,000","252,215,000","291,979,000","286,133,000","250,227,000","233,258,000","221,822,000","211,275,000","235,599,000","259,578,000","245,246,000","232,971,000","233,597,000","232,333,000","213,673,000","214,556,000","229,891,000","236,971,000","218,312,000","202,507,000","216,568,000","225,582,000","208,481,000","181,234,000","211,710,000","214,934,000",,"193,375,000","197,364,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,,,,,,,"-1,614,000","-1,436,000","-1,400,000","-1,246,000","-2,087,000","-2,083,000","-3,433,000","-4,114,000","-4,406,000","-4,063,000","-4,225,000","-4,134,000","-4,160,000","-4,154,000","-3,997,000","-4,123,000","-3,220,000","-3,447,000","-2,866,000","-2,989,000","-4,163,000","-3,689,000","-3,648,000","-3,208,000","-4,149,000","-3,857,000","-3,763,000","-3,827,000","-3,485,000","-3,377,000","-3,302,000","-3,148,000","-2,773,000","-3,043,000",,"-3,294,000","-3,922,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,,,,,,,,,,,,,,"1,752,000",,,,"2,889,000",,,,"6,065,000",,,"561,000","3,591,000","3,493,000",,,"0","3,329,000","311,000","0","2,297,000",,,,"0","0","0","0","527,000","0","2,562,000","0","2,420,000","1,401,000","3,540,000",,"0","936,000","0","1,068,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"100,409,000","116,662,000","134,519,000","122,661,000","119,647,000","113,866,000","138,692,000","136,745,000","138,427,000","129,995,000","129,847,000","120,267,000","123,200,000","110,541,000","130,108,000","127,345,000","110,924,000","31,452,000","34,373,000","40,990,000","38,335,000","23,712,000","16,095,000","11,543,000","9,837,000","8,120,000","3,679,000","3,346,000","8,874,000","23,300,000","33,293,000","23,007,000","12,914,000","7,193,000","3,140,000","2,784,000","2,710,000","2,712,000","1,551,000",,,,,,,,,,,,,,,,,,,,,"2,056,000",,,,,,,,,,,,,,"1,043,000","6,050,000",,,"5,192,000",,"7,118,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
