name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
TotalAssets,"1,829,547,000","1,869,778,000","1,906,387,000","1,896,311,000","1,494,413,000","988,331,000","959,428,000","945,485,000","732,247,000","709,506,000","711,155,000","696,667,000","533,343,000","505,015,000","455,139,000","345,783,000","349,272,000","343,340,000","343,895,000","339,880,000","343,637,000","337,118,000","355,427,000","351,556,000","346,844,000","367,955,000","83,741,000","82,966,000","81,158,000","81,106,000","78,820,000","43,638,000","42,319,000","39,916,000","35,230,000","34,459,000","33,616,000","30,071,000","29,302,000","28,001,000","26,440,000","19,949,000","17,485,000","16,658,000","15,400,000","13,651,000","14,281,000","14,651,000","14,218,000","12,945,300","12,917,479","9,381,839","8,817,160","7,295,375","8,027,418","7,665,656","6,221,899","6,520,900","6,323,039","6,513,303","4,272,023","3,131,948","2,971,355","2,323,402","2,032,082","1,080,104","998,653","793,440","727,188","591,999","756,988","627,135","530,871","507,039","484,128","488,912","479,727","447,839","468,449","316,479","203,842","81,343","310","80","500","186","3,808","213,754","267,490"
	CurrentAssets,"651,100,000","681,508,000","709,930,000","721,795,000","942,732,000","448,730,000","422,375,000","419,000,000","215,442,000","290,738,000","292,001,000","276,345,000","115,945,000","103,668,000","194,270,000","83,259,000","87,771,000","84,963,000","85,747,000","83,357,000","84,581,000","78,825,000","92,559,000","87,509,000","81,203,000","99,028,000","60,857,000","59,601,000","57,331,000","58,742,000","57,243,000","28,082,000","28,147,000","27,491,000","23,827,000","23,163,000","22,743,000","18,581,000","17,121,000","16,556,000","15,988,000","13,178,000","12,313,000","12,023,000","10,754,000","8,738,000","9,185,000","9,522,000","9,250,000","8,520,136","8,630,580","6,102,969","5,887,344","4,355,569","5,257,185","5,194,477","3,940,988","4,152,242","4,295,698","4,488,237","2,822,851","1,895,558","1,767,499","1,464,991","1,282,833","680,552","541,935","359,684","314,963","196,282","407,056","253,692","132,721","102,132","109,466","115,167","99,967","61,388","78,459","113,521","2,844","78,516","310","80","500","186","3,808","4,789","46,075"
		CashCashEquivalentsAndShortTermInvestments,"481,430,000","515,390,000","542,709,000","571,746,000","802,680,000","296,259,000","283,608,000","295,281,000","86,254,000","173,016,000","178,891,000","167,436,000","13,195,000","9,811,000","118,440,000","9,435,000","15,173,000","12,821,000","12,211,000","10,932,000","11,036,000","12,525,000","28,935,000","21,786,000","19,256,000","23,420,000","33,966,000","32,952,000","31,248,000","33,689,000","34,366,000","5,023,000","5,385,000","4,834,000","4,929,000","4,636,000","4,628,000","1,868,000","2,038,000","2,566,000","2,756,000","2,628,000","2,649,000","2,632,000","2,533,000","1,097,000","1,555,000","2,177,000","1,661,000","1,631,069","3,128,047","697,722","857,190","468,171","631,365","442,187","330,358","210,573","809,934","1,621,878","575,393","126,266","411,613","274,353","260,081","10,944","76,823","21,258","112,959","112,548","323,604","190,880","55,132","25,051","39,742","13,838","1,741",,"23,563","35,391","1,028","77,216","310","80","500","186","3,808","1,728","4,671"
			CashAndCashEquivalents,"305,896,000","316,827,000","340,565,000","368,796,000","611,970,000","228,713,000","233,233,000","295,281,000","86,254,000","173,016,000","178,891,000","167,436,000","13,195,000","9,811,000","118,440,000","9,435,000","15,173,000","12,821,000","12,211,000","10,932,000","11,036,000","12,525,000","28,935,000","21,786,000","19,256,000","23,420,000","33,966,000","32,952,000","31,248,000","33,689,000","34,366,000","5,023,000","5,385,000","4,834,000","4,929,000","4,636,000","4,628,000","1,868,000","2,038,000","2,566,000","2,756,000","2,628,000","2,649,000","2,632,000","2,533,000","1,097,000","1,555,000","2,177,000","1,661,000","1,631,069","3,128,047","697,722","857,190","468,171","631,365","442,187","330,358","210,573","809,934","1,621,878","575,393","126,266","411,613","274,353","260,081","10,944","76,823","21,258","112,959","112,548","323,604","190,880","55,132","25,051","39,742","13,838","1,741",,"23,563","35,391","1,028","77,216","310","80","500","186","3,808","1,728","4,671"
			OtherShortTermInvestments,"175,534,000","198,563,000","202,144,000","202,950,000","190,710,000","67,546,000","50,375,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"110,796,000","112,130,000","104,964,000","106,284,000","102,922,000","106,843,000","103,697,000","87,766,000","99,972,000","94,242,000","91,133,000","89,991,000","82,585,000","76,919,000","62,694,000","60,765,000","58,129,000","60,427,000","62,723,000","61,750,000","61,718,000","55,512,000","50,184,000","53,513,000","50,088,000","48,943,000","21,556,000","21,130,000","21,484,000","20,475,000","18,297,000","18,800,000","19,262,000","18,653,000","15,727,000","16,005,000","15,628,000","14,034,000","12,013,000","11,327,000","10,683,000","7,894,000","7,366,000","7,155,000","6,191,000","5,236,000","5,630,000","5,385,000","5,492,000","4,632,219","4,174,624","4,171,363","3,955,266","2,913,531","3,381,066","3,641,822","2,937,905","3,236,751","2,809,106","2,271,904","1,986,229","1,549,758","1,136,335","1,032,674","898,095","551,099","374,090","278,377","141,602","56,491","66,347","50,346","68,073","63,861","48,870","68,513","73,522","40,082","30,883","7,598",,,,,,,,"3,061","41,404"
			AccountsReceivable,"110,796,000","112,130,000","104,964,000","106,284,000","102,922,000","106,843,000","103,697,000","87,766,000","99,972,000","94,242,000","91,133,000","89,991,000","82,585,000","76,919,000","62,694,000","60,765,000","58,129,000","60,427,000","62,723,000","61,750,000","61,718,000","55,512,000","50,184,000","53,513,000","50,088,000","48,943,000","21,556,000","21,130,000","21,484,000","20,475,000","18,297,000","18,800,000","19,262,000","18,653,000","15,727,000","16,005,000","15,628,000","14,034,000","12,013,000","11,327,000","10,683,000","7,894,000","7,366,000","7,155,000","6,191,000","5,236,000","5,630,000","5,385,000","5,492,000","4,632,219","4,174,624","4,171,363","3,955,266","2,913,531","3,381,066","3,641,822","2,937,905","3,236,751","2,809,106","2,271,904","1,986,229","1,549,758","1,136,335","1,032,674","898,095","551,099","374,090","278,377","141,602","56,491","66,347","50,346","68,073","63,861","48,870","68,513","73,522","40,082","30,883","7,598",,,,,,,,"3,061",
				GrossAccountsReceivable,,,,,,,,,,,,,,,,,,"74,127,000","73,660,000","73,379,000","76,362,000","69,211,000","61,240,000","62,710,000","57,431,000","53,702,000","26,035,000","25,324,000","25,563,000","24,655,000","23,768,000","24,509,000","23,831,000","23,193,000","20,082,000","20,152,000","19,243,000","17,036,000","14,564,000","13,793,000","12,976,000","10,044,000","9,412,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,,,"-13,700,000","-10,937,000","-11,629,000","-14,644,000","-13,699,000","-11,056,000","-9,197,000","-7,343,000","-4,759,000","-4,479,000","-4,194,000","-4,079,000","-4,180,000","-5,471,000","-5,709,000","-4,569,000","-4,540,000","-4,355,000","-4,147,000","-3,615,000","-3,002,000","-2,551,000","-2,466,000","-2,293,000","-2,150,000","-2,046,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,"0",,,,"0",,,,,"0",,"0",,,,"0",,"0",,,,,"0","0","0",,,,,"0",,,,,,,,,
		Inventory,"23,840,000","23,395,000","21,834,000","21,384,000","21,382,000","29,526,000","20,643,000","21,627,000","20,286,000","14,405,000","12,632,000","8,733,000","9,670,000","8,650,000","6,829,000","6,898,000","7,515,000","7,474,000","6,088,000","5,457,000","5,970,000","6,253,000","5,952,000","5,545,000","5,334,000","5,108,000","2,967,000","3,416,000","2,595,000","2,616,000","2,970,000","2,616,000","2,003,000","2,301,000","2,068,000","1,738,000","1,646,000","1,859,000","1,906,000","1,526,000","1,312,000","1,202,000","1,096,000","1,079,000","911,000","887,000","768,000","807,000","582,000","601,802","613,631","598,612","577,730","491,459","344,608","364,259","245,986","304,750","416,631","362,470","155,190","117,362","59,421","76,299","46,704","60,000","44,366","30,373","27,843","15,122","6,222","9,635","9,287","10,593","13,539","24,868","24,704","19,306","16,347","20,016",,,,,,,,,
		PrepaidAssets,"14,341,000","12,354,000","14,618,000","13,959,000","11,073,000","11,547,000","10,459,000","8,300,000","6,884,000","6,327,000","8,742,000","9,553,000","7,504,000","7,727,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","300,000","300,000","300,000","500,000","500,000","500,000","500,000","500,000","500,000","500,000","1,000,000","1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"16,668,000","821,000","821,000","821,000","821,000","588,000","588,000","588,000","588,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"16,668,000","821,000","821,000","821,000","821,000","588,000","588,000","588,000","588,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,"0","10,050,000","10,050,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
