name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
OperatingCashFlow,"-50,471,000","77,388,000","-61,158,000","-33,048,000","-33,653,000","-30,755,000","8,573,000","-19,456,000","-16,699,000","-17,817,000"
	CashFlowFromContinuingOperatingActivities,"-50,471,000","77,388,000","-61,158,000","-33,048,000","-33,653,000","-30,755,000","8,573,000","-19,456,000","-16,699,000","-17,817,000"
		NetIncomeFromContinuingOperations,"-211,741,000","-55,979,000","-64,933,000","-47,428,000","-43,401,000","-30,717,000","-25,766,000","-23,873,000","-18,943,000","-18,424,000"
		OperatingGainsLosses,,,"0",,,,"0",,,
		DepreciationAmortizationDepletion,"9,770,000","2,767,000","2,236,000","2,436,000","2,331,000","1,402,000","1,624,000","857,000","1,024,000","937,000"
			DepreciationAndAmortization,"9,770,000","2,767,000","2,236,000","2,436,000","2,331,000","1,402,000","1,624,000","857,000","1,024,000","937,000"
		AssetImpairmentCharge,,,"0",,,,"0",,,
		StockBasedCompensation,"18,653,000","5,632,000","4,341,000","3,363,000","5,317,000","1,821,000","1,188,000","1,070,000","769,000","1,265,000"
		OtherNonCashItems,"4,872,000","2,144,000","1,157,000","464,000","2,375,000","101,000","-27,000","453,000","-166,000","22,000"
		ChangeInWorkingCapital,"127,148,000","122,824,000","-3,959,000","7,290,000","-275,000","-3,362,000","31,554,000","280,000","617,000","-1,617,000"
			ChangeInReceivables,"-10,097,000","-7,551,000","1,370,000","-6,844,000","13,000","85,000","30,720,000","-30,867,000","60,000","82,000"
				ChangesInAccountReceivables,,,"0","16,000","13,000","85,000","30,043,000","-30,190,000","60,000","82,000"
			ChangeInPayablesAndAccruedExpense,"1,224,000","-13,146,000","-2,829,000","14,174,000","1,757,000","1,968,000","4,448,000","1,130,000","1,275,000","-1,567,000"
				ChangeInPayable,"1,038,000","1,344,000","-3,507,000","3,130,000","71,000","2,051,000","-222,000","-55,000","-533,000","625,000"
					ChangeInAccountPayable,"1,038,000","1,344,000","-3,507,000","3,130,000","71,000","2,051,000","-222,000","-55,000","-533,000","625,000"
				ChangeInAccruedExpense,"186,000","-14,490,000","678,000","11,044,000","1,686,000","-83,000","4,670,000","1,185,000","1,808,000","-2,192,000"
			ChangeInOtherCurrentAssets,,,,,"455,000","-2,915,000",,,"-718,000","-132,000"
			ChangeInOtherCurrentLiabilities,,"-1,265,000",,,,,,,,
			ChangeInOtherWorkingCapital,"137,286,000","144,786,000","-2,500,000","-2,500,000","-2,500,000","-2,500,000","-2,500,000",,,
InvestingCashFlow,"-109,024,000","143,304,000","-52,243,000","-193,873,000","-6,212,000","-19,416,000","-4,591,000","-3,426,000","-39,000","-684,000"
	CashFlowFromContinuingInvestingActivities,"-109,024,000","143,304,000","-52,243,000","-193,873,000","-6,212,000","-19,416,000","-4,591,000","-3,426,000","-39,000","-684,000"
		NetPPEPurchaseAndSale,"-24,724,000","-4,342,000","-4,464,000","-9,706,000","-6,212,000","-19,416,000","-3,687,000","-826,000","-634,000","-684,000"
			PurchaseOfPPE,"-24,724,000","-4,342,000","-4,464,000","-9,706,000","-6,212,000","-19,416,000","-3,687,000","-826,000","-634,000","-684,000"
		NetBusinessPurchaseAndSale,,,"0",,,,"0",,,
			PurchaseOfBusiness,,,"0",,,,"0",,,
		NetInvestmentPurchaseAndSale,"-84,300,000","147,646,000","-47,779,000",,,,,,,
			PurchaseOfInvestment,,,"-116,970,000",,,,,,,
			SaleOfInvestment,"216,837,000","147,646,000",,,,,,,,
		NetOtherInvestingChanges,,,,,,,"0","0",,
FinancingCashFlow,"458,490,000","2,084,000","3,796,000","-11,095,000","463,705,000","2,134,000","10,035,000","229,721,000","382,000","5,997,000"
	CashFlowFromContinuingFinancingActivities,"458,490,000","2,084,000","3,796,000","-11,095,000","463,705,000","2,134,000","10,035,000","229,721,000","382,000","5,997,000"
		NetIssuancePaymentsOfDebt,"-12,800,000","-22,000","-21,000","-12,737,000","-20,000","-20,000","-20,000","-20,000","382,000","5,981,000"
			NetLongTermDebtIssuance,"-12,800,000","-22,000","-21,000","-12,737,000","-20,000","-20,000","-20,000","-20,000","382,000","5,981,000"
				LongTermDebtIssuance,,,"0","0","0","0","0","0","400,000","6,000,000"
				LongTermDebtPayments,"-12,800,000","-22,000","-21,000","-12,737,000","-20,000","-20,000","-20,000","-20,000","-18,000","-19,000"
		NetCommonStockIssuance,,,"0","0",,,,"0",,
			CommonStockIssuance,,,"0","0",,,,"0",,
		NetPreferredStockIssuance,,,"0",,,,"9,601,000",,,
			PreferredStockIssuance,,,"0",,,,"9,601,000",,,
		ProceedsFromStockOptionExercised,"8,389,000","2,106,000","3,817,000","1,642,000","824,000","2,154,000","454,000","211,000","0","16,000"
EndCashPosition,"518,125,000","518,125,000","295,349,000","404,954,000","642,970,000","219,130,000","267,167,000","253,150,000","46,311,000","62,667,000"
	ChangesInCash,"298,995,000","222,776,000","-109,605,000","-238,016,000","423,840,000","-48,037,000","14,017,000","206,839,000","-16,356,000","-12,504,000"
	BeginningCashPosition,"219,130,000","295,349,000","404,954,000","642,970,000","219,130,000","267,167,000","253,150,000","46,311,000","62,667,000","75,171,000"
InterestPaidSupplementalData,"440,000","14,000","15,000","125,000","286,000","254,000","166,000","101,000","416,000","306,000"
CapitalExpenditure,"-24,724,000","-4,342,000","-4,464,000","-9,706,000","-6,212,000","-19,416,000","-4,591,000","-826,000","-634,000","-684,000"
IssuanceOfCapitalStock,,,"0","0",,,"9,601,000","229,530,000",,
IssuanceOfDebt,,,"0","0","0","0","0","0","400,000","6,000,000"
RepaymentOfDebt,"-12,800,000","-22,000","-21,000","-12,737,000","-20,000","-20,000","-20,000","-20,000","-18,000","-19,000"
FreeCashFlow,"-75,195,000","73,046,000","-65,622,000","-42,754,000","-39,865,000","-50,171,000","3,982,000","-20,282,000","-17,333,000","-18,501,000"
