name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013
OperatingCashFlow,"43,444,000","28,724,000","8,136,000","-4,808,000","11,392,000","13,765,000","19,312,000","22,831,000","14,765,000","10,394,000","15,566,000","17,677,000","6,788,000","11,190,000","15,470,000","9,444,000","5,711,000","7,997,000","2,880,000","7,983,000","84,000","159,000","2,834,000","1,747,000","2,205,000","52,000","-66,000","-3,163,000","-3,957,000","-5,753,000","-3,520,000","-6,361,000","-8,218,000","-6,180,000","-5,537,000","-5,598,000","-5,981,000","-3,843,000"
	CashFlowFromContinuingOperatingActivities,"43,444,000","28,724,000","8,136,000","-4,808,000","11,392,000","13,765,000","19,312,000","22,831,000","14,765,000","10,394,000","15,566,000","17,677,000","6,788,000","11,190,000","15,470,000","9,444,000","5,711,000","7,997,000","2,880,000","7,983,000","84,000","159,000","2,834,000","1,747,000","2,205,000","52,000","-66,000","-3,163,000","-3,957,000","-5,753,000","-3,520,000","-6,361,000","-8,218,000","-6,180,000","-5,537,000","-5,598,000","-5,981,000","-3,843,000"
		NetIncomeFromContinuingOperations,"-74,788,000","-34,120,000","-3,601,000","-20,537,000","-16,530,000","-12,332,000","-7,210,000","-11,431,000","-16,052,000","-7,437,000","836,000","-1,604,000","-1,860,000","-1,924,000","3,733,000","-1,305,000","-2,042,000","-607,000","-631,000","924,000","-4,007,000","-5,255,000","409,000","-3,890,000","-3,468,000","-4,911,000","-3,518,000","-6,048,000","-7,369,000","-8,903,000","-9,372,000","-11,435,000","-8,659,000","-8,320,000","-8,632,000","-7,735,000","-8,290,000","-6,657,000"
		OperatingGainsLosses,,,,,,,"887,000","283,000",,,"0","0","0","-217,000","0","0","0","-352,000","-133,000","-59,000","-74,000","-100,000","0","1,025,000","1,000","1,000","0","1,000","-1,000","10,000","0","1,000","0","-1,745,000","684,000","623,000","785,000","-226,000"
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,"-16,000","3,000","0","-1,000","1,000","1,000","0","1,000","-1,000","10,000","0","1,000","0","0","-10,000","1,000","0","4,000"
			GainLossOnInvestmentSecurities,,,,,,,,,,,"0","0","0","-217,000","0","0","0","-352,000","-133,000","-72,000","-58,000","-103,000",,,,,,,,,"0","0","0","-1,745,000","694,000","622,000","785,000","-230,000"
		DepreciationAmortizationDepletion,"49,476,000","13,198,000","12,791,000","11,752,000","11,735,000","11,152,000","8,797,000","7,978,000","7,635,000","6,364,000","5,639,000","4,770,000","4,498,000","4,202,000","2,838,000","2,667,000","2,449,000","2,320,000","2,068,000","1,881,000","2,270,000","2,095,000","2,088,000","2,139,000","2,060,000","2,103,000","1,863,000","1,840,000","1,910,000","1,775,000","1,605,000","1,567,000","1,699,000","1,592,000","1,513,000","1,063,000","881,000","958,000"
			DepreciationAndAmortization,"49,476,000","13,198,000","12,791,000","11,752,000","11,735,000","11,152,000","8,797,000","7,978,000","7,635,000","6,364,000","5,639,000","4,770,000","4,498,000","4,202,000","2,838,000","2,667,000","2,449,000","2,320,000","2,068,000","1,881,000","2,270,000","2,095,000","2,088,000","2,139,000","2,060,000","2,103,000","1,863,000","1,840,000","1,910,000","1,775,000","1,605,000","1,567,000","1,699,000","1,592,000","1,513,000","1,063,000","881,000","958,000"
				Depreciation,"49,476,000","13,198,000","12,791,000","11,752,000","11,735,000","11,152,000","8,797,000","7,978,000","7,635,000","6,364,000","5,639,000","4,770,000","4,498,000","4,202,000","2,838,000","2,667,000","2,449,000","2,320,000","2,068,000","1,881,000","2,270,000","2,095,000","2,088,000","2,139,000","2,060,000","2,103,000","1,863,000","1,840,000","1,910,000","1,775,000","1,605,000","1,567,000","1,699,000","1,592,000","1,513,000","1,063,000","881,000","958,000"
		DeferredTax,"-5,018,000","1,889,000","-6,907,000","0",,,"-178,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,"-5,018,000","1,889,000","-6,907,000","0",,,"-178,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AmortizationOfSecurities,"5,403,000","700,000","1,271,000","1,593,000","1,839,000","1,682,000","1,271,000","1,189,000","453,000","177,000","-72,000","-153,000","-462,000","-421,000","-353,000","-274,000",,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"870,000","222,000","306,000","165,000","177,000","160,000","176,000","225,000","98,000","255,000","12,000","48,000","16,000","14,000","9,000","15,000","18,000","48,000","29,000","21,000","21,000","24,000","17,000","17,000","16,000","25,000","14,000","23,000","21,000","113,000","33,000","4,000","19,000","20,000","60,000","10,000","12,000","7,000"
		StockBasedCompensation,"127,291,000","39,394,000","35,601,000","27,395,000","24,901,000","20,908,000","16,876,000","17,286,000","16,791,000","13,794,000","11,868,000","11,075,000","10,436,000","8,686,000","7,493,000","8,869,000","6,797,000","5,325,000","4,640,000","3,720,000","3,854,000","3,129,000","2,716,000","2,519,000","2,414,000","1,994,000","1,720,000","1,945,000","1,830,000","2,235,000","1,957,000","1,877,000","1,723,000","1,196,000","923,000","458,000","304,000","264,000"
		OtherNonCashItems,"36,921,000","10,078,000","9,254,000","7,936,000","9,653,000","9,200,000","8,314,000","8,624,000","5,186,000","3,467,000","3,750,000","3,275,000","3,149,000","3,062,000","3,185,000","3,098,000","1,772,000","26,000","27,000","-2,156,000","35,000","14,000","-3,086,000","51,000","84,000","87,000","86,000","130,000","87,000","83,000","81,000","78,000","76,000","51,000",,,,
		ChangeInWorkingCapital,"-96,711,000","-2,637,000","-40,579,000","-33,112,000","-20,383,000","-17,005,000","-9,621,000","-1,323,000","-2,230,000","-6,226,000","-6,467,000","266,000","-8,989,000","-2,212,000","-1,435,000","-3,626,000","-3,240,000","1,237,000","-3,120,000","3,652,000","-2,015,000","252,000","690,000","-114,000","1,098,000","753,000","-231,000","-1,054,000","-435,000","-1,066,000","2,176,000","1,547,000","-3,076,000","1,026,000","-91,000","-17,000","327,000","1,811,000"
			ChangeInReceivables,"-26,877,000","5,566,000","-23,805,000","-6,655,000","-1,983,000","-3,543,000","-4,652,000","-3,187,000","501,000","-2,620,000","-6,258,000","-3,299,000","-2,332,000","-1,046,000","-898,000","-3,817,000","-1,633,000","519,000","-1,757,000","-980,000","-831,000","-1,595,000","-1,006,000","-2,138,000","1,745,000","-1,990,000","-1,261,000","-1,092,000","453,000","-510,000","-646,000","-618,000","-470,000","344,000","-1,761,000","393,000","-62,000","-144,000"
				ChangesInAccountReceivables,"-26,877,000","5,566,000","-23,805,000","-6,655,000","-1,983,000","-3,543,000","-4,652,000","-3,187,000","501,000","-2,620,000","-6,258,000","-3,299,000","-2,332,000","-1,046,000","-898,000","-3,817,000","-1,633,000","519,000","-1,757,000","-980,000","-831,000","-1,595,000","-1,006,000","-2,138,000","1,745,000","-1,990,000","-1,261,000","-1,092,000","453,000","-510,000","-646,000","-618,000","-470,000","344,000","-1,761,000","393,000","-62,000","-144,000"
			ChangeInPrepaidAssets,"-12,831,000","-2,162,000","-528,000","-7,703,000","-2,438,000","-3,524,000","132,000","1,620,000","-4,311,000","-2,754,000","501,000","881,000","-2,332,000","-1,721,000","-51,000","385,000","-1,307,000","-1,833,000","-51,000","2,245,000","-1,977,000","-2,129,000","1,068,000","-721,000","509,000","-1,715,000","733,000","1,311,000","-1,057,000","-1,211,000","765,000","89,000","-105,000","-965,000","223,000","-67,000","716,000","-1,194,000"
			ChangeInPayablesAndAccruedExpense,"29,972,000","11,990,000","1,886,000","-3,861,000","19,957,000","6,388,000","646,000","5,042,000","8,195,000","2,974,000","-840,000","-2,483,000","-1,513,000","7,851,000","1,530,000","-906,000","297,000","3,857,000","-1,314,000","1,011,000","-746,000","3,013,000","-807,000","1,940,000","-1,095,000","2,853,000","-363,000","-1,186,000","352,000","454,000","1,850,000","2,084,000","-2,508,000","1,177,000","1,688,000","-366,000","-609,000","3,237,000"
				ChangeInPayable,"15,087,000","11,133,000","-1,014,000","3,594,000","1,374,000","351,000","3,514,000","114,000","3,674,000","-1,121,000","2,449,000","-59,000","-393,000","552,000","2,111,000","-1,186,000","312,000","1,181,000","-596,000","222,000","1,282,000","-95,000","-228,000","682,000","-468,000","825,000","-281,000","65,000","235,000","-1,629,000","1,318,000","-510,000","-287,000","-221,000","502,000","-883,000","-605,000","1,182,000"
					ChangeInAccountPayable,"15,087,000","11,133,000","-1,014,000","3,594,000","1,374,000","351,000","3,514,000","114,000","3,674,000","-1,121,000","2,449,000","-59,000","-393,000","552,000","2,111,000","-1,186,000","312,000","1,181,000","-596,000","222,000","1,282,000","-95,000","-228,000","682,000","-468,000","825,000","-281,000","65,000","235,000","-1,629,000","1,318,000","-510,000","-287,000","-221,000","502,000","-883,000","-605,000","1,182,000"
				ChangeInAccruedExpense,"14,885,000","857,000","2,900,000","-7,455,000","18,583,000","6,037,000","-2,868,000","4,928,000","4,521,000","4,095,000","-3,289,000","-2,424,000","-1,120,000","7,299,000","-581,000","280,000","-15,000","2,676,000","-718,000","789,000","-2,028,000","3,108,000","-579,000","1,258,000","-627,000","2,028,000","-82,000","-1,251,000","117,000","2,083,000","532,000","2,594,000","-2,221,000","1,398,000","1,186,000","517,000","-4,000","2,055,000"
			ChangeInOtherCurrentAssets,"-1,596,000","234,000","467,000","-2,343,000","46,000","101,000","163,000","-470,000","528,000","-2,132,000","-84,000","12,307,000","-4,726,000","-7,845,000","125,000","64,000","94,000","-90,000","-104,000","-95,000","136,000","30,000","228,000","-87,000","92,000","-30,000","-134,000","-91,000","7,000","-94,000","-89,000","16,000","10,000","-65,000","39,000","17,000","-26,000","-166,000"
			ChangeInOtherCurrentLiabilities,"-22,621,000","-764,000","-5,440,000","-2,228,000","-14,189,000","-766,000","1,979,000","215,000","96,000","-377,000","-342,000","-5,445,000","2,808,000","2,604,000","467,000","-336,000","-64,000","325,000","-100,000","-180,000","287,000","24,000","-24,000","-22,000","-29,000","-24,000","-52,000","-25,000","-67,000","9,000","-50,000","-56,000","-55,000","-47,000","-61,000","-106,000","-24,000","197,000"
			ChangeInOtherWorkingCapital,"-62,758,000","-17,501,000","-13,159,000","-10,322,000","-21,776,000","-15,661,000","-7,889,000","-4,543,000","-7,239,000","-1,317,000","556,000","-1,695,000","-894,000","-2,055,000","-2,608,000","984,000","-627,000","-1,541,000","206,000","1,651,000","1,116,000","909,000","1,231,000","914,000","-124,000","1,659,000","846,000","29,000","-123,000","286,000","346,000","32,000","52,000","582,000","-219,000","112,000","332,000","-119,000"
InvestingCashFlow,"-87,571,000","11,177,000","-747,000","-88,231,000","-9,770,000","-51,730,000","-94,666,000","48,689,000","-402,479,000","66,126,000","-61,952,000","-7,716,000","4,735,000","1,302,000","-14,263,000","-95,211,000","-108,765,000","1,490,000","-841,000","-631,000","-664,000","-514,000","-1,364,000","-405,000","-376,000","-252,000","-427,000","-275,000","19,930,000","462,000","9,454,000","-142,000","-30,258,000","-96,000","-3,210,000","-176,000","2,231,000","134,000"
	CashFlowFromContinuingInvestingActivities,"-87,571,000","11,177,000","-747,000","-88,231,000","-9,770,000","-51,730,000","-94,666,000","48,689,000","-402,479,000","66,126,000","-61,952,000","-7,716,000","4,735,000","1,302,000","-14,263,000","-95,211,000","-108,765,000","1,490,000","-841,000","-631,000","-664,000","-514,000","-1,364,000","-405,000","-376,000","-252,000","-427,000","-275,000","19,930,000","462,000","9,454,000","-142,000","-30,258,000","-96,000","-3,210,000","-176,000","2,231,000","134,000"
		CapitalExpenditureReported,,"-569,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,"-46,385,000","-12,398,000","-13,738,000","-9,001,000","-11,248,000","-8,229,000","-10,010,000","-5,521,000","-8,846,000","-6,045,000","-6,452,000","-4,550,000","-4,241,000","-3,985,000","-4,758,000","-3,411,000","-659,000","-433,000","-841,000","-631,000","-664,000","-514,000","-158,000","-405,000","-316,000","-252,000","-427,000","-275,000","-216,000","-198,000","-547,000","-142,000","-265,000","-71,000","-253,000","-176,000","-10,000","-115,000"
			PurchaseOfPPE,"-46,385,000","-12,398,000","-13,738,000","-9,001,000","-11,248,000","-8,229,000","-10,010,000","-5,521,000","-8,846,000","-6,045,000","-6,452,000","-4,550,000","-4,241,000","-3,985,000","-4,758,000","-3,411,000","-659,000","-433,000","-841,000","-631,000","-664,000","-514,000","-158,000","-405,000","-316,000","-252,000","-427,000","-275,000","-216,000","-198,000","-547,000","-142,000","-265,000","-71,000","-253,000","-176,000","-10,000","-115,000"
		NetBusinessPurchaseAndSale,,,"0","0","0","0","-137,025,000","0","-28,313,000","-100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,,,"0","0","0","0","-137,025,000","0","-28,313,000","-100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"-40,617,000","24,144,000","12,991,000","-79,230,000","1,478,000","-43,501,000","52,369,000","54,210,000","-365,320,000","72,271,000","-41,610,000","-3,166,000","8,976,000","5,287,000","-9,505,000","-91,800,000","-108,106,000","1,923,000",,,,,,,"0","0","0","0","20,000,000","0","10,001,000","0","-29,993,000","0","0","0","2,241,000","249,000"
			PurchaseOfInvestment,"-624,084,000","-107,277,000","-136,946,000","-217,916,000","-161,945,000","-163,683,000","-113,902,000","-46,147,000","-398,560,000","-62,339,000","-85,069,000","-123,093,000","-116,881,000","-34,427,000","-16,751,000","-94,447,000",,,,,,,,,"0","0","0","0","0","-20,000,000","-19,999,000","0",,,"0","0",,
			SaleOfInvestment,"583,467,000","131,421,000","149,937,000","138,686,000","163,423,000","120,182,000","166,271,000","100,357,000","33,240,000","134,610,000","43,459,000","119,927,000","125,857,000","39,714,000","7,246,000","2,647,000","1,400,000","1,923,000",,,,,,,"0","0","0","0","20,000,000","20,000,000","30,000,000","0","0","0","0","0","2,241,000","249,000"
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0","146,000","660,000","0","0","0","-25,000",,,,
FinancingCashFlow,"-32,048,000","-30,628,000","1,024,000","305,000","-2,749,000","-6,081,000","-6,041,000","-2,988,000","465,086,000","1,367,000","3,789,000","143,000","5,454,000","-912,000","1,086,000","-776,000","188,540,000","2,242,000","3,544,000","-1,137,000","1,277,000","-1,315,000","-681,000","-1,647,000","-1,958,000","-517,000","-524,000","-2,394,000","-1,286,000","-2,352,000","-1,134,000","-1,585,000","70,815,000","17,766,000","16,385,000","-1,858,000","16,016,000","3,224,000"
	CashFlowFromContinuingFinancingActivities,"-32,048,000","-30,628,000","1,024,000","305,000","-2,749,000","-6,081,000","-6,041,000","-2,988,000","465,086,000","1,367,000","3,789,000","143,000","5,454,000","-912,000","1,086,000","-776,000","188,540,000","2,242,000","3,544,000","-1,137,000","1,277,000","-1,315,000","-681,000","-1,647,000","-1,958,000","-517,000","-524,000","-2,394,000","-1,286,000","-2,352,000","-1,134,000","-1,585,000","70,815,000","17,766,000","16,385,000","-1,858,000","16,016,000","3,224,000"
		NetIssuancePaymentsOfDebt,"-48,909,000","-31,905,000","-5,818,000","-1,285,000","-9,901,000","-8,296,000","75,876,000","-5,836,000","455,936,000","-1,229,000","-1,646,000","-1,706,000","-1,808,000","-1,894,000","-2,168,000","-2,066,000","215,998,000","-2,509,000","-1,512,000","-2,114,000","-2,033,000","-2,108,000","-2,104,000","-1,771,000","-3,705,000","-2,914,000","-2,060,000","-2,464,000","-2,199,000","-2,468,000","-2,239,000","-1,647,000","-1,598,000","18,015,000","15,916,000","-1,417,000","-5,559,000","3,152,000"
			NetLongTermDebtIssuance,"-48,909,000","-31,905,000","-5,818,000","-1,285,000","-9,901,000","-8,296,000","75,876,000","-5,836,000","455,936,000","-1,229,000","-1,646,000","-1,706,000","-1,808,000","-1,894,000","-2,168,000","-2,066,000","215,998,000","-2,509,000","-1,512,000","-2,114,000","-2,033,000","-2,108,000","-2,104,000","-1,771,000","-3,705,000","-2,914,000","-2,060,000","-2,464,000","-2,199,000","-2,468,000","-2,239,000","-1,647,000","-1,598,000","18,015,000","15,916,000","-1,417,000","-5,559,000","3,152,000"
				LongTermDebtIssuance,,,"0","0",,,"0","0",,,"0","0",,,"-3,000","-90,000",,,,,,,"0",,,,,"0","0","0","-25,000","0","0","19,561,000","17,500,000","0","2,000,000","4,000,000"
				LongTermDebtPayments,"-48,909,000","-31,905,000","-5,818,000","-1,285,000","-9,901,000","-8,296,000","75,876,000","-5,836,000","-272,876,000","-1,229,000","-1,646,000","-1,706,000","-1,808,000","-1,894,000","-2,165,000","-1,976,000","-34,806,000","-2,509,000","-1,512,000","-2,114,000","-2,033,000","-2,108,000","-2,104,000","-34,365,000","-3,705,000","-2,914,000","-2,060,000","-2,464,000","-2,199,000","-2,468,000","-2,214,000","-1,647,000","-1,598,000","-1,546,000","-1,584,000","-1,417,000","-7,559,000","-848,000"
		NetCommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"0","0",,,,"0",,
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"0","0",,,,"0",,
		NetPreferredStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0",,
			PreferredStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0",,
		ProceedsFromStockOptionExercised,"21,861,000","1,277,000","8,642,000","1,590,000","10,352,000","2,215,000","8,531,000","2,848,000","9,150,000","2,596,000","5,435,000","1,849,000","7,262,000","982,000","3,514,000","1,290,000","3,954,000","4,751,000","5,056,000","977,000","3,310,000","793,000","1,423,000","698,000","1,747,000","2,397,000","1,536,000","70,000","913,000","116,000","1,105,000","62,000","149,000","556,000","533,000","10,000","72,000","87,000"
		NetOtherFinancingCharges,,,"-1,800,000","0",,,,,,,,,,,"-260,000","0",,,,,,,"0",,,,,,,,,,,"-805,000","-64,000","-451,000","-291,000","-15,000"
EndCashPosition,"100,151,000","100,151,000","90,878,000","82,465,000","175,199,000","176,326,000","220,372,000","301,767,000","233,235,000","155,863,000","77,976,000","120,573,000","110,469,000","93,492,000","81,912,000","79,619,000","166,162,000","80,676,000","68,947,000","63,364,000","57,149,000","56,452,000","58,122,000","57,333,000","57,638,000","57,767,000","58,484,000","59,501,000","65,333,000","50,646,000","58,289,000","53,489,000","61,577,000","29,238,000","17,748,000","10,110,000","17,742,000","5,476,000"
	ChangesInCash,"-76,175,000","9,273,000","8,413,000","-92,734,000","-1,127,000","-44,046,000","-81,395,000","68,532,000","77,372,000","77,887,000","-42,597,000","10,104,000","16,977,000","11,580,000","2,293,000","-86,543,000","85,486,000","11,729,000","5,583,000","6,215,000","697,000","-1,670,000","789,000","-305,000","-129,000","-717,000","-1,017,000","-5,832,000","14,687,000","-7,643,000","4,800,000","-8,088,000","32,339,000","11,490,000","7,638,000","-7,632,000","12,266,000","-485,000"
	BeginningCashPosition,"176,326,000","90,878,000","82,465,000","175,199,000","176,326,000","220,372,000","301,767,000","233,235,000","155,863,000","77,976,000","120,573,000","110,469,000","93,492,000","81,912,000","79,619,000","166,162,000","80,676,000","68,947,000","63,364,000","57,149,000","56,452,000","58,122,000","57,333,000","57,638,000","57,767,000","58,484,000","59,501,000","65,333,000","50,646,000","58,289,000","53,489,000","61,577,000","29,238,000","17,748,000","10,110,000","17,742,000","5,476,000","5,961,000"
IncomeTaxPaidSupplementalData,"295,000","337,000","-16,000","-116,000","90,000","73,000","132,000","20,000","32,000","109,000","77,000","51,000","111,000","42,000","8,000","84,000","34,000","33,000","8,000",,,,,,,,,,,,,,,,,,,
InterestPaidSupplementalData,"4,060,000","0","2,160,000","1,000","1,899,000","13,000","1,978,000","41,000","223,000","82,000","283,000","156,000","355,000","235,000","438,000","393,000","692,000","765,000","723,000",,,,,,,,,,,,,,,,,,,
CapitalExpenditure,"-46,954,000","-12,967,000","-13,738,000","-9,001,000","-11,248,000","-8,229,000","-10,010,000","-5,521,000","-8,846,000","-6,045,000","-6,452,000","-4,550,000","-4,241,000","-3,985,000","-4,758,000","-3,411,000","-659,000","-433,000","-841,000","-631,000","-664,000","-514,000","-158,000","-405,000","-316,000","-252,000","-427,000","-275,000","-216,000","-198,000","-547,000","-142,000","-265,000","-71,000","-253,000","-176,000","-10,000","-115,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"0","0",,,"0","0",,
IssuanceOfDebt,,,"0","0",,,"0","0",,,"0","0",,,"-3,000","-90,000",,,,,,,"0",,,,,"0","0","0","-25,000","0","0","19,561,000","17,500,000","0","2,000,000","4,000,000"
RepaymentOfDebt,"-48,909,000","-31,905,000","-5,818,000","-1,285,000","-9,901,000","-8,296,000","75,876,000","-5,836,000","-272,876,000","-1,229,000","-1,646,000","-1,706,000","-1,808,000","-1,894,000","-2,165,000","-1,976,000","-34,806,000","-2,509,000","-1,512,000","-2,114,000","-2,033,000","-2,108,000","-2,104,000","-34,365,000","-3,705,000","-2,914,000","-2,060,000","-2,464,000","-2,199,000","-2,468,000","-2,214,000","-1,647,000","-1,598,000","-1,546,000","-1,584,000","-1,417,000","-7,559,000","-848,000"
FreeCashFlow,"-3,510,000","15,757,000","-5,602,000","-13,809,000","144,000","5,536,000","9,302,000","17,310,000","5,919,000","4,349,000","9,114,000","13,127,000","2,547,000","7,205,000","10,712,000","6,033,000","5,052,000","7,564,000","2,039,000","7,352,000","-580,000","-355,000","2,676,000","1,342,000","1,889,000","-200,000","-493,000","-3,438,000","-4,173,000","-5,951,000","-4,067,000","-6,503,000","-8,483,000","-6,251,000","-5,790,000","-5,774,000","-5,991,000","-3,958,000"
