name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999
TotalRevenue,"3,358,400,000","691,400,000","1,264,600,000","679,000,000","723,400,000","651,300,000","737,200,000","671,000,000","626,700,000","846,200,000","1,117,400,000","1,106,400,000","1,149,000,000","1,250,600,000","1,397,100,000","1,412,600,000","1,309,400,000","1,462,700,000","1,517,100,000","1,477,200,000","1,258,300,000","1,326,200,000","1,440,800,000","1,207,100,000","1,040,200,000","1,027,200,000","1,313,100,000","1,418,900,000","1,339,300,000","1,537,900,000","1,684,500,000","1,722,900,000","1,758,000,000","1,626,800,000","1,742,800,000","1,797,600,000","1,725,300,000","1,748,000,000","2,016,900,000","2,058,800,000","1,998,200,000","2,038,600,000","2,185,600,000","2,035,900,000","2,008,000,000","1,744,900,000","1,818,300,000","1,864,700,000","1,661,400,000","1,515,600,000","1,554,200,000","1,667,000,000","1,340,900,000","1,460,100,000","1,880,800,000","1,905,700,000","1,530,900,000","1,275,951,000","393,873,000","1,493,616,000","1,322,052,000","1,365,171,000","1,363,129,000","1,264,988,000","1,293,658,000","1,311,810,000","1,234,677,000","1,223,510,000","1,108,786,000","1,082,611,000","999,809,000","923,068,000","920,107,000","788,598,000","752,986,000","701,955,000","670,962,000","681,294,000","669,781,000","714,611,000","702,838,000","710,629,000","682,304,000","657,262,000","684,999,000","634,081,000","677,591,000","673,021,000","761,107,000","670,725,000"
	OperatingRevenue,"3,358,400,000","691,400,000","1,264,600,000","679,000,000","723,400,000","651,300,000","737,200,000","671,000,000","626,700,000","846,200,000","1,117,400,000","1,106,400,000","1,095,200,000","1,250,600,000","1,980,900,000","1,194,500,000","1,137,300,000","1,269,100,000","1,302,000,000","1,264,200,000","1,059,600,000","1,326,200,000","1,256,000,000","1,076,800,000","905,300,000","879,800,000","1,215,400,000","1,277,400,000","1,226,800,000","1,418,700,000","1,513,400,000","1,550,500,000","1,598,600,000","1,470,200,000","1,592,800,000","1,621,400,000","1,588,600,000","1,577,200,000","1,759,700,000","1,797,200,000","1,716,800,000","1,803,000,000","1,302,500,000","2,035,900,000","2,008,000,000","1,744,900,000","1,818,300,000","1,864,700,000","1,661,400,000","1,515,600,000","1,988,900,000","1,537,000,000","1,340,900,000","1,287,000,000","1,880,800,000","1,905,700,000","1,530,900,000","1,275,951,000","393,873,000","1,493,616,000","1,322,052,000","1,365,171,000","1,363,129,000","1,264,988,000","1,293,658,000","1,311,810,000","1,234,677,000","1,223,510,000","1,108,786,000","1,082,611,000","999,809,000","923,068,000","920,107,000","788,598,000","752,986,000","701,955,000","670,962,000","681,294,000","669,781,000","714,611,000","702,838,000","710,629,000","682,304,000","657,262,000","684,999,000","634,081,000","677,591,000","673,021,000","761,107,000","670,725,000"
CostOfRevenue,"2,669,500,000","699,000,000","709,700,000","649,400,000","611,400,000","582,600,000","638,200,000","550,900,000","556,300,000","779,500,000","823,800,000","906,200,000","858,200,000","948,400,000","1,021,000,000","1,047,900,000","946,500,000","1,057,200,000","1,088,200,000","1,044,900,000","934,800,000","963,700,000","1,126,400,000","1,064,800,000","996,200,000","920,200,000","1,233,300,000","1,254,000,000","1,198,800,000","1,321,600,000","1,401,200,000","1,453,300,000","1,467,600,000","1,394,800,000","1,477,400,000","1,432,100,000","1,437,200,000","1,389,400,000","1,535,900,000","1,509,000,000","1,479,800,000","1,438,600,000","1,430,300,000","1,458,800,000","1,392,800,000","1,268,100,000","1,314,300,000","1,243,300,000","1,174,700,000","1,108,700,000","1,157,500,000","1,261,400,000","974,500,000","1,086,700,000","1,302,000,000","1,253,000,000","1,048,500,000","1,013,667,000","139,949,000","1,265,571,000","1,077,517,000","1,091,781,000","1,077,104,000","1,003,004,000","1,053,534,000","1,022,342,000","933,977,000","987,503,000","880,274,000","919,213,000","821,253,000","737,055,000","759,337,000","651,564,000","610,180,000","578,997,000","580,003,000","566,620,000","584,674,000","579,449,000","570,957,000","571,024,000","565,517,000","532,446,000",,,,,,
GrossProfit,"688,900,000","-7,600,000","554,900,000","29,600,000","112,000,000","68,700,000","99,000,000","120,100,000","70,400,000","66,700,000","293,600,000","200,200,000","290,800,000","302,200,000","376,100,000","364,700,000","362,900,000","405,500,000","428,900,000","432,300,000","323,500,000","362,500,000","314,400,000","142,300,000","44,000,000","107,000,000","79,800,000","164,900,000","140,500,000","216,300,000","283,300,000","269,600,000","290,400,000","232,000,000","265,400,000","365,500,000","288,100,000","358,600,000","481,000,000","549,800,000","518,400,000","600,000,000","755,300,000","577,100,000","615,200,000","476,800,000","504,000,000","621,400,000","486,700,000","406,900,000","396,700,000","405,600,000","366,400,000","373,400,000","578,800,000","652,700,000","482,400,000","262,284,000","253,924,000","228,045,000","244,535,000","273,390,000","286,025,000","261,984,000","240,124,000","289,468,000","300,700,000","236,007,000","228,512,000","163,398,000","178,556,000","186,013,000","160,770,000","137,034,000","142,806,000","122,958,000","90,959,000","114,674,000","85,107,000","135,162,000","131,881,000","139,605,000","116,787,000","124,816,000",,,,,,
OperatingExpense,"443,400,000","111,000,000","105,500,000","113,300,000","113,600,000","105,900,000","101,400,000","113,700,000","127,600,000","148,500,000","231,100,000","189,200,000","219,600,000","247,700,000","246,500,000","269,900,000","221,200,000","218,900,000","190,100,000","239,200,000","193,700,000","171,700,000","163,200,000","162,600,000","161,600,000","173,200,000","194,300,000","186,100,000","202,600,000","211,100,000","261,800,000","231,500,000","238,200,000","232,300,000","278,300,000","254,800,000","268,000,000","254,800,000","272,800,000","262,300,000","237,300,000","231,100,000","231,400,000","203,100,000","156,800,000","182,500,000","219,900,000","183,400,000","151,400,000","155,200,000","199,700,000","163,300,000","158,000,000","154,700,000","192,600,000","162,500,000","138,600,000","89,615,000","118,247,000","138,931,000","55,933,000","145,493,000","142,883,000","88,980,000","64,429,000","127,490,000","143,314,000","85,122,000","99,203,000","82,595,000","91,581,000","112,111,000","111,884,000","100,099,000","98,432,000","87,369,000","60,667,000","80,143,000","72,933,000","83,842,000","76,636,000","84,655,000","80,481,000","74,789,000","-1,687,790,000","580,258,000","638,231,000","632,064,000","690,171,000","625,431,000"
	SellingGeneralAndAdministration,"86,300,000","23,100,000","20,700,000","21,100,000","21,400,000","21,700,000","22,200,000","27,200,000","25,200,000","24,900,000","37,200,000","32,200,000","38,900,000","36,700,000","38,400,000","38,600,000","44,100,000","37,000,000","37,600,000","33,400,000","34,400,000","37,200,000","38,800,000","32,100,000","34,200,000","48,300,000","47,600,000","37,800,000","41,600,000","49,400,000","55,500,000","52,900,000","59,200,000","59,500,000","65,000,000","55,000,000","64,000,000","65,100,000","66,400,000","68,700,000","62,700,000","71,000,000","32,900,000","86,200,000","74,400,000","74,700,000","117,100,000","64,000,000","54,100,000","55,400,000","100,000,000","55,300,000","56,000,000","47,200,000","63,600,000","44,200,000","52,300,000","50,883,000","17,818,000","43,698,000","42,999,000","42,631,000","57,148,000","31,488,000","40,779,000","46,526,000","54,362,000","57,009,000","40,671,000","46,955,000","49,466,000","33,623,000","32,144,000","27,792,000","11,476,000","30,132,000","28,502,000","25,324,000","29,223,000","25,132,000","20,777,000","26,283,000","25,579,000","22,526,000","33,452,000","22,386,000","20,626,000","22,803,000","31,860,000","22,229,000"
		GeneralAndAdministrativeExpense,,,,,,,,"30,000,000","27,900,000","27,700,000","42,000,000","37,100,000","43,700,000","4,900,000","42,900,000","43,100,000","48,700,000","41,500,000","37,600,000","33,400,000","34,400,000","37,200,000","38,800,000","32,100,000","34,200,000","48,300,000","47,600,000","37,800,000","41,600,000","49,400,000","55,500,000","52,900,000","59,200,000","59,500,000","65,000,000","55,000,000","64,000,000","65,100,000","66,400,000","68,700,000","62,700,000","71,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SalariesAndWages,,,,,,,,"2,800,000","2,700,000","2,800,000","4,800,000","4,900,000","4,800,000","4,900,000","4,500,000","4,500,000","4,600,000","4,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,,,,,,,,"27,200,000","25,200,000","24,900,000","37,200,000","32,200,000","38,900,000",,"38,400,000","38,600,000","44,100,000","37,000,000","37,600,000","33,400,000","34,400,000","37,200,000","38,800,000","32,100,000","34,200,000","48,300,000","47,600,000","37,800,000","41,600,000","49,400,000","55,500,000","52,900,000","59,200,000","59,500,000","65,000,000","55,000,000","64,000,000","65,100,000","66,400,000","68,700,000","62,700,000","71,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		SellingAndMarketingExpense,,,,,,,,,,,,,,"36,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
