name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017
TotalAssets,"11,059,500,000","7,166,200,000","9,001,500,000","6,807,000,000","7,798,800,000","6,701,300,000","5,918,000,000","5,853,900,000","6,470,100,000","6,085,700,000","5,436,200,000","6,729,300,000","7,259,100,000","5,154,400,000","5,962,800,000","6,225,400,000","6,879,500,000","6,729,900,000"
	CurrentAssets,"7,978,000,000","4,144,100,000","5,963,600,000","3,755,700,000","4,832,200,000","4,122,600,000","3,371,300,000","3,350,000,000","4,056,500,000","3,623,700,000","3,004,300,000","4,351,800,000","4,890,100,000","2,933,500,000","3,718,300,000","3,984,300,000","4,488,200,000","4,322,400,000"
		CashCashEquivalentsAndShortTermInvestments,"354,800,000","367,500,000","378,800,000","335,200,000","339,600,000","188,200,000","554,600,000","526,900,000","255,300,000","281,300,000","270,900,000","237,900,000","206,300,000","217,800,000","188,000,000","171,800,000","62,200,000","99,600,000"
			CashAndCashEquivalents,"354,800,000","367,500,000","378,800,000","335,200,000","339,600,000","188,200,000","554,600,000","526,900,000","255,300,000","281,300,000","270,900,000","237,900,000","206,300,000","217,800,000","188,000,000","171,800,000","62,200,000","99,600,000"
			OtherShortTermInvestments,,,,,,,,,"3,649,500,000","3,204,100,000","2,604,000,000","3,986,700,000","4,559,700,000","2,603,500,000","3,426,600,000","3,703,900,000","4,293,900,000","4,099,700,000"
		Receivables,"144,500,000","146,300,000","116,600,000","118,200,000","122,500,000","101,100,000","91,400,000","92,900,000","82,800,000","80,400,000","69,500,000","67,800,000","68,800,000","69,900,000","62,600,000","63,900,000","81,100,000","79,900,000"
			AccountsReceivable,"144,500,000","130,300,000","116,600,000","118,200,000","122,500,000","95,100,000","91,400,000","92,900,000","82,800,000","75,700,000","69,500,000","67,800,000","68,800,000","68,600,000","62,600,000","63,900,000","81,100,000","81,900,000"
				GrossAccountsReceivable,,,,,,,,,,"75,700,000",,,,"68,600,000",,,,"81,900,000"
				AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,"-3,700,000",,,,"-3,800,000",,,,"-4,800,000"
			AccruedInterestReceivable,,"3,200,000",,,,"1,800,000",,,,"1,300,000",,,,"900,000",,,,"1,700,000"
			OtherReceivables,,"20,700,000",,,,"11,700,000",,,,"9,500,000",,,,"5,500,000",,,,"3,800,000"
			ReceivablesAdjustmentsAllowances,,"-7,900,000",,,,"-7,500,000",,,,"-6,100,000",,,,"-5,100,000",,,,"-7,500,000"
		PrepaidAssets,"112,600,000","92,600,000","86,000,000","84,900,000","84,100,000","73,900,000","78,700,000","70,400,000","68,900,000","57,900,000","59,900,000","59,400,000","55,300,000","40,300,000","38,700,000","42,000,000","49,200,000","37,900,000"
		RestrictedCash,"7,366,100,000","3,537,700,000","5,382,200,000","3,217,400,000","4,286,000,000","3,759,400,000","2,646,600,000","2,659,800,000","3,649,500,000","3,204,100,000","2,604,000,000","3,986,700,000","4,559,700,000","2,603,500,000","3,426,600,000","3,703,900,000","4,293,900,000","4,099,700,000"
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,"0","0","0",,
		OtherCurrentAssets,,,,,,,,,,,,,,"2,000,000","2,400,000","2,700,000","1,800,000","5,300,000"
