name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020
TotalAssets,"414,277,971","434,024,451","454,708,728","460,891,579","10,232,335"
	CurrentAssets,"108,993,199","131,379,332","218,936,187","230,511,386","2,723,969"
		CashCashEquivalentsAndShortTermInvestments,"29,749,773","49,521,342","140,796,052","154,634,423","1,395,683"
			CashAndCashEquivalents,"29,749,773","46,645,704","140,796,052","154,634,423","1,395,683"
			OtherShortTermInvestments,"0","2,875,638",,,"0"
		Receivables,"2,553,907","3,358,348","446,619","672,941","503,013"
			AccountsReceivable,"2,514,443","1,665,700","96,848","207,760","22,833"
			TaxesReceivable,,"1,506,211",,,"152,312"
			DuefromRelatedPartiesCurrent,"10,314","10,657","64,708","57,658","0"
			OtherReceivables,"29,150","175,780","285,063","407,523","327,868"
		Inventory,"366,959","265,718","358,964","368,293","463,382"
			RawMaterials,"308,540","205,754","285,255","295,851","392,679"
			WorkInProcess,"40,804","30,636","64,905","72,442","69,380"
			FinishedGoods,"17,615","29,328","8,804","0","1,323"
		PrepaidAssets,"3,843,663","1,262,112","3,262,595","1,604,710","227,425"
		RestrictedCash,"478,897","788,768","421,817","433,627","0"
		AssetsHeldForSaleCurrent,"72,000,000","75,500,000","73,650,140","72,797,392","0"
		OtherCurrentAssets,,"683,044",,,"134,466"
	TotalNonCurrentAssets,"305,284,772","302,645,119","235,772,541","230,380,193","7,508,366"
		NetPPE,"36,208,519","33,296,661","12,301,119","8,376,620","3,031,752"
			GrossPPE,"44,123,982","40,405,765","18,424,705","14,246,663","8,070,858"
				Properties,"0","0",,,"0"
				LandAndImprovements,"476,152","469,317",,,"0"
				BuildingsAndImprovements,"5,545,952","5,509,403",,,"0"
				MachineryFurnitureEquipment,"1,375,819","1,277,147","845,309","775,075","729,898"
				OtherProperties,"28,834,304","24,040,952","12,926,058","10,926,576","6,916,567"
				ConstructionInProgress,"6,545,468","8,872,695","4,653,338","2,545,012","424,393"
				Leases,"1,346,287","236,251",,,"0"
			AccumulatedDepreciation,"-7,915,463","-7,109,104","-6,123,586","-5,870,043","-5,039,106"
		GoodwillAndOtherIntangibleAssets,"269,076,253","269,348,458","223,471,422","222,003,573","4,476,614"
			Goodwill,"240,769,981","240,376,634","218,828,518","217,613,966","0"
			OtherIntangibleAssets,"28,306,272","28,971,824","4,642,904","4,389,607","4,476,614"
TotalLiabilitiesNetMinorityInterest,"92,540,289","99,316,336","94,175,621","92,977,230","19,129,738"
	CurrentLiabilities,"84,667,416","91,638,890","87,377,479","87,254,339","12,395,475"
		PayablesAndAccruedExpenses,"9,944,822","13,335,470","6,556,665","5,377,375","3,185,919"
