name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015
OperatingCashFlow,"-116,775,000","-37,666,000","-26,939,000","-28,470,000","-23,700,000","-28,756,000","-18,867,000","-16,287,000","-21,482,000","-15,848,000","-14,289,000","-14,246,000","3,670,000","-16,662,000","-10,135,000","-9,276,000","-15,398,000","-15,138,000","-14,149,000","40,704,000","-12,327,000","-10,356,000","-9,680,000","-6,980,000","-8,073,000","-5,239,000","-4,739,000","-3,769,000","-3,444,000","-2,433,000"
	CashFlowFromContinuingOperatingActivities,"-116,775,000","-37,666,000","-26,939,000","-28,470,000","-23,700,000","-28,756,000","-18,867,000","-16,287,000","-21,482,000","-15,848,000","-14,289,000","-14,246,000","3,670,000","-16,662,000","-10,135,000","-9,276,000","-15,398,000","-15,138,000","-14,149,000","40,704,000","-12,327,000","-10,356,000","-9,680,000","-6,980,000","-8,073,000","-5,239,000","-4,739,000","-3,769,000","-3,444,000","-2,433,000"
		NetIncomeFromContinuingOperations,"-122,483,000","-20,930,000","-36,907,000","-33,804,000","-30,842,000","-23,998,000","-18,886,000","-7,763,000","-19,421,000","-20,080,000","-17,501,000","-16,409,000","-29,174,000","-14,103,000","-13,865,000","-8,735,000","-8,663,000","-7,661,000","-3,052,000","-4,825,000","-14,979,000","-14,101,000","-11,248,000","-7,084,000","-7,098,000","-11,747,000","-5,493,000","-3,449,000","-3,219,000","-2,697,000"
		OperatingGainsLosses,,,,,,,"0","0","36,000","549,000",,,,,,,,,"0","3,000",,,"0","0","34,000","4,719,000","509,000","-571,000","136,000","9,000"
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,"0","0",,,"0","3,000",,,"0","0",,,,,,
			NetForeignCurrencyExchangeGainLoss,,,,,,"0",,,,"549,000",,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","4,719,000","509,000","-571,000","136,000","9,000"
		DepreciationAmortizationDepletion,"2,984,000","833,000","819,000","704,000","628,000","624,000","632,000","626,000","645,000","661,000","647,000","639,000","620,000","589,000","128,000","151,000","170,000","78,000","117,000","108,000","93,000","88,000","75,000","83,000","86,000","73,000","87,000","49,000","53,000","58,000"
			DepreciationAndAmortization,"2,984,000","833,000","819,000","704,000","628,000","624,000","632,000","626,000","645,000","661,000","647,000","639,000","620,000","589,000","128,000","151,000","170,000","78,000","117,000","108,000","93,000","88,000","75,000","83,000","86,000","73,000","87,000","49,000","53,000","58,000"
				Depreciation,"2,984,000","833,000","819,000","704,000","628,000","624,000","632,000","626,000","645,000","661,000","647,000","639,000","620,000","589,000",,,,,,,,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,"459,000",,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,"459,000",,,,,,,,,,,,,,,,
		DeferredTax,,,"0","0","0","0","34,000","-8,000","1,229,000","183,000","773,000","-102,000","-1,626,000","180,000",,,,,,,,,,,,,,,,
			DeferredIncomeTax,,,"0","0","0","0","34,000","-8,000","1,229,000","183,000","773,000","-102,000","-1,626,000","180,000",,,,,,,,,,,,,,,,
		AmortizationOfSecurities,"1,840,000","358,000","509,000","500,000","473,000","348,000","192,000","88,000","-79,000","-164,000","-197,000","-188,000","-115,000","-94,000","-98,000","194,000","-10,000","120,000","190,000","225,000","150,000","122,000","35,000","10,000","-10,000","82,000","-8,000",,,"0"
		StockBasedCompensation,"19,670,000","5,935,000","5,024,000","4,775,000","3,936,000","2,660,000","1,967,000","1,888,000","1,996,000","2,048,000","2,160,000","2,201,000","2,013,000","1,979,000","2,072,000","2,017,000","1,645,000","1,185,000","1,189,000","1,207,000","1,002,000","843,000","1,520,000","448,000","106,000","56,000","37,000","22,000","21,000","19,000"
		OtherNonCashItems,,,,,,,"137,000","0","-23,000","45,000",,,"-468,000","-463,000",,,,,"1,379,000","1,432,000","1,152,000","965,000","0","0","0","4,719,000","509,000","-571,000","136,000","9,000"
		ChangeInWorkingCapital,"-18,786,000","-23,862,000","3,616,000","-645,000","2,105,000","-8,390,000","-2,943,000","-11,118,000","-5,865,000","910,000","-208,000","-387,000","31,952,000","-5,213,000","2,286,000","-2,903,000","-8,540,000","-8,860,000","-12,593,000","43,986,000","1,472,000","2,692,000","-62,000","-437,000","-1,191,000","1,578,000","129,000","180,000","-435,000","178,000"
			ChangeInReceivables,"-22,178,000","-23,584,000","151,000","5,267,000","-4,012,000","-2,321,000","-110,000","-31,000","481,000","2,999,000","-4,636,000","4,181,000","613,000","-915,000","-333,000","2,257,000","-3,419,000","-1,512,000","-1,756,000","1,489,000","-377,000","-102,000","-359,000","-199,000","-455,000","-575,000","86,000","-105,000","-107,000","-66,000"
			ChangeInPrepaidAssets,"-2,005,000","1,279,000","-595,000","-1,211,000","-1,478,000","57,000","464,000","-1,318,000","-1,054,000","806,000","-1,234,000","218,000","-1,398,000","-406,000","591,000","-281,000","-343,000","1,150,000","-1,367,000","-664,000","112,000","1,586,000","-1,621,000","-1,313,000","191,000","943,000","-1,088,000","-344,000","200,000","-270,000"
			ChangeInPayablesAndAccruedExpense,"19,173,000","449,000","5,599,000","5,848,000","7,277,000","-1,017,000","2,987,000","2,707,000","242,000","213,000","3,044,000","-1,629,000","-960,000","-2,357,000","1,478,000","-135,000","4,003,000","995,000","517,000","1,422,000","1,737,000","1,208,000","1,918,000","1,075,000","-923,000","1,210,000","1,161,000","629,000","-528,000","514,000"
				ChangeInPayable,"4,513,000","5,559,000","895,000","-7,159,000","5,218,000","-344,000","277,000","-41,000","-840,000","913,000","1,165,000","-1,167,000","-3,694,000","696,000","813,000","2,603,000","993,000","21,000","-1,005,000","-332,000","1,579,000","-151,000","-272,000","72,000","-508,000","593,000","467,000","271,000","-361,000","521,000"
					ChangeInAccountPayable,"4,513,000","5,559,000","895,000","-7,159,000","5,218,000","-344,000","277,000","-41,000","-840,000","913,000","1,165,000","-1,167,000","-3,694,000","696,000","813,000","2,603,000","993,000","21,000","-1,005,000","-332,000","1,579,000","-151,000","-272,000","72,000","-508,000","593,000","467,000","271,000","-361,000","521,000"
				ChangeInAccruedExpense,"14,660,000","-5,110,000","4,704,000","13,007,000","2,059,000","-673,000","2,710,000","2,748,000","1,082,000","-700,000","1,879,000","-462,000","2,734,000","-3,053,000","665,000","-2,738,000","3,010,000","974,000","1,522,000","1,754,000","158,000","1,359,000","2,190,000","1,003,000","-415,000","617,000","694,000","358,000","-167,000","-7,000"
			ChangeInOtherCurrentLiabilities,"-2,333,000","-654,000","-677,000","-506,000","-496,000","-491,000","-540,000","-414,000","-389,000","-477,000","-476,000","-478,000","-468,000","-463,000",,,,,,,,,,,,,,,,
			ChangeInOtherWorkingCapital,"-11,443,000","-1,352,000","-862,000","-10,043,000","814,000","-4,618,000","-5,744,000","-12,062,000","-5,145,000","-2,631,000","3,094,000","-2,679,000","34,165,000","-1,072,000","550,000","-4,744,000","-8,781,000","-9,493,000","-9,987,000","41,739,000",,,"0","0",,,"-30,000",,,
InvestingCashFlow,"-13,543,000","-4,476,000","27,867,000","-44,707,000","7,773,000","-6,793,000","-74,402,000","-54,122,000","-5,171,000","42,730,000","-12,554,000","-32,039,000","-13,225,000","4,108,000","4,549,000","9,917,000","9,591,000","-21,844,000","4,752,000","-772,000","13,093,000","-1,250,000","-64,325,000","3,884,000","-6,034,000","7,147,000","-8,085,000","-113,000","-61,000","-5,000"
	CashFlowFromContinuingInvestingActivities,"-13,543,000","-4,476,000","27,867,000","-44,707,000","7,773,000","-6,793,000","-74,402,000","-54,122,000","-5,171,000","42,730,000","-12,554,000","-32,039,000","-13,225,000","4,108,000","4,549,000","9,917,000","9,591,000","-21,844,000","4,752,000","-772,000","13,093,000","-1,250,000","-64,325,000","3,884,000","-6,034,000","7,147,000","-8,085,000","-113,000","-61,000","-5,000"
		NetPPEPurchaseAndSale,"-1,234,000","-273,000","-196,000","-265,000","-500,000","-140,000","-125,000","-75,000","-133,000","-138,000","-218,000","309,000","-892,000","-166,000","-62,000","-148,000","-68,000","-208,000","-56,000","-190,000","-372,000","-48,000","-52,000","-16,000","-28,000","-251,000","-220,000","-113,000","-61,000","-5,000"
			PurchaseOfPPE,"-1,234,000","-273,000","-196,000","-265,000","-500,000","-140,000","-125,000","-75,000","-133,000","-138,000","-218,000","309,000","-892,000","-166,000","-62,000","-148,000","-68,000","-208,000","-56,000","-190,000","-372,000","-48,000","-52,000","-48,000","-28,000","-251,000","-220,000","-113,000","-61,000","-5,000"
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,
		NetInvestmentPurchaseAndSale,"-12,309,000","-4,203,000","28,063,000","-44,442,000","8,273,000","-6,653,000","-74,277,000","-54,047,000","-5,038,000","42,868,000","-12,336,000","-32,348,000","-12,333,000","4,274,000","4,611,000","10,065,000","9,659,000","-21,636,000","4,808,000","-582,000","13,465,000","-1,202,000","-64,273,000","3,900,000","-6,006,000","7,398,000","-7,865,000",,,"0"
			PurchaseOfInvestment,"-255,216,000","-55,832,000","-30,687,000","-92,442,000","-76,255,000","-87,205,000","-132,427,000","-80,847,000","-45,870,000","-20,883,000","-49,129,000","-65,348,000","-30,733,000","-21,726,000","-19,113,000","-12,935,000","-13,376,000","-25,636,000","-11,392,000","-20,152,000","0","-8,002,000","-66,773,000","0",,,"-7,865,000",,,
			SaleOfInvestment,"242,907,000","51,629,000","58,750,000","48,000,000","84,528,000","80,552,000","58,150,000","26,800,000","40,832,000","63,751,000","36,793,000","33,000,000","18,400,000","26,000,000","23,724,000","23,000,000","23,035,000","4,000,000","16,200,000","19,570,000","13,465,000","6,800,000","2,500,000","3,900,000","390,000","7,398,000",,,,"0"
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0"
FinancingCashFlow,"145,869,000","16,925,000","2,173,000","1,381,000","125,390,000","979,000","126,981,000","7,669,000","112,577,000","399,000","9,779,000","25,237,000","10,630,000","390,000","479,000","23,032,000","74,000","530,000","65,062,000","31,000","87,000","374,000","-852,000","85,278,000","-750,000","22,631,000","0","17,362,000","55,000","2,000"
	CashFlowFromContinuingFinancingActivities,"145,869,000","16,925,000","2,173,000","1,381,000","125,390,000","979,000","126,981,000","7,669,000","112,577,000","399,000","9,779,000","25,237,000","10,630,000","390,000","479,000","23,032,000","74,000","530,000","65,062,000","31,000","87,000","374,000","-852,000","85,278,000","-750,000","22,631,000","0","17,362,000","55,000","2,000"
		NetIssuancePaymentsOfDebt,,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,
			NetLongTermDebtIssuance,,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"138,382,000","14,553,000","-166,000","0",,,"126,668,000","6,174,000",,,"0","23,949,000",,,"477,000",,,,"64,547,000",,,,"-860,000",,,,,,,
