name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,12/31/1995,03/31/1995
TotalAssets,"103,931,000,000","103,177,000,000","103,561,000,000","100,494,000,000","98,558,000,000","97,856,000,000","95,587,000,000","109,229,000,000","86,688,000,000","85,196,000,000","85,713,000,000","84,387,000,000","82,287,000,000","76,995,000,000","71,385,000,000","69,889,000,000","68,154,000,000","68,012,000,000","71,526,000,000","70,055,000,000","69,164,000,000","68,598,000,000","66,565,000,000","65,927,000,000","64,650,000,000","63,339,000,000","61,989,000,000","61,631,000,000","60,547,000,000","60,127,000,000","57,884,000,000","57,025,000,000","55,987,000,000","55,605,000,000","55,214,000,000","54,324,000,000","53,062,000,000","52,449,000,000","50,868,000,000","50,115,000,000","50,188,000,000","49,750,000,000","47,517,000,000","47,318,000,000","46,259,000,000","46,025,000,000","45,253,000,000","44,218,000,000","43,540,000,000","42,945,000,000","42,551,000,000","42,197,000,000","41,335,000,000","40,860,000,000","38,878,000,000","38,612,000,000","37,446,000,000","36,648,000,000","36,081,000,000","35,433,000,000","34,785,000,000","34,803,000,000","34,829,000,000","33,980,000,000","34,074,000,000","34,074,000,000","34,160,000,000","34,417,000,000","34,437,000,000","34,540,000,000","35,370,000,000","35,083,000,000","42,139,000,000","30,175,000,000","27,760,000,000","34,508,000,000","35,293,000,000","33,696,000,000","36,635,000,000","36,779,000,000","36,298,000,000","35,862,000,000","33,677,000,000","35,396,000,000","34,987,000,000","35,291,000,000","33,891,000,000","31,229,000,000","29,196,000,000","29,715,000,000","31,486,000,000","31,426,000,000","34,108,000,000","33,234,000,000","31,638,000,000","29,289,000,000","29,336,000,000","30,557,000,000","29,414,700,000","26,674,900,000","26,636,600,000","26,129,900,000","26,850,300,000","27,474,600,000"
	CurrentAssets,"10,376,000,000","11,086,000,000","11,527,000,000","10,289,000,000","9,067,000,000","9,602,000,000","9,798,000,000","25,013,000,000","10,558,000,000","10,165,000,000","11,577,000,000","11,577,000,000","10,693,000,000","9,195,000,000","6,349,000,000","6,367,000,000","5,855,000,000","6,281,000,000","6,383,000,000","6,071,000,000","5,980,000,000","6,164,000,000","5,749,000,000","6,135,000,000","5,634,000,000","5,822,000,000","6,131,000,000","6,446,000,000","6,026,000,000","6,389,000,000","6,071,000,000","6,197,000,000","5,892,000,000","5,977,000,000","5,522,000,000","5,442,000,000","4,892,000,000","5,121,000,000","5,593,000,000","5,540,000,000","6,166,000,000","6,480,000,000","5,877,000,000","6,122,000,000","5,471,000,000","5,542,000,000","5,751,000,000","5,612,000,000","5,621,000,000","5,657,000,000","5,610,000,000","6,428,000,000","6,197,000,000","6,403,000,000","6,308,000,000","6,342,000,000","5,756,000,000","5,511,000,000","6,081,000,000","5,843,000,000","5,631,000,000","5,867,000,000","5,696,000,000","5,603,000,000","5,991,000,000","5,980,000,000","6,007,000,000","6,425,000,000","6,392,000,000","6,408,000,000","7,438,000,000","6,744,000,000","6,869,000,000","7,148,000,000","7,720,000,000","9,343,000,000","9,240,000,000","9,480,000,000","9,781,000,000","10,110,000,000","9,779,000,000","9,773,000,000","9,650,000,000","10,984,000,000","11,331,000,000","11,175,000,000","5,714,000,000","4,620,000,000","3,399,000,000","3,824,000,000","4,213,000,000","3,947,000,000","5,622,000,000","4,955,000,000","3,838,000,000","3,822,000,000","3,970,000,000","5,025,000,000","3,885,900,000","2,939,200,000","2,816,100,000","2,671,400,000","3,341,600,000","3,320,600,000"
		CashCashEquivalentsAndShortTermInvestments,"247,000,000","165,000,000","420,000,000","307,000,000","229,000,000","484,000,000","464,000,000","968,000,000","1,960,000,000","1,570,000,000","2,970,000,000","3,459,000,000","2,964,000,000","1,668,000,000","430,000,000","517,000,000","144,000,000","449,000,000","191,000,000","178,000,000","164,000,000","177,000,000","71,000,000","189,000,000","142,000,000","123,000,000","154,000,000","249,000,000","145,000,000","151,000,000","139,000,000","132,000,000","108,000,000","296,000,000","281,000,000","281,000,000","278,000,000","401,000,000","296,000,000","292,000,000","257,000,000","513,000,000","277,000,000","350,000,000","240,000,000","291,000,000","347,000,000","265,000,000","258,000,000","527,000,000","700,000,000","338,000,000","271,000,000","219,000,000","251,000,000","297,000,000","253,000,000","345,000,000","2,230,000,000","1,794,000,000","1,896,000,000","456,000,000","1,867,000,000","1,919,000,000","903,000,000","713,000,000","1,233,000,000","1,494,000,000","1,381,000,000","972,000,000","1,856,000,000","1,420,000,000","3,460,000,000","3,658,000,000","4,675,000,000","4,864,000,000","4,568,000,000","3,895,000,000","4,880,000,000","5,100,000,000","5,787,000,000","5,421,000,000","976,000,000","683,000,000","650,000,000","899,000,000","304,000,000","307,000,000","260,000,000","281,000,000","269,000,000","284,000,000","245,000,000","286,000,000","278,000,000","311,000,000","214,000,000","237,000,000","566,700,000","207,200,000","120,300,000","143,400,000","734,300,000","392,700,000"
			CashAndCashEquivalents,"247,000,000","165,000,000","420,000,000","307,000,000","229,000,000","484,000,000","464,000,000","968,000,000","1,960,000,000","1,570,000,000","2,970,000,000","3,459,000,000","2,964,000,000","1,668,000,000","430,000,000","517,000,000","144,000,000","449,000,000","191,000,000","178,000,000","164,000,000","177,000,000","71,000,000","189,000,000","142,000,000","123,000,000","154,000,000","249,000,000","145,000,000","151,000,000","139,000,000","132,000,000","108,000,000","296,000,000","281,000,000","281,000,000","278,000,000","401,000,000","296,000,000","292,000,000","257,000,000","513,000,000","277,000,000","350,000,000","240,000,000","291,000,000","347,000,000","265,000,000","258,000,000","527,000,000","700,000,000","338,000,000","271,000,000","219,000,000","251,000,000","297,000,000","253,000,000","345,000,000","2,230,000,000","1,794,000,000","1,896,000,000","456,000,000","1,867,000,000","1,919,000,000","903,000,000","713,000,000","1,233,000,000","1,494,000,000","1,381,000,000","972,000,000","1,856,000,000","1,420,000,000","3,460,000,000","3,658,000,000","4,675,000,000","4,864,000,000","4,568,000,000","3,895,000,000","4,880,000,000","5,100,000,000","5,787,000,000","5,421,000,000","976,000,000","683,000,000","650,000,000","899,000,000","304,000,000","307,000,000","260,000,000","281,000,000","269,000,000","284,000,000","245,000,000","286,000,000","278,000,000","311,000,000","214,000,000","237,000,000","566,700,000","207,200,000","120,300,000","143,400,000","734,300,000","392,700,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"8,010,000,000","8,483,000,000","7,884,000,000","7,125,000,000","6,232,000,000","6,139,000,000","6,536,000,000","7,736,000,000","6,980,000,000","6,987,000,000","6,981,000,000","6,763,000,000","6,349,000,000","6,292,000,000","4,487,000,000","4,754,000,000","4,092,000,000","4,272,000,000","4,835,000,000","4,614,000,000","4,584,000,000","4,811,000,000","4,357,000,000","4,494,000,000","3,974,000,000","4,162,000,000","4,417,000,000","4,733,000,000","4,292,000,000","4,577,000,000","4,446,000,000","4,541,000,000","4,147,000,000","3,867,000,000","3,575,000,000","3,642,000,000","3,248,000,000","3,210,000,000","2,648,000,000","2,128,000,000","2,511,000,000","2,777,000,000","2,716,000,000","2,624,000,000","1,573,000,000","2,434,000,000","2,527,000,000","3,696,000,000","3,746,000,000","3,516,000,000","3,356,000,000","3,713,000,000","3,552,000,000","3,753,000,000","2,530,000,000","3,774,000,000","3,439,000,000","3,120,000,000","3,025,000,000","3,087,000,000","3,003,000,000","2,950,000,000","2,704,000,000","3,018,000,000","3,120,000,000","3,149,000,000","2,603,000,000","2,889,000,000","2,884,000,000","3,106,000,000","2,807,000,000","2,851,000,000","2,614,000,000","2,687,000,000","2,049,000,000","2,204,000,000","2,433,000,000","2,845,000,000","3,441,000,000","3,250,000,000","2,660,000,000","3,091,000,000","3,135,000,000","2,940,000,000","3,041,000,000","4,564,000,000","2,828,000,000","3,522,000,000","2,006,000,000","2,018,000,000","2,401,000,000","2,140,000,000","2,167,000,000","2,363,000,000","2,735,000,000","2,834,000,000","3,107,000,000","3,002,000,000","2,626,300,000","2,151,400,000","2,146,800,000","1,943,900,000","2,015,200,000","2,389,300,000"
			AccountsReceivable,"5,245,000,000","2,345,000,000","4,722,000,000","4,668,000,000","4,084,000,000","1,883,000,000","4,383,000,000","4,057,000,000","3,421,000,000","1,287,000,000","1,397,000,000","1,260,000,000","1,319,000,000","1,148,000,000","1,297,000,000","1,169,000,000","1,222,000,000","1,243,000,000","1,368,000,000","1,208,000,000","1,197,000,000","1,252,000,000","1,233,000,000","1,039,000,000","1,010,000,000","1,106,000,000","1,194,000,000","1,049,000,000","905,000,000","960,000,000","1,121,000,000","1,009,000,000","877,000,000","1,091,000,000","1,099,000,000","1,034,000,000","943,000,000","937,000,000","1,185,000,000","937,000,000","926,000,000","992,000,000","1,011,000,000","894,000,000","922,000,000","944,000,000","989,000,000","2,215,000,000","2,996,000,000","3,389,000,000","3,298,000,000","2,785,000,000","2,862,000,000","3,633,000,000","2,530,000,000","3,774,000,000","3,439,000,000","3,120,000,000","3,025,000,000","3,087,000,000","3,003,000,000","2,950,000,000","2,704,000,000","3,018,000,000","3,120,000,000","3,149,000,000","2,603,000,000","2,889,000,000","2,884,000,000","3,106,000,000","2,807,000,000","2,851,000,000","2,614,000,000","2,687,000,000","2,049,000,000","2,204,000,000","2,433,000,000","2,845,000,000","3,441,000,000","3,250,000,000","2,660,000,000","3,091,000,000","3,135,000,000","2,940,000,000","3,041,000,000","4,564,000,000","2,828,000,000","3,522,000,000","2,006,000,000","2,018,000,000","2,401,000,000","2,140,000,000","2,167,000,000","2,363,000,000","2,735,000,000","2,834,000,000","3,107,000,000","3,002,000,000","2,626,300,000","2,151,400,000","2,146,800,000","1,943,900,000","2,015,200,000","2,389,300,000"
				GrossAccountsReceivable,"5,425,000,000","2,516,000,000","5,028,000,000","4,972,000,000","4,296,000,000","2,029,000,000","4,481,000,000","4,138,000,000","3,467,000,000","1,330,000,000","1,438,000,000","1,299,000,000","1,375,000,000","1,204,000,000","1,355,000,000","1,227,000,000","1,281,000,000","1,307,000,000","1,426,000,000","1,268,000,000","1,256,000,000","1,310,000,000","1,286,000,000","1,092,000,000","1,065,000,000","1,160,000,000","1,251,000,000","1,105,000,000","965,000,000","1,026,000,000","1,189,000,000","1,077,000,000",,"1,171,000,000","1,180,000,000","1,114,000,000","1,027,000,000","1,024,000,000","1,270,000,000","1,019,000,000","1,006,000,000","1,073,000,000","1,096,000,000","973,000,000","1,007,000,000","1,025,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-180,000,000","-171,000,000","-306,000,000","-304,000,000","-212,000,000","-146,000,000","-98,000,000","-81,000,000","-46,000,000","-43,000,000","-41,000,000","-39,000,000","-56,000,000","-56,000,000","-58,000,000","-58,000,000","-59,000,000","-64,000,000","-58,000,000","-60,000,000","-59,000,000","-58,000,000","-53,000,000","-53,000,000","-55,000,000","-54,000,000","-57,000,000","-56,000,000","-60,000,000","-66,000,000","-68,000,000","-68,000,000",,"-80,000,000","-81,000,000","-80,000,000","-84,000,000","-87,000,000","-85,000,000","-82,000,000","-80,000,000","-81,000,000","-85,000,000","-79,000,000","-85,000,000","-81,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,,,,,,,,,,"0","15,000,000","18,000,000","0","23,000,000",,,,"0","25,000,000","93,000,000","160,000,000","160,000,000","218,000,000","234,000,000","230,000,000","155,000,000","156,000,000","192,000,000","195,000,000","198,000,000","177,000,000","613,000,000","602,000,000","574,000,000","377,000,000","365,000,000","166,000,000","211,000,000","19,000,000","32,000,000","154,000,000","183,000,000","148,000,000","175,000,000","35,000,000","47,000,000","0","0","112,000,000",,"58,000,000","171,000,000","45,000,000","120,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
