name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
OperatingCashFlow,"2,714,300,000","1,076,800,000","26,000,000","780,500,000","831,000,000","395,200,000","246,300,000","570,100,000","689,100,000","690,500,000","504,800,000","549,500,000","555,500,000","735,700,000","437,300,000","494,800,000","619,400,000","894,000,000","332,900,000","478,700,000","553,400,000","714,600,000","381,600,000","497,800,000","528,200,000","695,900,000","220,400,000","357,300,000","386,200,000","329,700,000","163,100,000","313,300,000","336,200,000","385,100,000","180,700,000","368,800,000","351,200,000","330,300,000","181,500,000","383,700,000","268,200,000","340,500,000","165,800,000","179,000,000","257,600,000","391,000,000","156,700,000","230,000,000","120,000,000","303,700,000","192,300,000","204,100,000","212,100,000","20,300,000","93,500,000","69,600,000","230,100,000","343,800,000","-100,200,000","177,100,000","92,700,000","362,900,000","21,500,000","127,700,000","240,900,000","339,700,000","14,100,000","127,400,000","58,500,000","376,900,000","13,100,000","91,600,000","108,300,000","385,700,000","76,600,000","133,700,000","153,400,000","260,200,000","69,600,000","196,600,000","98,800,000","346,300,000","129,200,000","161,000,000","151,400,000","114,200,000","37,800,000","117,200,000","12,986,000","293,014,000","-67,200,000","165,100,000","76,800,000","151,900,000","59,100,000","146,200,000","95,600,000","159,100,000","64,400,000","98,500,000","68,800,000","161,300,000","53,700,000","151,300,000","92,100,000","167,700,000","63,900,000","138,200,000","46,500,000","178,300,000","55,500,000","120,200,000","64,200,000","176,400,000"
	CashFlowFromContinuingOperatingActivities,"2,714,300,000","1,076,800,000","26,000,000","780,500,000","831,000,000","395,200,000","246,300,000","570,100,000","689,100,000","690,500,000","504,800,000","549,500,000","555,500,000","735,700,000","437,300,000","494,800,000","619,400,000","894,000,000","332,900,000","478,700,000","553,400,000","714,600,000","381,600,000","497,800,000","528,200,000","695,900,000","220,400,000","357,300,000","386,200,000","329,700,000","163,100,000","313,300,000","336,200,000","385,100,000","180,700,000","368,800,000","351,200,000","330,300,000","181,500,000","383,700,000","268,200,000","340,500,000","165,800,000","179,000,000","257,600,000","391,000,000","156,700,000","230,000,000","120,000,000","303,700,000","192,300,000","204,100,000","212,100,000","20,300,000","93,500,000","69,600,000","230,100,000","343,800,000","-100,200,000","177,100,000","92,700,000","362,900,000","21,700,000","123,000,000","244,100,000","341,000,000","14,100,000","127,400,000","58,500,000","376,900,000","13,100,000","91,600,000","108,300,000","385,700,000","76,600,000","133,700,000","153,400,000","260,200,000","69,600,000","196,600,000","98,800,000","346,300,000","129,200,000","161,000,000","151,400,000","114,200,000","37,800,000","117,200,000","12,986,000","293,014,000","-67,200,000","165,100,000","76,800,000","151,900,000","59,100,000","146,200,000","95,600,000","159,100,000","64,400,000","98,500,000","68,800,000","161,300,000","53,700,000","151,300,000","92,100,000","167,700,000","63,900,000","138,200,000","46,500,000","178,300,000","55,500,000","120,200,000","64,200,000","176,400,000"
		NetIncomeFromContinuingOperations,"1,356,200,000","568,000,000","223,800,000","288,700,000","275,700,000","510,300,000","239,600,000","267,100,000","242,100,000","452,600,000","244,200,000","234,300,000","235,800,000","420,400,000","205,300,000","233,500,000","231,300,000","390,400,000","432,900,000","215,700,000","199,400,000","356,900,000","194,700,000","217,300,000","181,700,000","346,500,000","181,100,000","182,500,000","80,900,000","195,800,000","121,400,000","126,300,000","133,000,000","207,600,000","144,300,000","137,500,000","119,000,000","176,600,000","98,800,000","156,100,000","119,300,000","172,100,000","116,000,000","129,800,000","109,500,000","170,900,000","125,900,000","112,200,000","88,700,000","129,700,000","118,700,000","58,500,000","63,700,000","141,500,000","100,400,000","77,500,000","58,000,000","123,200,000","94,300,000","82,900,000","57,500,000","100,900,000","77,000,000","70,800,000","62,900,000","105,700,000","85,500,000","71,200,000","57,000,000","89,900,000","-91,600,000","84,400,000","38,600,000","90,800,000","72,100,000","30,900,000","49,300,000","92,000,000","73,700,000","52,100,000","45,400,000","-4,200,000","37,200,000","47,900,000","46,100,000","87,800,000","28,900,000","44,600,000","30,106,000","50,594,000","37,700,000","68,900,000","48,900,000","53,500,000","52,000,000","58,200,000","28,900,000","49,000,000","2,300,000","24,000,000","-10,700,000","45,100,000","56,300,000","53,400,000","45,600,000","62,800,000","61,400,000","58,500,000","51,600,000","62,500,000","63,200,000","51,500,000","43,400,000","22,800,000"
		OperatingGainsLosses,"-23,600,000","-7,700,000","1,900,000","-9,300,000","-8,500,000","-9,200,000","-8,800,000","-200,000",,,"14,900,000","-8,400,000","-7,500,000","-1,900,000","-14,100,000","-9,400,000","-2,200,000","7,100,000","13,700,000","-4,000,000","-7,800,000","-6,700,000","-10,800,000","-13,100,000","700,000","-23,400,000",,"-9,300,000","0","-100,000,000",,,,,,,,,"0",,,,"-10,600,000","-138,300,000","-3,000,000","-125,500,000","34,700,000","-40,000,000","-2,800,000","-2,700,000","-3,400,000","-3,200,000","-3,000,000","-2,900,000","352,400,000","-408,400,000","-2,000,000","-3,200,000","-2,500,000","-2,000,000","-1,700,000","-3,700,000","-2,400,000","2,200,000","-11,300,000","3,300,000","171,800,000","-42,900,000","-116,300,000","3,800,000","156,500,000","73,500,000","-68,800,000","-5,500,000","8,400,000","52,200,000","-42,500,000","30,600,000","8,600,000","19,700,000","-20,300,000","144,900,000","-28,000,000","-1,700,000","-26,700,000","-4,000,000","-100,200,000","-4,200,000","505,000","-2,005,000","-1,600,000","-1,800,000","-2,600,000","-2,100,000","-600,000","-1,600,000","-1,600,000","-1,900,000","32,200,000","-1,800,000","28,400,000","-2,300,000","500,000","-2,000,000","-2,700,000","-2,100,000","-3,100,000","-1,200,000","-4,500,000","-4,800,000","-13,000,000","-5,500,000","-4,200,000","57,000,000"
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,300,000","-3,000,000","-3,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"-23,600,000","-7,700,000","1,900,000","-9,300,000","-8,500,000","-9,200,000","-8,800,000","-200,000",,,"14,900,000","-8,400,000","-7,500,000","-1,900,000","-14,100,000","-9,400,000","-2,200,000","7,100,000","13,700,000","-4,000,000","-7,800,000","-6,700,000","-10,800,000","-13,100,000","700,000","-23,400,000",,,,,,,,,,,,,,,,,,,,,"34,700,000","-40,000,000","-2,800,000","-2,700,000","-3,400,000","-3,200,000","-3,000,000","-2,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PensionAndEmployeeBenefitExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-9,300,000","0","-100,000,000",,,,,"0",,,,"0","-100,000,000","0","0","-20,000,000","-135,000,000","0","-122,400,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"1,091,000,000","278,100,000","275,100,000","271,600,000","266,200,000","261,400,000","249,300,000","245,000,000","242,500,000","239,100,000","236,200,000","233,800,000","229,900,000","226,400,000","217,700,000","212,800,000","206,700,000","208,600,000","205,100,000","201,200,000","197,700,000","194,600,000","181,100,000","195,500,000","194,100,000","191,900,000","192,600,000","174,100,000","108,600,000","108,200,000","106,500,000","106,400,000","102,800,000","103,700,000","102,600,000","99,900,000","99,500,000","98,200,000","93,500,000","94,400,000","93,200,000","90,600,000","87,500,000","79,700,000","85,000,000","84,200,000","79,800,000","80,200,000","85,500,000","71,900,000","85,100,000","88,800,000","87,900,000","87,600,000","82,200,000","85,500,000","82,200,000","82,400,000","79,800,000","96,600,000","89,800,000","95,000,000","64,500,000","91,600,000","95,700,000","85,000,000","88,600,000","77,100,000","89,000,000","95,300,000","95,600,000","98,500,000","93,800,000","96,300,000","96,000,000","84,000,000","110,900,000","92,500,000","118,600,000","76,700,000","104,700,000","89,100,000","97,600,000","102,400,000","103,700,000","106,100,000","116,700,000","108,300,000","61,778,000","113,422,000",,,,,,,,,,,,,,,,,,,,,,,,
			DepreciationAndAmortization,"1,091,000,000","278,100,000","275,100,000","271,600,000","266,200,000","261,400,000","249,300,000","245,000,000","242,500,000","239,100,000","236,200,000","233,800,000","229,900,000","226,400,000","217,700,000","212,800,000","206,700,000","208,600,000","205,100,000","201,200,000","197,700,000","194,600,000","181,100,000","195,500,000","194,100,000","191,900,000","192,600,000","174,100,000","108,600,000","108,200,000","106,500,000","106,400,000","102,800,000","103,700,000","102,600,000","99,900,000","99,500,000","98,200,000","93,500,000","94,400,000","93,200,000","90,600,000","87,500,000","79,700,000","85,000,000","84,200,000","79,800,000","80,200,000","85,500,000","71,900,000","85,100,000","88,800,000","87,900,000","87,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"94,400,000","93,200,000","90,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
