name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020
TotalRevenue,"187,216,000","53,065,000","49,424,000","45,473,000","39,254,000","33,110,000","30,076,000","26,366,000"
	OperatingRevenue,"187,216,000","53,065,000","49,424,000","45,473,000","39,254,000","33,110,000","30,076,000","26,366,000"
CostOfRevenue,"57,572,000","16,063,000","15,392,000","13,982,000","12,135,000","10,255,000","9,202,000","7,765,000"
GrossProfit,"129,644,000","37,002,000","34,032,000","31,491,000","27,119,000","22,855,000","20,874,000","18,601,000"
OperatingExpense,"219,635,000","58,993,000","55,517,000","68,259,000","36,866,000","29,004,000","25,990,000","20,986,000"
	SellingGeneralAndAdministration,"161,868,000","42,492,000","41,288,000","49,766,000","28,322,000","22,019,000","19,619,000","15,400,000"
		GeneralAndAdministrativeExpense,"64,483,000","14,362,000","14,272,000","27,567,000","8,282,000","5,249,000","4,651,000","3,918,000"
			OtherGandA,"64,483,000","14,362,000","14,272,000","27,567,000","8,282,000","5,249,000","4,651,000","3,918,000"
		SellingAndMarketingExpense,"97,385,000","28,130,000","27,016,000","22,199,000","20,040,000","16,770,000","14,968,000","11,482,000"
	ResearchAndDevelopment,"57,767,000","16,501,000","14,229,000","18,493,000","8,544,000","6,985,000","6,371,000","5,586,000"
OperatingIncome,"-89,991,000","-21,991,000","-21,485,000","-36,768,000","-9,747,000","-6,149,000","-5,116,000","-2,385,000"
OtherIncomeExpense,"293,000","86,000","52,000","123,000","32,000","-12,000","24,000","18,000"
	OtherNonOperatingIncomeExpenses,"293,000","86,000","52,000","123,000","32,000","-12,000","24,000","18,000"
PretaxIncome,"-89,698,000","-21,905,000","-21,433,000","-36,645,000","-9,715,000","-6,161,000","-5,092,000","-2,367,000"
TaxProvision,"1,066,000","315,000","469,000","-86,000","368,000","278,000","278,000","207,000"
NetIncomeCommonStockholders,"-90,764,000","-22,220,000","-21,902,000","-36,559,000","-10,083,000","-6,439,000","-9,049,000","-2,574,000"
	NetIncome,"-90,764,000","-22,220,000","-21,902,000","-36,559,000","-10,083,000","-6,439,000","-5,370,000","-2,574,000"
		NetIncomeIncludingNoncontrollingInterests,"-90,764,000","-22,220,000","-21,902,000","-36,559,000","-10,083,000","-6,439,000","-5,370,000","-2,574,000"
			NetIncomeContinuousOperations,"-90,764,000","-22,220,000","-21,902,000","-36,559,000","-10,083,000","-6,439,000","-5,370,000","-2,574,000"
DilutedNIAvailtoComStockholders,"-90,764,000","-22,220,000","-21,902,000","-36,559,000","-10,083,000","-6,439,000","-9,049,000","-2,574,000"
BasicEPS,,"-0.2","-0.2","-0.93","-0.098","-0.065",,"-0.026"
DilutedEPS,,"-0.2","-0.2","-0.93","-0.098","-0.065",,"-0.026"
BasicAverageShares,,"109,553,000","107,925,000","39,301,000","102,444,655","99,343,120",,"99,343,120"
DilutedAverageShares,,"109,553,000","107,925,000","39,301,000","102,444,655","99,343,120",,"99,343,120"
TotalOperatingIncomeAsReported,,,"-21,485,000",,"-9,747,000",,,
TotalExpenses,"277,207,000","75,056,000","70,909,000","82,241,000","49,001,000","39,259,000","35,192,000","28,751,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-90,764,000","-22,220,000","-21,902,000","-36,559,000","-10,083,000","-6,439,000","-5,370,000","-2,574,000"
NormalizedIncome,"-90,764,000","-22,220,000","-21,902,000","-36,559,000","-10,083,000","-6,439,000","-5,370,000","-2,574,000"
EBIT,"-89,991,000","-21,991,000","-21,485,000","-36,768,000","-9,747,000","-6,149,000","-5,116,000","-2,385,000"
EBITDA,"-86,538,000"
ReconciledCostOfRevenue,"57,572,000","16,063,000","15,392,000","13,982,000","12,135,000","10,255,000","9,202,000","7,765,000"
ReconciledDepreciation,"3,453,000","901,000","883,000","873,000","796,000","541,000","549,000","452,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-90,764,000","-22,220,000","-21,902,000","-36,559,000","-10,083,000","-6,439,000","-5,370,000","-2,574,000"
NormalizedEBITDA,"-86,538,000","-21,090,000","-20,602,000","-35,895,000","-8,951,000","-5,608,000","-4,567,000","-1,933,000"
TaxRateForCalcs,"0.4","0.4","0.27","0.002","0.27","0.27","0.27","0.27"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0"
