name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020
TotalRevenue,"666,442,000","186,196,000","166,498,000","161,624,000","152,124,000","118,119,000","93,195,000","89,447,000"
	OperatingRevenue,"666,442,000","186,196,000","166,498,000","161,624,000","152,124,000","118,119,000","93,195,000","89,447,000"
CostOfRevenue,"145,010,000","44,991,000","34,285,000","34,142,000","31,592,000","24,524,000","18,860,000","26,671,000"
GrossProfit,"521,432,000","141,205,000","132,213,000","127,482,000","120,532,000","93,595,000","74,335,000","62,776,000"
OperatingExpense,"147,171,000","32,580,000","30,183,000","40,439,000","43,969,000","21,462,000","24,061,000","18,397,000"
	SellingGeneralAndAdministration,"109,912,000","22,314,000","23,555,000","30,257,000","33,787,000","11,280,000","13,879,000","8,215,000"
	DepreciationAmortizationDepletionIncomeStatement,"40,874,000","10,266,000","10,243,000","10,182,000","10,182,000","10,182,000","10,182,000","10,182,000"
		DepreciationAndAmortizationInIncomeStatement,"40,874,000","10,266,000","10,243,000","10,182,000","10,182,000","10,182,000","10,182,000","10,182,000"
			Amortization,"40,874,000","10,266,000","10,243,000","10,182,000","10,182,000","10,182,000","10,182,000","10,182,000"
				AmortizationOfIntangiblesIncomeStatement,"40,874,000","10,266,000","10,243,000","10,182,000","10,182,000","10,182,000","10,182,000","10,182,000"
	OtherTaxes,,,"-3,615,000",,,,,
OperatingIncome,"374,261,000","108,625,000","102,030,000","87,043,000","76,563,000","72,133,000","50,274,000","44,379,000"
NetNonOperatingInterestIncomeExpense,"-57,106,000","-11,460,000","-15,096,000","-14,987,000","-15,563,000","-15,502,000","-10,068,000","-9,794,000"
	InterestExpenseNonOperating,"57,106,000","11,460,000","15,096,000","14,987,000","15,563,000","15,502,000",,"9,794,000"
OtherIncomeExpense,"-20,145,000","-19,180,000","-595,000","-213,000","-157,000","-47,000","-35,000","-517,000"
	SpecialIncomeCharges,"-18,803,000","-18,803,000","0","0","0","0","0","-488,000"
		RestructuringAndMergernAcquisition,,,"0","0",,,"0","488,000"
		OtherSpecialCharges,,"18,803,000",,,,,,
	OtherNonOperatingIncomeExpenses,"-1,342,000","-377,000","-595,000","-213,000","-157,000","-47,000","-35,000","-29,000"
PretaxIncome,"297,010,000","77,985,000","86,339,000","71,843,000","60,843,000","56,584,000","40,171,000","34,068,000"
TaxProvision,"59,796,000","16,024,000","17,028,000","15,252,000","11,492,000","11,053,000","6,783,000","5,753,000"
NetIncomeCommonStockholders,"237,214,000","61,961,000","69,311,000","56,591,000","46,069,000","45,531,000","27,310,000","28,315,000"
	NetIncome,"237,214,000","61,961,000","69,311,000","56,591,000","49,351,000","45,531,000","33,388,000","28,315,000"
		NetIncomeIncludingNoncontrollingInterests,"237,214,000","61,961,000","69,311,000","56,591,000","49,351,000","45,531,000","33,388,000","28,315,000"
			NetIncomeContinuousOperations,"237,214,000","61,961,000","69,311,000","56,591,000","49,351,000","45,531,000","33,388,000","28,315,000"
DilutedNIAvailtoComStockholders,"237,214,000","61,961,000","69,311,000","56,591,000","46,069,000","45,531,000","27,310,000","28,315,000"
BasicEPS,,"0.1","0.11","0.09",,"0.07",,"0.044"
DilutedEPS,,"0.09","0.1","0.08",,"0.066",,"0.041"
BasicAverageShares,,"648,813,998","648,422,232","648,124,642",,"648,124,642",,"648,124,642"
DilutedAverageShares,,"693,021,097","692,863,933","690,711,782",,"690,711,782",,"690,711,782"
TotalOperatingIncomeAsReported,"370,646,000","108,625,000","98,415,000","87,043,000","76,563,000","72,133,000","50,274,000","43,891,000"
TotalExpenses,"292,181,000","77,571,000","64,468,000","74,581,000","75,561,000","45,986,000","42,921,000","45,068,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"237,214,000","61,961,000","69,311,000","56,591,000","49,351,000","45,531,000","33,388,000","28,315,000"
NormalizedIncome,"252,231,456.793","76,909,385","69,311,000","56,591,000","49,351,000","45,531,000","33,388,000","28,720,528"
InterestExpense,"57,106,000","11,460,000","15,096,000","14,987,000","15,563,000","15,502,000",,"9,794,000"
NetInterestIncome,"-57,106,000","-11,460,000","-15,096,000","-14,987,000","-15,563,000","-15,502,000","-10,068,000","-9,794,000"
EBIT,"354,116,000","89,445,000","101,435,000","86,830,000","76,406,000","72,086,000","66,928,000","43,862,000"
EBITDA,"402,534,000"
ReconciledCostOfRevenue,"137,466,000","43,147,000","32,620,000","32,374,000","29,324,000","22,073,000","17,375,000","24,569,000"
ReconciledDepreciation,"48,418,000","12,110,000","11,908,000","11,950,000","12,450,000","12,633,000","11,667,000","12,284,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"237,214,000","61,961,000","69,311,000","56,591,000","49,351,000","45,531,000","33,388,000","28,315,000"
TotalUnusualItemsExcludingGoodwill,"-18,803,000","-18,803,000","0","0","0","0","0","-488,000"
TotalUnusualItems,"-18,803,000","-18,803,000","0","0","0","0","0","-488,000"
NormalizedEBITDA,"421,337,000","120,358,000","113,343,000","98,780,000","88,856,000","84,719,000","78,595,000","56,634,000"
TaxRateForCalcs,"0.201","0.205","0.197","0.212","0.189","0.195","0.169","0.169"
TaxEffectOfUnusualItems,"-3,785,543.207","-3,854,615","0","0","0","0","0","-82,472"
