name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
TotalRevenue,"2,647,400,000","660,000,000","672,400,000","664,900,000","650,100,000","631,500,000","667,400,000","681,100,000","625,800,000","654,900,000"
	OperatingRevenue,"2,647,400,000","660,000,000","672,400,000","664,900,000","650,100,000","631,500,000","667,400,000","681,100,000","625,800,000","654,900,000"
CostOfRevenue,"1,642,200,000","423,900,000","429,900,000","403,900,000","384,500,000","385,100,000","409,400,000","410,900,000","365,500,000","373,600,000"
GrossProfit,"1,005,200,000","236,100,000","242,500,000","261,000,000","265,600,000","246,400,000","258,000,000","270,200,000","260,300,000","281,300,000"
OperatingExpense,"895,500,000","237,900,000","209,900,000","217,400,000","230,300,000","286,800,000","278,900,000","215,600,000","206,300,000","240,600,000"
	SellingGeneralAndAdministration,"798,900,000","213,700,000","185,800,000","193,200,000","206,200,000","243,100,000","252,800,000","189,000,000","179,800,000","214,100,000"
		GeneralAndAdministrativeExpense,,,"185,800,000","193,200,000","206,200,000","243,100,000","252,800,000","189,000,000","179,800,000","214,100,000"
			SalariesAndWages,,,,,,"-3,800,000",,,,"-3,100,000"
			OtherGandA,,,"185,800,000","193,200,000","206,200,000","243,100,000","185,300,000","189,000,000","179,800,000","214,100,000"
	DepreciationAmortizationDepletionIncomeStatement,"96,600,000","24,200,000","24,100,000","24,200,000","24,100,000","24,300,000","24,200,000","24,800,000","24,600,000","24,600,000"
		DepreciationAndAmortizationInIncomeStatement,"96,600,000","24,200,000","24,100,000","24,200,000","24,100,000","24,300,000","24,200,000","24,800,000","24,600,000","24,600,000"
			Amortization,"96,600,000","24,200,000","24,100,000","24,200,000","24,100,000","24,300,000","24,200,000","24,800,000","24,600,000","24,600,000"
				AmortizationOfIntangiblesIncomeStatement,"96,600,000","24,200,000","24,100,000","24,200,000","24,100,000","24,300,000","24,200,000","24,800,000","24,600,000","24,600,000"
	OtherOperatingExpenses,,,"0",,"10,200,000","19,400,000","1,900,000","1,800,000","1,900,000","1,900,000"
OperatingIncome,"109,700,000","-1,800,000","32,600,000","43,600,000","35,300,000","-40,400,000","-20,900,000","54,600,000","54,000,000","40,700,000"
NetNonOperatingInterestIncomeExpense,"-103,200,000","-29,600,000","-21,900,000","-25,000,000","-26,700,000","-42,800,000","-31,600,000","-31,200,000","-29,600,000","-29,400,000"
	InterestIncomeNonOperating,"9,700,000","700,000","7,000,000","800,000","1,200,000","900,000","1,300,000","1,200,000","1,200,000","2,200,000"
	InterestExpenseNonOperating,"112,900,000","30,300,000","28,900,000","25,800,000","27,900,000","43,700,000","32,900,000","32,400,000","30,800,000","31,600,000"
OtherIncomeExpense,"-95,100,000","-5,800,000","-28,100,000","-41,500,000","-19,700,000","-14,900,000","-34,000,000","-3,300,000","-2,400,000","3,800,000"
