name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000
OperatingCashFlow,"-131,000,000","101,000,000","-531,000,000","120,000,000","179,000,000","101,000,000","76,000,000","392,000,000","1,653,000,000","57,000,000","194,000,000","-74,000,000","132,000,000","133,000,000","-166,000,000","346,000,000","-12,000,000","106,000,000","156,000,000","114,000,000","261,000,000","242,000,000","327,000,000","178,000,000","338,000,000","294,000,000","306,000,000","111,000,000","565,000,000","-61,000,000","976,000,000","125,000,000","449,000,000","65,000,000","647,619,000","131,928,000","252,018,000","57,154,000","502,255,000","294,938,000","295,617,000","187,310,000","441,673,000","235,550,000","397,174,000","187,511,000","290,353,000","356,585,000","242,432,000","299,360,000","175,669,000","356,353,000","284,980,000","259,427,000","372,225,000","268,273,000","407,905,000","8,878,000","283,088,000","188,662,000","95,641,000","120,347,000","82,204,000","61,005,000","116,232,000","90,814,000","75,286,000","59,367,000","127,687,000","148,709,000","62,576,000","57,189,000","144,254,000","61,731,000","45,348,000","47,065,000","142,781,000","8,510,000","88,643,000","61,101,000","86,896,000","48,859,000","40,321,000","18,538,000","63,973,000","31,555,000","54,974,000","2,410,000"
	CashFlowFromContinuingOperatingActivities,"-131,000,000","101,000,000","-531,000,000","120,000,000","179,000,000","101,000,000","76,000,000","392,000,000","1,653,000,000","57,000,000","194,000,000","-74,000,000","132,000,000","133,000,000","-166,000,000","346,000,000","-12,000,000","106,000,000","156,000,000","114,000,000","261,000,000","242,000,000","327,000,000","178,000,000","338,000,000","294,000,000","306,000,000","111,000,000","565,000,000","-61,000,000","976,000,000","125,000,000","449,000,000","65,000,000","647,619,000","131,928,000","252,018,000","57,154,000","502,255,000","294,938,000","295,617,000","187,310,000","441,673,000","235,550,000","397,174,000","187,511,000","290,353,000","356,585,000","242,432,000","299,360,000","175,669,000","356,353,000","284,980,000","259,427,000","372,225,000","268,273,000","407,905,000","8,878,000","283,088,000","188,662,000","95,641,000","120,347,000","82,204,000","61,005,000","116,232,000","90,814,000","75,286,000","59,367,000","127,687,000","148,709,000","62,576,000","57,189,000","144,254,000","61,731,000","45,348,000","47,065,000","142,781,000","8,510,000","88,643,000","61,101,000","86,896,000","48,859,000","40,321,000","18,538,000","63,973,000","31,555,000","54,974,000","2,410,000"
		NetIncomeFromContinuingOperations,"433,000,000","30,000,000","222,000,000","144,000,000","37,000,000","-35,000,000","353,000,000","128,000,000","92,000,000","34,000,000","-346,000,000","2,000,000","-145,000,000","-101,000,000","-299,000,000","-307,000,000","-92,000,000","-6,000,000","-2,006,000,000","-91,000,000","-122,000,000","-177,000,000","-199,000,000","-56,000,000","-1,407,000,000","36,000,000","-49,000,000","79,000,000","133,000,000","100,000,000","136,000,000","94,000,000","71,000,000","-98,000,000","52,262,000","21,598,000","47,085,000","96,323,000","85,626,000","58,758,000","102,167,000","99,252,000","53,120,000","92,631,000","53,547,000","78,325,000","92,249,000","84,854,000","86,342,000","84,996,000","84,126,000","75,361,000","87,975,000","58,915,000","59,900,000","50,384,000","47,893,000","60,127,000","-88,258,000","10,460,000","53,763,000","54,324,000","53,615,000","8,241,000","52,369,000","54,038,000","48,142,000","42,886,000","40,528,000","35,988,000","40,229,000","32,039,000","38,439,000","40,726,000","35,634,000","31,683,000","30,616,000","33,539,000","28,411,000","20,156,000","24,241,000","27,176,000","14,203,000","10,041,000","9,651,000","10,848,000","7,212,000","1,258,000"
		OperatingGainsLosses,"13,000,000","5,000,000","26,000,000","-26,000,000","8,000,000","71,000,000","-206,000,000","-115,000,000","0","4,000,000","23,000,000","0","0","31,000,000","1,000,000","27,000,000","-63,000,000","4,000,000","5,000,000","4,000,000","10,000,000","21,000,000","0","0",,,"0","0","8,000,000","8,000,000","0","0","0","73,000,000","0","0","0","1,295,000","0","52,024,000","0","63,429,000","65,291,000","66,000","0","3,234,000",,,,,"0","21,000","-13,980,000","11,979,000","-50,416,000","25,416,000","7,991,000","-3,203,000","10,886,000","8,246,000","625,000","193,000","1,126,000","601,000","1,164,000","3,841,000","1,873,000","2,200,000","9,794,000","7,207,000","1,159,000","4,604,000","544,000","375,000","650,000","671,000","623,000","376,000","5,841,000","352,000","768,000","761,000","803,000","2,558,000","-2,343,000","2,839,000","478,000","51,000"
			GainLossOnSaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"530,000,000","128,000,000","132,000,000","136,000,000","134,000,000","138,000,000","134,000,000","139,000,000","141,000,000","144,000,000","152,000,000","151,000,000","152,000,000","153,000,000","169,000,000","173,000,000","177,000,000","181,000,000","196,000,000","207,000,000","222,000,000","236,000,000","261,000,000","265,000,000","276,000,000","298,000,000","298,000,000","288,000,000","292,000,000","296,000,000","290,000,000","280,000,000","315,000,000","302,000,000","200,071,000","195,841,000","194,605,000","192,158,000","189,196,000","182,207,000","179,801,000","174,354,000","171,748,000","161,550,000","163,049,000","161,318,000","157,660,000","151,119,000","153,381,000","147,679,000","144,645,000","143,558,000","142,446,000","135,894,000","128,587,000","130,681,000","124,948,000","122,478,000","122,174,000","105,787,000","53,349,000","51,270,000","49,131,000","49,951,000","47,183,000","42,506,000","43,792,000","40,490,000","40,743,000","41,137,000","41,604,000","39,619,000","38,706,000","38,451,000","39,792,000","36,374,000","34,358,000","33,242,000","31,801,000","28,982,000","28,951,000","28,484,000","31,869,000","30,631,000","28,661,000","28,507,000","26,139,000","25,197,000"
			DepreciationAndAmortization,"530,000,000","128,000,000","132,000,000","136,000,000","134,000,000","138,000,000","134,000,000","139,000,000","141,000,000","144,000,000","152,000,000","151,000,000","152,000,000","153,000,000","169,000,000","173,000,000","177,000,000","181,000,000","196,000,000","207,000,000","222,000,000","236,000,000","261,000,000","265,000,000","276,000,000","298,000,000","298,000,000","288,000,000","292,000,000","296,000,000","290,000,000","280,000,000","315,000,000","302,000,000","200,071,000","195,841,000","194,605,000","192,158,000","189,196,000","182,207,000","179,801,000","174,354,000","171,748,000","161,550,000","163,049,000","161,318,000","157,660,000","151,119,000","153,381,000","147,679,000","144,645,000","143,558,000","142,446,000","135,894,000","128,587,000","130,681,000","124,948,000","122,478,000","122,174,000","105,787,000","53,349,000","51,270,000","49,131,000","49,951,000","47,183,000","42,506,000","43,792,000","40,490,000","40,743,000","41,137,000","41,604,000","39,619,000","38,706,000","38,451,000","39,792,000","36,374,000","34,358,000","33,242,000","31,801,000","28,982,000","28,951,000","28,484,000","31,869,000","30,631,000","28,661,000","28,507,000","26,139,000","25,197,000"
		DeferredTax,"124,000,000","22,000,000","47,000,000","5,000,000","50,000,000","68,000,000","36,000,000","19,000,000","-58,000,000","-184,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"61,399,000","0",,,,,,,,,,,,
			DeferredIncomeTax,"124,000,000","22,000,000","47,000,000","5,000,000","50,000,000","68,000,000","36,000,000","19,000,000","-58,000,000","-184,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"61,399,000","0",,,,,,,,,,,,
		AssetImpairmentCharge,"9,000,000","6,000,000","0","1,000,000","2,000,000","21,000,000","0","-8,000,000","11,000,000","45,000,000","68,000,000","-1,000,000","33,000,000","38,000,000","354,000,000","112,000,000","174,000,000","28,000,000","1,760,000,000","34,000,000","85,000,000","250,000,000","231,000,000","39,000,000","1,639,000,000","18,000,000","65,000,000","0","6,000,000","2,000,000","45,000,000","0","4,000,000","42,000,000",,,,,"10,000,000","0","0","0","0","0","39,562,000","8,368,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
