name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,06/30/1995,03/31/1995,12/31/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,12/31/1988,12/31/1987,12/31/1986
TotalAssets,"2,240,761,895","2,255,175,399","2,252,014,874","2,246,400,558","2,185,220,660","2,160,520,324","2,144,206,995","2,096,146,659","2,023,371,362","1,923,161,131","1,921,085,211","1,901,282,612","1,865,019,396","1,832,078,267","1,824,247,357","1,805,338,972","1,774,039,109","1,737,919,778","1,719,486,685","1,703,281,178","1,663,193,227","1,623,131,037","1,624,064,410","1,600,250,406","1,563,912,101","1,537,834,415","1,530,856,449","1,519,444,626","1,495,268,875","1,458,654,644","1,457,722,392","1,462,453,010","1,408,324,749","1,385,410,502","1,389,645,513","1,374,496,656","1,352,032,681","1,336,889,187","1,336,715,406","1,326,651,677","1,288,305,065","1,290,793,478","1,284,721,250","1,247,993,308","1,189,441,838","1,174,619,523","976,101,999","963,817,073","936,024,756","935,601,927","926,441,567","893,823,545","890,378,990","880,109,036","894,070,761","871,999,504","868,624,995","834,095,756","848,141,162","841,354,473","837,968,145","831,697,811","833,350,948","818,685,533","802,838,499","781,421,588","772,905,140","770,384,449","741,871,621","735,415,401","728,584,267","712,917,592","703,018,422","602,036,042","541,598,056","536,432,954","513,554,356","501,218,164","488,770,369","468,071,067","460,534,838","456,632,372","461,645,296","479,931,236","472,111,957","439,100,801","433,423,188","412,253,342","400,692,342","399,732,657","376,600,000","373,800,000","367,900,000","385,231,506","322,800,000","309,000,000","303,300,000","304,104,505","292,300,000","290,400,000","287,800,000","273,128,543","262,100,000","253,800,000","237,900,000","235,704,366","204,500,000","194,600,000","192,000,000","182,600,000","179,300,000","169,500,000","161,100,000","147,500,000","137,800,000","111,400,000","104,000,000","101,900,000","95,500,000","96,700,000","94,200,000","87,600,000","85,200,000","86,700,000","79,900,000","75,700,000","76,100,000","74,700,000","71,000,000","67,600,000","63,500,000","45,600,000","36,600,000"
TotalLiabilitiesNetMinorityInterest,"1,716,496,034","1,724,139,312","1,713,881,458","1,696,243,765","1,655,986,170","1,642,746,204","1,640,138,319","1,608,287,325","1,563,810,431","1,472,145,612","1,478,533,606","1,463,428,888","1,435,815,635","1,433,208,366","1,408,707,329","1,385,668,933","1,348,685,395","1,289,223,674","1,270,760,474","1,260,149,112","1,216,482,321","1,184,515,717","1,180,055,599","1,160,383,792","1,137,714,217","1,129,445,847","1,089,289,396","1,082,300,505","1,069,738,530","1,042,520,001","1,042,778,479","1,056,974,111","1,006,739,420","988,533,391","1,000,566,833","989,695,273","947,311,067","936,855,093","933,826,821","933,072,969","897,379,349","907,341,886","897,063,448","865,325,518","806,648,001","794,516,713","581,326,493","575,938,715","550,596,374","550,096,228","534,911,845","522,496,095","522,029,244","516,525,171","538,413,545","514,693,078","511,929,401","481,405,565","503,636,824","509,420,035","510,992,068","510,895,549","521,747,720","521,317,405","514,406,305","503,525,402","507,849,454","511,932,507","493,928,293","492,711,087","493,004,951","485,375,547","478,417,259","393,386,810","395,198,613","392,561,154","375,942,349","368,035,314","357,741,777","341,621,087","338,282,968","335,704,023","337,572,335","358,915,851","352,823,932","325,355,546","322,367,138","304,253,667","295,304,856","296,318,045","277,500,000","271,400,000","265,300,000","284,600,502","225,200,000","211,100,000","207,600,000","212,507,842","203,000,000","204,000,000","204,200,000","191,851,172","182,500,000","176,600,000","164,500,000","163,421,474","137,700,000","130,700,000","131,000,000","123,600,000","121,800,000","112,200,000","106,200,000","107,500,000","99,500,000","74,800,000","68,100,000","67,200,000","61,900,000","64,500,000","62,600,000","57,300,000","55,900,000","58,800,000","52,900,000","49,600,000","51,000,000","50,300,000","46,700,000","44,600,000","43,300,000","27,100,000","16,800,000"
TotalEquityGrossMinorityInterest,"524,265,861","531,036,087","538,133,416","550,156,793","529,234,490","517,774,120","504,068,676","487,859,334","459,560,931","451,015,519","442,551,605","437,853,724","429,203,761","398,869,901","415,540,028","419,670,039","425,353,714","448,696,104","448,726,211","443,132,066","446,710,906","438,615,320","444,008,811","439,866,614","426,197,884","408,388,568","441,567,053","437,144,121","425,530,345","416,134,643","414,943,913","405,478,899","401,585,329","396,877,111","389,078,680","384,801,383","404,721,614","400,034,094","402,888,585","393,578,708","390,925,716","383,451,592","387,657,802","382,667,790","382,793,837","380,102,810","394,775,506","387,878,358","385,428,382","385,505,699","391,529,722","371,327,450","368,349,746","363,583,865","355,657,216","357,306,426","356,695,594","352,690,191","344,504,338","331,934,438","326,976,077","320,802,262","311,603,228","297,368,128","288,432,194","277,896,186","265,055,686","258,451,942","247,943,328","242,704,314","235,579,316","227,542,045","224,601,163","208,649,232","146,399,443","143,871,800","137,612,007","133,182,850","131,028,592","126,449,980","122,251,870","120,928,349","124,072,961","121,015,385","119,288,025","113,745,255","111,056,050","107,999,675","105,387,486","103,414,612","99,100,000","102,400,000","102,600,000","100,631,004","97,600,000","97,900,000","95,700,000","91,596,663","89,300,000","86,400,000","83,600,000","81,277,371","79,600,000","77,200,000","73,400,000","72,282,892","66,800,000","63,900,000","61,000,000","59,000,000","57,500,000","57,300,000","54,900,000","40,000,000","38,300,000","36,600,000","35,900,000","34,700,000","33,600,000","32,200,000","31,600,000","30,300,000","29,300,000","27,900,000","27,000,000","26,100,000","25,100,000","24,400,000","24,300,000","23,000,000","20,200,000","18,500,000","19,800,000"
	StockholdersEquity,"524,265,861","531,036,087","538,133,416","550,156,793","529,234,490","517,774,120","504,068,676","487,859,334","459,560,931","451,015,519","442,551,605","437,853,724","429,203,761","398,869,901","415,540,028","419,670,039","425,353,714","448,696,104","448,726,211","443,132,066","446,710,906","438,615,320","444,008,811","439,866,614","426,197,884","408,388,568","441,567,053","437,144,121","425,530,345","416,134,643","414,943,913","405,478,899","401,585,329","396,877,111","389,078,680","384,801,383","404,721,614","400,034,094","402,888,585","393,578,708","390,925,716","383,451,592","387,657,802","382,667,790","382,793,837","380,102,810","394,775,506","387,878,358","385,428,382","385,505,699","391,529,722","371,327,450","368,349,746","363,583,865","355,657,216","357,306,426","356,695,594","352,690,191","344,504,338","331,934,438","326,976,077","320,802,262","311,603,228","297,368,128","288,432,194","277,896,186","265,055,686","258,451,942","247,943,328","242,704,314","235,579,316","227,542,045","224,601,163","208,649,232","146,399,443","143,871,800","137,612,007","133,182,850","131,028,592","126,449,980","122,251,870","120,928,349","124,072,961","121,015,385","119,288,025","113,745,255","111,056,050","107,999,675","105,387,486","103,414,612","99,100,000","102,400,000","102,600,000","100,631,004","97,600,000","97,900,000","95,700,000","91,596,663","89,300,000","86,400,000","83,600,000","81,277,371","79,600,000","77,200,000","73,400,000","72,282,892","66,800,000","63,900,000","61,000,000","59,000,000","57,500,000","57,300,000","54,900,000","40,000,000","38,300,000","36,600,000","35,900,000","34,700,000","33,600,000","32,200,000","31,600,000","30,300,000","29,300,000","27,900,000","27,000,000","26,100,000","25,100,000","24,400,000","24,300,000","23,000,000","20,200,000","18,500,000","19,800,000"
		CapitalStock,"344,398","344,054","343,484","342,691","336,805","333,010","327,906","321,630","319,492","318,532","317,015","316,188","315,019","314,686","313,825","313,385","312,751","312,137","304,525","303,715","302,661","301,326","298,384","295,464","292,328","291,510","290,955","290,625","281,587","280,386","279,043","276,049","274,751","274,360","270,102","269,218","267,422","265,911","265,509","265,169","264,337","264,022","263,659","263,546","263,246","263,058","262,775","262,650","262,365","262,192","261,942","261,829","261,594","261,440","261,194","260,513","260,182","258,172","256,109","255,456","255,098","254,834","253,731","253,041","250,498","186,043","181,657","181,442","181,133","135,727","133,675","133,296","131,808","129,323","94,552","94,073","93,527","92,938","92,392","91,919","91,696","91,192","90,954","90,635","9,026,250","8,980,977","8,925,425","8,833,411","8,740,846","8,574,210","8,500,000",,,"8,325,221",,,,"6,122,431",,,,"4,540,569",,,,"4,326,362",,,,,,,,,,,,,,,,,,,,,,,,,,,
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"344,398","344,054","343,484","342,691","336,805","333,010","327,906","321,630","319,492","318,532","317,015","316,188","315,019","314,686","313,825","313,385","312,751","312,137","304,525","303,715","302,661","301,326","298,384","295,464","292,328","291,510","290,955","290,625","281,587","280,386","279,043","276,049","274,751","274,360","270,102","269,218","267,422","265,911","265,509","265,169","264,337","264,022","263,659","263,546","263,246","263,058","262,775","262,650","262,365","262,192","261,942","261,829","261,594","261,440","261,194","260,513","260,182","258,172","256,109","255,456","255,098","254,834","253,731","253,041","250,498","186,043","181,657","181,442","181,133","135,727","133,675","133,296","131,808","129,323","94,552","94,073","93,527","92,938","92,392","91,919","91,696","91,192","90,954","90,635","9,026,250","8,980,977","8,925,425","8,833,411","8,740,846","8,574,210","8,500,000",,,"8,325,221",,,,"6,122,431",,,,"4,540,569",,,,"4,326,362",,,,,,,,,,,,,,,,,,,,,,,,,,,
		AdditionalPaidInCapital,"305,668,006","304,889,481","303,844,499","302,510,624","294,397,593","289,149,567","281,917,193","273,175,488","269,888,980","268,151,601","265,680,180","264,320,325","262,249,291","261,258,423","259,667,062","258,665,915","257,035,648","255,401,558","243,628,904","241,909,842","239,690,421","236,851,709","231,885,764","227,074,132","221,659,971","219,525,301","218,082,040","216,828,293","202,971,367","200,348,783","197,753,459","192,824,908","190,342,555","189,116,410","182,727,575","181,371,680","178,700,341","176,416,585","173,234,072","172,664,412","171,402,865","170,836,943","170,275,270","167,803,221","167,400,410","167,093,504","166,684,631","165,398,461","164,909,025","164,585,214","164,134,080","163,890,288","163,461,351","163,136,938","162,632,023","159,777,466","159,178,214","156,850,666","154,417,449","153,592,137","152,894,945","152,391,301","148,991,728","147,867,668","144,700,435","141,932,954","135,430,989","132,790,115","132,252,781","131,980,264","129,165,510","128,560,614","126,162,516","122,744,905","63,288,003","62,748,296","61,253,404","60,651,751","60,076,600","59,615,073","59,378,923","58,887,715","57,017,352","56,661,826","47,294,639","45,911,151","45,493,760","44,993,241","44,400,543","43,536,748","43,000,000",,,"41,271,322",,,,"38,932,117",,,,"37,315,888",,,,"35,017,965",,,,,,,,,,,,,,,,,,,,,,,,,,,
		RetainedEarnings,"276,786,488","263,745,358","268,346,629","280,056,364","268,802,952","258,387,288","252,679,717","245,221,348","226,874,806","223,267,573","217,362,373","216,280,947","215,625,394","192,751,208","215,729,408","218,584,057","224,745,078","236,893,041","246,893,233","243,696,348","249,851,673","244,942,913","246,710,728","245,614,768","240,739,292","229,024,370","234,411,399","232,592,944","229,897,853","223,253,887","225,790,998","220,578,243","222,133,113","222,888,887","219,914,119","215,528,076","216,122,684","209,670,214","212,078,748","208,332,800","207,594,434","199,604,700","206,476,253","210,905,634","215,604,255","213,435,095","214,604,432","213,838,682","214,965,233","214,755,495","212,825,904","208,908,145","207,322,810","207,182,253","207,691,691","204,778,779","200,490,392","193,806,855","187,428,952","178,436,557","169,442,667","163,986,701","159,186,517","151,393,220","143,164,405","134,136,864","127,888,093","122,198,341","115,050,905","106,730,106","102,618,567","98,303,368","93,051,521","81,375,829","78,580,375","75,599,515","72,260,752","68,417,956","66,572,865","64,435,451","62,138,323","59,979,425","64,215,399","64,057,527","62,222,533","59,968,558","59,019,670","57,203,585","55,511,464","54,269,399","50,100,000","53,300,000","52,800,000","50,610,792","48,300,000","48,900,000","49,700,000","46,422,454","44,900,000","44,100,000","42,200,000","39,891,672","38,600,000","36,600,000","34,400,000","32,939,132","30,100,000","28,200,000","26,100,000","23,300,000","21,700,000","21,500,000","21,200,000","19,700,000","17,800,000","16,400,000","15,600,000","14,400,000","13,700,000","12,300,000","11,800,000","10,700,000","9,700,000","8,500,000","8,100,000","7,100,000","6,000,000","4,800,000","4,900,000","3,700,000","1,300,000","1,200,000","200,000"
		TreasuryStock,"41,226,357","41,226,357","41,226,357","41,226,357","41,226,357","41,226,357","41,226,357","41,226,357","41,226,357","41,226,357","41,226,357","41,226,357","41,226,357","41,226,357","41,226,357","41,226,357","41,226,357","41,226,357","41,226,357","41,226,357","41,226,357","41,226,357","41,226,357","41,226,357","41,226,357","41,226,357","14,006,357","14,006,357","13,101,682","13,101,682","13,101,682","13,101,682","13,101,682","13,089,656","12,773,217","12,713,193","12,713,193","12,713,193","12,136,900","11,469,481","10,787,520","10,787,520","10,730,328","9,924,438","9,249,933","9,249,933","9,249,933","9,249,933","9,249,933","9,104,246","8,909,481","8,909,481","8,748,464","8,710,602","7,649,361","7,577,377","6,708,034","5,199,913","3,452,229","2,967,392","988,571","891,748","891,748","891,748","891,748","891,748","891,748","891,748","891,748","891,748","891,748","891,748","891,748","891,748","891,748","891,748","891,748","891,748","891,748","891,748","891,748","891,748","891,748","891,748","891,756","891,756","891,756","891,756","891,756","891,756","900,000",,,"891,756",,,,"891,756",,,,"891,756",,,,"819,780",,,,,,,,,,,,,,,,,,,,,,,,,,,
