name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalAssets,"60,402,000,000","57,888,000,000","54,691,000,000","55,456,000,000","53,614,000,000","51,774,000,000","51,732,000,000","49,099,000,000","47,747,000,000","53,864,000,000","51,229,000,000","52,022,000,000","52,095,000,000","50,155,000,000","51,894,000,000","50,678,000,000","49,376,000,000","50,158,000,000","47,988,000,000","45,974,000,000","46,047,000,000","46,173,000,000","46,265,000,000","45,452,000,000","44,259,000,000","44,343,000,000","45,825,000,000","47,599,000,000","45,741,000,000","45,550,000,000","48,455,000,000","47,013,000,000","47,099,000,000","47,260,000,000","46,293,000,000","44,177,000,000","45,501,000,000","44,477,000,000","43,792,000,000","41,188,000,000","42,634,000,000","42,783,000,000","41,683,000,000","39,526,000,000","39,592,000,000","37,621,000,000","37,276,000,000","36,477,000,000","36,465,000,000","35,629,000,000","36,805,000,000","37,221,000,000","35,776,000,000","34,417,000,000","43,807,000,000","43,656,000,000","40,669,000,000","42,722,000,000","41,861,000,000","40,350,000,000","38,187,000,000","37,753,000,000","36,642,000,000","36,524,000,000","33,303,000,000","32,728,000,000","32,774,000,000","21,641,000,000","20,314,000,000","19,391,600,000","19,437,500,000","18,557,300,000","17,779,200,000","15,664,200,000","15,248,700,000","14,467,900,000","14,641,500,000","14,465,200,000","13,957,700,000","13,991,900,000","14,508,900,000","14,377,096,000","5,328,715,000","5,214,215,000","4,559,622,000","4,307,704,000","4,211,187,000","4,212,993,000","3,121,174,000","2,979,300,000","2,999,100,000","2,870,000,000","2,814,400,000","2,725,700,000","2,803,800,000","2,469,700,000","2,431,200,000","2,493,000,000","2,418,700,000","2,940,400,000","2,864,600,000","3,149,600,000","2,857,700,000","2,808,200,000","2,770,300,000","2,876,700,000","2,760,800,000","2,752,500,000","2,730,200,000","2,831,400,000","2,648,000,000","2,712,100,000","1,868,200,000","1,764,400,000","1,819,300,000","1,821,900,000","1,777,600,000","1,759,100,000","1,742,800,000","1,679,000,000","1,512,700,000","1,480,900,000","1,401,700,000","1,366,100,000","1,381,500,000","1,254,000,000","1,144,100,000","1,007,700,000","993,700,000","1,017,600,000","926,500,000","964,700,000","1,697,300,000","1,994,900,000"
	CurrentAssets,"23,313,000,000","21,165,000,000","18,790,000,000","19,372,000,000","17,591,000,000","15,844,000,000","15,422,000,000","12,762,000,000","11,465,000,000","18,969,000,000","17,033,000,000","17,811,000,000","18,480,000,000","17,675,000,000","19,891,000,000","18,948,000,000","18,260,000,000","19,312,000,000","17,442,000,000","15,731,000,000","15,908,000,000","16,800,000,000","16,878,000,000","16,180,000,000","14,861,000,000","14,972,000,000","16,827,000,000","18,492,000,000","16,788,000,000","16,614,000,000","19,666,000,000","18,450,000,000","19,030,000,000","19,277,000,000","18,593,000,000","16,768,000,000","17,206,000,000","16,460,000,000","16,267,000,000","14,033,000,000","15,824,000,000","15,972,000,000","15,870,000,000","14,687,000,000","15,056,000,000","13,518,000,000","11,877,000,000","11,348,000,000","11,320,000,000","10,923,000,000","10,865,000,000","11,173,000,000","10,468,000,000","9,450,000,000","14,826,000,000","15,252,000,000","12,514,000,000","14,792,000,000","14,654,000,000","13,567,000,000","10,995,000,000","10,760,000,000","9,731,000,000","10,174,000,000","8,181,000,000","8,276,000,000","9,112,000,000","6,898,000,000","5,856,000,000","5,264,400,000","5,761,500,000","5,128,800,000","4,667,800,000","3,817,300,000","3,762,400,000","3,564,200,000","4,190,900,000","3,536,400,000","3,008,900,000","3,087,000,000","4,025,800,000","4,113,144,000","1,669,924,000","1,604,023,000","1,427,253,000","1,285,067,000","1,248,948,000","1,266,183,000","960,331,000","828,900,000","862,200,000","738,100,000","693,100,000","639,700,000","749,800,000","703,700,000","687,200,000","789,000,000","746,900,000","905,600,000","607,800,000","888,200,000","587,000,000","562,800,000","522,200,000","621,500,000","486,500,000","460,200,000","420,300,000","532,900,000","435,200,000","482,000,000","346,500,000","235,500,000","335,500,000","307,500,000","279,000,000","304,800,000","332,200,000","324,400,000","270,400,000","288,300,000","315,200,000","339,600,000","386,400,000","315,000,000","312,000,000","226,800,000","226,300,000","247,100,000","165,600,000","168,500,000","312,100,000","502,800,000"
		CashCashEquivalentsAndShortTermInvestments,"2,638,000,000","4,122,000,000","3,498,000,000","3,572,000,000","2,254,000,000","3,313,000,000","4,047,000,000","2,319,000,000","1,515,000,000","2,583,000,000","2,137,000,000","2,033,000,000","2,777,000,000","2,982,000,000","3,551,000,000","4,451,000,000","4,658,000,000","5,850,000,000","5,176,000,000","5,207,000,000","4,463,000,000","4,816,000,000","5,949,000,000","4,925,000,000","3,778,000,000","4,114,000,000","5,301,000,000","5,764,000,000","4,870,000,000","3,689,000,000","4,191,000,000","3,480,000,000","3,647,000,000","4,292,000,000","1,908,000,000","2,398,000,000","1,857,000,000","1,723,000,000","2,549,000,000","1,295,000,000","1,559,000,000","1,024,000,000","2,829,000,000","4,107,000,000","4,133,000,000","3,334,000,000","2,352,000,000","2,001,000,000","1,887,000,000","825,000,000","1,605,000,000","1,623,000,000","1,715,000,000","940,000,000","2,767,000,000","1,644,000,000","1,431,000,000","2,464,000,000","3,109,000,000","2,336,000,000","1,696,000,000","1,590,000,000","1,029,000,000","937,000,000","436,000,000","436,000,000","737,000,000","949,000,000","686,000,000","863,600,000","680,800,000","330,200,000","239,000,000","369,200,000","309,600,000","697,500,000","740,900,000","378,900,000","319,600,000","360,900,000","232,800,000","269,437,000","91,157,000","42,459,000","125,739,000","14,596,000","12,985,000","10,379,000","8,509,000","60,100,000","7,800,000","5,800,000","13,300,000","11,200,000","8,200,000","6,600,000","9,800,000","9,900,000","21,900,000","3,200,000","16,100,000","19,800,000","14,100,000","19,200,000","16,900,000","28,100,000","23,300,000","21,300,000","15,000,000","26,200,000","9,700,000","48,000,000","126,300,000","7,300,000","39,800,000","7,800,000","8,100,000","8,200,000","7,500,000","41,900,000","9,700,000","13,900,000","89,200,000","142,700,000","172,900,000","51,700,000","9,000,000","6,100,000","7,600,000","15,100,000","20,900,000","23,300,000","19,600,000","71,500,000"
			CashAndCashEquivalents,"2,638,000,000","4,122,000,000","3,498,000,000","3,572,000,000","2,254,000,000","3,313,000,000","4,047,000,000","2,319,000,000","1,515,000,000","2,583,000,000","2,137,000,000","2,033,000,000","2,777,000,000","2,982,000,000","3,551,000,000","4,451,000,000","4,658,000,000","5,850,000,000","5,176,000,000","5,207,000,000","4,463,000,000","4,816,000,000","5,949,000,000","4,925,000,000","3,778,000,000","4,114,000,000","5,301,000,000","5,764,000,000","4,870,000,000","3,689,000,000","4,191,000,000","3,480,000,000","3,647,000,000","4,292,000,000","1,908,000,000","2,398,000,000","1,857,000,000","1,723,000,000","2,549,000,000","1,295,000,000","1,559,000,000","1,024,000,000","2,829,000,000","4,107,000,000","4,133,000,000","3,334,000,000","2,352,000,000","2,001,000,000","1,887,000,000","825,000,000","1,605,000,000","1,623,000,000","1,715,000,000","940,000,000","2,767,000,000","1,644,000,000","1,431,000,000","2,464,000,000","3,109,000,000","2,336,000,000","1,696,000,000","1,590,000,000","1,029,000,000","937,000,000","436,000,000","436,000,000","737,000,000","949,000,000","686,000,000","863,600,000","680,800,000","330,200,000","239,000,000","369,200,000","309,600,000","697,500,000","740,900,000","378,900,000","319,600,000","360,900,000","232,800,000","269,437,000","91,157,000","42,459,000","125,739,000","14,596,000","12,985,000","10,379,000","8,509,000","60,100,000","7,800,000","5,800,000","13,300,000","11,200,000","8,200,000","6,600,000","9,800,000","9,900,000","21,900,000","3,200,000","16,100,000","19,800,000","14,100,000","19,200,000","16,900,000","28,100,000","23,300,000","21,300,000","15,000,000","26,200,000","9,700,000","48,000,000","126,300,000","7,300,000","39,800,000","7,800,000","8,100,000","8,200,000","7,500,000","41,900,000","9,700,000","13,900,000","89,200,000","142,700,000","172,900,000","51,700,000","9,000,000","6,100,000","7,600,000","15,100,000","20,900,000","23,300,000","19,600,000","71,500,000"
		Receivables,"13,080,000,000","10,378,000,000","8,627,000,000","9,132,000,000","9,014,000,000","6,109,000,000","5,601,000,000","4,152,000,000","5,392,000,000","8,904,000,000","7,994,000,000","9,050,000,000","8,289,000,000","7,345,000,000","8,249,000,000","7,535,000,000","6,814,000,000","6,922,000,000","5,959,000,000","4,573,000,000","5,104,000,000","5,959,000,000","4,722,000,000","4,928,000,000","4,692,000,000","4,682,000,000","4,698,000,000","5,812,000,000","4,977,000,000","5,976,000,000","8,254,000,000","8,045,000,000","7,887,000,000","8,823,000,000","9,234,000,000","7,542,000,000","7,748,000,000","8,336,000,000","7,491,000,000","6,911,000,000","7,644,000,000","8,918,000,000","7,514,000,000","6,145,000,000","6,174,000,000","4,926,000,000","4,340,000,000","4,201,000,000","4,005,000,000","4,661,000,000","4,004,000,000","4,244,000,000","3,242,000,000","3,094,000,000","6,581,000,000","7,721,000,000","6,009,000,000","7,691,000,000","6,463,000,000","4,693,000,000","4,173,000,000","4,421,000,000","3,672,000,000","4,234,000,000","3,115,000,000","3,564,000,000","3,553,000,000","2,640,000,000","2,153,000,000","1,838,700,000","2,138,200,000","1,941,100,000","1,679,400,000","1,327,700,000","1,183,300,000","1,069,300,000","1,696,200,000","1,558,200,000","1,034,200,000","970,000,000","1,090,000,000","917,831,000","780,008,000","676,894,000","586,647,000","585,892,000","651,583,000","651,873,000","403,557,000","372,500,000","352,200,000","302,400,000","296,900,000","283,500,000","272,600,000","324,000,000","271,800,000","366,300,000","352,400,000","378,900,000","344,900,000","566,100,000","296,600,000","329,500,000","308,300,000","339,200,000","227,100,000","197,900,000","201,900,000","232,300,000","202,000,000",,"77,100,000","64,500,000","82,600,000","99,000,000","112,000,000","99,800,000","106,300,000","98,900,000","84,800,000","56,300,000","58,800,000","64,700,000","72,300,000","69,900,000","103,600,000","63,100,000","76,300,000","81,500,000","47,200,000","46,900,000","178,300,000","249,000,000"
			AccountsReceivable,"13,080,000,000","9,968,000,000","8,627,000,000","9,132,000,000","9,014,000,000","4,807,000,000","5,601,000,000","4,152,000,000","5,392,000,000","8,094,000,000","7,994,000,000","9,050,000,000","8,289,000,000","6,984,000,000","8,249,000,000","7,535,000,000","6,814,000,000","6,786,000,000","5,959,000,000","4,573,000,000","5,104,000,000","5,687,000,000","4,672,000,000","4,880,000,000","4,518,000,000","4,105,000,000","4,691,000,000","5,799,000,000","4,924,000,000","5,509,000,000","8,175,000,000","7,952,000,000","7,783,000,000","8,650,000,000","9,126,000,000","7,486,000,000","7,658,000,000","8,061,000,000","7,451,000,000","6,624,000,000","7,418,000,000","8,706,000,000","7,509,000,000","6,027,000,000","5,858,000,000","4,583,000,000","4,240,000,000","4,122,000,000","3,947,000,000","3,773,000,000","3,923,000,000","4,217,000,000","3,156,000,000","2,897,000,000","6,581,000,000","7,721,000,000","6,009,000,000","7,691,000,000","6,463,000,000","4,693,000,000","4,173,000,000","4,389,000,000","3,605,000,000","4,234,000,000","3,115,000,000","3,564,000,000","3,553,000,000","2,640,000,000","2,153,000,000","1,838,700,000","2,138,200,000","1,941,100,000","1,679,400,000","1,327,700,000","1,183,300,000","1,069,300,000","1,696,200,000","1,558,200,000","1,027,300,000","939,900,000","1,012,000,000","785,605,000","780,008,000","676,894,000","586,647,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,,"9,996,000,000",,,,"4,854,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,,"-28,000,000",,,,"-47,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NotesReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49,000,000",,,,"26,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,,"21,000,000",,,,"1,024,000,000",,,,,,,,,,,,,,,,"58,000,000","50,000,000","48,000,000","174,000,000","218,000,000","7,000,000","13,000,000","53,000,000","97,000,000","79,000,000","93,000,000","104,000,000","72,000,000","108,000,000","56,000,000","90,000,000","169,000,000","40,000,000","287,000,000","226,000,000","212,000,000","5,000,000","118,000,000","316,000,000","343,000,000","100,000,000","79,000,000","58,000,000","888,000,000","81,000,000","27,000,000","86,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
