name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
OperatingCashFlow,"-82,888,000","-24,259,000","-31,201,000","-16,810,000","-10,618,000","-9,942,000","-4,904,000","-5,495,000","-5,345,000","-6,305,000"
	CashFlowFromContinuingOperatingActivities,"-82,888,000","-24,259,000","-31,201,000","-16,810,000","-10,618,000","-9,942,000","-4,904,000","-5,495,000","-5,345,000","-6,305,000"
		NetIncomeFromContinuingOperations,"-70,875,000","-19,995,000","-23,905,000","-14,711,000","-12,264,000","-10,501,000","-10,176,000","-6,183,000","-6,119,000","-8,607,000"
		OperatingGainsLosses,,"37,000","-21,000",,,"266,000",,,,"248,000"
			GainLossOnSaleOfPPE,"91,000","71,000",,,,"0",,,,"0"
			EarningsLossesFromEquityInvestments,"-75,000","-34,000",,,,,,,,
		DepreciationAmortizationDepletion,"4,661,000","1,799,000","1,292,000","817,000","753,000","734,000","864,000","867,000","700,000","689,000"
			DepreciationAndAmortization,"4,661,000","1,799,000","1,292,000","817,000","753,000","734,000","864,000","867,000","700,000","689,000"
		DeferredTax,"-740,000","-561,000",,,,,,,,
			DeferredIncomeTax,"-740,000","-561,000",,,,,,,,
		AmortizationOfSecurities,,,,,,"0",,,,"-43,000"
		AssetImpairmentCharge,,,,,,"0",,,,"0"
		UnrealizedGainLossOnInvestmentSecurities,"2,860,000","858,000","1,763,000",,,,,,,
		StockBasedCompensation,"10,346,000","3,456,000","2,648,000","2,267,000","1,975,000","505,000","327,000","293,000","238,000","148,000"
		OtherNonCashItems,"5,582,000","2,511,000","1,213,000","1,526,000","332,000","322,000","357,000","343,000","343,000","322,000"
		ChangeInWorkingCapital,"-35,010,000","-12,364,000","-14,012,000","-7,220,000","-1,414,000","-1,002,000","2,147,000","-815,000","-550,000","1,186,000"
			ChangeInReceivables,"-11,737,000","-6,145,000","-472,000","-3,771,000","-1,349,000","-5,525,000","2,251,000","-3,613,000","-2,763,000","1,995,000"
				ChangesInAccountReceivables,"-11,737,000","-6,145,000","-472,000","-3,771,000","-1,349,000","-5,525,000","2,251,000","-3,613,000","-2,763,000","1,995,000"
			ChangeInInventory,"-679,000","-180,000","-549,000","64,000","-14,000","792,000","-338,000","154,000","-373,000","-399,000"
			ChangeInPrepaidAssets,"-2,583,000","567,000","55,000","1,190,000","-4,395,000","-875,000","-298,000","91,000","161,000","-164,000"
			ChangeInPayablesAndAccruedExpense,"-15,889,000","-5,595,000","-10,324,000","-3,538,000","3,568,000","3,501,000","1,261,000","3,138,000","1,290,000","530,000"
				ChangeInPayable,"607,000","-2,752,000","5,615,000","-7,922,000","5,666,000","1,856,000","792,000","-2,882,000","-499,000","239,000"
					ChangeInAccountPayable,"607,000","-2,752,000","5,615,000","-7,922,000","5,666,000","1,856,000","792,000","-2,882,000","-499,000","239,000"
				ChangeInAccruedExpense,"-16,496,000","-2,843,000","-15,939,000","4,384,000","-2,098,000","1,645,000","469,000","6,020,000","1,789,000","291,000"
			ChangeInOtherCurrentAssets,"179,000","-362,000","-263,000","80,000","724,000","-224,000","75,000","-557,000","336,000","-323,000"
			ChangeInOtherCurrentLiabilities,"-1,948,000","-1,369,000","72,000","-383,000","-268,000","-266,000","-284,000","-276,000","-269,000","-175,000"
			ChangeInOtherWorkingCapital,"-2,353,000","720,000","-2,531,000","-862,000","320,000","1,595,000","-520,000","248,000","1,068,000","-278,000"
InvestingCashFlow,"-493,969,000","-282,465,000","58,855,000","-268,855,000","-1,504,000","-1,244,000","-1,302,000","-922,000","10,583,000","-1,689,000"
	CashFlowFromContinuingInvestingActivities,"-493,969,000","-282,465,000","58,855,000","-268,855,000","-1,504,000","-1,244,000","-1,302,000","-922,000","10,583,000","-1,689,000"
		NetPPEPurchaseAndSale,"-7,396,000","-2,378,000","-1,637,000","-1,877,000","-1,504,000","-1,244,000","-1,302,000","-922,000","-985,000","-981,000"
			PurchaseOfPPE,"-7,561,000","-2,543,000","-1,637,000","-1,877,000","-1,504,000","-1,244,000","-1,302,000","-922,000","-985,000","-981,000"
			SaleOfPPE,"165,000","165,000",,,,"0",,,,"0"
		NetBusinessPurchaseAndSale,,,,,,"0",,,,"0"
			PurchaseOfBusiness,,,,,,"0",,,,"0"
		NetInvestmentPurchaseAndSale,"-312,554,000","-280,087,000","234,511,000","-266,978,000","0","0","0","0","11,568,000","-708,000"
			PurchaseOfInvestment,"-547,558,000","-280,091,000","-489,000","-266,978,000","0","0","0","0","-1,000","-17,710,000"
			SaleOfInvestment,"235,004,000","4,000","235,000,000","0","0","0","0","0","11,569,000","17,002,000"
FinancingCashFlow,"586,385,000","279,460,000","858,000","306,108,000","-41,000","843,000","109,000","26,212,000","4,848,000","4,092,000"
	CashFlowFromContinuingFinancingActivities,"586,385,000","279,460,000","858,000","306,108,000","-41,000","843,000","109,000","26,212,000","4,848,000","4,092,000"
		NetIssuancePaymentsOfDebt,"271,353,000","287,498,000","-3,000","-16,139,000","-3,000","-3,000","-4,000","-4,786,000","4,780,000","3,997,000"
			NetLongTermDebtIssuance,"271,353,000","287,498,000","-3,000","-16,139,000","-3,000","-3,000","-4,000","-4,786,000","4,780,000","3,997,000"
				LongTermDebtIssuance,"287,500,000","287,500,000","0","0","0","0","0","0","4,783,000","4,000,000"
				LongTermDebtPayments,"-16,147,000","-2,000","-3,000","-16,139,000","-3,000","-3,000","-4,000","-4,786,000","-3,000","-3,000"
			NetShortTermDebtIssuance,,,,,,"0",,,,"0"
				ShortTermDebtIssuance,,,,,,"0",,,,"4,000,000"
				ShortTermDebtPayments,,,,,,"0",,,,"0"
		NetCommonStockIssuance,,,"0",,,,,,,
			CommonStockIssuance,,,"0",,,,,,,
		NetPreferredStockIssuance,,,"0",,,"0","0",,,"0"
			PreferredStockIssuance,,,"0",,,"0","0",,,"0"
			PreferredStockPayments,,,"0",,,"0","0",,,"0"
		CashDividendsPaid,,,"0",,,"0","0",,,"0"
			PreferredStockDividendPaid,,,"0",,,"0","0",,,"0"
		ProceedsFromStockOptionExercised,"2,748,000","1,263,000","544,000","455,000","486,000","846,000","113,000","242,000","68,000","95,000"
		NetOtherFinancingCharges,,"-9,301,000","317,000","-3,471,000",,,,,,
EndCashPosition,"59,040,000","58,969,000","86,262,000","57,778,000","37,351,000","49,512,000","59,874,000","66,092,000","46,304,000","36,219,000"
	ChangesInCash,"9,528,000","-27,264,000","28,512,000","20,443,000","-12,163,000","-10,343,000","-6,097,000","19,795,000","10,086,000","-3,902,000"
	EffectOfExchangeRateChanges,"-71,000","-29,000","-28,000","-16,000","2,000","-19,000","-121,000","-7,000","-1,000","-1,000"
	BeginningCashPosition,"49,512,000","86,262,000","57,778,000","37,351,000","49,512,000","59,874,000","66,092,000","46,304,000","36,219,000","40,122,000"
InterestPaidSupplementalData,"581,000","0","0","248,000","333,000","326,000","299,000","365,000","334,000","271,000"
CapitalExpenditure,"-7,561,000","-2,543,000","-1,637,000","-1,877,000","-1,504,000","-1,244,000","-1,302,000","-922,000","-985,000","-981,000"
IssuanceOfCapitalStock,,,"0",,,"0","0",,,"0"
IssuanceOfDebt,"287,500,000","287,500,000","0","0","0","0","0","0","4,783,000","4,000,000"
RepaymentOfDebt,"-16,147,000","-2,000","-3,000","-16,139,000","-3,000","-3,000","-4,000","-4,786,000","-3,000","-3,000"
RepurchaseOfCapitalStock,,,"0",,,"0","0",,,"0"
FreeCashFlow,"-90,449,000","-26,802,000","-32,838,000","-18,687,000","-12,122,000","-11,186,000","-6,206,000","-6,417,000","-6,330,000","-7,286,000"
