name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996
TotalAssets,"46,201,541,000","41,960,032,000","40,903,708,000","40,375,869,000","39,730,332,000","37,789,873,000","37,819,366,000","37,725,356,000","16,642,911,000","15,921,092,000","15,752,082,000","15,683,337,000","15,406,887,000","14,676,328,000","14,522,215,000","14,566,488,000","14,689,109,000","14,466,589,000","11,169,110,000","11,154,441,000","11,150,070,000","8,900,592,000","8,797,165,000","8,723,993,000","8,670,757,000","8,557,348,000","8,499,876,000","8,084,984,000","8,021,582,000","7,826,227,000","7,880,088,000","7,993,686,000","7,990,975,000","7,931,498,000","8,028,441,000","5,043,078,000","5,141,929,000","5,136,446,000","4,325,232,000","4,373,269,000","4,046,343,000","3,896,557,000","3,935,518,000","3,839,935,000","3,962,866,000","3,594,791,000","3,612,864,000","3,618,646,000","3,665,184,000","2,702,188,000","2,776,684,000","2,807,309,000","2,839,584,000","2,766,710,000","2,766,745,000","2,774,387,000","2,678,248,000","2,597,183,000","2,267,243,000","2,274,951,000","2,242,500,000","2,178,413,000","2,119,050,000","2,070,927,000","2,034,193,000","1,925,856,000","1,757,390,000","1,689,699,000","1,522,083,000","1,436,977,000","1,389,829,000","1,330,806,000","1,279,631,000","1,197,692,000","1,194,321,000","1,229,244,000","1,192,941,000","1,144,948,000","1,125,120,000","1,068,948,000","1,064,190,000","1,024,747,000","1,052,912,000","1,015,774,000","978,537,000","969,848,000","955,209,000","997,663,000","903,017,000","872,400,000","836,900,000","706,900,000","693,300,000","642,700,000","640,300,000","617,600,000","600,500,000","565,600,000","559,700,000","542,500,000","531,800,000","497,600,000"
TotalLiabilitiesNetMinorityInterest,"41,027,133,000","37,157,092,000","36,110,767,000","35,618,246,000","35,010,512,000","33,141,993,000","33,255,953,000","33,233,506,000","14,321,868,000","13,548,079,000","13,401,126,000","13,309,359,000","13,030,410,000","12,310,032,000","12,154,076,000","12,218,121,000","12,366,530,000","12,157,669,000","9,536,285,000","9,548,956,000","9,570,170,000","7,766,004,000","7,673,033,000","7,619,650,000","7,588,703,000","7,497,964,000","7,451,564,000","7,061,205,000","7,014,018,000","6,841,307,000","6,913,093,000","7,040,668,000","7,056,812,000","6,950,029,000","7,058,415,000","4,526,486,000","4,627,718,000","4,628,897,000","3,891,308,000","3,948,363,000","3,659,836,000","3,514,777,000","3,553,796,000","3,468,830,000","3,596,816,000","3,264,834,000","3,277,669,000","3,284,043,000","3,330,418,000","2,419,369,000","2,494,901,000","2,527,557,000","2,528,404,000","2,521,782,000","2,547,158,000","2,552,924,000","2,458,218,000","2,382,118,000","2,091,771,000","2,105,115,000","2,075,900,000","2,016,525,000","1,958,719,000","1,916,409,000","1,882,428,000","1,777,453,000","1,630,107,000","1,565,210,000","1,401,258,000","1,318,179,000","1,273,083,000","1,216,986,000","1,164,621,000","1,085,343,000","1,084,473,000","1,121,173,000","1,087,293,000","1,041,452,000","1,024,248,000","970,510,000","969,910,000","931,682,000","960,292,000","925,899,000","890,708,000","884,912,000","873,210,000","918,685,000","826,077,000","796,600,000","761,500,000","644,600,000","630,500,000","580,400,000","578,700,000","558,400,000","545,300,000","511,700,000","506,800,000","491,500,000","482,800,000","449,300,000"
TotalEquityGrossMinorityInterest,"5,174,408,000","4,802,940,000","4,792,941,000","4,757,623,000","4,719,820,000","4,647,880,000","4,563,413,000","4,491,850,000","2,321,043,000","2,373,013,000","2,350,956,000","2,373,978,000","2,376,477,000","2,366,296,000","2,368,139,000","2,348,367,000","2,322,579,000","2,308,920,000","1,632,825,000","1,605,485,000","1,579,900,000","1,134,588,000","1,124,132,000","1,104,343,000","1,082,054,000","1,059,384,000","1,048,312,000","1,023,779,000","1,007,564,000","984,920,000","966,995,000","953,018,000","934,163,000","981,469,000","970,026,000","516,592,000","514,211,000","507,549,000","433,924,000","424,906,000","386,507,000","381,780,000","381,722,000","371,105,000","366,050,000","329,957,000","335,195,000","334,603,000","334,766,000","282,819,000","281,783,000","279,752,000","311,180,000","244,928,000","219,587,000","221,463,000","220,030,000","215,065,000","175,472,000","169,836,000","166,600,000","161,888,000","160,331,000","154,518,000","151,765,000","148,403,000","127,283,000","124,489,000","120,825,000","118,798,000","116,746,000","113,820,000","115,010,000","112,349,000","109,848,000","108,071,000","105,648,000","103,496,000","100,872,000","98,438,000","94,280,000","93,065,000","92,620,000","89,875,000","87,829,000","84,936,000","81,999,000","78,978,000","76,940,000","75,800,000","75,400,000","62,300,000","62,800,000","62,300,000","61,600,000","59,200,000","55,200,000","53,900,000","52,900,000","51,000,000","49,000,000","48,300,000"
	StockholdersEquity,"5,174,408,000","4,802,940,000","4,792,941,000","4,757,623,000","4,719,820,000","4,647,880,000","4,563,413,000","4,491,850,000","2,321,043,000","2,373,013,000","2,350,956,000","2,373,978,000","2,376,477,000","2,366,296,000","2,368,139,000","2,348,367,000","2,322,579,000","2,308,920,000","1,632,825,000","1,605,485,000","1,579,900,000","1,134,588,000","1,124,132,000","1,104,343,000","1,082,054,000","1,059,384,000","1,048,312,000","1,023,779,000","1,007,564,000","984,920,000","966,995,000","953,018,000","934,163,000","981,469,000","970,026,000","516,592,000","514,211,000","507,549,000","433,924,000","424,906,000","386,507,000","381,780,000","381,722,000","371,105,000","366,050,000","329,957,000","335,195,000","334,603,000","334,766,000","282,819,000","281,783,000","279,752,000","311,180,000","244,928,000","219,587,000","221,463,000","220,030,000","215,065,000","175,472,000","169,836,000","166,600,000","161,888,000","160,331,000","154,518,000","151,765,000","148,403,000","127,283,000","124,489,000","120,825,000","118,798,000","116,746,000","113,820,000","115,010,000","112,349,000","109,848,000","108,071,000","105,648,000","103,496,000","100,872,000","98,438,000","94,280,000","93,065,000","92,620,000","89,875,000","87,829,000","84,936,000","81,999,000","78,978,000","76,940,000","75,800,000","75,400,000","62,300,000","62,800,000","62,300,000","61,600,000","59,200,000","55,200,000","53,900,000","52,900,000","51,000,000","49,000,000","48,300,000"
		CapitalStock,"189,403,000","173,331,000","174,795,000","175,957,000","177,651,000","177,434,000","177,321,000","177,268,000","83,611,000","84,361,000","84,757,000","86,839,000","88,421,000","89,574,000","91,808,000","92,064,000","91,958,000","91,899,000","73,168,000","73,148,000","73,077,000","60,576,000","60,523,000","60,488,000","60,445,000","60,407,000","60,529,000","60,494,000","60,392,000","60,377,000","60,338,000","60,325,000","60,296,000","60,261,000","60,167,000","42,580,000","42,545,000","42,344,000","37,785,000","37,715,000","35,130,000","35,099,000","35,011,000","34,969,000","34,897,000","31,985,000","31,949,000","31,935,000","31,877,000","31,849,000","31,781,000","31,742,000","89,668,000","28,127,000","25,564,000","25,509,000","25,465,000","25,401,000","23,005,000","22,988,000","22,955,000","21,798,000","21,764,000","21,714,000","21,681,000","21,612,000","20,181,000","20,172,000","20,145,000","19,143,000","19,102,000","19,186,000","19,298,000","19,225,000","19,215,000","19,204,000","19,197,000","19,183,000","17,438,000","17,426,000","17,382,000","17,412,000","17,523,000","17,577,000","17,528,000","17,567,000","17,588,000","17,603,000","17,603,000","17,600,000","17,600,000",,,,,,,,,,,
			PreferredStock,,,,,,,"0","0",,,"0","0","0","0","0","0","0","0","0","0",,,,,,"0","0","0","0","0","0","0","0","1,000","1,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","61,369,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"189,403,000","173,331,000","174,795,000","175,957,000","177,651,000","177,434,000","177,321,000","177,268,000","83,611,000","84,361,000","84,757,000","86,839,000","88,421,000","89,574,000","91,808,000","92,064,000","91,958,000","91,899,000","73,168,000","73,148,000","73,077,000","60,576,000","60,523,000","60,488,000","60,445,000","60,407,000","60,529,000","60,494,000","60,392,000","60,377,000","60,338,000","60,325,000","60,296,000","60,260,000","60,166,000","42,580,000","42,545,000","42,344,000","37,785,000","37,715,000","35,130,000","35,099,000","35,011,000","34,969,000","34,897,000","31,985,000","31,949,000","31,935,000","31,877,000","31,849,000","31,781,000","31,742,000","28,299,000","28,127,000","25,564,000","25,509,000","25,465,000","25,401,000","23,005,000","22,988,000","22,955,000","21,798,000","21,764,000","21,714,000","21,681,000","21,612,000","20,181,000","20,172,000","20,145,000","19,143,000","19,102,000","19,186,000","19,298,000","19,225,000","19,215,000","19,204,000","19,197,000","19,183,000","17,438,000","17,426,000","17,382,000","17,412,000","17,523,000","17,577,000","17,528,000","17,567,000","17,588,000","17,603,000","17,603,000","17,600,000","17,600,000",,,,,,,,,,,
		AdditionalPaidInCapital,"4,214,897,000","3,653,098,000","3,693,622,000","3,720,946,000","3,772,248,000","3,765,406,000","3,764,482,000","3,759,166,000","1,584,322,000","1,607,740,000","1,617,004,000","1,676,229,000","1,719,396,000","1,750,495,000","1,805,685,000","1,811,446,000","1,807,989,000","1,807,601,000","1,136,352,000","1,134,328,000","1,132,173,000","711,307,000","705,124,000","703,445,000","701,462,000","703,929,000","706,227,000","704,625,000","702,648,000","701,764,000","700,579,000","699,324,000","698,079,000","762,354,000","760,507,000","330,563,000","329,636,000","328,843,000","263,569,000","262,647,000","233,422,000","233,232,000","232,314,000","231,640,000","230,826,000","198,647,000","197,885,000","197,305,000","196,793,000","196,437,000","195,660,000","195,181,000","170,270,000","166,815,000","141,911,000","141,439,000","140,950,000","140,652,000","108,367,000","108,055,000","107,694,000","92,099,000","91,559,000","91,233,000","90,851,000","90,481,000","72,801,000","72,715,000","72,516,000","72,079,000","60,732,000","61,643,000","62,933,000","62,722,000","62,639,000","62,576,000","62,527,000","62,423,000","46,293,000","46,208,000","45,790,000","46,016,000","46,756,000","47,127,000","47,269,000","47,488,000","47,588,000","47,666,000","47,666,000","47,700,000","47,600,000",,,,,,,,,,,
		RetainedEarnings,"1,064,064,000","997,657,000","925,044,000","836,584,000","770,952,000","657,451,000","604,564,000","542,677,000","643,345,000","679,895,000","646,325,000","609,444,000","582,034,000","551,108,000","515,155,000","480,928,000","452,982,000","419,847,000","427,093,000","401,706,000","379,534,000","370,916,000","354,490,000","333,900,000","316,642,000","298,919,000","279,681,000","260,591,000","241,526,000","223,156,000","207,219,000","192,961,000","179,842,000","168,577,000","159,980,000","153,040,000","143,573,000","135,986,000","132,798,000","126,304,000","120,837,000","116,198,000","113,752,000","105,799,000","103,262,000","103,117,000","104,730,000","105,115,000","106,713,000","59,915,000","60,561,000","60,550,000","60,952,000","59,171,000","57,534,000","59,147,000","54,731,000","50,499,000","46,923,000","42,846,000","38,838,000","51,508,000","48,233,000","44,452,000","40,927,000","37,614,000","34,902,000","31,921,000","29,187,000","26,486,000","36,452,000","33,853,000","31,841,000","29,787,000","27,426,000","24,847,000","22,264,000","20,071,000","35,243,000","33,104,000","30,817,000","28,485,000","26,544,000","24,436,000","22,320,000","20,228,000","18,788,000","16,967,000","15,131,000","13,500,000","12,200,000","8,900,000","7,600,000","6,200,000","21,200,000","19,900,000","18,500,000","17,200,000","16,300,000","15,100,000","13,900,000","22,900,000"
		GainsLossesNotAffectingRetainedEarnings,"-293,956,000","-21,146,000","-520,000","24,136,000","-1,031,000","47,589,000","17,046,000","12,739,000","9,765,000","1,017,000","2,870,000","1,466,000","-13,374,000","-24,881,000","-44,509,000","-36,071,000","-30,350,000","-10,427,000","-3,788,000","-3,697,000","-4,884,000","-8,211,000","3,995,000","6,510,000","3,505,000","-3,871,000","1,875,000","-1,931,000","2,998,000","-377,000","-1,141,000","408,000","-4,054,000","-9,723,000","-10,628,000","-9,591,000","-1,543,000","376,000","-228,000","-1,760,000","-2,882,000","-2,749,000","645,000","-1,303,000","-2,935,000","-3,792,000","631,000","248,000","-617,000","-5,382,000","-6,219,000","-7,721,000","-9,710,000","-9,185,000","-5,422,000","-4,632,000","-1,116,000","-1,487,000","-2,823,000","-4,053,000","-2,887,000","-3,517,000","-1,225,000","-2,881,000","-1,694,000","-1,304,000","-601,000","-319,000","-1,023,000","1,090,000","460,000","-862,000","938,000","615,000","568,000","1,444,000","1,660,000","1,819,000","1,898,000","1,700,000","291,000","1,152,000","1,797,000","735,000","712,000","-347,000","-1,965,000","-3,258,000","-3,460,000","-2,900,000","-1,900,000","-1,600,000","300,000","1,300,000","1,400,000","400,000","500,000","500,000","400,000","100,000","-600,000","-100,000"
