name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998
OperatingCashFlow,"2,831,300,000","705,600,000","648,900,000","655,000,000","821,800,000","661,000,000","562,600,000","575,500,000","764,000,000","569,500,000","565,200,000","651,300,000","581,900,000","553,700,000","495,900,000","555,900,000","609,600,000","581,400,000","529,200,000","502,700,000","434,500,000","444,300,000","488,200,000","515,300,000","412,800,000","431,500,000","355,200,000","423,300,000","405,100,000","496,100,000","428,200,000","379,300,000","325,900,000","396,400,000","411,000,000","375,700,000","341,700,000","419,800,000","457,100,000","361,700,000","360,800,000","334,200,000","479,900,000","491,200,000","361,900,000","433,700,000","470,000,000","368,900,000","295,700,000","299,100,000","384,100,000","331,700,000","168,300,000","512,400,000","38,000,000","162,700,000","163,500,000","148,000,000","190,700,000","160,900,000","210,500,000","99,200,000","221,300,000","154,000,000","142,600,000","4,200,000","273,800,000","158,600,000","167,500,000","167,600,000","129,000,000","175,400,000","171,600,000","190,300,000","168,100,000","180,100,000","151,500,000","100,800,000","155,000,000","127,700,000","152,400,000","134,600,000","78,100,000","157,300,000","137,600,000","86,200,000","146,600,000","88,000,000","111,900,000","115,300,000","98,600,000","90,300,000","70,900,000","64,000,000","41,100,000","89,400,000"
	CashFlowFromContinuingOperatingActivities,"2,831,300,000","705,600,000","648,900,000","655,000,000","821,800,000","661,000,000","562,600,000","575,500,000","764,000,000","569,500,000","565,200,000","651,300,000","581,900,000","553,700,000","495,900,000","555,900,000","609,600,000","581,400,000","529,200,000","502,700,000","434,500,000","444,300,000","488,200,000","515,300,000","412,800,000","431,500,000","355,200,000","423,300,000","405,100,000","496,100,000","428,200,000","379,300,000","325,900,000","396,400,000","411,000,000","375,700,000","341,700,000","419,800,000","457,100,000","361,700,000","360,800,000","334,200,000","479,900,000","491,200,000","361,900,000","433,700,000","470,000,000","368,900,000","295,700,000","299,100,000","384,100,000","331,700,000","168,300,000","512,400,000","38,000,000","162,700,000","163,500,000","148,000,000","190,700,000","160,900,000","210,500,000","99,200,000","221,300,000","154,000,000","142,600,000","4,200,000","273,800,000","158,600,000","167,500,000","167,600,000","129,000,000","175,400,000","171,600,000","190,300,000","168,100,000","180,100,000","151,500,000","100,800,000","155,000,000","127,700,000","152,400,000","134,600,000","78,100,000","157,300,000","137,600,000","86,200,000","146,600,000","88,000,000","111,900,000","115,300,000","98,600,000","90,300,000","70,900,000","64,000,000","41,100,000","89,400,000"
		NetIncomeFromContinuingOperations,"1,347,800,000","351,900,000","313,100,000","350,800,000","332,000,000","296,400,000","236,300,000","260,200,000","226,300,000","246,800,000","290,000,000","298,000,000","250,900,000","234,900,000","301,100,000","262,900,000","235,700,000","237,900,000","664,500,000","223,300,000","203,400,000","187,800,000","189,600,000","85,700,000","181,000,000","156,900,000","172,400,000","215,100,000","190,400,000","172,500,000","50,500,000","185,800,000","179,000,000","132,600,000","236,700,000","171,100,000","56,400,000","124,900,000","127,000,000","152,800,000","149,500,000","142,800,000","191,000,000","193,600,000","46,200,000","158,100,000","147,900,000","134,500,000","159,900,000","65,200,000","35,900,000","121,100,000","226,100,000","113,400,000","-131,700,000","88,700,000","40,700,000","76,100,000","82,100,000","67,000,000","87,200,000","53,900,000","66,900,000","77,300,000","70,800,000","64,600,000","60,000,000","63,800,000","64,400,000","65,500,000","57,600,000","62,500,000","60,900,000","56,900,000","55,700,000","44,700,000","60,400,000","16,800,000","61,500,000","62,200,000","61,000,000","54,900,000","-38,900,000","56,700,000","58,100,000","49,600,000","56,500,000","55,100,000","59,200,000","50,200,000","50,400,000","52,500,000","54,500,000","43,400,000","47,600,000","46,200,000"
		OperatingGainsLosses,"175,100,000","2,100,000","144,400,000","15,400,000","13,200,000","15,900,000","195,400,000","43,000,000","44,600,000","12,600,000","93,600,000","-18,100,000","12,700,000","10,200,000","-27,100,000","3,300,000","32,900,000","-800,000","14,600,000","-14,000,000","1,800,000","-5,000,000","1,800,000","198,200,000","-1,400,000","4,700,000","4,500,000","1,400,000","-1,600,000","-1,400,000","-10,000,000","-3,000,000","1,300,000","-1,600,000","-3,600,000","39,200,000","39,600,000","56,600,000","30,200,000","-200,000","107,100,000","-7,900,000","-4,700,000","1,000,000","175,000,000","-3,500,000","-6,100,000","29,900,000","-2,900,000","128,700,000","145,400,000","28,500,000",,,,,,,"-13,100,000","100,000",,,,"0","-19,100,000","18,200,000","24,900,000","12,500,000","12,800,000","3,700,000","11,500,000","6,700,000","7,400,000","6,700,000","17,300,000","5,000,000","100,000","43,400,000","600,000","2,900,000","3,400,000","3,500,000","65,800,000","4,700,000","4,400,000","3,800,000","3,500,000","10,000,000","4,000,000","2,300,000",,,,,,
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"175,800,000","3,800,000","144,500,000","15,100,000","12,400,000","16,500,000","87,400,000","8,200,000","9,400,000","13,200,000","85,000,000","4,100,000","11,500,000","11,600,000","30,100,000","5,600,000","100,000","0","19,200,000","2,200,000","3,100,000","2,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PensionAndEmployeeBenefitExpense,"4,300,000",,,"0",,,,"-31,600,000","31,600,000","4,300,000",,,,,"0",,,"0","100,000","0","0","1,100,000","0","0","0","5,600,000",,,,,"0","0","0","0","0","40,800,000","42,000,000","57,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"1,297,700,000","332,100,000","319,800,000","322,100,000","323,700,000","302,600,000","288,000,000","291,400,000","289,900,000","289,500,000","277,900,000","287,800,000","284,700,000","272,000,000","272,400,000","282,500,000","275,700,000","283,500,000","287,200,000","280,800,000","278,200,000","269,900,000","265,200,000","272,100,000","269,900,000","263,000,000","264,500,000","266,800,000","265,600,000","253,100,000","247,500,000","255,100,000","249,700,000","232,600,000","245,400,000","243,600,000","236,200,000","228,800,000","294,800,000","203,500,000","214,900,000","213,700,000","214,200,000","215,000,000","208,600,000","205,800,000","205,300,000","211,600,000","213,800,000","203,000,000","211,000,000","218,200,000","218,700,000","221,800,000","127,200,000","77,300,000","76,200,000","73,400,000","71,600,000","78,000,000","76,900,000","79,000,000","71,600,000","76,900,000","74,400,000","73,100,000","72,300,000","72,800,000","71,500,000","62,200,000","65,700,000","69,300,000","65,700,000","58,700,000","61,200,000","61,700,000","59,400,000","56,800,000","52,400,000","53,400,000","49,400,000","44,400,000","-6,900,000","56,600,000","53,900,000","50,300,000","51,300,000","50,600,000","49,200,000","46,300,000","45,400,000","44,800,000","39,600,000","33,400,000","29,800,000","26,800,000"
			DepreciationAndAmortization,"1,297,700,000","332,100,000","319,800,000","322,100,000","323,700,000","302,600,000","288,000,000","291,400,000","289,900,000","289,500,000","277,900,000","287,800,000","284,700,000","272,000,000","272,400,000","282,500,000","275,700,000","283,500,000","287,200,000","280,800,000","278,200,000","269,900,000","265,200,000","272,100,000","269,900,000","263,000,000","264,500,000","266,800,000","265,600,000","253,100,000","247,500,000","255,100,000","249,700,000","232,600,000","245,400,000","243,600,000","236,200,000","228,800,000","294,800,000","203,500,000","214,900,000","213,700,000","214,200,000","215,000,000","208,600,000","205,800,000","205,300,000","211,600,000","213,800,000","203,000,000","211,000,000","218,200,000","218,700,000","221,800,000","127,200,000","77,300,000","76,200,000","73,400,000","71,600,000","78,000,000","76,900,000","79,000,000","71,600,000","76,900,000","74,400,000","73,100,000","72,300,000","72,800,000","71,500,000","62,200,000","65,700,000","69,300,000","65,700,000","58,700,000","61,200,000","61,700,000","59,400,000","56,800,000","52,400,000","53,400,000","49,400,000","44,400,000","-6,900,000","56,600,000","53,900,000","50,300,000","51,300,000","50,600,000","49,200,000","46,300,000","45,400,000","44,800,000","39,600,000","33,400,000","29,800,000","26,800,000"
				Depreciation,"1,297,700,000","332,100,000","319,800,000","322,100,000","323,700,000","302,600,000","288,000,000","291,400,000","289,900,000","289,500,000","277,900,000","287,800,000","284,700,000","272,000,000","272,400,000","282,500,000","275,700,000","283,500,000","287,200,000","280,800,000","278,200,000","269,900,000","265,200,000","272,100,000","269,900,000","263,000,000","264,500,000","266,800,000","265,600,000","253,100,000","247,500,000","255,100,000","249,700,000","232,600,000","245,400,000","243,600,000","236,200,000","228,800,000","347,700,000","186,100,000","197,100,000","196,000,000","194,600,000","195,500,000","189,700,000","187,100,000","186,700,000","193,900,000","196,200,000","185,400,000","192,900,000","200,700,000","201,100,000","204,400,000","120,100,000","75,800,000","74,600,000","71,800,000","70,000,000","76,400,000","75,500,000","77,100,000","-38,200,000","75,100,000","72,700,000","71,300,000","-31,100,000","117,100,000","41,000,000","40,500,000","39,500,000","39,700,000","37,700,000","37,100,000","129,300,000","-9,200,000","58,200,000","55,500,000","-16,200,000","52,100,000","48,100,000","42,100,000","-19,300,000","44,300,000","42,500,000","39,300,000",,,,,,,,,,
