name,ttm,11/30/2018,11/30/2017
TotalRevenue,"33,631,353"
	OperatingRevenue,"33,631,353"
OperatingExpense,"1,094,429"
	SellingGeneralAndAdministration,"1,073,067"
		GeneralAndAdministrativeExpense,"1,073,067"
	OtherOperatingExpenses,"21,362"
PretaxIncome,"32,536,924"
NetIncomeCommonStockholders,"32,536,924"
	NetIncome,"32,536,924"
		NetIncomeIncludingNoncontrollingInterests,"32,536,924"
			NetIncomeContinuousOperations,"32,536,924"
DilutedNIAvailtoComStockholders,"32,536,924"
BasicEPS,,"0","0"
DilutedEPS,,"0","0"
NetIncomeFromContinuingAndDiscontinuedOperation,"32,536,924"
NormalizedIncome,"32,536,924"
InterestIncome,"27,139,555"
InterestExpense,"1,296,707"
NetInterestIncome,"25,842,848"
NetIncomeFromContinuingOperationNetMinorityInterest,"32,536,924"
TaxRateForCalcs,"0.27"
TaxEffectOfUnusualItems,"0"
