name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,03/31/1988,09/30/1987,09/30/1986,09/30/1985
TotalAssets,"1,333,736,000","1,342,535,000","1,282,372,000","1,249,905,000","1,288,321,000","1,259,500,000","1,238,637,000","1,233,931,000","1,301,889,000","1,343,852,000","1,363,230,000","1,439,304,000","1,472,911,000","1,927,518,000","1,187,792,000","1,166,968,000","1,209,253,000","1,226,490,000","1,216,772,000","1,213,897,000","1,234,538,000","1,209,874,000","1,102,057,000","1,083,964,000","1,149,849,000","1,161,564,000","1,152,621,000","1,295,031,000","1,322,424,000","1,313,953,000","1,315,228,000","1,277,473,000","1,323,301,000","1,313,881,000","1,174,211,000","1,155,289,000","1,187,706,000","1,153,643,000","1,154,733,000","1,161,554,000","1,226,851,000","1,170,487,000","1,179,733,000","1,285,225,000","1,306,625,000","1,386,252,000","1,387,622,000","1,364,027,000","1,363,420,000","1,377,552,000","1,347,462,000","1,357,352,000","1,367,343,000","1,379,035,000","1,402,542,000","1,435,406,000","1,471,855,000","1,622,339,000","1,650,931,000","1,660,397,000","1,655,904,000","1,651,105,000","1,633,322,000","1,545,047,000","1,540,498,000","1,550,330,000","1,583,150,000","1,525,755,000","1,399,879,000","1,346,293,000","1,285,974,000","1,254,064,000","1,215,784,000","1,141,820,000","1,102,718,000","1,112,158,000","1,093,246,000","1,188,394,000","1,157,139,000","1,117,092,000","1,156,834,000","1,127,963,000","1,168,312,000","1,171,801,000","1,232,725,000","1,306,573,000","1,222,220,000","1,123,182,000","1,105,296,000","1,034,500,000","993,200,000","955,500,000","879,300,000","744,300,000","655,000,000","433,800,000","394,300,000","369,400,000","320,500,000","316,500,000","299,700,000","284,200,000","269,400,000","251,900,000","194,000,000","188,100,000","174,900,000","153,300,000","148,200,000","146,200,000","125,300,000","123,000,000","123,400,000","123,700,000","121,500,000","116,100,000","112,800,000","102,200,000","108,400,000","90,300,000","86,700,000","87,300,000","85,000,000","83,900,000","90,400,000","95,700,000","89,800,000","88,600,000","81,000,000","76,100,000","66,400,000","63,700,000","62,500,000","49,500,000","45,600,000","19,900,000","16,100,000"
	CurrentAssets,"815,834,000","821,780,000","774,594,000","771,459,000","825,715,000","858,653,000","832,006,000","825,272,000","896,393,000","933,072,000","947,139,000","1,138,208,000","1,192,076,000","1,646,046,000","873,642,000","310,794,000","360,345,000","382,163,000","367,904,000","355,219,000","368,519,000","323,934,000","354,181,000","320,340,000","376,010,000","386,503,000","377,384,000","513,905,000","414,054,000","392,031,000","378,853,000","620,028,000","665,525,000","617,299,000","460,472,000","436,814,000","461,096,000","436,509,000","428,906,000","424,583,000","472,005,000","408,599,000","369,079,000","450,533,000","459,250,000","445,033,000","445,562,000","466,665,000","458,705,000","472,651,000","447,751,000","456,026,000","459,073,000","446,652,000","413,208,000","385,165,000","385,059,000","421,120,000","434,739,000","429,141,000","412,876,000","441,964,000","429,981,000","338,817,000","338,853,000","342,977,000","337,780,000","328,547,000","333,632,000","315,408,000","310,341,000","303,918,000","286,326,000","296,799,000","275,383,000","281,185,000","289,115,000","382,585,000","353,345,000","326,064,000","360,225,000","312,765,000","330,167,000","339,175,000","352,447,000","386,584,000","385,179,000","342,205,000","340,046,000","345,700,000","327,800,000","331,500,000","293,100,000","242,600,000","230,800,000","132,800,000","114,600,000","104,100,000","89,100,000","94,200,000","84,500,000","82,000,000","75,200,000","65,400,000","54,000,000","53,800,000","45,200,000","42,100,000","43,500,000","45,000,000","36,700,000","36,100,000","35,900,000","39,500,000","37,200,000","34,900,000","36,000,000","29,100,000","37,000,000","28,800,000","29,200,000","31,000,000","29,100,000","23,900,000","29,000,000","32,300,000","27,600,000","30,200,000","27,500,000","27,500,000","23,400,000","24,000,000","24,600,000","15,900,000","16,500,000","6,000,000","5,700,000"
		CashCashEquivalentsAndShortTermInvestments,"607,662,000","560,459,000","543,090,000","548,524,000","580,287,000","666,401,000","650,691,000","649,895,000","717,811,000","767,200,000","777,443,000","1,005,477,000","1,061,473,000","1,546,774,000","87,047,000","95,099,000","142,279,000","177,807,000","169,507,000","163,146,000","170,343,000","137,850,000","175,409,000","150,160,000","189,629,000","186,390,000","180,945,000","123,192,000","141,010,000","126,891,000","109,810,000","392,918,000","418,586,000","380,908,000","216,616,000","207,630,000","222,974,000","186,220,000","188,404,000","179,282,000","229,648,000","145,863,000","119,163,000","191,094,000","207,023,000","203,936,000","199,384,000","218,457,000","224,104,000","200,582,000","167,634,000","167,670,000","177,166,000","138,075,000","93,370,000","51,799,000","62,661,000","66,265,000","53,831,000","61,379,000","37,776,000","88,014,000","91,832,000","4,163,000","7,705,000","9,906,000","5,962,000","10,889,000","4,185,000","21,894,000","10,140,000","11,214,000","14,355,000","17,648,000","3,649,000","4,862,000","5,491,000","66,402,000","26,392,000","2,279,000","5,676,000","1,317,000","9,116,000","9,829,000","14,176,000","15,240,000","9,271,000","5,003,000","23,924,000","17,900,000","13,300,000","400,000","9,600,000","3,200,000","11,200,000","8,500,000","5,700,000","2,600,000","5,800,000","600,000","2,700,000","2,000,000","800,000","500,000","3,500,000","1,900,000","1,600,000","1,300,000","3,100,000","5,100,000","1,100,000","800,000","500,000","2,100,000","1,800,000","900,000","1,500,000","1,000,000","1,200,000","2,300,000","5,700,000","4,800,000","2,500,000","2,200,000","1,900,000","4,800,000","800,000","900,000","1,300,000","1,100,000","800,000","2,000,000","2,700,000","1,300,000","2,200,000","1,600,000","1,700,000"
			CashAndCashEquivalents,"600,162,000","552,959,000","535,590,000","541,024,000","572,787,000","663,401,000","650,691,000","649,895,000","717,811,000","767,200,000","777,443,000","1,005,477,000","1,061,473,000","1,546,774,000","87,047,000","95,099,000","142,279,000","177,807,000","169,507,000","163,146,000","170,343,000","137,850,000","175,409,000","150,160,000","189,629,000","186,390,000","180,945,000","123,192,000","141,010,000","126,891,000","109,810,000","392,918,000","418,586,000","380,908,000","216,616,000","207,630,000","222,974,000","186,220,000","188,404,000","179,282,000","229,648,000","145,863,000","119,163,000","191,094,000","207,023,000","203,936,000","199,384,000","218,457,000","224,104,000","200,582,000","167,634,000","167,670,000","177,166,000","138,075,000","93,370,000","51,799,000","62,661,000","66,265,000","53,831,000","61,379,000","37,776,000","88,014,000","91,832,000","4,163,000","7,705,000","9,906,000","5,962,000","10,889,000","4,185,000","21,894,000","10,140,000","11,214,000","14,355,000","17,648,000","3,649,000","4,862,000","5,491,000","66,402,000","26,392,000","2,279,000","5,676,000","1,317,000","9,116,000","9,829,000","14,176,000","15,240,000","9,271,000","5,003,000","23,924,000","17,900,000","13,300,000","400,000","9,600,000","3,200,000","11,200,000","8,500,000","5,700,000","2,600,000","5,800,000","600,000","2,700,000","2,000,000","800,000","500,000","3,500,000","1,900,000","1,600,000","1,300,000","3,100,000","5,100,000","1,100,000","800,000","500,000","2,100,000","1,800,000","900,000","1,500,000","1,000,000","1,200,000","2,300,000","5,700,000","4,800,000","2,500,000","2,200,000","1,900,000","4,800,000","800,000","900,000","1,300,000","1,100,000","800,000","2,000,000","2,700,000","1,300,000","2,200,000","1,600,000","1,700,000"
			OtherShortTermInvestments,"7,500,000","7,500,000","7,500,000","7,500,000","7,500,000","3,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"178,697,000","219,506,000","195,027,000","184,655,000","189,899,000","163,567,000","141,940,000","136,248,000","139,407,000","123,543,000","122,817,000","109,360,000","106,575,000","71,906,000","60,395,000","175,528,000","176,921,000","161,999,000","151,003,000","151,264,000","153,866,000","142,049,000","139,856,000","135,261,000","148,484,000","147,720,000","140,991,000","135,647,000","167,878,000","167,690,000","161,628,000","162,041,000","178,704,000","168,931,000","169,860,000","159,654,000","165,691,000","182,457,000","166,675,000","172,549,000","169,446,000","170,735,000","181,919,000","183,611,000","186,203,000","173,766,000","184,772,000","185,845,000","170,617,000","181,687,000","183,717,000","191,475,000","192,372,000","222,784,000","228,681,000","243,784,000","225,050,000","296,001,000","318,524,000","303,639,000","311,843,000","292,555,000","278,715,000","264,933,000","271,008,000","261,135,000","258,004,000","236,333,000","250,653,000","232,815,000","236,862,000","231,488,000","212,387,000","193,491,000","185,402,000","184,122,000","189,704,000","194,066,000","196,077,000","185,883,000","185,579,000","182,941,000","193,843,000","179,993,000","196,107,000","230,802,000","216,213,000","195,378,000","198,818,000","214,600,000","210,400,000","220,500,000","180,800,000","179,600,000","157,200,000","97,400,000","86,400,000","90,000,000","72,600,000","81,900,000","70,600,000","71,900,000","67,800,000","58,200,000","44,500,000","48,600,000","40,700,000","38,200,000","37,800,000","38,900,000","34,000,000","33,100,000","28,200,000","30,700,000","29,700,000","28,700,000","27,800,000","23,100,000","28,500,000","21,700,000","19,500,000","22,300,000","23,600,000","17,100,000","22,600,000","23,100,000","23,600,000","25,200,000","22,800,000","22,500,000","19,200,000","18,600,000","18,300,000","12,900,000","12,600,000","3,900,000","3,200,000"
			AccountsReceivable,"148,343,000","156,827,000","130,948,000","120,434,000","114,284,000","115,858,000","99,362,000","96,472,000","92,761,000","87,709,000","88,150,000","81,061,000","78,563,000","71,906,000","41,110,000","163,767,000","167,188,000","155,634,000","141,285,000","131,339,000","142,768,000","137,523,000","130,509,000","127,655,000","138,650,000","140,821,000","135,894,000","135,626,000","162,639,000","155,867,000","156,500,000","150,605,000","167,169,000","168,931,000","167,979,000","159,654,000","159,882,000","182,457,000","166,675,000","172,549,000","169,446,000","170,735,000","181,423,000","180,610,000","176,654,000","171,695,000","174,353,000","183,644,000","168,522,000","180,546,000","182,612,000","189,980,000","184,814,000","212,841,000","220,147,000","231,688,000","220,604,000","291,331,000","301,625,000","290,143,000","296,754,000","276,061,000","274,268,000","264,933,000","269,865,000","261,135,000","258,004,000","236,333,000","250,653,000","232,815,000","236,862,000","231,488,000","212,387,000","193,491,000","185,402,000","184,122,000","189,704,000","194,066,000","196,077,000","185,883,000","185,579,000","182,941,000","193,843,000","179,993,000","196,107,000","230,802,000","216,213,000","195,378,000","198,818,000","214,600,000","210,400,000","220,500,000","180,800,000","179,600,000","157,200,000","97,400,000","86,400,000","90,000,000","72,600,000","81,900,000","70,600,000","71,900,000","67,800,000","58,200,000","44,500,000","48,600,000","40,700,000","38,200,000","37,800,000","38,900,000","34,000,000","33,100,000",,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"158,304,000","166,450,000","139,256,000","128,848,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-9,961,000","-9,623,000","-8,308,000","-8,414,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LoansReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,579,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
